N	2gram	Losev_Prob_5	Komedia
380	не нравится	1	1
381	не считать	1	1
382	в другом	3	1
383	в число	1	1
384	его не	2	1
385	а по	1	1
386	г в	1	1
387	знает что	3	1
388	входит в	1	1
389	всю свою	3	1
390	по себе	2	1
391	поведения и	1	1
392	но уже	2	1
393	демон и	1	1
394	и спрятать	1	1
395	же названием	1	1
396	которым было	1	1
397	он и	5	1
398	прикасается к	1	1
399	с такой	2	1
400	общественно-политической жизни	1	1
401	и тогда	2	1
402	не больше	2	1
403	не мог	4	1
404	со всей	2	1
405	которые никогда	1	1
406	не дошло	1	1
407	только тем	1	1
408	в ходу	1	1
409	их самих	1	1
410	от своего	1	1
411	и при	1	1
412	таким же	1	1
413	нас не	3	1
414	и без	2	1
415	же это	1	1
416	за которым	1	1
417	во времена	2	1
418	в дошедших	1	1
419	за право	1	1
420	не столько	1	1
421	еще с	1	1
422	и действиях	1	1
423	имел своим	1	1
424	сам же	3	1
425	нельзя было	1	1
426	в диалоге	1	1
427	только для	2	1
428	xx в	1	1
429	тем не	5	1
430	доказывает что	2	1
431	их в	1	1
432	в трагедиях	1	1
433	дом и	1	1
434	его до	1	1
435	ним в	1	1
436	в устах	1	1
437	вместе со	1	1
438	любовь к	1	1
439	заставляет его	1	1
440	и очень	1	1
441	на свободу	1	1
442	любви и	4	1
443	с точки	8	1
444	на рубеже	1	1
445	не раз	1	1
446	дня и	1	1
447	тем самым	1	1
448	что эта	1	1
449	с которой	1	1
450	этого же	1	1
451	за всех	1	1
452	правда в	1	1
453	у кого	1	1
454	весь этот	1	1
455	своей возлюбленной	1	1
456	как о	4	1
457	из людей	1	1
458	небом и	1	1
459	никогда не	7	1
460	ничего не	2	1
461	к выработке	1	1
462	и по-видимому	1	1
463	из трагедий	2	1
464	можно усмотреть	1	1
465	о некоем	1	1
466	и является	2	1
467	и готов	2	1
468	со своим	1	1
469	сводится к	1	1
470	здесь же	1	1
471	и оказывается	1	1
472	этот образ	2	1
473	женщины в	1	1
474	между небом	1	1
475	одежду и	1	1
476	в области	2	1
477	далеких от	1	1
478	и некоторые	1	1
479	обстоятельство что	2	1
480	его дочь	1	1
481	в трагедии	4	1
482	представляется нам	1	1
483	к себе	1	1
484	и вполне	4	1
485	и другой	2	1
486	и всех	1	1
487	представлены в	1	1
488	числе и	1	1
489	его с	1	1
490	как для	1	1
491	той или	1	1
492	все еще	4	1
493	из себя	1	1
494	должен быть	1	1
495	для себя	5	1
496	же образом	1	1
497	по заслугам	1	1
498	на основе	1	1
499	были у	1	1
500	молодые люди	1	1
501	что само	1	1
502	сын от	1	1
503	огромное количество	1	1
504	обращаясь к	1	1
505	времени и	1	1
506	здесь нет	1	1
507	мог бы	1	1
508	которые он	1	1
509	видно еще	1	1
510	о связи	1	1
511	к самой	1	1
512	остается только	1	1
513	веры в	1	1
514	разного рода	4	1
515	но у	1	1
516	жизнь и	3	1
517	задний план	1	1
518	в эпоху	3	1
519	о котором	3	1
520	с ним	3	1
521	покончить с	1	1
522	можно найти	6	1
523	до н	5	1
524	расстаться с	1	1
525	греции как	1	1
526	борется с	1	1
527	является по	2	1
528	а также	3	1
529	сущность образа	1	1
530	кого не	1	1
531	пришли к	1	1
532	внимание на	3	1
533	никак не	8	1
534	его жизни	1	1
535	даже у	1	1
536	нас в	4	1
537	плане в	1	1
538	за свое	1	1
539	из глаз	1	1
540	от них	2	1
541	говорить об	1	1
542	только постепенно	1	1
543	нуждается в	1	1
544	людей является	1	1
545	этот поэт	1	1
546	для античности	1	1
547	выступает как	1	1
548	и следовательно	1	1
549	следовало бы	1	1
550	людей с	1	1
551	не зная	1	1
552	в литературе	1	1
553	имеется в	1	1
554	понимать не	1	1
555	по своей	2	1
556	землю и	2	1
557	обе эти	1	1
558	всякого рода	2	1
559	гораздо важнее	1	1
560	речи о	1	1
561	i в	1	1
562	кстати сказать	1	1
563	трагедии и	2	1
564	даже если	1	1
565	очень много	1	1
566	то он	1	1
567	наше время	1	1
568	свою роль	1	1
569	приходит в	1	1
570	по мнению	2	1
571	фантастические но	1	1
572	по этому	2	1
573	сведений о	1	1
574	конечно не	2	1
575	в большинстве	1	1
576	только на	1	1
577	и они	2	1
578	то и	2	1
579	больше не	1	1
580	свидетельствует о	2	1
581	не все	2	1
582	не принимает	1	1
583	большинстве случаев	1	1
584	к своим	1	1
585	не так	4	1
586	земли и	2	1
587	не находит	1	1
588	содержания и	1	1
589	среди которых	1	1
590	человека из	4	1
591	не о	1	1
592	как его	1	1
593	идет в	1	1
594	сыном зевса	1	1
595	как раз	5	1
596	от брака	1	1
597	время на	1	1
598	в очень	1	1
599	лет до	1	1
600	были бы	1	1
601	которые как	1	1
602	из двух	1	1
603	и даже	14	1
604	или иной	1	1
605	и из	1	1
606	человеком а	2	1
607	не знали	1	1
608	а с	4	1
609	на которые	1	1
610	легенде о	1	1
611	по всей	1	1
612	сведения о	1	1
613	что не	2	1
614	говорит о	7	1
615	к более	1	1
616	такую же	2	1
617	у нас	7	1
618	до конца	1	1
619	и самый	1	1
620	не на	1	1
621	а не	5	1
622	однако и	1	1
623	другой стороны	6	1
624	его по	1	1
625	ни о	1	1
626	там где	1	1
627	самого начала	1	1
628	жизнь в	3	1
629	несмотря на	6	1
630	о сыне	1	1
631	действия в	1	1
632	с помощью	2	1
633	считать не	1	1
634	i р	1	1
635	или по	1	1
636	как человек	1	1
637	то случайное	1	1
638	то обстоятельство	1	1
639	к своему	1	1
640	почти всех	1	1
641	он говорит	2	1
642	видя в	2	1
643	не требовалось	1	1
644	такого рода	2	1
645	именно в	3	1
646	поскольку он	1	1
647	считал что	1	1
648	по существу	2	1
649	xix в	4	1
650	л в	1	1
651	но даже	4	1
652	за ним	1	1
653	нечто подобное	1	1
654	которые были	1	1
655	содержится в	1	1
656	в наше	1	1
657	виде а	1	1
658	в более	1	1
659	в одно	1	1
660	это уже	2	1
661	г а	1	1
662	от человека	1	1
663	ли в	2	1
664	на задний	1	1
665	времени мы	2	1
666	в новой	1	1
667	в результате	7	1
668	этого брака	1	1
669	когда он	2	1
670	алтари и	1	1
671	но о	1	1
672	тем более	1	1
673	не должен	1	1
674	и как	6	1
675	особого внимания	1	1
676	будто бы	5	1
677	том чтобы	1	1
678	находим в	2	1
679	древней греции	1	1
680	в искусстве	1	1
681	утверждал что	1	1
682	но всегда	1	1
683	человека не	1	1
684	именно об	1	1
685	на фоне	1	1
686	городов и	1	1
687	героя и	1	1
688	из тех	2	1
689	сказать что	9	1
690	только как	1	1
691	была бы	2	1
692	равно как	2	1
693	в свою	2	1
694	при его	2	1
695	о себе	2	1
696	всех других	1	1
697	греции и	1	1
698	точно так	3	1
699	по праву	1	1
700	того или	1	1
701	так же	5	1
702	все что	2	1
