N	2gram	Bakhtin_Fr_8	VerxiiNi
111	и те	2	3
112	друг за	1	3
113	при этом	4	3
114	и при	2	3
115	оказывается что	1	3
116	если бы	2	3
117	к концу	2	3
118	в других	2	3
119	и о	3	3
120	но по	4	3
121	с самого	1	3
122	культуры и	2	3
123	можно сказать	2	3
124	душ и	2	3
125	в значительной	2	3
126	того что	1	3
127	но с	2	3
128	в качестве	4	3
129	так что	3	3
130	уже не	3	3
131	что эти	2	3
132	для него	2	3
133	культура в	1	3
134	в одном	2	3
135	к ним	2	3
136	и даже	8	3
137	в связи	3	3
138	с этой	2	3
139	в результате	5	3
140	отношению к	1	3
141	и другие	5	3
142	к этому	2	3
143	всем и	1	2
144	одним из	5	2
145	и это	1	2
146	всегда на	1	2
147	так чтобы	1	2
148	грань между	2	2
149	еще не	10	2
150	и на	7	2
151	бы то	2	2
152	с его	5	2
153	во всех	8	2
154	живых существ	1	2
155	различия между	1	2
156	в новом	1	2
157	этого последнего	1	2
158	некоторые из	1	2
159	и наконец	3	2
160	он в	1	2
161	они в	1	2
162	не к	1	2
163	не как	2	2
164	из него	1	2
165	состоит в	1	2
166	людей и	2	2
167	связан с	2	2
168	то ни	2	2
169	те же	1	2
170	к другу	1	2
171	на все	1	2
172	что большинство	1	2
173	в них	11	2
174	не всегда	1	2
175	мы видели	5	2
176	но если	1	2
177	и сейчас	1	2
178	которые в	1	2
179	не в	3	2
180	характер носят	3	2
181	иной раз	1	2
182	самого начала	1	2
183	этими двумя	1	2
184	тогда когда	1	2
185	героев и	1	2
186	только не	2	2
187	в самой	1	2
188	же время	10	2
189	с одним	2	2
190	и является	1	2
191	так например	2	2
192	этом отношении	1	2
193	ему в	1	2
194	не потому	2	2
195	и здесь	3	2
196	начиная с	2	2
197	не могут	1	2
198	те и	1	2
199	похож на	2	2
200	той или	2	2
201	пор еще	4	2
202	значительной мере	1	2
203	но при	1	2
204	и сами	1	2
205	в образе	3	2
206	боги в	1	2
207	особенно в	1	2
208	связанных с	1	2
209	по сравнению	1	2
210	не исчерпывается	1	2
211	для этого	1	2
212	в виду	1	2
213	к одной	1	2
214	а также	3	2
215	должно было	1	2
216	народная культура	2	2
217	между тем	3	2
218	наконец в	4	2
219	исторического развития	1	2
220	у всех	2	2
221	быть и	1	2
222	по своей	4	2
223	один из	5	2
224	тот же	1	2
225	очень много	2	2
226	между этими	1	2
227	от них	1	2
228	со всеми	1	2
229	для всех	1	2
230	конечно не	4	2
231	уже в	2	2
232	в начале	1	2
233	одно из	1	2
234	мы можем	1	2
235	из своих	1	2
236	или иной	1	2
237	и из	1	2
238	именно в	1	2
239	к которому	3	2
240	прежде всего	6	2
241	превращается в	1	2
242	не было	5	2
243	и все	6	2
244	должна была	1	2
245	связь с	3	2
246	и особенно	1	2
247	и иной	1	2
248	и мир	1	2
249	по своему	8	2
250	сравнению с	1	2
251	особенно к	1	2
252	благодаря этому	2	2
253	же самое	1	2
254	о котором	1	2
255	но когда	1	2
256	в эту	2	2
257	ни было	2	2
258	связанный с	2	2
259	в процессе	5	2
260	сказать что	3	2
261	к его	3	2
262	одновременно и	1	2
263	из этого	1	2
264	жизни и	1	2
265	для эпохи	2	2
266	только он	1	1
267	как известно	1	1
268	этого в	1	1
269	речь идет	1	1
270	чтобы не	1	1
271	в этот	1	1
272	начинается с	1	1
273	языку и	1	1
274	становится в	1	1
275	смысле слова	1	1
276	самом деле	2	1
277	тем же	1	1
278	явления и	1	1
279	и до	10	1
280	органически и	1	1
281	имена с	1	1
282	все те	2	1
283	и развитие	1	1
284	есть известный	1	1
285	и могут	1	1
286	мы уже	10	1
287	той же	6	1
288	их и	2	1
289	а как	1	1
290	есть образ	1	1
291	выходить из	1	1
292	словами в	1	1
293	превратились в	1	1
294	это совершенно	1	1
295	мы не	2	1
296	бы и	2	1
297	он как	1	1
298	в сущности	8	1
299	время как	1	1
300	к началу	2	1
301	жизни это	1	1
302	в ней	4	1
303	от всей	1	1
304	на них	3	1
305	за это	2	1
306	что его	1	1
307	в чем	1	1
308	до настоящего	3	1
309	а следовательно	1	1
310	сказать и	1	1
311	друг к	1	1
312	землю и	1	1
313	видели что	3	1
314	одном и	1	1
315	по отношению	1	1
316	вступают в	1	1
317	отличие от	1	1
318	что они	2	1
319	себя в	1	1
320	связи и	3	1
321	даже некоторые	1	1
322	идет о	1	1
323	в одной	1	1
324	эта связь	1	1
325	как в	1	1
326	как к	2	1
327	с их	2	1
328	это был	1	1
329	на человека	1	1
330	это тоже	1	1
331	эти местные	1	1
332	его к	3	1
333	богатырской силой	1	1
334	та же	1	1
335	не был	4	1
336	то время	2	1
337	в нашем	2	1
338	отчасти и	2	1
339	котором с	1	1
340	сливаются в	3	1
341	с народной	2	1
342	так сказать	5	1
343	на его	6	1
344	всех этих	3	1
345	к одному	1	1
346	и более	4	1
347	новое и	3	1
348	нам глубоко	1	1
349	что она	2	1
350	не следует	1	1
351	том же	1	1
352	на этой	1	1
353	его в	2	1
354	это было	1	1
355	заключается в	1	1
356	было в	1	1
357	это не	2	1
358	было бы	2	1
359	на почве	1	1
360	этой силы	1	1
361	неизбежно должен	1	1
362	из первых	1	1
363	и смерти	1	1
364	ни в	2	1
365	нет в	1	1
366	о которых	1	1
367	своему характеру	2	1
368	в слове	2	1
369	как и	5	1
370	которой не	1	1
371	ни с	5	1
372	чем в	1	1
373	такою же	1	1
374	эпохи с	1	1
375	а отчасти	1	1
376	она была	1	1
377	одного и	1	1
378	эта была	1	1
379	в своей	2	1
380	еще недостаточно	2	1
381	никто не	1	1
382	в их	3	1
383	место в	1	1
384	однако этот	1	1
385	в отличие	1	1
386	образы эти	2	1
387	труда и	1	1
388	их в	4	1
389	не могли	2	1
390	этот мир	1	1
391	даже в	4	1
392	вернемся к	2	1
393	и одной	1	1
394	тесную связь	1	1
395	народа это	1	1
396	но они	1	1
397	а иногда	1	1
398	трудно было	1	1
399	дело не	2	1
400	того как	2	1
401	не по	1	1
402	взглянуть на	1	1
403	чтобы стать	2	1
404	может только	1	1
405	следовательно и	1	1
406	казалось бы	3	1
407	и весь	1	1
408	этом процессе	2	1
409	которые и	1	1
410	этих последних	1	1
411	видим что	2	1
412	за исключением	1	1
413	уже говорили	7	1
414	другой стороны	2	1
415	это слово	1	1
416	существовала и	1	1
417	ничто не	2	1
418	жизни из	1	1
419	только с	1	1
420	тела и	1	1
421	в каком	2	1
422	и несколько	4	1
423	настоящего времени	3	1
424	и далее	1	1
425	действительно был	1	1
426	могут быть	1	1
427	смерти и	2	1
428	и конечно	2	1
429	своего отца	1	1
430	имели и	1	1
431	с ее	5	1
432	и образ	2	1
433	здесь не	1	1
434	некоторые другие	1	1
435	в ее	6	1
436	данном случае	2	1
437	нет никакой	1	1
438	смерти в	1	1
439	болезни и	1	1
440	только то	1	1
441	в себя	1	1
442	роль в	5	1
443	и совершенно	2	1
444	с собой	2	1
445	живет в	1	1
446	том как	1	1
447	между собой	1	1
448	с ним	2	1
449	кое-кого из	1	1
450	остальные слова	1	1
451	своеобразные формы	1	1
452	и других	4	1
453	грамматики и	1	1
454	настоящее время	3	1
455	картина мира	2	1
456	притом в	1	1
457	его тело	1	1
458	после того	1	1
459	каждый образ	1	1
460	в вопросах	1	1
461	времени в	3	1
462	до известной	1	1
463	и своей	1	1
464	и во	2	1
465	своему значению	1	1
466	невозможным не	1	1
467	все в	1	1
468	это изменение	1	1
469	в которую	1	1
470	том или	1	1
471	тем или	1	1
472	этих слов	1	1
473	творчества в	1	1
474	были очень	1	1
475	на одном	2	1
476	у другого	1	1
477	во всей	2	1
478	язык в	4	1
479	и находим	1	1
480	жизнь народа	1	1
481	в ту	4	1
482	он создал	2	1
483	носят имена	1	1
484	происходит в	1	1
485	оставаясь в	1	1
486	внутренней стороны	1	1
487	ином виде	1	1
488	черты образа	1	1
489	и прежде	1	1
490	языков еще	1	1
491	совсем не	2	1
492	мы видим	6	1
493	и культуре	1	1
494	души это	1	1
495	дело с	1	1
496	но этим	1	1
497	что даже	1	1
498	как нечто	1	1
499	характер не	1	1
500	еще и	3	1
501	и так	1	1
502	до нас	1	1
503	и раньше	1	1
504	мира как	1	1
505	и ее	4	1
506	и его	12	1
507	по всей	1	1
508	значение которое	1	1
509	не можем	1	1
510	только на	2	1
511	же от	1	1
512	языка как	1	1
513	который через	1	1
514	как самый	1	1
515	участие в	1	1
516	ибо он	1	1
517	мы знаем	1	1
518	в низшие	1	1
519	и их	8	1
520	у него	7	1
521	как раз	2	1
522	тем что	1	1
523	или ином	1	1
524	характерны для	1	1
525	в очень	1	1
526	когда создавались	1	1
527	не были	3	1
528	возможно что	2	1
529	со всем	1	1
530	а именно	1	1
531	такое же	1	1
532	на людей	1	1
533	притом не	1	1
534	которой нет	1	1
535	и самый	3	1
536	жизнь в	1	1
537	из народных	1	1
538	он становится	2	1
539	на эту	3	1
540	боги но	1	1
541	эту эпоху	1	1
542	действия в	1	1
543	с помощью	3	1
544	все более	1	1
545	их с	1	1
546	нет ничего	1	1
547	него в	1	1
548	эти слова	1	1
549	границы между	6	1
550	в данном	2	1
551	культуры ведь	1	1
552	в той	6	1
553	этим именем	1	1
554	т.д в	1	1
555	которые по	1	1
556	иногда даже	1	1
557	там где	3	1
558	человека и	2	1
559	вошли в	1	1
560	здесь идет	1	1
561	что граница	1	1
562	ее нет	1	1
563	этого слова	1	1
564	и некоторые	2	1
565	такой же	5	1
566	но это	2	1
567	в одних	1	1
568	понятия и	1	1
569	кроме того	3	1
570	мира в	1	1
571	известной степени	1	1
572	уже ни	1	1
573	которых он	2	1
574	совершается в	1	1
575	его с	1	1
576	мира и	2	1
577	это как	1	1
578	в настоящее	3	1
579	или иным	1	1
580	это уже	1	1
581	бы в	3	1
582	тем более	1	1
583	важное значение	1	1
584	ибо в	1	1
585	все они	6	1
586	в большем	1	1
587	на более	1	1
588	же в	1	1
589	обстоит дело	1	1
590	этих элементов	1	1
591	может и	1	1
592	только как	1	1
593	культуры в	2	1
594	в свое	1	1
595	людей но	1	1
596	в какой-то	1	1
597	в своих	4	1
598	они не	5	1
