N	2gram	Nazirov_Tv_1	Myshleni
109	и с	3	4
110	первую очередь	1	4
111	с этой	1	4
112	на первый	1	4
113	в первую	1	4
114	не в	2	4
115	тому что	1	4
116	что с	1	4
117	что оно	1	4
118	роль в	1	4
119	на том	2	4
120	по мере	1	4
121	все время	1	4
122	только что	2	4
123	в школе	1	4
124	по выражению	1	4
125	из них	2	4
126	во всей	2	4
127	в области	1	4
128	по своему	1	4
129	в смысле	1	4
130	к этому	2	4
131	как известно	1	3
132	что понятия	1	3
133	на деле	2	3
134	не имеют	4	3
135	приходит к	3	3
136	в виду	2	3
137	столь же	1	3
138	в чем	2	3
139	тем как	1	3
140	совершенно прав	1	3
141	в настоящем	2	3
142	отнюдь не	5	3
143	когда он	2	3
144	говорит что	2	3
145	но в	7	3
146	в которой	3	3
147	представляет собой	3	3
148	в этой	5	3
149	на его	3	3
150	на этом	1	3
151	что все	3	3
152	со всеми	3	3
153	по смыслу	1	3
154	на все	1	3
155	знает что	1	3
156	и других	3	3
157	он приходит	1	3
158	ни в	1	3
159	чем в	1	3
160	в один	2	3
161	в этих	2	3
162	к истории	1	3
163	и мышление	1	3
164	важную роль	1	3
165	не менее	6	3
166	что эта	1	3
167	же самую	1	3
168	в другую	1	3
169	связи с	1	3
170	не могут	1	3
171	и отношений	2	3
172	приводит к	2	3
173	и когда	2	3
174	внимание на	1	3
175	один из	4	3
176	одной из	4	3
177	но не	3	3
178	в какой	1	3
179	себя в	1	3
180	так что	2	3
181	слова не	1	3
182	не означает	2	3
183	но что	1	3
184	нас в	1	3
185	на этот	1	3
186	именно в	2	3
187	к которому	1	3
188	мыслит в	1	3
189	в связи	1	3
190	наряду с	1	3
191	приводит нас	1	3
192	и от	4	3
193	в виде	3	3
194	точно так	2	3
195	они представляют	1	2
196	одним из	4	2
197	также и	1	2
198	по закону	1	2
199	связана с	1	2
200	переход от	1	2
201	ту же	3	2
202	выражается в	1	2
203	мы имеем	1	2
204	что если	1	2
205	место в	3	2
206	в ней	2	2
207	он говорит	3	2
208	отличие от	2	2
209	как говорит	1	2
210	более и	1	2
211	в мысли	1	2
212	в известном	1	2
213	не есть	1	2
214	в нем	3	2
215	все другие	1	2
216	этого вопроса	1	2
217	в основу	1	2
218	в каждом	3	2
219	здесь мы	2	2
220	а затем	2	2
221	же не	1	2
222	им как	1	2
223	действительности в	2	2
224	далеко не	3	2
225	такой же	2	2
226	и тогда	1	2
227	в отличие	2	2
228	мысли и	4	2
229	собой не	1	2
230	это к	1	2
231	том же	1	2
232	что этот	1	2
233	в историческом	1	2
234	этой области	1	2
235	не имеет	1	2
236	к этим	1	2
237	не по	3	2
238	это мы	1	2
239	слово и	1	2
240	находятся в	1	2
241	что на	1	2
242	не совсем	1	2
243	по нашему	5	2
244	возникает из	1	2
245	мы узнаем	1	2
246	ли не	1	2
247	отличается от	1	2
248	указывает на	1	2
249	он видит	3	2
250	и он	2	2
251	и это	1	2
252	свою очередь	1	2
253	данном случае	2	2
254	никак не	1	2
255	мы наблюдаем	1	2
256	еще не	1	2
257	и здесь	1	2
258	слова из	2	2
259	настоящее время	2	2
260	может не	2	2
261	связь между	1	2
262	к нему	1	2
263	решающую роль	1	2
264	вслед за	2	2
265	в него	2	2
266	видим что	1	2
267	значит что	2	2
268	в современной	1	2
269	мышления как	1	2
270	уже говорили	1	2
271	по мнению	3	2
272	от одной	1	2
273	и у	2	2
274	в нашей	2	2
275	по законам	1	2
276	от других	2	2
277	к мысли	1	2
278	для него	6	2
279	тогда как	1	2
280	у него	7	2
281	только на	2	2
282	с той	1	2
283	а с	1	2
284	показывает что	1	2
285	прежде всего	4	2
286	нашему мнению	5	2
287	с которым	2	2
288	виде в	1	2
289	все более	2	2
290	согласно этой	1	2
291	включается в	1	2
292	в данном	2	2
293	что это	1	2
294	самого себя	1	2
295	это значит	1	2
296	даже в	3	2
297	сейчас же	1	2
298	как отражение	1	2
299	которая в	1	2
300	в настоящее	1	2
301	развитие его	1	2
302	а в	6	2
303	в свою	7	2
304	не знает	2	2
305	это в	3	2
306	в таком	1	2
307	в сфере	1	1
308	человека и	4	1
309	сплошь и	1	1
310	положено в	1	1
311	проблемы в	2	1
312	головы в	1	1
313	на самом	3	1
314	и есть	1	1
315	нас на	1	1
316	оно было	1	1
317	разные уровни	1	1
318	уже по	1	1
319	его не	1	1
320	из всех	4	1
321	а как	2	1
322	который в	3	1
323	всех его	1	1
324	та же	4	1
325	развитие в	1	1
326	среды и	3	1
327	в возможности	1	1
328	время как	1	1
329	говорить о	1	1
330	что иное	1	1
331	на практике	1	1
332	я не	3	1
333	его классической	1	1
334	но даже	1	1
335	и со	1	1
336	что можно	1	1
337	его положения	1	1
338	плане здесь	1	1
339	собой в	2	1
340	иное как	1	1
341	бы то	1	1
342	во всех	1	1
343	как правило	1	1
344	определения этого	1	1
345	совсем не	1	1
346	не то	2	1
347	не все	1	1
348	если в	2	1
349	по отношению	1	1
350	и я	1	1
351	на смену	2	1
352	этом он	2	1
353	связывает их	1	1
354	в неспособности	1	1
355	в этот	1	1
356	то в	2	1
357	но эта	1	1
358	его содержания	1	1
359	чуть ли	1	1
360	нами раскрывается	1	1
361	почти одновременно	1	1
362	но на	1	1
363	так сказать	2	1
364	связанные с	1	1
365	в статье	1	1
366	а просто	1	1
367	он не	8	1
368	в первой	2	1
369	но само	1	1
370	себе не	2	1
371	действительности и	2	1
372	означает в	1	1
373	в плане	1	1
374	и по	3	1
375	показал что	1	1
376	его можно	1	1
377	они играют	1	1
378	заключает в	1	1
379	что она	2	1
380	но все	1	1
381	повторяет в	1	1
382	то ни	1	1
383	поэтому мы	1	1
384	а по	2	1
385	на этой	1	1
386	бы нам	1	1
387	то все	1	1
388	известно что	2	1
389	характерный для	1	1
390	должен был	1	1
391	связанным с	1	1
392	и рядом	1	1
393	для них	1	1
394	о которых	1	1
395	совершенно иного	1	1
396	одна и	1	1
397	нигде не	1	1
398	друга в	1	1
399	с резкой	1	1
400	в не	1	1
401	ведет к	2	1
402	заколдованный круг	1	1
403	и было	1	1
404	из общего	1	1
405	не во	2	1
406	развивается у	1	1
407	не столько	2	1
408	представление о	3	1
409	своего рода	4	1
410	всякий раз	1	1
411	в основном	4	1
412	в одном	1	1
413	образом и	1	1
414	развивается и	1	1
415	но он	2	1
416	тем не	2	1
417	по себе	1	1
418	знал что	1	1
419	с развитием	1	1
420	дня и	1	1
421	вплоть до	1	1
422	в таких	1	1
423	и другое	1	1
424	самого начала	3	1
425	в то	15	1
426	означает что	1	1
427	что их	1	1
428	и притом	2	1
429	на него	1	1
430	казалось бы	1	1
431	больше чем	2	1
432	плане чем	1	1
433	в самой	1	1
434	и приводит	1	1
435	в русском	1	1
436	как она	1	1
437	развития своего	1	1
438	чем оно	1	1
439	характер что	2	1
440	до того	1	1
441	существуют в	1	1
442	исторического процесса	1	1
443	только с	1	1
444	особое внимание	1	1
445	однако это	1	1
446	содержания как	1	1
447	у нас	1	1
448	такие же	1	1
449	выпадает из	1	1
450	в момент	4	1
451	линии развития	1	1
452	уже о	1	1
453	конкретное и	1	1
454	относиться к	1	1
455	и часто	1	1
456	во все	1	1
457	два месяца	1	1
458	бы он	1	1
459	анализа в	1	1
460	же его	1	1
461	время они	1	1
462	приближения к	1	1
463	вступая в	1	1
464	раскрывает перед	1	1
465	но по	1	1
466	еще более	2	1
467	вывод что	1	1
468	как один	1	1
469	и та	2	1
470	говорит об	2	1
471	так на	1	1
472	только то	1	1
473	в себя	2	1
474	с самого	3	1
475	говорили что	1	1
476	так в	1	1
477	в дальнейшем	3	1
478	причем в	2	1
479	по способу	1	1
480	не повторяет	1	1
481	и сам	1	1
482	что может	1	1
483	было в	2	1
484	для этого	1	1
485	из других	2	1
486	автора к	1	1
487	связанное с	1	1
488	о нем	1	1
489	в действительной	1	1
490	эту роль	1	1
491	но мы	1	1
492	в глаза	2	1
493	одного из	2	1
494	или на	1	1
495	с того	1	1
496	можно сказать	2	1
497	все его	1	1
498	смысле оно	1	1
499	вопросу о	1	1
500	является одновременно	1	1
501	складывается из	1	1
502	при исследовании	1	1
503	этот момент	1	1
504	и каждого	1	1
505	стоит и	1	1
506	нуждается в	1	1
507	выступает как	1	1
508	того в	1	1
509	на словах	1	1
510	развития эта	1	1
511	с ними	1	1
512	он выступает	1	1
513	положение в	1	1
514	и действительно	1	1
515	по времени	1	1
516	узнаем что	1	1
517	и ее	1	1
518	в голове	1	1
519	вопрос об	1	1
520	по этому	1	1
521	тесно связанные	1	1
522	же и	2	1
523	уже не	3	1
524	глаза и	1	1
525	с традиционной	1	1
526	мы знаем	1	1
527	одно из	1	1
528	и их	1	1
529	в конце	1	1
530	давно уже	1	1
531	идет от	1	1
532	человек как	3	1
533	как раз	1	1
534	же невозможно	1	1
535	и делает	1	1
536	в других	1	1
537	даже и	1	1
538	представляют собой	1	1
539	их нужно	1	1
540	без всякой	1	1
541	и даже	3	1
542	этой проблемы	2	1
543	и обратно	1	1
544	с другим	1	1
545	до сих	1	1
546	закон развития	1	1
547	как у	1	1
548	мы никогда	1	1
549	все равно	1	1
550	чем он	1	1
551	его выше	1	1
552	на чем	1	1
553	имеет место	1	1
554	так вот	2	1
555	что не	2	1
556	в горизонтальном	1	1
557	элементов и	1	1
558	традиционное представление	1	1
559	естественно что	1	1
560	похожие на	1	1
561	то и	1	1
562	на которых	1	1
563	и самый	1	1
564	не на	1	1
565	его как	2	1
566	его собственной	1	1
567	эта теория	1	1
568	ни на	3	1
569	его мышления	1	1
570	мышление его	1	1
571	о чем	1	1
572	в область	1	1
573	видит в	1	1
574	а если	1	1
575	эти слова	2	1
576	самым как	1	1
577	это есть	1	1
578	как средство	1	1
579	то к	1	1
580	критики и	1	1
581	вовсе нет	1	1
582	одно общее	1	1
583	один день	1	1
584	художественное произведение	1	1
585	к объекту	1	1
586	сих пор	1	1
587	но это	5	1
588	все это	10	1
589	имел в	1	1
590	является как	1	1
591	в полном	1	1
592	процесса в	4	1
593	уже на	1	1
594	и противоречивость	1	1
595	не существует	3	1
596	основе этой	1	1
597	или в	2	1
598	о котором	2	1
599	хотя и	3	1
600	в другое	1	1
601	представлениями о	1	1
602	из себя	2	1
603	тем более	1	1
604	конце концов	1	1
605	между вещами	2	1
606	в интересах	1	1
607	действительной жизни	3	1
608	рассматривается как	1	1
609	с ним	3	1
610	ни было	1	1
611	же в	1	1
612	личности и	2	1
613	человека не	1	1
614	отношении к	1	1
615	в целях	1	1
616	вообще и	1	1
617	но если	3	1
618	необходимое условие	1	1
619	равно как	1	1
620	но этот	1	1
621	одновременно и	2	1
622	не что	1	1
623	отношению к	1	1
624	из своей	1	1
625	время не	2	1
626	ее в	3	1
627	в своих	5	1
628	их место	1	1
629	как результат	1	1
