N	2gram	Vinokur_Ku_3	FransuaR
110	культуры и	1	3
111	так в	2	3
112	известной мере	1	3
113	но здесь	1	3
114	в виду	8	3
115	о том	6	3
116	к нему	1	3
117	же в	1	3
118	что он	6	3
119	с одной	4	3
120	не дает	2	3
121	что для	1	3
122	превращается в	1	3
123	о чем	2	3
124	одной стороны	4	3
125	в большей	2	3
126	в том	22	3
127	другой стороны	3	3
128	на самом	3	2
129	тех же	4	2
130	по преимуществу	3	2
131	собственном смысле	2	2
132	на материале	2	2
133	в ней	3	2
134	литературы и	1	2
135	еще не	9	2
136	это и	3	2
137	за пределы	2	2
138	что они	2	2
139	же с	1	2
140	дает нам	2	2
141	как к	2	2
142	это был	1	2
143	целый ряд	4	2
144	к числу	1	2
145	что слово	3	2
146	только то	3	2
147	таковы например	1	2
148	в нашем	7	2
149	учение о	2	2
150	думать что	1	2
151	имеем в	1	2
152	мы наблюдаем	1	2
153	в понимании	1	2
154	так например	1	2
155	связанные с	1	2
156	на этой	1	2
157	зрения на	3	2
158	речь и	1	2
159	смысл и	2	2
160	по поводу	3	2
161	он понимает	1	2
162	в отношении	3	2
163	наших дней	1	2
164	и без	2	2
165	уже к	1	2
166	что касается	1	2
167	в их	6	2
168	на фоне	7	2
169	он дает	1	2
170	в условиях	2	2
171	точку зрения	2	2
172	мы должны	3	2
173	что в	13	2
174	того как	7	2
175	того чтобы	11	2
176	ничего не	6	2
177	связанное с	1	2
178	в самой	1	2
179	и после	1	2
180	связи с	6	2
181	своей статье	2	2
182	здесь же	1	2
183	могут быть	6	2
184	свое значение	1	2
185	в одну	1	2
186	здесь не	2	2
187	без всякого	1	2
188	на основе	1	2
189	культуры но	1	2
190	в пределах	2	2
191	в дальнейшем	2	2
192	понятно что	1	2
193	другом месте	1	2
194	в другом	1	2
195	одного из	1	2
196	можно сказать	2	2
197	они являются	1	2
198	нуждается в	1	2
199	всего что	1	2
200	одной из	1	2
201	проникнуть в	1	2
202	очень много	2	2
203	всяком случае	1	2
204	именно на	2	2
205	в качестве	2	2
206	этой новой	1	2
207	характерно что	1	2
208	никто не	1	2
209	в первую	3	2
210	как именно	1	2
211	и прежде	1	2
212	связано с	1	2
213	смысла и	1	2
214	в связи	5	2
215	формах и	1	2
216	вместе с	2	2
217	так же	2	2
218	в него	1	2
219	xix века	3	2
220	на эту	1	2
221	тому как	2	2
222	статье о	1	2
223	в тех	2	2
224	по существу	3	2
225	эти два	2	2
226	но это	5	2
227	в смысле	1	2
228	вряд ли	1	2
229	пор еще	3	2
230	и становится	1	2
231	еще раз	2	2
232	хотя и	5	2
233	лишь как	1	2
234	и другие	1	2
235	французский язык	1	2
236	в целях	1	2
237	совершенно не	5	2
238	и эта	1	2
239	это в	2	2
240	в противоположность	1	2
241	во всяком	2	2
242	все что	1	2
243	говорили о	1	1
244	то на	1	1
245	например в	1	1
246	я имею	2	1
247	и то	1	1
248	самом деле	14	1
249	тем же	2	1
250	в котором	2	1
251	что эти	2	1
252	должна быть	3	1
253	говоря о	1	1
254	к созданию	1	1
255	случае нельзя	1	1
256	о так	1	1
257	и литературы	1	1
258	этой фразы	2	1
259	той же	3	1
260	из всех	1	1
261	чего в	1	1
262	в несколько	1	1
263	есть не	3	1
264	для достижения	1	1
265	еще на	2	1
266	мы имеем	2	1
267	отношении они	1	1
268	бы что	1	1
269	роль во	1	1
270	о формах	2	1
271	но она	1	1
272	в деле	1	1
273	почти исключительно	1	1
274	как я	2	1
275	историю от	1	1
276	мы и	1	1
277	конечно и	1	1
278	того же	4	1
279	может дать	1	1
280	ответа на	2	1
281	это действительно	1	1
282	время в	3	1
283	в чем	5	1
284	глаза на	1	1
285	быть предметом	1	1
286	внутренняя форма	3	1
287	коем случае	1	1
288	мы будем	1	1
289	значение и	1	1
290	только тогда	4	1
291	по отношению	3	1
292	в общем	6	1
293	связи и	2	1
294	его развития	1	1
295	чем же	2	1
296	в одной	1	1
297	независимо от	5	1
298	как в	4	1
299	один только	1	1
300	перед нами	1	1
301	тех случаях	1	1
302	не будем	5	1
303	природа образа	1	1
304	стилем в	1	1
305	конечно не	2	1
306	вот несколько	1	1
307	именно эта	1	1
308	его значении	1	1
309	жанра и	1	1
310	в смысл	1	1
311	со своей	1	1
312	в которой	1	1
313	это есть	1	1
314	в целом	4	1
315	формы в	1	1
316	он в	2	1
317	бы не	3	1
318	или во	1	1
319	то я	1	1
320	и признание	1	1
321	нами в	1	1
322	и тот	2	1
323	из общей	1	1
324	и те	1	1
325	не могла	1	1
326	так сказать	2	1
327	жива еще	1	1
328	главным образом	2	1
329	он не	3	1
330	эту задачу	1	1
331	в силу	6	1
332	понимания и	1	1
333	в корне	2	1
334	том чтобы	4	1
335	все из	1	1
336	одной и	1	1
337	его от	1	1
338	на этом	2	1
339	будем говорить	1	1
340	в основу	1	1
341	смысле в	1	1
342	что все	2	1
343	сознание и	1	1
344	и дальше	2	1
345	нового порядка	1	1
346	из новых	1	1
347	этих форм	2	1
348	вводит в	1	1
349	сохраняется в	1	1
350	его в	2	1
351	входит в	1	1
352	первую очередь	3	1
353	как особый	1	1
354	это не	3	1
355	он есть	1	1
356	более сложных	1	1
357	что один	1	1
358	и рядом	3	1
359	объясняется это	1	1
360	само собою	2	1
361	о достоинствах	1	1
362	о которых	1	1
363	но лишь	1	1
364	с этой	3	1
365	не всегда	1	1
366	xvi век	1	1
367	сказано в	1	1
368	как сказано	1	1
369	строгом смысле	1	1
370	ссылаться на	1	1
371	года и	1	1
372	и правила	1	1
373	для своих	1	1
374	не мог	1	1
375	лучше всего	1	1
376	но если	3	1
377	как некую	1	1
378	таким же	1	1
379	центр тяжести	1	1
380	в такой	1	1
381	в кавычки	1	1
382	и процесс	1	1
383	представление о	1	1
384	оказывается что	1	1
385	свой смысл	1	1
386	значение для	1	1
387	не менее	12	1
388	не самый	1	1
389	здесь становится	1	1
390	и той	1	1
391	не понимает	3	1
392	образом и	1	1
393	не в	5	1
394	творчества и	1	1
395	это относится	1	1
396	же мы	4	1
397	здесь следовательно	1	1
398	и есть	5	1
399	она не	3	1
400	вернемся к	2	1
401	из которых	1	1
402	случае в	1	1
403	стоит в	1	1
404	как можно	1	1
405	можно понимать	1	1
406	как о	3	1
407	означает что	1	1
408	после того	6	1
409	в какую-то	1	1
410	тогда когда	4	1
411	первая часть	1	1
412	но характерно	1	1
413	все без	1	1
414	для всего	1	1
415	только не	1	1
416	на язык	1	1
417	как формы	1	1
418	именно с	1	1
419	на французском	1	1
420	в форму	1	1
421	таким путем	1	1
422	я не	5	1
423	нам важно	1	1
424	потому что	12	1
425	с тем	6	1
426	и несколько	1	1
427	тему в	1	1
428	политической и	1	1
429	и именно	3	1
430	не могут	5	1
431	когда они	1	1
432	к тому	3	1
433	понять что	1	1
434	но также	5	1
435	не есть	3	1
436	было уже	1	1
437	особенности и	1	1
438	в строгом	1	1
439	для того	12	1
440	значение это	1	1
441	значении в	1	1
442	на французский	1	1
443	здесь говорить	1	1
444	как не	1	1
445	связи со	1	1
446	он мог	1	1
447	языка и	2	1
448	бы однако	1	1
449	отвечает этим	1	1
450	самое это	2	1
451	здесь мы	1	1
452	путешествие в	1	1
453	наукой и	1	1
454	имею в	2	1
455	не место	1	1
456	можно только	1	1
457	силу того	1	1
458	ей все	1	1
459	с этого	1	1
460	если бы	8	1
461	правда в	1	1
462	для этого	6	1
463	в коем	1	1
464	о нем	1	1
465	и здесь	2	1
466	сам был	1	1
467	то уже	1	1
468	который пишет	1	1
469	в различных	2	1
470	важна здесь	1	1
471	в вопросах	1	1
472	на точку	2	1
473	того или	3	1
474	а во	1	1
475	мы вовсе	1	1
476	ее от	1	1
477	и всякая	1	1
478	раньше чем	1	1
479	значение которых	1	1
480	что и	6	1
481	отметить что	3	1
482	них в	1	1
483	деле в	1	1
484	в свете	2	1
485	во французском	1	1
486	знания и	1	1
487	если это	2	1
488	того что	11	1
489	ровно ничего	1	1
490	что здесь	1	1
491	как например	2	1
492	хотя бы	9	1
493	и дело	1	1
494	мы видим	1	1
495	в какой	3	1
496	ясно что	4	1
497	целом ряде	1	1
498	таких моментов	1	1
499	и действительно	3	1
500	еще и	2	1
501	поэтому и	1	1
502	наше время	1	1
503	они могут	1	1
504	и ее	1	1
505	литературе и	1	1
506	образ как	1	1
507	все они	2	1
508	пользуется этой	1	1
509	не входит	1	1
510	своего рода	2	1
511	этом что	2	1
512	ни одного	2	1
513	что во	1	1
514	вернуться к	1	1
515	нужно еще	1	1
516	в виде	1	1
517	века мы	1	1
518	является не	1	1
519	но самое	1	1
520	в данной	3	1
521	за ним	1	1
522	перевести на	1	1
523	мы знаем	1	1
524	который как	2	1
525	школьной и	1	1
526	и их	1	1
527	в особых	1	1
528	слова в	4	1
529	не о	2	1
530	пусть даже	1	1
531	известно что	1	1
532	как раз	4	1
533	из приведенных	1	1
534	но вся	1	1
535	с общим	1	1
536	со всем	1	1
537	выходит за	1	1
538	а о	1	1
539	по своим	1	1
540	их от	1	1
541	как же	3	1
542	же метод	1	1
543	один и	2	1
544	что не	4	1
545	и литературной	1	1
546	интеллигенции и	2	1
547	на этот	2	1
548	более того	1	1
549	занимает в	1	1
550	а не	11	1
551	мы специально	1	1
552	только как	4	1
553	есть лишь	1	1
554	в англии	3	1
555	элементов этой	1	1
556	слов и	5	1
557	а по	1	1
558	литература в	1	1
559	на время	1	1
560	если не	1	1
561	утрачивает свой	1	1
562	в те	1	1
563	с помощью	6	1
564	в частности	2	1
565	ни на	2	1
566	это те	2	1
567	не знал	1	1
568	по своему	2	1
569	слишком много	1	1
570	политических и	1	1
571	есть язык	3	1
572	чем в	2	1
573	одновременно и	1	1
574	поняли и	1	1
575	культуры в	1	1
576	материал для	2	1
577	этом случае	4	1
578	будет находиться	1	1
579	о его	1	1
580	целом есть	1	1
581	с этими	1	1
582	вообще все	1	1
583	работа над	1	1
584	и где	1	1
585	тому или	1	1
586	французском языке	2	1
587	всего в	1	1
588	это уже	3	1
589	и для	1	1
590	и часто	1	1
591	случаях когда	1	1
592	раз подчеркнуть	1	1
593	могут только	1	1
594	лицо и	1	1
595	и от	1	1
596	которая в	1	1
597	для нас	4	1
598	не более	2	1
599	еще более	2	1
600	вообще в	1	1
601	и как	2	1
602	же к	1	1
603	будто бы	1	1
604	с таким	1	1
605	но вот	1	1
606	за этим	1	1
607	например на	1	1
608	от всякого	1	1
609	к самому	1	1
610	еще ничего	1	1
611	в лучшем	1	1
612	с ними	1	1
613	состоит из	1	1
614	а ведь	1	1
615	равно как	2	1
616	в свою	1	1
617	является и	2	1
618	или иного	3	1
619	существенное в	1	1
620	отношению к	2	1
621	можно привести	1	1
622	в кругу	2	1
623	особой форме	2	1
624	есть и	1	1
625	складывается и	1	1
626	на своем	1	1
627	причин в	2	1
628	на это	1	1
629	эти слова	2	1
630	дает еще	1	1
631	уже есть	1	1
632	к этому	1	1
