N	2gram	Losev_Vlad_2	FransuaR
488	времени и	1	1
489	не с	1	1
490	больше в	1	1
491	на которую	1	1
492	чем у	1	1
493	жизни он	1	1
494	в весьма	3	1
495	по ее	1	1
496	поэтому в	1	1
497	об этом	6	1
498	в таком	3	1
499	вот это	2	1
500	все дело	1	1
501	вергилия и	1	1
502	до последних	1	1
503	было не	1	1
504	на все	2	1
505	тех кто	1	1
506	и та	1	1
507	язык и	1	1
508	второй половине	2	1
509	и что	5	1
510	его жизни	6	1
511	притом в	1	1
512	от своего	1	1
513	но только	1	1
514	старых и	1	1
515	там же	12	1
516	нас от	1	1
517	написано в	1	1
518	и всю	1	1
519	мир и	1	1
520	этому поводу	1	1
521	с нами	2	1
522	природы и	1	1
523	я вижу	1	1
524	наконец в	3	1
525	также в	1	1
526	представления о	1	1
527	но она	1	1
528	и об	1	1
529	и она	2	1
530	о своих	1	1
531	в него	1	1
532	концов в	1	1
533	в двух	2	1
534	что только	1	1
535	этот вопрос	1	1
536	мы увидим	1	1
537	ли он	2	1
538	есть для	2	1
539	признак и	1	1
540	января года	3	1
541	во всем	1	1
542	которой мы	2	1
543	пыль в	1	1
544	жизнь с	1	1
545	еще и	6	1
546	те которые	1	1
547	очень много	2	1
548	он уже	5	1
549	на которые	1	1
550	на несколько	1	1
551	здесь с	1	1
552	с которыми	4	1
553	i или	1	1
554	нужно понимать	2	1
555	себя в	2	1
556	так что	5	1
557	как процесс	1	1
558	если мы	1	1
559	а напротив	1	1
560	в чисто	2	1
561	в виде	3	1
562	него и	2	1
563	что по	1	1
564	здесь же	1	1
565	во втором	1	1
566	или даже	1	1
567	конце года	1	1
568	его и	2	1
569	себе в	2	1
570	то место	1	1
571	нет никаких	2	1
572	прибавить что	1	1
573	и стремится	1	1
574	но более	1	1
575	к ним	1	1
576	до некоторой	2	1
577	никакого отношения	3	1
578	к той	2	1
579	время уже	1	1
580	ее на	2	1
581	само собой	3	1
582	даже и	3	1
583	также очень	1	1
584	этот последний	1	1
585	но эти	1	1
586	всю космическую	1	1
587	возможно что	2	1
588	и даже	10	1
589	живой и	1	1
590	этих новых	1	1
591	о своей	1	1
592	и из	2	1
593	как у	2	1
594	же а	1	1
595	что человек	1	1
596	на этот	4	1
597	нельзя сказать	1	1
598	здесь в	2	1
599	и прежде	2	1
600	виде и	1	1
601	вещь и	1	1
602	обратиться к	1	1
603	в подлинном	1	1
604	и стал	1	1
605	уж и	1	1
606	себе между	1	1
607	о чем	6	1
608	мы находим	2	1
609	нет ничего	3	1
610	в частности	2	1
611	него в	4	1
612	не были	1	1
613	и особенно	3	1
614	эта идея	2	1
615	как это	7	1
616	вещей но	1	1
617	только его	2	1
618	или по	2	1
619	они стремятся	1	1
620	общего с	1	1
621	xix века	1	1
622	так называемая	1	1
623	в столь	1	1
624	он говорит	1	1
625	развитие в	1	1
626	нужно прибавить	1	1
627	перехода от	1	1
628	такого рода	2	1
629	жизни даже	1	1
630	в тех	1	1
631	содержат в	1	1
632	и всей	1	1
633	в мир	1	1
634	в тот	1	1
635	с посещением	1	1
636	мы сказали	2	1
637	с этой	4	1
638	бога и	1	1
639	является для	1	1
640	смерти к	1	1
641	в основном	5	1
642	оба они	1	1
643	характера в	1	1
644	между прочим	7	1
645	имел в	1	1
646	в начале	4	1
647	романа с	1	1
648	я от	1	1
649	даже больше	2	1
650	при всем	1	1
651	котором он	1	1
652	вот теперь	2	1
653	от него	1	1
654	тем более	3	1
655	же к	1	1
656	от всего	1	1
657	мертвых и	1	1
658	теперь же	1	1
659	по пути	1	1
660	чем же	1	1
661	характер когда	1	1
662	в период	1	1
663	но эта	1	1
664	между ними	1	1
665	с ней	2	1
666	этого времени	3	1
667	сказать что	11	1
668	от всех	1	1
669	дело с	1	1
670	к его	2	1
671	мы коснемся	1	1
672	не что	1	1
673	ко всему	4	1
674	из этого	5	1
675	в трех	2	1
676	она менее	1	1
677	в каком	1	1
678	заметить что	1	1
679	никаких оснований	1	1
680	ее в	1	1
681	в своих	2	1
682	именно здесь	1	1
683	они не	1	1
