N	2gram	Vygotskiy__1	Myslijsy
100	к нему	2	5
101	так что	5	5
102	есть в	7	5
103	не можем	3	5
104	уже в	3	5
105	только тогда	7	5
106	в его	6	5
107	для него	1	5
108	само по	5	5
109	что же	2	5
110	слова и	1	5
111	все это	8	5
112	а в	6	5
113	во всяком	8	5
114	есть не	2	4
115	и о	4	4
116	что как	1	4
117	могли бы	1	4
118	думать что	1	4
119	всех остальных	1	4
120	что все	3	4
121	и с	2	4
122	его в	2	4
123	и тем	2	4
124	есть средство	1	4
125	мы имеем	4	4
126	между собою	1	4
127	точки зрения	15	4
128	в котором	4	4
129	когда человек	1	4
130	сих пор	3	4
131	тем не	2	4
132	т п	16	4
133	и более	1	4
134	в то	5	4
135	на котором	1	4
136	того чтобы	7	4
137	это слово	1	4
138	в сознании	2	4
139	в каком	2	4
140	и проза	1	4
141	же самое	2	4
142	если же	2	4
143	и может	2	4
144	быть может	1	4
145	на вопрос	2	4
146	и та	1	4
147	можно сказать	1	4
148	что он	7	4
149	хотя бы	1	4
150	то и	2	4
151	в одном	2	4
152	тогда как	1	4
153	от того	3	4
154	только на	3	4
155	до сих	3	4
156	на основании	7	4
157	так же	12	4
158	мысли но	2	4
159	в той	1	4
160	слов в	1	4
161	и все	5	4
162	между ними	1	4
163	только как	1	4
164	по поводу	2	4
165	слова то	2	4
166	тем самым	2	4
167	в таком	3	4
168	например в	3	3
169	человека и	2	3
170	самом деле	9	3
171	на самом	2	3
172	и есть	5	3
173	в первом	1	3
174	что эти	3	3
175	слова в	3	3
176	той же	3	3
177	и значение	1	3
178	еще до	1	3
179	которое в	1	3
180	поэзия как	1	3
181	еще не	1	3
182	и на	1	3
183	мысль что	3	3
184	то мы	1	3
185	там где	4	3
186	в действительности	1	3
187	и хотя	1	3
188	в самом	11	3
189	формы в	4	3
190	и тот	2	3
191	и если	4	3
192	на его	1	3
193	т д	8	3
194	к одному	1	3
195	и по	3	3
196	в нее	1	3
197	на нее	1	3
198	в каждом	3	3
199	мы его	1	3
200	не будет	3	3
201	том случае	2	3
202	что мысль	1	3
203	в них	2	3
204	все равно	1	3
205	к которым	3	3
206	не всегда	2	3
207	ведет к	1	3
208	работа мысли	4	3
209	с точки	2	3
210	но это	3	3
211	в которых	3	3
212	внешняя форма	2	3
213	их в	2	3
214	есть всегда	1	3
215	что есть	2	3
216	в науке	2	3
217	в нас	2	3
218	только не	3	3
219	никогда не	8	3
220	связи с	1	3
221	внутреннюю форму	3	3
222	так то	1	3
223	же самым	1	3
224	что поэзия	1	3
225	должны быть	3	3
226	к тому	4	3
227	образы и	2	3
228	языка и	1	3
229	что у	3	3
230	те же	4	3
231	было в	1	3
232	ту же	2	3
233	в виду	4	3
234	там же	2	3
235	образом мы	1	3
236	и только	3	3
237	вообще и	1	3
238	и следовательно	2	3
239	с ними	1	3
240	то в	1	3
241	и так	4	3
242	уже не	2	3
243	в поэзии	2	3
244	при помощи	20	3
245	и других	3	3
246	и их	2	3
247	всяком случае	6	3
248	со стороны	4	3
249	и из	1	3
250	что человек	1	3
251	именно в	1	3
252	так называемых	1	3
253	это есть	5	3
254	и таким	2	3
255	что то	2	3
256	в этих	4	3
257	только что	2	3
258	и состоит	2	3
259	и вместе	2	3
260	как искусство	1	3
261	в искусстве	4	3
262	в процессе	5	3
263	ни его	1	2
264	таком случае	2	2
265	наук о	1	2
266	на деле	3	2
267	такое же	1	2
268	мысли а	2	2
269	это объяснение	1	2
270	а как	1	2
271	как мы	2	2
272	что иное	1	2
273	оно есть	2	2
274	я не	1	2
275	но даже	2	2
276	в ней	1	2
277	иное как	1	2
278	и многие	1	2
279	столь же	4	2
280	в различных	1	2
281	тем как	1	2
282	без которого	1	2
283	то он	1	2
284	внутренняя форма	6	2
285	значение и	1	2
286	к ним	2	2
287	с психологической	3	2
288	это сравнение	1	2
289	и чем	1	2
290	еще дальше	1	2
291	одном из	2	2
292	и слова	1	2
293	что по	3	2
294	мы различаем	4	2
295	его к	1	2
296	имеет в	2	2
297	котором она	1	2
298	не дано	1	2
299	это можно	2	2
300	из этих	6	2
301	бы только	1	2
302	во многих	1	2
303	что она	6	2
304	как оно	1	2
305	не следует	1	2
306	он не	3	2
307	идет от	1	2
308	эта последняя	1	2
309	этимологическое исследование	1	2
310	состоит в	3	2
311	из виду	2	2
312	для понимания	1	2
313	том и	2	2
314	подобно тому	5	2
315	но самое	1	2
316	человека в	1	2
317	пока мы	1	2
318	в мире	1	2
319	об этом	1	2
320	тех которые	1	2
321	человек не	1	2
322	она и	1	2
323	одна и	1	2
324	к значению	2	2
325	чем в	1	2
326	в других	1	2
327	мысли что	1	2
328	но что	2	2
329	и при	1	2
330	по тому	3	2
331	представить себе	3	2
332	и без	2	2
333	быть названы	1	2
334	в первый	1	2
335	и понятия	2	2
336	значение то	1	2
337	признать что	1	2
338	вопрос о	3	2
339	ряд наук	1	2
340	сами по	1	2
341	теми же	2	2
342	или что	1	2
343	том же	2	2
344	и вообще	1	2
345	даже в	2	2
346	же мы	1	2
347	тому что	4	2
348	она не	5	2
349	что только	2	2
350	и науки	1	2
351	в таких	1	2
352	виду что	1	2
353	самого начала	1	2
354	мысли в	3	2
355	в сущности	10	2
356	дело не	1	2
357	имеем дело	1	2
358	как она	2	2
359	и его	7	2
360	в более	1	2
361	уже и	2	2
362	что на	3	2
363	в области	11	2
364	об одной	1	2
365	у нас	4	2
366	с и	5	2
367	как всякое	1	2
368	не могут	3	2
369	уже было	1	2
370	можно сравнить	1	2
371	указывает на	4	2
372	оно не	1	2
373	слово которое	1	2
374	и это	3	2
375	не существует	2	2
376	не могу	1	2
377	в ее	5	2
378	духа и	1	2
379	и когда	3	2
380	что может	1	2
381	можно только	1	2
382	что от	1	2
383	представлений и	1	2
384	образ или	1	2
385	пор пока	1	2
386	и здесь	2	2
387	мысли которая	1	2
388	но мы	3	2
389	что наша	1	2
390	нас в	2	2
391	все в	1	2
392	которые мы	1	2
393	судить о	1	2
394	в ряд	1	2
395	когда оно	2	2
396	бы в	2	2
397	я вижу	1	2
398	в другой	2	2
399	отдельного слова	1	2
400	в ту	1	2
401	мы хотим	1	2
402	но так	1	2
403	один из	4	2
404	есть процесс	1	2
405	в двух	1	2
406	мы видим	5	2
407	тот же	2	2
408	что даже	2	2
409	в обществе	3	2
410	бы ни	2	2
411	в выражении	1	2
412	конечно не	1	2
413	и у	4	2
414	если мы	12	2
415	каким образом	1	2
416	за ним	1	2
417	это обстоятельство	3	2
418	не так	1	2
419	никто не	1	2
420	отношение к	2	2
421	и даже	6	2
422	с другой	5	2
423	на этот	1	2
424	в свою	1	2
425	и др	1	2
426	к науке	1	2
427	случае когда	1	2
428	как ни	1	2
429	относятся к	1	2
430	всем остальным	1	2
431	из которых	3	2
432	если так	1	2
433	по своему	1	2
434	а если	1	2
435	той и	1	2
436	народная поэзия	1	2
437	тому как	7	2
438	а может	1	2
439	эту мысль	1	2
440	в состоянии	3	2
441	в это	1	2
442	художественное произведение	10	2
443	из тех	1	2
444	сравнить с	1	2
445	и для	5	2
446	не знаем	2	2
447	чтобы понять	4	2
448	от него	2	2
449	виде в	1	2
450	и как	2	2
451	мы должны	1	2
452	от ее	1	2
453	а нечто	1	2
454	понимается как	1	2
455	не что	1	2
456	из этого	2	2
457	языка то	1	2
458	только о	2	2
459	об отношении	1	2
460	к другим	2	2
461	точно так	3	2
462	все что	3	2
463	в своих	4	2
464	обществе и	1	1
465	я сказал	2	1
466	равным образом	1	1
467	искусство есть	6	1
468	непременно должны	1	1
469	который должен	1	1
470	то на	2	1
471	произведения но	2	1
472	речь идет	3	1
473	всем ее	1	1
474	художественного произведения	17	1
475	не видим	1	1
476	связана с	1	1
477	внешней форме	1	1
478	не зависящая	1	1
479	того же	2	1
480	все остальное	1	1
481	идет о	2	1
482	показать что	8	1
483	смотрит на	1	1
484	тем же	3	1
485	должна быть	3	1
486	в их	1	1
487	из обрывков	1	1
488	в несколько	1	1
489	отличие поэтического	2	1
490	шаг и	1	1
491	это совершенно	1	1
492	способ мышления	2	1
493	которую мы	1	1
494	читатель или	1	1
495	не была	1	1
496	происходит это	1	1
497	лошадь и	1	1
498	оба эти	1	1
499	стремится не	1	1
500	и над	1	1
501	чувственные образы	1	1
502	чувство может	1	1
503	ему в	1	1
504	зависимости от	6	1
505	действия как	1	1
506	без всякого	2	1
507	это время	1	1
508	свою очередь	1	1
509	в основание	1	1
510	столько же	1	1
511	меньше чем	1	1
512	по этому	2	1
513	быть в	2	1
514	в последних	1	1
515	в чем	2	1
516	образом как	1	1
517	во всех	1	1
518	только после	1	1
519	не без	1	1
520	а следовательно	1	1
521	друг к	1	1
522	видели что	2	1
523	понятий но	1	1
524	но не	3	1
525	но как	2	1
526	цветов звуков	1	1
527	явлений и	1	1
528	другие предметы	1	1
529	отдельных лиц	5	1
530	отличие от	4	1
531	объективное и	2	1
532	нет и	1	1
533	частей то	2	1
534	относится к	1	1
535	же мало	1	1
536	меньше всего	1	1
537	в известном	2	1
538	как говорит	2	1
539	значение его	1	1
540	перед нами	1	1
541	виду и	1	1
542	с понятием	1	1
543	и каждое	1	1
544	и художественного	2	1
545	в непосредственной	1	1
546	наметить в	1	1
547	стороны мы	1	1
548	та же	3	1
549	при создании	1	1
550	но отсюда	1	1
551	а во-вторых	1	1
552	мы при	1	1
553	всякое понимание	1	1
554	что нас	1	1
555	не оставляет	1	1
556	то я	2	1
557	может считаться	2	1
558	в этой	3	1
559	и философии	1	1
560	человек то	1	1
561	при понимании	1	1
562	им в	3	1
563	своей исходной	1	1
564	образом при	1	1
565	только один	1	1
566	и те	1	1
567	не приводит	1	1
568	какую роль	1	1
569	как следующее	1	1
570	суть продукты	1	1
571	быть только	1	1
572	наша обыденная	1	1
573	означает нечто	1	1
574	и лучше	1	1
575	время и	1	1
576	иначе это	1	1
577	которые составляют	1	1
578	скоро и	1	1
579	и еще	1	1
580	следующее то	1	1
581	и совершенно	5	1
582	даже тогда	1	1
583	ему при	1	1
584	том чтобы	7	1
585	что цель	1	1
586	в степени	1	1
587	выходит что	1	1
588	одной и	4	1
589	приходим к	1	1
590	цели то	1	1
591	действительно так	1	1
592	картины и	1	1
593	форма в	1	1
594	и наоборот	1	1
595	но все	1	1
596	а вместе	1	1
597	и понятие	1	1
598	что этот	1	1
599	этом суждении	1	1
600	главным образом	2	1
601	есть все	1	1
602	произведения с	2	1
603	и чтобы	1	1
604	к другу	1	1
605	разница между	3	1
606	процессы мысли	1	1
607	на все	1	1
608	с чтобы	1	1
609	по выражению	1	1
610	заключается в	7	1
611	не умеет	1	1
612	понятие об	1	1
613	может стать	3	1
614	окажется что	1	1
615	он есть	1	1
616	трудом и	1	1
617	мысль можно	1	1
618	и легко	1	1
619	деятельности с	1	1
620	это положение	1	1
621	его частей	1	1
622	случае мы	1	1
623	далеко не	2	1
624	показывает что	5	1
625	отдельного лица	1	1
626	различаем в	1	1
627	во внимание	2	1
628	мы видели	2	1
629	значит не	1	1
630	п но	1	1
631	нуждаются в	3	1
632	части но	1	1
633	обратимся к	1	1
634	и тогда	2	1
635	и того	1	1
636	понятия и	1	1
637	убедиться что	1	1
638	восприятия и	1	1
639	одного и	2	1
640	этимологическое значение	1	1
641	та что	1	1
642	к тем	1	1
643	в своей	3	1
644	взгляд на	1	1
645	в такой	2	1
646	и музыке	1	1
647	одним и	1	1
648	возможны только	1	1
649	мы называем	1	1
650	может сделать	1	1
651	от себя	4	1
652	своего рода	1	1
653	самое сравнение	1	1
654	природы но	1	1
655	и другого	2	1
656	как предмет	1	1
657	и той	3	1
658	бы мы	2	1
659	почти совершенно	1	1
660	а есть	1	1
661	что отношение	1	1
662	иначе как	2	1
663	в прямом	1	1
664	оказалось бы	1	1
665	ясна и	1	1
666	тому чтобы	3	1
667	мере и	1	1
668	стоит только	2	1
669	что те	2	1
670	и потом	1	1
671	от тех	1	1
672	роль играют	1	1
673	есть известная	1	1
674	что такие	1	1
675	теми или	1	1
676	имеет свое	1	1
677	эстетического удовольствия	1	1
678	существует для	1	1
679	стоит в	1	1
680	что эта	3	1
681	с которой	1	1
682	что с	2	1
683	но для	1	1
684	как о	1	1
685	образа к	3	1
686	дело в	1	1
687	на два	2	1
688	только из	4	1
689	к новым	1	1
690	каждом слове	1	1
691	к изучению	1	1
692	что каждое	1	1
693	но вместе	1	1
694	в самых	1	1
695	и субъективное	1	1
696	это опять	1	1
697	же значение	1	1
698	следовательно и	1	1
699	того и	1	1
700	казалось бы	2	1
701	ничего не	2	1
702	поэтическое произведение	1	1
703	и познания	1	1
704	этих двух	2	1
705	или как	2	1
706	чтобы их	1	1
707	видим что	2	1
708	или когда	1	1
709	во всем	3	1
710	личного творчества	2	1
711	поэтому совершенно	1	1
712	не принадлежит	1	1
713	что речь	2	1
714	следует что	1	1
715	только с	1	1
716	как будто	5	1
717	этом отношении	2	1
718	не потому	1	1
719	факта что	1	1
720	перед ним	1	1
721	у меня	3	1
722	к таким	1	1
723	мысли так	2	1
724	все то	3	1
725	есть признак	1	1
726	и другой	3	1
727	и такие	1	1
728	лежит в	1	1
729	числе и	1	1
730	одну и	1	1
731	наоборот в	1	1
732	его с	1	1
733	они и	1	1
734	а можно	1	1
735	значение как	1	1
736	что при	3	1
737	которой она	1	1
738	слов все	1	1
739	утверждать что	5	1
740	же бы	1	1
741	формы есть	1	1
742	всегда в	1	1
743	в применении	2	1
744	значения слова	1	1
745	звуковая форма	1	1
746	известный способ	1	1
747	при таком	1	1
748	совершенно правильно	4	1
749	вижу есть	1	1
750	как не	1	1
751	но при	1	1
752	и отношений	1	1
753	такое что	1	1
754	в собственном	3	1
755	от изучения	1	1
756	можно сделать	1	1
757	языка так	1	1
758	в себя	2	1
759	в произведении	3	1
760	с самого	1	1
761	то время	5	1
762	ясно что	19	1
763	в пределах	1	1
764	роль в	3	1
765	мнение что	1	1
766	выражения с	1	1
767	с первым	1	1
768	и ту	2	1
769	таком же	1	1
770	времени и	1	1
771	сочетание с	1	1
772	не ради	1	1
773	том как	1	1
774	это только	2	1
775	и возникновения	1	1
776	останавливаясь на	1	1
777	мыслью и	1	1
778	основана на	1	1
779	силу того	2	1
780	как у	1	1
781	смысле и	1	1
782	живописи и	1	1
783	о нем	1	1
784	мысль именно	1	1
785	поэзии в	1	1
786	и поэтому	2	1
787	художественные произведения	1	1
788	настоящее время	2	1
789	образ есть	1	1
790	явлений когда	1	1
791	эти чувства	1	1
792	история искусства	2	1
793	а также	1	1
794	ли она	1	1
795	может не	1	1
796	как форма	1	1
797	так бывает	1	1
798	только посредственно	1	1
799	не заключает	1	1
800	мы намерены	1	1
801	внешней формы	1	1
802	на основе	2	1
803	которой оно	2	1
804	искусством в	1	1
805	это в	2	1
806	которого оно	1	1
807	ее от	3	1
808	творчества так	1	1
809	и во	2	1
810	о различном	1	1
811	при исследовании	1	1
812	и всякая	1	1
813	во втором	1	1
814	таким путем	2	1
815	а потому	3	1
816	вслед за	6	1
817	что бы	1	1
818	если это	1	1
819	сравнение с	1	1
820	степени что	1	1
821	и мир	1	1
822	и другую	2	1
823	с здесь	3	1
824	развития но	1	1
825	что здесь	2	1
826	эти направления	1	1
827	но с	1	1
828	же раз	1	1
829	обе эти	1	1
830	такое чего	1	1
831	одной из	1	1
832	дело с	3	1
833	понимание есть	1	1
834	в вопросе	1	1
835	как нечто	1	1
836	на чем	1	1
837	только содержание	1	1
838	к нашему	1	1
839	в разные	2	1
840	чего-то другого	1	1
841	по мнению	2	1
842	и ряд	1	1
843	же при	1	1
844	процессов в	1	1
845	же отношении	1	1
846	к звуку	1	1
847	можно выразить	1	1
848	с одной	5	1
849	в качестве	2	1
850	из которого	2	1
851	племени а	1	1
852	может выражаться	1	1
853	составить себе	1	1
854	отнести к	1	1
855	своим предшествующим	1	1
856	в нашей	1	1
857	же явления	1	1
858	состоит чтобы	1	1
859	а это	1	1
860	но совершенно	2	1
861	из них	2	1
862	разъяснение того	1	1
863	искусство в	2	1
864	к содержанию	1	1
865	между обоими	1	1
866	быть искусственно	1	1
867	и значения	1	1
868	что содержание	2	1
869	который как	1	1
870	одно из	2	1
871	к чему-то	2	1
872	разница только	1	1
873	в известной	1	1
874	могло бы	4	1
875	с увеличением	1	1
876	прибавить что	1	1
877	можно с	1	1
878	ребенок впервые	1	1
879	близко к	1	1
880	бытия и	1	1
881	у него	4	1
882	речь и	2	1
883	которое является	1	1
884	которые могут	1	1
885	как при	1	1
886	ее на	1	1
887	слово до	1	1
888	не противоречит	1	1
889	но из	1	1
890	перейти к	1	1
891	же это	1	1
892	а слово	2	1
893	из двух	1	1
894	же роль	1	1
895	для поэтического	1	1
896	сколько нужно	1	1
897	и обратно	1	1
898	и самым	2	1
899	если признать	1	1
900	о влиянии	1	1
901	за пределы	1	1
902	здесь в	1	1
903	мы станем	1	1
904	мысли с	1	1
905	а с	1	1
906	чего мы	2	1
907	в воображении	1	1
908	практического применения	1	1
909	предмет и	1	1
910	больше и	1	1
911	д то	1	1
912	прежде всего	4	1
913	человеке по	1	1
914	эти звуки	1	1
915	процесс в	1	1
916	когда пушкин	1	1
917	одной стороны	6	1
918	ей не	1	1
919	и музыка	1	1
920	влияние этой	1	1
921	целым рядом	1	1
922	три элемента	1	1
923	понятие о	1	1
924	слова что	1	1
925	в изучении	2	1
926	под влиянием	3	1
927	его как	1	1
928	должна была	2	1
929	в связи	2	1
930	и об	1	1
931	в частности	3	1
932	искусств в	1	1
933	или словом	1	1
934	быть объяснено	1	1
935	с первого	1	1
936	границы между	1	1
937	как это	4	1
938	и выражение	1	1
939	построены на	1	1
940	если она	2	1
941	в разной	1	1
942	без помощи	1	1
943	разве мы	1	1
944	наблюдение что	1	1
945	о границах	1	1
946	себе мысль	1	1
947	другу и	1	1
948	он говорит	1	1
949	быть во	1	1
950	она есть	1	1
951	образом и	1	1
952	произведение если	1	1
953	смысле этого	2	1
954	что всякое	5	1
955	на эту	1	1
956	а потом	1	1
957	образ и	2	1
958	никакой возможности	1	1
959	из этой	1	1
960	чувства и	2	1
961	мысли все	1	1
962	него есть	1	1
963	как нельзя	4	1
964	исходя из	3	1
965	в объяснении	1	1
966	к произведению	1	1
967	и восприятие	1	1
968	слова есть	1	1
969	и тому	1	1
970	же мысль	3	1
971	упуская из	2	1
972	как из	1	1
973	и нет	1	1
974	людей но	1	1
975	можем убедиться	1	1
976	каждое из	2	1
977	искусства различие	1	1
978	становится возможным	1	1
979	вещь а	1	1
980	слова так	1	1
981	все же	5	1
982	материалом поэзии	1	1
983	большее количество	1	1
984	ее можно	1	1
985	что могло	1	1
986	мы найдем	2	1
987	в самые	1	1
988	увеличивает его	1	1
989	совершается в	1	1
990	потому не	3	1
991	эстетическое впечатление	1	1
992	мысль есть	1	1
993	бывает и	1	1
994	различаем три	1	1
995	или в	1	1
996	произведения без	1	1
997	понять что	1	1
998	его не	2	1
999	об искусстве	2	1
1000	в настоящее	2	1
1001	обращается к	1	1
1002	то не	1	1
1003	ее и	2	1
1004	место только	1	1
1005	как уже	1	1
1006	на других	1	1
1007	и смысл	1	1
1008	стороны в	1	1
1009	зрения в	1	1
1010	скажем что	1	1
1011	или не	2	1
1012	же в	1	1
1013	нас от	1	1
1014	поэзии но	1	1
1015	же предмет	1	1
1016	мере это	1	1
1017	всего человека	1	1
1018	что ни	1	1
1019	указано выше	1	1
1020	но если	1	1
1021	оказываются только	1	1
1022	другой стороны	5	1
1023	не быть	2	1
1024	была бы	1	1
1025	от всех	3	1
1026	в глаза	1	1
1027	что сущность	1	1
1028	легко заметить	1	1
1029	при изучении	1	1
1030	сами нуждаются	1	1
1031	отказаться от	2	1
1032	до степени	1	1
1033	и слов	2	1
1034	которым они	1	1
1035	жизни и	3	1
1036	увидим что	2	1
1037	человеку и	1	1
1038	видим в	1	1
1039	случае если	1	1
1040	как на	3	1
1041	том числе	1	1
1042	слова это	1	1
