N	2gram	Bakhtin_Pr_2	Problema
278	при условии	1	2
279	однако в	1	2
280	того же	3	2
281	но они	1	2
282	друг друга	1	2
283	дело в	2	2
284	но только	1	2
285	того чтобы	1	2
286	он с	3	2
287	по одному	1	2
288	и по	1	2
289	во всем	3	2
290	до того	1	2
291	у меня	5	2
292	для его	1	2
293	для себя	2	2
294	и это	4	2
295	но по	1	2
296	и говорит	1	2
297	лучше сказать	1	2
298	в пределах	16	2
299	идет речь	1	2
300	и каждый	1	2
301	для этого	2	2
302	только так	2	2
303	и что	5	2
304	произведения только	1	2
305	который является	1	2
306	в значительной	1	2
307	не раз	1	2
308	на всех	1	2
309	с его	4	2
310	этот последний	1	2
311	но так	2	2
312	том как	1	2
313	тот же	3	2
314	с ними	2	2
315	очень много	1	2
316	то он	1	2
317	со всеми	3	2
318	себя в	3	2
319	только на	3	2
320	своим собственным	1	2
321	функций в	1	2
322	а то	2	2
323	за ним	1	2
324	сами по	1	2
325	в конце	2	2
326	то время	2	2
327	в других	1	2
328	о которых	1	2
329	в самом	7	2
330	не обязательно	1	2
331	а именно	1	2
332	как же	2	2
333	это все	3	2
334	надо уметь	1	2
335	говорит о	1	2
336	и непосредственно	1	2
337	все время	1	2
338	была бы	2	2
339	в это	1	2
340	третьем лице	1	2
341	к своему	1	2
342	если оно	2	2
343	в романах	3	2
344	находятся в	1	2
345	был в	1	2
346	здесь конечно	1	2
347	еще более	2	2
348	ни было	2	2
349	иное чем	1	2
350	но этот	2	2
351	а может	1	2
352	можно назвать	1	2
353	убедимся в	1	1
354	одним из	1	1
355	для построения	2	1
356	таком случае	1	1
357	человека и	2	1
358	чего же	1	1
359	он прежде	1	1
360	своими собственными	1	1
361	силы и	1	1
362	ивана карамазова	2	1
363	тем же	2	1
364	к другому	5	1
365	достоевского в	4	1
366	и до	4	1
367	к учению	1	1
368	ведь и	7	1
369	сказать с	1	1
370	здесь нам	1	1
371	до времени	2	1
372	что вся	1	1
373	бы глупо	1	1
374	же как	1	1
375	при анализе	1	1
376	собой как	1	1
377	что если	3	1
378	случае это	1	1
379	вопрос о	2	1
380	именно к	1	1
381	не была	3	1
382	делает эти	1	1
383	сталкивается в	1	1
384	на себя	2	1
385	все указанные	1	1
386	мы и	2	1
387	себе что	2	1
388	собою и	2	1
389	нет то	1	1
390	обращен к	3	1
391	целое и	1	1
392	на них	1	1
393	не был	2	1
394	бы то	1	1
395	тем как	1	1
396	а следовательно	1	1
397	друг к	2	1
398	мы будем	3	1
399	обращать на	1	1
400	их пределы	1	1
401	с самой	1	1
402	утвердить себя	1	1
403	если в	1	1
404	для всякой	1	1
405	слова на	5	1
406	отношение к	2	1
407	достоевский прежде	1	1
408	который однако	1	1
409	что действительно	1	1
410	как к	1	1
411	на какое-нибудь	1	1
412	как нам	2	1
413	романах достоевского	2	1
414	в распоряжении	1	1
415	достоевского не	3	1
416	в мысли	1	1
417	когда он	3	1
418	и понимания	1	1
419	ничего и	1	1
420	и художественного	1	1
421	всего как	1	1
422	них он	1	1
423	о самом	1	1
424	можно в	1	1
425	и утвердить	1	1
426	себе как	2	1
427	в целом	2	1
428	бы сказать	1	1
429	бы не	2	1
430	из этих	2	1
431	его же	1	1
432	и пространства	1	1
433	за их	1	1
434	тоже не	1	1
435	с их	2	1
436	им в	2	1
437	но ведь	5	1
438	как он	2	1
439	на то	5	1
440	но на	2	1
441	социального положения	1	1
442	в единстве	3	1
443	и еще	2	1
444	эта последняя	1	1
445	у толстого	1	1
446	мир как	1	1
447	что тут	2	1
448	и говорить	2	1
449	что может	2	1
450	конца и	1	1
451	одно и	2	1
452	от нее	1	1
453	то ни	1	1
454	сознания о	2	1
455	об этой	1	1
456	к другу	2	1
457	себя не	1	1
458	но чисто	1	1
459	и лучше	1	1
460	он есть	2	1
461	и соответствующие	2	1
462	оно достаточно	1	1
463	другому и	1	1
464	отражение в	1	1
465	из нее	1	1
466	но уже	1	1
467	он является	2	1
468	рядом с	5	1
469	в прямом	1	1
470	к которым	1	1
471	предмет но	1	1
472	не всегда	1	1
473	и уже	1	1
474	его признания	1	1
475	сильнее чем	1	1
476	чем в	1	1
477	должно быть	4	1
478	нисколько не	1	1
479	достоевского но	3	1
480	не самостоятельно	1	1
481	достоевского нет	2	1
482	во время	4	1
483	и при	2	1
484	два примера	1	1
485	это ощущение	1	1
486	пределу который	1	1
487	когда-то было	1	1
488	как все	1	1
489	мы замечаем	1	1
490	в такой	2	1
491	в их	3	1
492	мы говорили	1	1
493	себе а	2	1
494	не как	6	1
495	от его	1	1
496	поэтому здесь	1	1
497	поэтому в	1	1
498	которые в	1	1
499	же тут	2	1
500	в своих	2	1
501	том же	4	1
502	что этот	2	1
503	в повести	2	1
504	даже в	3	1
505	раз и	2	1
506	его внутреннего	1	1
507	иной раз	2	1
508	быть лишь	1	1
509	человек и	2	1
510	без его	1	1
511	или что	1	1
512	почти никогда	1	1
513	с теми	2	1
514	что ему	1	1
515	на два	3	1
516	ее с	1	1
517	но что	1	1
518	у него	6	1
519	из их	1	1
520	иметь в	1	1
521	человека по	1	1
522	следовательно и	1	1
523	никогда не	9	1
524	появляются в	2	1
525	ничего не	3	1
526	при наличии	1	1
527	или как	4	1
528	по своей	1	1
529	ему и	1	1
530	и после	1	1
531	это слово	5	1
532	с новой	1	1
533	только с	1	1
534	и делает	1	1
535	в основе	1	1
536	точном смысле	1	1
537	человеком а	1	1
538	перед ним	2	1
539	идею и	1	1
540	но как-то	1	1
541	не могут	4	1
542	могут быть	3	1
543	в категориях	2	1
544	числе и	1	1
545	всего в	1	1
546	а что	5	1
547	бы он	2	1
548	в каждом	11	1
549	но к	2	1
550	если же	4	1
551	достоевского где	1	1
552	а другого	1	1
553	о существовании	1	1
554	что все	1	1
555	этих отношений	1	1
556	и сами	2	1
557	всего этого	2	1
558	мыслить и	2	1
559	и изображать	2	1
560	в тонах	1	1
561	представим себе	2	1
562	и явления	2	1
563	говорили что	2	1
564	самое это	1	1
565	которого здесь	1	1
566	на свой	6	1
567	на том	2	1
568	глубже и	2	1
569	и сам	7	1
570	в образе	2	1
571	связан с	1	1
572	это вовсе	2	1
573	особенно в	2	1
574	того и	3	1
575	мы приведем	1	1
576	произведения не	1	1
577	не нужно	2	1
578	это только	1	1
579	всех возможных	3	1
580	к пределу	1	1
581	стремление к	1	1
582	в содержании	1	1
583	но здесь	5	1
584	и здесь	3	1
585	и поэтому	1	1
586	мы два	1	1
587	настоящее время	2	1
588	типа в	1	1
589	в глаза	2	1
590	мог бы	1	1
591	все его	2	1
592	может не	1	1
593	нас в	1	1
594	этих двух	1	1
595	самой структуре	1	1
596	отражением в	1	1
597	каждом из	1	1
598	художественного произведения	1	1
599	и всякая	1	1
600	быть даже	1	1
601	резко отличается	1	1
602	уже во	1	1
603	по своим	3	1
604	каких бы	1	1
605	достоевского и	2	1
606	и самые	1	1
607	в самый	2	1
608	в каких	1	1
609	того что	2	1
610	тип но	1	1
611	известно что	2	1
612	быть и	2	1
613	на которой	1	1
614	оно и	1	1
615	ли будет	4	1
616	образов и	1	1
617	мы видим	1	1
618	и критика	1	1
619	среди других	2	1
620	и так	2	1
621	он теперь	3	1
622	содержание его	1	1
623	здесь с	2	1
624	с одной	1	1
625	в эти	1	1
626	принципом не	1	1
627	он их	1	1
628	если уж	2	1
629	ни одного	4	1
630	униженных и	1	1
631	а он	3	1
632	большинстве случаев	8	1
633	только их	1	1
634	пользуется для	1	1
635	к мысли	1	1
636	ведь это	2	1
637	в известной	1	1
638	на одном	1	1
639	самой этой	2	1
640	т п	9	1
641	и оскорбленных	1	1
642	уже нет	1	1
643	не о	1	1
644	не случайно	1	1
645	часто и	1	1
646	само по	1	1
647	не говорит	1	1
648	указание на	1	1
649	этом рассказе	1	1
650	предметом изображения	1	1
651	вещей и	1	1
652	результате их	1	1
653	из двух	1	1
654	с другим	2	1
655	до сих	7	1
656	тончайшие и	1	1
657	нельзя сказать	2	1
658	он это	2	1
659	и между	1	1
660	такое же	1	1
661	человека из	1	1
662	и др	2	1
663	но есть	1	1
664	до конца	4	1
665	что для	1	1
666	предмет и	1	1
667	в рассказе	3	1
668	превращается в	2	1
669	не исключает	1	1
670	не на	4	1
671	которых у	1	1
672	однако и	1	1
673	его как	1	1
674	дух и	1	1
675	о чем	1	1
676	а каждый	1	1
677	бы оно	1	1
678	входить в	1	1
679	на фоне	5	1
680	и особенно	2	1
681	но почти	1	1
682	зачем же	1	1
683	для осуществления	2	1
684	своей собственной	1	1
685	концы и	1	1
686	ним как	2	1
687	где же	1	1
688	одной стороны	1	1
689	или другом	2	1
690	этого типа	1	1
691	если они	1	1
692	после убийства	1	1
693	что же	7	1
694	мы сказали	2	1
695	и пожалуй	1	1
696	вот что	1	1
697	слова и	12	1
698	и нет	4	1
699	что есть	1	1
700	сих пор	7	1
701	же то	1	1
702	так ли	2	1
703	но для	3	1
704	себе еще	2	1
705	случае он	1	1
706	этот образ	1	1
707	от человека	1	1
708	не знаем	1	1
709	для выражения	1	1
710	учению о	1	1
711	в самые	1	1
712	сливаться с	1	1
713	о котором	1	1
714	в настоящее	2	1
715	а к	1	1
716	друг мой	1	1
717	достаточно глубоко	1	1
718	себя самого	1	1
719	еще такое	1	1
720	в третьем	1	1
721	бы в	5	1
722	явления в	1	1
723	конце концов	2	1
724	но зато	3	1
725	было только	1	1
726	его жизнь	1	1
727	на более	1	1
728	есть уже	1	1
729	отношении к	2	1
730	за этим	1	1
731	менее в	1	1
732	к самому	3	1
733	наконец не	1	1
734	в романе	3	1
735	между ними	4	1
736	не знает	3	1
737	ведь именно	1	1
738	ему но	1	1
739	но можно	1	1
740	их с	2	1
741	жизни а	1	1
742	значимости но	1	1
743	т е	26	1
744	он и	3	1
745	всего его	1	1
746	почти нет	2	1
747	себе но	2	1
748	к другим	1	1
749	каков его	1	1
750	и другие	1	1
751	по поводу	1	1
752	это в	1	1
753	всем своим	1	1
754	сознания без	1	1
755	как на	1	1
756	и рассказ	3	1
757	этой точки	1	1
758	том числе	1	1
759	человека все	1	1
