N	2gram	Propp_Isto_4	Hudozhes
142	дома и	1	2
143	по себе	2	2
144	в них	1	2
145	и более	3	2
146	вовсе не	4	2
147	даже в	4	2
148	тому что	1	2
149	дело не	2	2
150	одна из	2	2
151	не могло	2	2
152	этих двух	1	2
153	здесь не	4	2
154	к жизни	1	2
155	роль в	1	2
156	или в	3	2
157	о том	4	2
158	в глаза	1	2
159	основе своей	1	2
160	именно в	1	2
161	а именно	3	2
162	может оказаться	1	2
163	ни к	1	2
164	в сказании	1	2
165	из которого	1	2
166	есть в	2	2
167	и др	5	2
168	одно из	1	2
169	в одном	5	2
170	при всей	1	2
171	у него	5	2
172	или иначе	1	2
173	а с	1	2
174	превращается в	7	2
175	так же	18	2
176	как в	7	2
177	из которых	5	2
178	к своему	3	2
179	и по	5	2
180	во всех	1	2
181	тем более	1	2
182	с ним	1	2
183	одной из	1	2
184	в иной	6	2
185	том числе	1	2
186	говоря о	1	1
187	же как	13	1
188	начинается с	2	1
189	он показывает	2	1
190	данной ему	1	1
191	и есть	2	1
192	чего не	1	1
193	принадлежностью к	1	1
194	из его	1	1
195	др в	1	1
196	в зависимости	1	1
197	сливается с	2	1
198	той же	1	1
199	есть не	1	1
200	содержания в	1	1
201	не была	1	1
202	что иное	3	1
203	этом так	1	1
204	никогда не	2	1
205	зависимости от	1	1
206	так называемые	1	1
207	не что	3	1
208	предстает как	1	1
209	пребывания в	1	1
210	момент в	1	1
211	не от	1	1
212	собой в	2	1
213	на них	1	1
214	между собой	1	1
215	иное как	3	1
216	стороны не	1	1
217	в различных	1	1
218	иных случаях	1	1
219	здесь также	1	1
220	себе и	1	1
221	или иное	1	1
222	говорилось выше	1	1
223	что они	6	1
224	на основе	1	1
225	и я	1	1
226	в истории	2	1
227	в центре	1	1
228	данного типа	1	1
229	с некоторыми	1	1
230	в различные	1	1
231	можно предположить	3	1
232	перед нами	3	1
233	достигается при	1	1
234	что по	1	1
235	к чему	1	1
236	отношение как	1	1
237	говорят о	1	1
238	привести к	1	1
239	что это	2	1
240	за это	2	1
241	жизни так	1	1
242	из этих	3	1
243	одном случае	3	1
244	большей части	1	1
245	имеем в	2	1
246	ее как	1	1
247	на то	3	1
248	не могла	1	1
249	жизнью и	1	1
250	на его	3	1
251	что она	3	1
252	в мир	1	1
253	к миру	1	1
254	одному из	1	1
255	все это	2	1
256	в узком	1	1
257	мир как	1	1
258	содержит в	2	1
259	на земле	3	1
260	подобно тому	1	1
261	образа и	1	1
262	или иных	1	1
263	по его	2	1
264	многих других	3	1
265	бы они	1	1
266	а затем	3	1
267	в совершенно	1	1
268	является необходимой	1	1
269	чем состоит	1	1
270	а по	4	1
271	а как	2	1
272	было бы	2	1
273	войны и	1	1
274	он и	1	1
275	делает то	1	1
276	сторону его	1	1
277	и становится	1	1
278	от своего	3	1
279	становится его	3	1
280	или точнее	1	1
281	в котором	1	1
282	и процесс	1	1
283	от его	1	1
284	друг другу	1	1
285	и наоборот	2	1
286	не должно	1	1
287	собой лишь	1	1
288	говорит ему	1	1
289	случае мы	2	1
290	нас к	7	1
291	приводят к	1	1
292	таких случаях	2	1
293	в таких	2	1
294	но для	2	1
295	не имеет	3	1
296	на котором	3	1
297	между жизнью	1	1
298	к этим	2	1
299	которого он	1	1
300	виду не	1	1
301	облекается в	1	1
302	которых и	1	1
303	не всякий	1	1
304	не своей	1	1
305	имеются и	1	1
306	с этих	1	1
307	не говорит	2	1
308	и является	1	1
309	же этот	1	1
310	этих случаях	8	1
311	связи с	3	1
312	своей цели	1	1
313	не по	2	1
314	как будто	1	1
315	и делает	1	1
316	труда а	1	1
317	однако это	1	1
318	ему не	1	1
319	до смерти	1	1
320	том отношении	1	1
321	и здесь	5	1
322	в момент	1	1
323	такого отношения	1	1
324	когда мы	1	1
325	предметов в	1	1
326	его за	1	1
327	в своего	1	1
328	на это	2	1
329	здесь мы	2	1
330	говорит о	2	1
331	именно эту	1	1
332	как мы	5	1
333	точно так	5	1
334	меня в	1	1
335	и выступает	1	1
336	и служит	1	1
337	только при	1	1
338	ногами и	1	1
339	в особенности	2	1
340	но мы	3	1
341	то время	1	1
342	на свой	1	1
343	внешне не	1	1
344	как с	1	1
345	на нее	1	1
346	те же	3	1
347	живет в	2	1
348	с героем	1	1
349	для этого	1	1
350	мы рассмотрим	7	1
351	внимание на	1	1
352	в лес	3	1
353	мира а	1	1
354	после того	2	1
355	если с	1	1
356	или иная	1	1
357	путь к	1	1
358	толстым в	1	1
359	в другой	3	1
360	в него	1	1
361	по содержанию	1	1
362	с той	2	1
363	на которой	2	1
364	все люди	1	1
365	один из	1	1
366	но с	1	1
367	а своей	1	1
368	мы видим	6	1
369	тот же	1	1
370	на языке	2	1
371	что даже	1	1
372	соответствующих ему	1	1
373	мастер и	1	1
374	вступление в	1	1
375	до нас	1	1
376	такое же	4	1
377	или же	3	1
378	или его	1	1
379	и жизни	1	1
380	по большей	1	1
381	так что	2	1
382	если мы	1	1
383	топором по	1	1
384	то и	1	1
385	не дает	2	1
386	дает ему	4	1
387	из них	2	1
388	к каким	1	1
389	представить себе	1	1
390	до того	1	1
391	представлений о	2	1
392	по одним	1	1
393	не для	1	1
394	у нее	2	1
395	с этими	2	1
396	так как	9	1
397	к ним	2	1
398	должен был	3	1
399	отношении что	1	1
400	ему угрожает	1	1
401	не просто	4	1
402	представляют собой	4	1
403	не было	1	1
404	он же	2	1
405	новая форма	2	1
406	и даже	4	1
407	как у	1	1
408	на ее	1	1
409	не обязательно	1	1
410	по своим	1	1
411	что не	1	1
412	и пр	11	1
413	зависит от	1	1
414	с которым	1	1
415	могут служить	1	1
416	не всегда	6	1
417	его как	2	1
418	в связи	2	1
419	наличие в	1	1
420	вступает в	1	1
421	даже при	1	1
422	в лесу	12	1
423	вместе с	6	1
424	до этого	1	1
425	в одной	3	1
426	в иных	1	1
427	например если	1	1
428	на руках	1	1
429	не могут	2	1
430	это своего	1	1
431	он говорит	2	1
432	после его	1	1
433	этого слова	2	1
434	ты в	2	1
435	тому как	1	1
436	никем не	1	1
437	в это	1	1
438	с этой	2	1
439	сказать не	1	1
440	этом случае	3	1
441	к категории	1	1
442	между прочим	2	1
443	все же	9	1
444	от нас	1	1
445	он уже	2	1
446	в более	1	1
447	так он	1	1
448	что делает	1	1
449	она может	1	1
450	сколько бы	1	1
451	в результате	1	1
452	вторичное и	1	1
453	для нас	3	1
454	от него	2	1
455	идет не	1	1
456	из своего	3	1
457	бы в	1	1
458	не будучи	1	1
459	за него	1	1
460	предмета и	1	1
461	же в	3	1
462	но если	1	1
463	быть и	1	1
464	не есть	2	1
465	здесь только	1	1
466	имеет в	1	1
467	на смену	3	1
468	две стороны	1	1
469	со мной	2	1
470	одновременно и	1	1
471	в отдельности	2	1
472	героя в	7	1
473	жизни и	1	1
474	видим в	1	1
475	и другие	3	1
476	в своих	1	1
477	по поводу	1	1
478	героя как	1	1
479	или индивидуального	1	1
480	все что	4	1
481	они не	1	1
