N	2gram	Propp_Isto_7	Myslijsy
636	выводы можно	1	1
637	одной стороны	5	1
638	ей не	1	1
639	именно так	1	1
640	в руках	2	1
641	взгляд кажется	1	1
642	под влиянием	1	1
643	его как	1	1
644	если не	4	1
645	в связи	2	1
646	она проявляется	1	1
647	можем видеть	1	1
648	связь с	2	1
649	увидим в	1	1
650	в частности	1	1
651	эти слова	1	1
652	не дается	1	1
653	в лесу	2	1
654	как это	2	1
655	из трех	1	1
656	с началом	1	1
657	то можно	1	1
658	к самому	1	1
659	наблюдение что	1	1
660	и история	1	1
661	власть над	2	1
662	к своему	1	1
663	xix века	1	1
664	влияния на	1	1
665	он говорит	2	1
666	образом и	1	1
667	не видят	2	1
668	а потом	2	1
669	него есть	2	1
670	многих других	1	1
671	это значит	2	1
672	как едят	1	1
673	и формы	1	1
674	и нет	2	1
675	стороны эти	1	1
676	от огня	2	1
677	все же	9	1
678	одного лица	1	1
679	связь не	1	1
680	не прямо	1	1
681	или в	8	1
682	его не	2	1
683	мира и	1	1
684	человек и	1	1
685	этой веры	1	1
686	до нее	1	1
687	обращается к	3	1
688	то не	4	1
689	ее и	1	1
690	и смысл	1	1
691	или за	1	1
692	от всего	1	1
693	этим она	2	1
694	ее в	3	1
695	или не	1	1
696	же в	1	1
697	бы на	1	1
698	первый раз	1	1
699	пришла к	1	1
700	здесь только	1	1
701	что ни	1	1
702	а о	1	1
703	но если	1	1
704	две формы	1	1
705	не знает	1	1
706	другой стороны	8	1
707	относящиеся к	1	1
708	от всех	2	1
709	что под	1	1
710	при изучении	1	1
711	в свое	1	1
712	жизни и	1	1
713	увидим что	2	1
714	и эта	2	1
715	как на	1	1
