N	2gram	Bakhtin_Pr_1	StatiiOP
352	видит в	1	1
353	но как	2	1
354	а только	2	1
355	только при	2	1
356	тех же	1	1
357	могут и	1	1
358	чтобы найти	1	1
359	но которые	2	1
360	нет и	3	1
361	в свои	1	1
362	другой же	2	1
363	конечно совершенно	1	1
364	во что	1	1
365	это самое	1	1
366	они ни	1	1
367	показать что	2	1
368	стороны и	1	1
369	кроме того	3	1
370	хотя и	3	1
371	что по	1	1
372	я должен	2	1
373	и к	3	1
374	нет здесь	1	1
375	дело только	3	1
376	лежит на	1	1
377	не приходится	1	1
378	момент его	2	1
379	в нашем	4	1
380	лучшем случае	2	1
381	им в	1	1
382	бы только	1	1
383	время этот	1	1
384	другом случае	1	1
385	один культурный	1	1
386	имеет для	1	1
387	как он	1	1
388	если он	1	1
389	выходя за	3	1
390	а вовсе	1	1
391	что каждая	1	1
392	его своеобразия	2	1
393	и частично	2	1
394	чем-то уже	1	1
395	в узком	1	1
396	не как	1	1
397	дело именно	1	1
398	в корне	2	1
399	и вот	1	1
400	можно даже	1	1
401	в плане	7	1
402	даже прямо	1	1
403	значительной степени	1	1
404	том же	2	1
405	бы они	1	1
406	в одну	1	1
407	которые действительно	1	1
408	могла бы	1	1
409	в таких	2	1
410	где оно	2	1
411	входит в	8	1
412	это было	1	1
413	на протяжении	1	1
414	в глазах	1	1
415	ведь в	1	1
416	здесь нет	2	1
417	материальной организации	1	1
418	для них	1	1
419	он является	1	1
420	в них	5	1
421	это положение	1	1
422	о которых	2	1
423	далеко не	5	1
424	ответственности перед	1	1
425	с тем	1	1
426	место и	2	1
427	кроме самого	1	1
428	в обсуждение	1	1
429	выйти за	1	1
430	действительно не	1	1
431	в один	1	1
432	не больше	3	1
433	на себя	1	1
434	которую он	1	1
435	узнать что	1	1
436	и при	2	1
437	трудная и	1	1
438	своем роде	1	1
439	не становится	1	1
440	это только	1	1
441	место в	8	1
442	мы в	3	1
443	и звучит	1	1
444	значение для	3	1
445	и правильное	1	1
446	иным как	1	1
447	не его	2	1
448	и эти	1	1
449	том и	1	1
450	найти себе	1	1
451	однако в	1	1
452	не должно	1	1
453	быть не	1	1
454	бы быть	1	1
455	по себе	1	1
456	так называемого	1	1
457	же мы	1	1
458	всех их	1	1
459	каждого отдельного	1	1
460	должна опираться	1	1
461	говорить уже	1	1
462	таких случаях	1	1
463	но они	4	1
464	одна из	2	1
465	что их	1	1
466	в процессе	1	1
467	опираться на	1	1
468	чем не	2	1
469	же значение	1	1
470	из других	1	1
471	правда в	1	1
472	о некотором	1	1
473	что называют	1	1
474	подняться до	1	1
475	и лишь	1	1
476	отрицательное отношение	1	1
477	таким путем	1	1
478	явление в	1	1
479	того в	1	1
480	этих проблем	1	1
481	целое в	1	1
482	и является	1	1
483	не нужен	1	1
484	уже и	1	1
485	так то	1	1
486	ему не	1	1
487	освобождается от	2	1
488	в момент	1	1
489	данного произведения	1	1
490	не могут	2	1
491	в виноградова	1	1
492	приходится уже	1	1
493	свое утверждение	1	1
494	отличается от	2	1
495	к тому	1	1
496	в наши	1	1
497	слова с	2	1
498	языка что	1	1
499	поэтического языка	1	1
500	приходится сказать	1	1
501	то ни	3	1
502	как мы	7	1
503	и о	5	1
504	рассмотрение которых	1	1
505	в виду	4	1
506	говоря уже	1	1
507	на основе	6	1
508	ни стало	1	1
509	не наука	1	1
510	можно сделать	2	1
511	и этим	6	1
512	не подлежит	1	1
513	материала для	2	1
514	на том	1	1
515	чуждо и	1	1
516	имеет чисто	1	1
517	было в	1	1
518	мог бы	1	1
519	произведения не	1	1
520	на которую	1	1
521	в научном	1	1
522	можно только	6	1
523	работы здесь	1	1
524	отнесены к	2	1
525	той области	1	1
526	в отдельном	1	1
527	образом в	1	1
528	автора к	1	1
529	о ней	1	1
530	самой формой	1	1
531	и историки	1	1
532	понять как	1	1
533	глазах самого	1	1
534	настоящее время	1	1
535	формой своего	1	1
536	можно сказать	2	1
537	не просто	1	1
538	нуждается в	2	1
539	обсуждение этого	1	1
540	которые совершенно	1	1
541	во всей	1	1
542	в форме	4	1
543	и наука	1	1
544	них в	1	1
545	что бы	1	1
546	тот который	1	1
547	сюда относится	1	1
548	в современной	2	1
549	сомнению что	1	1
550	как нечто	3	1
551	они даже	1	1
552	который в	1	1
553	бы ни	1	1
554	именно на	1	1
555	себя в	2	1
556	где-то в	1	1
557	и плоть	1	1
558	не имеют	2	1
559	уже не	1	1
560	слова не	3	1
561	каким образом	1	1
562	прямого отношения	1	1
563	в праве	1	1
564	языка может	1	1
565	и других	2	1
566	языка но	2	1
567	его и	1	1
568	области в	1	1
569	был бы	1	1
570	к чему-то	2	1
571	слова в	7	1
572	но приходится	1	1
573	в одном	1	1
574	нечего сказать	2	1
575	сами по	1	1
576	с этими	1	1
577	к ним	1	1
578	не о	1	1
579	дело и	5	1
580	которые могут	2	1
581	не выходя	3	1
582	на некоторые	1	1
583	и стремление	1	1
584	не были	1	1
585	или иной	2	1
586	материала а	3	1
587	точек зрения	1	1
588	с другим	1	1
589	объяснение в	1	1
590	на ее	3	1
591	здесь в	2	1
592	такое же	1	1
593	и др	8	1
594	или о	1	1
595	обратиться к	1	1
596	в некоторых	2	1
597	связано с	1	1
598	притом не	1	1
599	которых мы	4	1
600	до конца	1	1
601	более того	4	1
602	не на	5	1
603	чем на	1	1
604	о чем	1	1
605	в подобных	1	1
606	и ему	1	1
607	за каждым	1	1
608	особенно когда	1	1
609	но что	1	1
610	именно поэтому	2	1
611	как материала	2	1
612	вместе с	1	1
613	в иной	1	1
614	мы говорим	1	1
615	к особенностям	1	1
616	всей полноте	1	1
617	из которых	2	1
618	поэзия и	1	1
619	к своему	2	1
620	п и	1	1
621	без труда	1	1
622	его личной	1	1
623	исторически совершенно	1	1
624	его работе	1	1
625	и традиций	1	1
626	и всей	1	1
627	чего может	1	1
628	доходят до	1	1
629	она вся	1	1
630	для понимания	2	1
631	то на	1	1
632	критики и	1	1
633	как например	1	1
634	всех его	4	1
635	каждое из	1	1
636	в культуре	2	1
637	этом смысле	3	1
638	к вопросу	1	1
639	подобных вопросов	1	1
640	и какими	2	1
641	отдельных произведений	3	1
642	и от	3	1
643	или в	2	1
644	же стороны	2	1
645	узком смысле	2	1
646	которая в	1	1
647	в настоящее	1	1
648	при посредстве	2	1
649	историки литературы	1	1
650	себя самого	4	1
651	у некоторых	1	1
652	это может	1	1
653	той или	2	1
654	бы в	1	1
655	вообще в	1	1
656	но зато	2	1
657	каждым словом	1	1
658	от ответственности	1	1
659	я в	1	1
660	значения которое	1	1
661	произведения пушкина	1	1
662	могли быть	1	1
663	отношении к	1	1
664	положительное выражение	1	1
665	всеми его	1	1
666	одной из	3	1
667	и начинается	1	1
668	значения в	1	1
669	слово в	2	1
670	но эта	1	1
671	не говоря	1	1
672	этот разрыв	1	1
673	от всех	4	1
674	именно не	1	1
675	к его	2	1
676	оно не	3	1
677	из этого	1	1
678	быть признана	1	1
679	но эти	1	1
680	и другие	2	1
681	к этому	2	1
682	только путем	1	1
683	они не	3	1
684	смысле что	1	1
