N	2gram	Vinokur_St_1	Istorich
162	они не	1	3
163	эти случаи	1	2
164	того же	3	2
165	здесь и	1	2
166	из его	1	2
167	что эти	1	2
168	всех его	1	2
169	большей частью	1	2
170	он был	3	2
171	но не	3	2
172	по отношению	3	2
173	должны были	1	2
174	в свои	1	2
175	на то	4	2
176	в одной	1	2
177	с этим	3	2
178	в своем	2	2
179	то или	3	2
180	такова же	1	2
181	что касается	3	2
182	перед нами	1	2
183	целый ряд	2	2
184	и конечно	1	2
185	что это	4	2
186	в этой	11	2
187	и до	1	2
188	но он	2	2
189	и те	2	2
190	он не	2	2
191	это явление	2	2
192	так часто	1	2
193	с этой	3	2
194	можно было	13	2
195	но все	4	2
196	его не	1	2
197	было бы	17	2
198	известно что	1	2
199	и соответствующие	1	2
200	здесь нет	1	2
201	кажется что	3	2
202	по всему	1	2
203	ни в	3	2
204	ни одной	2	2
205	вовсе не	19	2
206	и некоторые	1	2
207	и сейчас	4	2
208	в которых	5	2
209	своего рода	3	2
210	которые в	2	2
211	на другую	1	2
212	без всяких	2	2
213	однако в	1	2
214	что этот	2	2
215	на эти	7	2
216	превратилось в	1	2
217	даже в	3	2
218	уже выше	2	2
219	тем самым	2	2
220	и другое	1	2
221	которых он	1	2
222	не имеет	4	2
223	одна из	1	2
224	на него	2	2
225	не могло	1	2
226	это то	1	2
227	и далее	1	2
228	нет ни	2	2
229	здесь совершенно	3	2
230	зависимости от	1	2
231	отличается от	1	2
232	должны быть	3	2
233	к тому	1	2
234	за что	4	2
235	что при	2	2
236	в свое	2	2
237	но при	1	2
238	некоторые другие	1	2
239	только то	1	2
240	на той	1	2
241	и сам	2	2
242	что у	4	2
243	когда в	1	2
244	о котором	2	2
245	ничего не	2	2
246	суд и	1	2
247	после того	1	2
248	можно сказать	1	2
249	чтобы получить	1	2
250	отметить что	2	2
251	в форме	1	2
252	того что	9	2
253	случаев в	1	2
254	или же	2	2
255	именно на	1	2
256	еще одну	1	2
257	могли быть	1	2
258	не так	1	2
259	никто не	4	2
260	всяком случае	6	2
261	это место	2	2
262	мы находим	4	2
263	никого не	1	2
264	что они	7	2
265	а с	3	2
266	и др	1	2
267	что не	3	2
268	в некоторых	1	2
269	не означает	1	2
270	а не	16	2
271	о чем	1	2
272	в одно	1	2
273	уже давно	1	2
274	него в	1	2
275	так же	5	2
276	совершенно точно	1	2
277	когда мы	1	2
278	что же	6	2
279	отношению к	3	2
280	стороны и	1	2
281	значит что	3	2
282	что мы	5	2
283	видно что	3	2
284	но для	2	2
285	что там	2	2
286	обращается к	1	2
287	для нас	7	2
288	в этих	2	2
289	еще очень	1	2
290	но вот	1	2
291	е в	2	2
292	но эти	1	2
293	в последнем	1	2
294	жизни и	5	2
295	точно так	1	2
296	во всяком	6	2
297	вряд ли	5	1
298	речь идет	4	1
299	соответствии с	1	1
300	отношения к	2	1
301	также и	9	1
302	но кто	1	1
303	по адресу	1	1
304	древней и	1	1
305	мере в	2	1
306	и есть	1	1
307	в какой-то	1	1
308	этого он	1	1
309	кости и	1	1
310	в зависимости	1	1
311	и этот	1	1
312	а как	2	1
313	лет и	1	1
314	если я	1	1
315	так я	1	1
316	бы что	2	1
317	этом не	1	1
318	совпадает с	2	1
319	историческое явление	1	1
320	еще с	1	1
321	что должны	1	1
322	но то	1	1
323	бы с	1	1
324	там нет	1	1
325	пребывания в	1	1
326	месте в	1	1
327	так или	2	1
328	когда речь	2	1
329	по этому	3	1
330	на них	1	1
331	не имел	1	1
332	за это	1	1
333	и мн	3	1
334	что его	1	1
335	во всех	8	1
336	как правило	2	1
337	них всегда	1	1
338	не все	3	1
339	иногда и	2	1
340	не просто	1	1
341	представляется в	1	1
342	в истории	3	1
343	как говорит	1	1
344	идет о	2	1
345	более чем	2	1
346	что именно	1	1
347	так называемая	3	1
348	до его	1	1
349	что как	2	1
350	этой стороны	1	1
351	они есть	1	1
352	им в	1	1
353	хотя и	1	1
354	и к	1	1
355	и всем	1	1
356	нет здесь	1	1
357	вот несколько	2	1
358	на какой	1	1
359	как производное	1	1
360	меньшей мере	3	1
361	ни один	2	1
362	а во-вторых	1	1
363	в целом	5	1
364	он в	1	1
365	до меня	1	1
366	раз в	2	1
367	он является	1	1
368	но на	2	1
369	в случае	2	1
370	в чужую	3	1
371	не имеют	1	1
372	задний план	3	1
373	см у	1	1
374	конечно эти	1	1
375	тем не	2	1
376	раз когда	1	1
377	к vii	1	1
378	и почему	4	1
379	в первую	2	1
380	не значит	3	1
381	которая является	1	1
382	этого вопроса	2	1
383	он так	1	1
384	свое время	2	1
385	чтобы в	1	1
386	что ни	2	1
387	в одну	1	1
388	так называемым	1	1
389	что все	2	1
390	связанные с	3	1
391	что никакого	1	1
392	на все	1	1
393	то есть	2	1
394	с целью	1	1
395	того или	4	1
396	обоих случаях	1	1
397	с неба	1	1
398	который так	1	1
399	в свой	2	1
400	случай можно	1	1
401	им самим	1	1
402	по существу	2	1
403	его места	1	1
404	о которых	1	1
405	эти вопросы	3	1
406	чем в	3	1
407	в один	1	1
408	перед собой	2	1
409	одно из	2	1
410	что создает	1	1
411	точки зрения	11	1
412	но если	4	1
413	от своего	1	1
414	и при	1	1
415	можно найти	2	1
416	в котором	5	1
417	случае в	4	1
418	не столько	1	1
419	то было	1	1
420	оказывается что	1	1
421	или вернее	1	1
422	что я	1	1
423	а есть	1	1
424	который всегда	1	1
425	в прямом	1	1
426	обращение к	1	1
427	все это	5	1
428	надо сказать	2	1
429	и более	2	1
430	и наоборот	1	1
431	и очень	4	1
432	если и	1	1
433	можно ли	4	1
434	не менее	5	1
435	в таких	1	1
436	а иногда	2	1
437	что с	2	1
438	в обоих	1	1
439	считает что	1	1
440	меня не	2	1
441	правда в	1	1
442	к этим	1	1
443	в основе	3	1
444	к изучению	1	1
445	того чтобы	11	1
446	казалось бы	1	1
447	недостаточно для	1	1
448	больше чем	2	1
449	эта традиция	1	1
450	а во	3	1
451	производное от	1	1
452	где уже	1	1
453	по своей	2	1
454	за исключением	1	1
455	то у	1	1
456	только с	2	1
457	но даже	1	1
458	что на	2	1
459	в области	14	1
460	начиная с	2	1
461	такие случаи	2	1
462	не могут	1	1
463	не знают	1	1
464	есть только	2	1
465	что мимо	1	1
466	другой и	1	1
467	разницей что	1	1
468	указать на	1	1
469	числе и	2	1
470	тех же	1	1
471	в наши	1	1
472	действительно можно	1	1
473	бы ни	1	1
474	должен быть	3	1
475	но такой	1	1
476	и о	1	1
477	тому что	3	1
478	на нем	1	1
479	не могу	1	1
480	в ее	4	1
481	только при	1	1
482	себя тем	1	1
483	как по	1	1
484	почему и	1	1
485	еще почти	1	1
486	приводит в	1	1
487	выше с	1	1
488	что подобные	1	1
489	распространено в	1	1
490	прямом смысле	1	1
491	и когда	1	1
492	что говорилось	1	1
493	ясно что	10	1
494	ссылается на	1	1
495	отсюда и	1	1
496	которая была	2	1
497	это только	1	1
498	что от	2	1
499	несколько в	1	1
500	не начато	1	1
501	для этого	2	1
502	только у	2	1
503	свойственно только	1	1
504	стремление к	3	1
505	хотя это	1	1
506	и лишена	1	1
507	он жил	1	1
508	об этом	3	1
509	образом в	1	1
510	мн др	3	1
511	а по	1	1
512	по так	1	1
513	и возможно	1	1
514	другом месте	2	1
515	в другом	3	1
516	на вопрос	4	1
517	язык и	1	1
518	и из	1	1
519	с того	1	1
520	все его	1	1
521	д но	4	1
522	себе очень	1	1
523	этих двух	3	1
524	это была	1	1
525	образом мы	1	1
526	должно было	2	1
527	к нему	2	1
528	между тем	3	1
529	но дело	1	1
530	бы она	1	1
531	то место	2	1
532	это нужно	1	1
533	обсуждение этого	1	1
534	новая форма	1	1
535	и можно	2	1
536	вырос из	1	1
537	них в	1	1
538	также в	2	1
539	в свете	1	1
540	не должен	1	1
541	с которыми	2	1
542	от которого	1	1
543	в современной	1	1
544	быть и	2	1
545	с той	1	1
546	но с	3	1
547	не как	1	1
548	мне кажется	5	1
549	время когда	1	1
550	этот вопрос	4	1
551	дело с	2	1
552	пор не	1	1
553	как нечто	1	1
554	уже и	1	1
555	те которые	1	1
556	какой-то степени	1	1
557	из которого	2	1
558	же и	4	1
559	есть в	2	1
560	одной из	1	1
561	уже в	2	1
562	если мы	1	1
563	отнимают у	1	1
564	чтобы он	1	1
565	о ней	1	1
566	языка но	1	1
567	его и	1	1
568	был бы	1	1
569	эта концепция	1	1
570	для него	6	1
571	если таким	1	1
572	отношение к	2	1
573	можно с	1	1
574	к ним	1	1
575	и язык	1	1
576	но что	1	1
577	них даже	1	1
578	случае не	2	1
579	и никогда	1	1
580	почему это	1	1
581	указание на	1	1
582	для того	10	1
583	которое на	1	1
584	где в	1	1
585	были бы	1	1
586	довольно ясно	1	1
587	к самым	1	1
588	и даже	5	1
589	даже не	4	1
590	а на	3	1
591	объяснение в	1	1
592	уже при	1	1
593	или иначе	2	1
594	именно в	6	1
595	что тот	1	1
596	текст в	1	1
597	еще и	2	1
598	такое же	1	1
599	кто в	1	1
600	из таких	1	1
601	в середине	1	1
602	это прежде	2	1
603	не знает	2	1
604	чем на	1	1
605	как о	2	1
606	на эту	4	1
607	то здесь	1	1
608	несмотря на	2	1
609	для этой	1	1
610	и просят	1	1
611	где эта	1	1
612	подобного рода	1	1
613	эти примеры	1	1
614	видит в	1	1
615	но тогда	1	1
616	а если	2	1
617	смысле этого	2	1
618	он заметил	1	1
619	которая конечно	1	1
620	которые по	1	1
621	концу жизни	1	1
622	и вполне	3	1
623	и такие	2	1
624	еще несколько	1	1
625	никем не	2	1
626	том смысле	2	1
627	этого слова	2	1
628	эти детали	1	1
629	несколько слов	1	1
630	в подобных	1	1
631	и была	1	1
632	всегда имеются	1	1
633	в так	1	1
634	между прочим	2	1
635	материалов о	1	1
636	но разумеется	1	1
637	не является	3	1
638	и для	3	1
639	однако и	2	1
640	не существует	3	1
641	причем в	1	1
642	бы ему	1	1
643	на которой	2	1
644	то не	2	1
645	это может	1	1
646	бы в	1	1
647	тем более	4	1
648	но зато	1	1
649	будто бы	3	1
650	чтобы лучше	1	1
651	в нечто	1	1
652	более поздний	1	1
653	состоит из	1	1
654	этап в	1	1
655	в иной	1	1
656	на этот	3	1
657	оно не	1	1
658	д в	1	1
659	время не	1	1
660	но еще	1	1
661	а того	1	1
662	это в	4	1
663	к чему-то	1	1
664	в таком	3	1
665	том числе	2	1
666	смысле что	1	1
