1	дело идет не об	2	3
186	как и сам автор	1	1
187	от них меняется и	1	1
188	там где он есть	1	1
189	лишиться своей значимости стать	1	1
190	к нему автор говорит	1	1
191	одном сознании и подчинить	1	1
192	ничего не выдумывает а	1	1
193	автором такого противоречия на	1	1
194	в колею авторской точки	1	1
195	человека из подполья и	1	1
196	обычного типа в постановке	1	1
197	материал только идея попавшая	1	1
198	недоразумение может показаться что	1	1
199	смысловая точка зрения третьего	1	1
200	в сущности не убеждает	1	1
201	а не третьего лица	1	1
202	в свете этого художественного	1	1
203	мне в мечтаниях мерещились	1	1
204	абстрактнейшие философские выводы в	1	1
205	времени определяющая все его	1	1
206	личной жизни с мировоззрением	1	1
207	единицей была для него	1	1
208	других разнообразнейших способов выдвинуть	1	1
209	принципов до случайных и	1	1
210	в идеализме превращается в	1	1
211	большинстве случаев в форме	1	1
212	мире сливается с исповедальным	1	1
213	этой особенности в литературном	1	1
214	себя помалчивать вон оно	1	1
215	потому диалогически обращено к	1	1
216	некоторому безличному системно-монологическому контексту	1	1
217	кто и когда ее	1	1
218	с его верой во	1	1
219	был так как и	1	1
220	герой характерен для романтизма	1	1
221	сферах идеологической жизни не	1	1
222	ибо только она обеспечивает	1	1
223	интересовать лишь проявления этой	1	1
224	прокурор адвокаты будут к	1	1
225	тоже русский народ жалостлив	1	1
226	мире такая постановка идеи	1	1
227	социализм с его верой	1	1
228	мире чрезвычайно повышает прямую	1	1
229	однако доминанта изображения героя	1	1
230	утверждается или отрицается все	1	1
231	завершенный образ действительности неизбежно	1	1
232	его манера развивать мысль	1	1
233	героя точка зрения героя	1	1
234	значащие мысли довлеют авторскому	1	1
235	в нашем анализе мы	1	1
236	изображенное или наконец сопровождают	1	1
237	сферы может быть продвинута	1	1
238	смысле идеология достоевского не	1	1
239	как идеи но в	1	1
240	творчество мыслится и воспринимается	1	1
241	полноправное чужое сознание если	1	1
242	целом произведения в самой	1	1
243	так сказать излишня все	1	1
244	проявляется даже в композиционном	1	1
245	оно работает всякое творчество	1	1
246	он и должен раскрыть	1	1
247	истинно в них входит	1	1
248	контекст сознания вообще и	1	1
249	верная значащая идея она	1	1
250	разрушила бы эту атмосферу	1	1
251	повсюду одинакова он развивает	1	1
252	ту сторону утверждения или	1	1
253	точки зрения сознания вообще	1	1
254	автор уже связан внутреннею	1	1
255	себе самом правда о	1	1
256	но с другой стороны	2	1
257	этой точки зрения подакцентный	1	1
258	утверждаются а или полемически	1	1
259	системно-монологическому контексту другими словами	1	1
260	целом ряде других формальных	1	1
261	его слову раскрыться и	1	1
262	довлеет некоторому единому системно-монологическому	1	1
263	духа народа духа истории	1	1
264	сопрягает смысловые установки в	1	1
265	нужды и для него	1	1
266	изображения раскрыть и изобразить	1	1
267	переходит к оркестровке своей	1	1
268	правдоподобия образа говорящего сама	1	1
269	не было как раз	1	1
270	сочетание целостных позиций сочетание	1	1
271	автора там где он	1	1
272	творчество связано как своими	1	1
273	образом одного сознания духа	1	1
274	другого героя автору важно	1	1
275	входит в замысел автора	1	1
276	мы должны предупредить одно	1	1
277	автору важно чтобы данная	1	1
278	ведь они придавили его	1	1
279	в монологическом мире tertium	1	1
280	и не потому что	1	1
281	одного сознания при этом	1	1
282	полемически отрицаются или утрачивают	1	1
283	формы идеологического вывода могут	1	1
284	нему как к смысловой	1	1
285	разных сознаний все зависит	1	1
286	и абстрактнейшие философские выводы	1	1
287	ничьи предметно-верные мысли объединяются	1	1
288	идея попавшая в колею	1	1
289	что существенно что истинно	1	1
290	него нет основы должно	1	1
291	прежде всего гражданином ну	1	1
292	своим предметом и его	1	1
293	является принципом самого видения	1	1
294	сознаний единственный принцип познавательной	1	1
295	вообще была бы высказана	1	1
296	идея может быть дана	1	1
297	мысль как целостную личную	1	1
298	в уста какого-нибудь другого	1	1
299	эта масса идеологии организованная	1	1
300	все идеологическое распадается в	1	1
301	авторской речи как отдельные	1	1
302	он и не укладывается	1	1
303	некоторого воображаемого диалога вот	1	1
304	публицистических статей его манера	1	1
305	основным принципам этого мира	1	1
306	воспринимать каждую мысль как	1	1
307	почти героиней произведения однако	1	1
308	как отделимый смысловой орнамент	1	1
309	монологическое восприятие сознания господствует	1	1
310	мир такой герой формально	1	1
311	переживаний героя а не	1	1
312	героя и художественно уже	1	1
313	цельная позиция личности предметное	1	1
314	почве самосознания как доминанты	1	1
315	безразлично какую метафизическую форму	1	1
316	самостоятельность как слова сохранить	1	1
317	слово всерьез и способна	1	1
318	но и эта общеидеологическая	1	1
319	присяжных заседателей в целом	1	1
320	но создано так что	1	1
321	сохраняя всю ее полнозначность	1	1
322	быть весьма различны в	1	1
323	или другому герою иногда	1	1
324	может сохранить свое значение	1	1
325	др такова относительная самостоятельность	1	1
326	сливается с ним не	1	1
327	развить свою внутреннюю логику	1	1
328	и самое слово такого	1	1
329	и слово автора о	1	1
330	это глубокая структурная особенность	1	1
331	она не входит в	1	1
332	позиции героя должно быть	1	1
333	пр как вы наговорили	1	1
334	диалогическая соучастная установка принимает	1	1
335	иначе они не опредмечены	1	1
336	самым основным принципам этого	1	1
337	раз тех двух основных	1	1
338	речи как отдельные изречения	1	1
339	переживание даны иначе они	1	1
340	внутренние формы нас здесь	1	1
341	гражданином ну и там	1	1
342	две мысли у достоевского	1	1
343	может лежать и смысловая	1	1
344	бремя бремя конечно есть	1	1
345	здесь мы должны предупредить	1	1
346	байрона для шатобриана таков	1	1
347	идеологической жизни не есть	1	1
348	мышление интимно личностным и	1	1
349	в его уста но	1	1
350	выводы в одной плоскости	1	1
351	педагогический диалог монологическое восприятие	1	1
352	и издеваться все должно	1	1
353	их в целом произведения	1	1
354	неизбежно утрачивает свою прямую	1	1
355	научение знающим и обладающим	1	1
356	до конца также не	1	1
357	и когда ее выскажет	1	1
358	эти авторские идеи какую	1	1
359	истины лишь одна из	1	1
360	он не только сознающий	1	1
361	а некоторая общеидеологическая особенность	1	1
362	превращается в единство сознания	1	1
363	стать психическим фактом что	1	1
364	рассказчик и его тон	1	1
365	потому что у вас	1	1
366	скандала каждой эксцентричности в	1	1
367	быть прежде всего гражданином	1	1
368	монологизм идеология как вывод	1	1
369	объект на который направлены	1	1
370	и входит в замысел	1	1
371	идеолог идеологом является уже	1	1
372	в большинстве случаев в	1	1
373	итог изображения при монологическом	1	1
374	и обладающим истиной не	1	1
375	есть своя художественная логика	1	1
376	только диалогическая соучастная установка	1	1
377	изображения автор уже связан	1	1
378	для него неразрывно сливается	1	1
379	элементы стиля так и	1	1
380	одна из возможных форм	1	1
381	по себе могут быть	1	1
382	одного художественного творчества они	1	1
383	во всяком изображении как	1	1
384	в нем прямая и	1	1
385	зависимости от своего отношения	1	1
386	лежит в одной плоскости	1	1
387	художественном мире достоевского полифоническое	1	1
388	героя лежит в одной	1	1
389	одна точка зрения эта	1	1
390	художественное изображение идеи возможно	1	1
391	ассимилируется или полемически отрицается	1	1
392	полемически отрицается или перестает	1	1
393	принципы конкретнейших личных переживаний	1	1
394	произведения глубинные пласты этой	1	1
395	что же это за	1	1
396	образом героя если же	1	1
397	от твердого образа героя	1	1
398	следовательно что она ему	1	1
399	возможных форм эта форма	1	1
400	статьях он в сущности	1	1
401	и необходимость каждого тона	1	1
402	устранимых сентенций автора должна	1	1
403	один автор только он	1	1
404	как один из возможных	1	1
405	авторскому сознанию стремятся сложиться	1	1
406	потому ее нельзя выдумать	1	1
407	этом смысле она так	1	1
408	свобода героев утверждается нами	1	1
409	диалога даже хоть и	1	1
410	в-третьих наконец авторская идея	1	1
411	идея как принцип изображения	1	1
412	или перестает быть идеей	1	1
413	до случайных и устранимых	1	1
414	ним она только вложена	1	1
415	роман но если и	1	1
416	него только бремя бремя	1	1
417	не о герое а	1	1
418	виду прежде всего ту	1	1
419	и принципы конкретнейших личных	1	1
420	категориями мышления о мире	1	1
421	они утверждаются эта утвержденность	1	1
422	замысел автора ибо только	1	1
423	как мы видели всецело	1	1
424	свою полномысленность лишь на	1	1
425	нести в произведении монологического	1	1
426	целом ряде других разнообразнейших	1	1
427	если же идея в	1	1
428	мыслителем нет это глубокая	1	1
429	существенное взаимодействие сознаний а	1	1
430	носитель этой самоцельной идеи	1	1
431	становится одно сознание и	1	1
432	в противоречии с формообразующими	1	1
433	двух основных элементов на	1	1
434	не выдуман как не	1	1
435	стремление достоевского воспринимать каждую	1	1
436	такой художественной атмосферы которая	1	1
437	требует сплошной диалогизации всех	1	1
438	придавили его ведь они	1	1
439	быть нейтрален все должно	1	1
440	идеологической культуры нового времени	1	1
441	например кандид вольтера или	1	1
442	не только изображают героя	1	1
443	собственную точку зрения на	1	1
444	слова замысел автора о	1	1
445	он в сущности не	1	1
446	принципом видения и понимания	1	1
447	полностью его самостоятельность как	1	1
448	сама идея может сохранить	1	1
449	ничья герой лишь простой	1	1
450	выводом может лежать и	1	1
451	в идеале одно сознание	1	1
452	сама по себе такая	1	1
453	авторской индивидуальностью отсюда идейная	1	1
454	правды личности категории самосознания	1	1
455	руководят изображением или освещают	1	1
456	в сущности идеализм знает	1	1
457	надобности выходить за пределы	1	1
458	идеологию достоевского которая была	1	1
459	хоть и предположить слышится	1	1
460	неразрывно сливается с позицией	1	1
461	при внутренней диалогической установке	1	1
462	мыслей как из элементов	1	1
463	к нему все должно	1	1
464	герой носитель полноценного слова	1	1
465	способна подойти к нему	1	1
466	с горы скатились ведь	1	1
467	идея может нести в	1	1
468	и подчинить единому акценту	1	1
469	атмосферу поэтому она и	1	1
470	форма восприятия познания и	1	1
471	и внутренне не завершен	1	1
472	романа как не выдуман	1	1
473	одно сознание и одна	1	1
474	не вмещается фактически то	1	1
475	прежде всего ту идеологию	1	1
476	задает себе автор как	1	1
477	героев обычного типа нет	1	1
478	разумеется ощущений должно быть	1	1
479	восприятие сознания господствует и	1	1
480	идейный философский роман например	1	1
481	формообразующих принципов до случайных	1	1
482	разрушение этого кругозора как	1	1
483	его замысел требует сплошной	1	1
484	или ассимилируется или полемически	1	1
485	душевного лица идея перестает	1	1
486	напряженной смысловой связи дело	1	1
487	предупредить одно возможное недоразумение	1	1
488	логика самосознания допускает лишь	1	1
489	в самой словесно-стилистической форме	1	1
490	построении его публицистических статей	1	1
491	позиций сочетание личностей достоевский	1	1
492	организует голоса сопрягает смысловые	1	1
493	время и не низводится	1	1
494	зрения подакцентный материал только	1	1
495	других сферах идеологического творчества	1	1
496	вообще лишиться своей значимости	1	1
497	отсюда и та кажущаяся	1	1
498	диалогической установке мое слово	1	1
499	мира противоречивые акценты сталкиваются	1	1
500	и единый тон произведения	1	1
501	всею конструкциею своего романа	1	1
502	слагается из отдельных мыслей	1	1
503	сначала высказывает ряд соображений	1	1
504	пределах художественного замысла и	1	1
505	утопический социализм с его	1	1
506	успехом могла бы быть	1	1
507	мысль не способна создать	1	1
508	взгляда закрывает тончайшую художественную	1	1
509	внутреннюю логику и самостоятельность	1	1
510	исключительного полемизма автора но	1	1
511	их высказывания и в	1	1
512	противоречит самым основным принципам	1	1
513	героя это идея социально-типичная	1	1
514	не немой безгласный предмет	1	1
515	прямой значимости в монологическом	1	1
516	достоевского которая была принципом	1	1
517	статьи в статье среда	1	1
518	точку зрения на мир	1	1
519	и для него нет	1	1
520	заседать например крестьяне вчерашние	1	1
521	формообразующими акцентами самого изображения	1	1
522	поглощает его и не	1	1
523	другим мыслителем нет это	1	1
524	замыкается в своих границах	1	1
525	наличен во всяком изображении	1	1
526	характеризуют объект на который	1	1
527	и если не вмещается	1	1
528	достоевского в этом смысле	1	1
529	форме их высказывания и	1	1
530	в них входит в	1	1
531	сохранить же дистанцию при	1	1
532	сознанием оказывается множество эмпирических	1	1
533	самой истине в идеале	1	1
534	у этой мысли своя	1	1
535	для него не отдельная	1	1
536	монологическом принципе таков утопический	1	1
537	не закрепляется за личностью	1	1
538	не может только диалогическая	1	1
539	герой лишь простой носитель	1	1
540	для байрона для шатобриана	1	1
541	авторских идеях лежит печать	1	1
542	но не в сухом	1	1
543	рассуждения они могут влагаться	1	1
544	конкретнейших личных переживаний этим	1	1
545	этого оно выпадает не	1	1
546	форме некоторого воображаемого диалога	1	1
547	его можно лишь вопрошая	1	1
548	ни отдельной мысли ни	1	1
549	в единый контекст сознания	1	1
550	ее отношение к сознанию	1	1
551	идеологического творчества повсюду все	1	1
552	конце концов зависят и	1	1
553	личность как бы дана	1	1
554	и ученика и следовательно	1	1
555	предметного же порядка в	1	1
556	формально резко отличается от	1	1
557	и до конца также	1	1
558	плоскости с формообразующей идеологией	1	1
559	входит в замысел достоевского	1	1
560	идея социально-типичная или индивидуально-характерная	1	1
561	мысль положение утверждение а	1	1
562	мире tertium non datur	1	1
563	можно допустить и помыслить	1	1
564	сознания на почве философского	1	1
565	два человека ибо ничьих	1	1
566	входит в творческий мир	1	1
567	внутренне руководят изображением или	1	1
568	литературе как мы видели	1	1
569	прямо переходит к оркестровке	1	1
570	с точки зрения истины	1	1
571	атмосферы которая позволила бы	1	1
572	то она неизбежно отделяется	1	1
573	сознаний все зависит от	1	1
574	помыслить что единая истина	1	1
575	утверждения положения которые сами	1	1
576	идея в монологическом мире	1	1
577	образуют формальное единство художественного	1	1
578	и идеологической позиции героя	1	1
579	мы ее всегда услышим	1	1
580	высшее идеологическое мышление интимно	1	1
581	троякие функции во-первых она	1	1
582	все те же и	1	1
583	это за принципы? наиболее	1	1
584	излишня все что существенно	1	1
585	должно быть обращено к	1	1
586	знает лишь один вид	1	1
587	идеологией героя более того	1	1
588	как более или менее	1	1
589	как к смысловой позиции	1	1
590	она является принципом самого	1	1
591	изобразить его можно лишь	1	1
592	отрицается или перестает быть	1	1
593	еще резче и упорнее	1	1
594	определенные художественные способы своего	1	1
595	не из авторского замысла	1	1
596	элементов ни отдельной мысли	1	1
597	должны находиться в противоречии	1	1
598	автора ибо только она	1	1
599	безличному системно-монологическому контексту другими	1	1
600	предмет авторского слова замысел	1	1
601	от того кто является	1	1
602	ограниченности человеческой особи с	1	1
603	сложиться в чисто смысловое	1	1
604	психического переживания лишенного прямой	1	1
605	помыслить себе истину и	1	1
606	котором оно работает всякое	1	1
607	и следовательно весь с	1	1
608	о присутствующем а не	1	1
609	нам важна здесь конечно	1	1
610	какую метафизическую форму оно	1	1
611	чтобы она не нарушила	1	1
612	ну и там держать	1	1
613	бытием и единство бытия	1	1
614	сохраняется то они отрешаются	1	1
615	отдельных мыслей как из	1	1
616	до конца может развить	2	1
617	идеологического монологизма получили в	1	1
618	словом о мире чрезвычайно	1	1
619	формальных особенностей герой например	1	1
620	убивает значимость их идей	1	1
621	весьма различны в зависимости	1	1
622	способы своего раскрытия и	1	1
623	голядкина приятие и неприятие	1	1
624	что крепкие-то ваши основы	1	1
625	бремя конечно есть правда	1	1
626	в своих полемических статьях	1	1
627	и неизбежно одним сознанием	1	1
628	превращается в единство одного	1	1
629	художественная логика своя закономерность	1	1
630	которая была принципом его	1	1
631	содержательной стороны вводимых достоевским	1	1
632	например кажется одно общее	1	1
633	было вчера ведь гражданские-то	1	1
634	устойчивым нейтральным образом но	1	1
635	установлено на идеологический вывод	1	1
636	особенность также важна нам	1	1
637	в пределах образуемого ими	1	1
638	становится своеобразно бескорыстной и	1	1
639	одно возможное недоразумение может	1	1
640	главного героя идея как	1	1
641	индивидуальность сочетаются не ослабляя	1	1
642	для романтизма для байрона	1	1
643	достоевского переходим к следующему	1	1
644	же касается полемически отрицаемых	1	1
645	могут быть верны или	1	1
646	обычного идеологического подхода существуют	1	1
647	принципы лежащие в основе	1	1
648	его собственную точку зрения	1	1
649	спору подумайте откуда у	1	1
650	определяется композиционными соображениями удобства	1	1
651	или изображают и внутренне	1	1
652	мыслей в формообразующей идеологии	1	1
653	или чисто отрицательными критериями	1	1
654	подтверждающих совпадение авторской идеологии	1	1
655	лишь на почве самосознания	1	1
656	особенности рассказа от автора	1	1
657	мысли своя логика и	1	1
658	конце концов как случайный	1	1
659	сознание если это отрицание	1	1
660	полемически отрицаемых мыслей то	1	1
661	принципе таков утопический социализм	1	1
662	для всей полноты познания	1	1
663	за принципы? наиболее яркое	1	1
664	ощущается как недостаток ибо	1	1
665	при монологическом принципе неизбежно	1	1
666	все утверждаемые идеи сливаются	1	1
667	в большей или меньшей	1	1
668	зрения героя из объектной	1	1
669	же время не сливается	1	1
670	большими и компактными массами	1	1
671	нему все должно ощущаться	1	1
672	заискивая и заглядывая а	1	1
673	умственными жестами героя или	1	1
674	автора должна быть подчинена	1	1
675	компактными массами не сливаясь	1	1
676	и в этом идеалистическом	1	1
677	сентенций автора должна быть	1	1
678	мысль соприкасается с мыслью	1	1
679	но разрушение этого кругозора	1	1
680	прямую значимость и становятся	1	1
681	идеологии достоевского не было	1	1
682	в теснейшей связи с	1	1
683	как вы наговорили хоть	1	1
684	полуголосами людей например кажется	1	1
685	предметно объединенная система а	1	1
686	к системно-монологическому мировоззрению самого	1	1
687	помогает самосознанию утвердить свою	1	1
688	худшем случае просто грубо	1	1
689	самосознание как доминанта построения	2	1
690	с авторским словом и	1	1
691	они характеризуют объект на	1	1
692	наоборот он еще резче	1	1
693	вследствие этого оно выпадает	1	1
694	поэтому и слово автора	1	1
695	ярко в нашем анализе	1	1
696	но у этой мысли	1	1
697	в одном голосе единство	1	1
698	бытия превращается в единство	1	1
699	нет основы должно отметить	1	1
700	где он есть и	1	1
701	только в нем в	1	1
702	таких композиционных элементов как	1	1
703	а довлеет некоторому единому	1	1
704	слова а не немой	1	1
705	он идеолог идеологом является	1	1
706	зрения только при внутренней	1	1
707	ее всегда услышим в	1	1
708	этой мысли своя логика	1	1
709	из монологического авторского кругозора	1	1
710	где сознание ставится над	1	1
711	мысли знающим понимающим видящим	1	1
712	не предметно объединенная система	1	1
713	идеологии с идеологией героя	1	1
714	такова относительная самостоятельность героев	1	1
715	не только самого говорящего	1	1
716	материала принципом идеологической однотонности	1	1
717	слово героя создано автором	1	1
718	еще какие на него	1	1
719	и мыслей в формообразующей	1	1
720	героем определяя его собственную	1	1
721	мире на две категории	1	1
722	становится почти героиней произведения	1	1
723	и слово о мире	1	1
724	смысловая позиция героя точка	1	1
725	значимость и становятся простыми	1	1
726	мысли как таковой художественное	1	1
727	прочими мне в мечтаниях	1	1
728	хоть и предположить пока	1	1
729	создано автором но создано	1	1
730	какого-нибудь другого героя автору	1	1
731	а организует голоса сопрягает	1	1
732	все остальное объект этой	1	1
733	просто жаль губить чужую	1	1
734	в случае если преобладает	1	1
735	восприятия познания и истины	1	1
736	связи с чужим словом	1	1
737	принцип единства сознания нам	1	1
738	ее с собственной выраженной	1	1
739	получает в романах идея	1	1
740	вчера ведь гражданские-то права	1	1
