N	2gram	Bakhtin_Fr_4	KulturaY
542	слишком много	1	1
543	в первой	1	1
544	в эту	3	1
545	громадное количество	2	1
546	в современной	1	1
547	нужно отметить	3	1
548	с этими	1	1
549	фигуры и	1	1
550	чем дело	1	1
551	и для	2	1
552	которых он	2	1
553	это сочетание	1	1
554	и от	1	1
555	думает что	1	1
556	ряд случаев	1	1
557	с двух	1	1
558	от него	1	1
559	у них	3	1
560	интерес к	1	1
561	скульптурой и	1	1
562	не должен	1	1
563	у которого	1	1
564	будто бы	1	1
565	века мы	1	1
566	и другие	2	1
567	г и	1	1
568	в народной	1	1
569	в свою	1	1
570	между ними	2	1
571	конечно далеко	2	1
572	состоит из	1	1
573	они как	1	1
574	речи и	1	1
575	одновременно и	3	1
576	культуры в	1	1
577	есть и	4	1
578	самое что	1	1
579	утверждать что	1	1
580	к этому	2	1
581	слова то	1	1
582	и эта	2	1
583	самый язык	1	1
584	все что	1	1
