N	2gram	Vinokur_Ku_3	Myshleni
653	к рассмотрению	2	1
654	именно потому	1	1
655	от общих	1	1
656	и здесь	2	1
657	в самой	1	1
658	может представить	1	1
659	внимание на	2	1
660	это потому	1	1
661	социального общения	1	1
662	а также	4	1
663	нас в	3	1
664	на точку	2	1
665	в конечном	1	1
666	на протяжении	2	1
667	образом если	1	1
668	с уже	1	1
669	раньше чем	1	1
670	работы с	1	1
671	что и	6	1
672	это не	3	1
673	и писать	1	1
674	также в	1	1
675	речь есть	1	1
676	слов и	5	1
677	речи которые	3	1
678	может иметь	3	1
679	как правильно	1	1
680	заключается не	2	1
681	вытекают из	1	1
682	что возникновение	1	1
683	речи а	2	1
684	действительности не	1	1
685	в лингвистике	1	1
686	как например	2	1
687	в большей	2	1
688	социальной среды	1	1
689	сразу же	2	1
690	оказалось что	1	1
691	мы увидим	1	1
692	что даже	1	1
693	которых на	1	1
694	бы из	1	1
695	которой мы	1	1
696	в вопросе	1	1
697	также и	5	1
698	и действительно	3	1
699	к нашему	1	1
700	эти отдельные	1	1
701	которой так	1	1
702	зато с	1	1
703	в контексте	1	1
704	от самых	1	1
705	отношении в	1	1
706	по этому	1	1
707	именно на	2	1
708	сколько в	1	1
709	что внутренняя	1	1
710	оказывается в	1	1
711	не можем	1	1
712	одной из	1	1
713	влияет на	1	1
714	мышления когда	1	1
715	выделения и	1	1
716	своим собственным	1	1
717	в значении	2	1
718	тем чтобы	2	1
719	целого ряда	1	1
720	является не	1	1
721	только такое	1	1
722	а то	2	1
723	не дает	2	1
724	и вопрос	2	1
725	постановка вопроса	1	1
726	что сама	1	1
727	но для	3	1
728	эти два	2	1
729	мы знаем	1	1
730	что следует	2	1
731	центр тяжести	1	1
732	могло бы	3	1
733	слова в	4	1
734	их чисто	1	1
735	иначе как	1	1
736	не считается	1	1
737	фактов с	1	1
738	с определенным	1	1
739	может служить	2	1
740	но что	1	1
741	представления которые	1	1
742	само по	1	1
743	играет в	1	1
744	должны сказать	1	1
745	бы все	1	1
746	и вместе	1	1
747	само собой	1	1
748	вопросы связанные	1	1
749	до самого	1	1
750	именно как	1	1
751	свою мысль	1	1
752	со стороны	1	1
753	или иной	7	1
754	себе представить	2	1
755	этим вопросом	1	1
756	одна форма	1	1
757	которые можно	2	1
758	есть язык	3	1
759	а именно	3	1
760	что тот	1	1
761	собой разумеется	1	1
762	что учение	1	1
763	и др	1	1
764	не удивительно	1	1
765	что не	4	1
766	своей функции	1	1
767	сделать в	1	1
768	естественно что	3	1
769	до этого	1	1
770	не было	4	1
771	сообщения и	1	1
772	живого современного	2	1
773	мы скажем	1	1
774	стать на	3	1
775	и составляет	1	1
776	более того	1	1
777	зависит от	1	1
778	сдвиг в	1	1
779	к осознанию	1	1
780	возвращаясь к	1	1
781	вопросе о	2	1
782	речи это	1	1
783	отнюдь не	3	1
784	более сложным	1	1
785	в ряду	3	1
786	слово а	1	1
787	пр и	1	1
788	или с	1	1
789	чем же	2	1
790	без другой	1	1
791	мысль а	1	1
792	когда я	1	1
793	для чего	1	1
794	как именно	1	1
795	я хочу	3	1
796	почву для	1	1
797	входить в	1	1
798	когда говорят	1	1
799	мы говорим	4	1
800	в строгом	1	1
801	же с	1	1
802	и самостоятельной	1	1
803	дают повод	1	1
804	и просто	1	1
805	тому как	2	1
806	по своему	2	1
807	значения есть	1	1
808	рассматриваться и	1	1
809	к жизни	1	1
810	наряду с	1	1
811	но сам	2	1
812	к великому	1	1
813	в тех	2	1
814	относящееся к	1	1
815	в первой	1	1
816	анализа а	1	1
817	согласно которому	2	1
818	с восприятием	1	1
819	мере не	2	1
820	высказывания и	1	1
821	о его	1	1
822	поэтому что	1	1
823	между прочим	8	1
824	становится возможным	1	1
825	из ряда	2	1
826	остается в	2	1
827	рассматривать как	1	1
828	это явление	1	1
829	но с	1	1
830	исключает всякую	1	1
831	крайней мере	1	1
832	вопрос в	2	1
833	формы с	1	1
834	и для	1	1
835	случаях когда	1	1
836	указать на	2	1
837	от той	1	1
838	для индивидуального	1	1
839	лишь о	2	1
840	зависимость между	1	1
841	не представляет	1	1
842	последнего времени	2	1
843	легко видеть	1	1
844	это так	2	1
845	у них	1	1
846	эти особенности	1	1
847	первое что	1	1
848	которое конечно	1	1
849	вообще и	3	1
850	вот этот	1	1
851	будет как	1	1
852	как показали	1	1
853	отношении к	1	1
854	только с	1	1
855	слово в	3	1
856	лишь что	2	1
857	совершенно независимо	1	1
858	бы наше	1	1
859	только как	4	1
860	для исследования	1	1
861	совершенно не	5	1
862	типа и	1	1
863	именно к	1	1
864	есть и	1	1
865	на это	1	1
866	речь шла	1	1
867	слов в	1	1
868	к этой	1	1
869	как слово	2	1
870	и другие	1	1
871	по поводу	3	1
872	помощью которых	1	1
873	это в	2	1
874	который не	1	1
875	что касается	1	1
876	в таком	4	1
877	все что	1	1
878	этой точки	1	1
879	том числе	2	1
