N	2gram	Tiupa_Hudo_2	Psycholo
240	во всех	1	2
241	точка зрения	1	2
242	себе и	1	2
243	со стороны	3	2
244	в одной	1	2
245	в художественном	4	2
246	что нет	1	2
247	не в	13	2
248	и к	2	2
249	это просто	1	2
250	в действительности	1	2
251	самое важное	1	2
252	но в	2	2
253	тому как	4	2
254	бы и	4	2
255	мне не	1	2
256	представляет собой	1	2
257	бы не	3	2
258	из этих	2	2
259	нами в	1	2
260	с чем	1	2
261	по словам	1	2
262	при этом	11	2
263	т д	2	2
264	читателя в	1	2
265	едва ли	3	2
266	как автор	1	2
267	только одно	1	2
268	в них	3	2
269	о которых	2	2
270	всю жизнь	1	2
271	которой скрывается	1	2
272	он знает	2	2
273	иначе говоря	1	2
274	в приложении	1	2
275	взгляд на	1	2
276	в котором	6	2
277	приложении к	1	2
278	место в	2	2
279	что говорит	2	2
280	содержание рассказа	1	2
281	другом и	1	2
282	даже в	1	2
283	же мы	1	2
284	и другое	1	2
285	что ему	1	2
286	и остается	1	2
287	не по	2	2
288	только не	2	2
289	этими словами	2	2
290	же время	4	2
291	перед ним	1	2
292	есть только	1	2
293	но все	1	2
294	лежит в	1	2
295	как только	3	2
296	узнаем о	1	2
297	на мать	1	2
298	мысли о	2	2
299	о них	3	2
300	в ее	18	2
301	нет никакой	1	2
302	то время	1	2
303	и когда	1	2
304	то как	1	2
305	на нее	1	2
306	те же	2	2
307	времени и	1	2
308	когда его	1	2
309	и с	6	2
310	в последней	2	2
311	в словах	1	2
312	ничего не	5	2
313	можно сказать	6	2
314	образом в	1	2
315	о ней	1	2
316	автор не	1	2
317	сводится к	6	2
318	внимание на	3	2
319	но мы	1	2
320	должно было	1	2
321	толстым в	1	2
322	и она	1	2
323	один из	2	2
324	ли он	2	2
325	за ней	1	2
326	уже в	1	2
327	ни одного	2	2
328	в нашей	1	2
329	не все	3	2
330	его и	2	2
331	мы знаем	2	2
332	одно из	5	2
333	это нужно	1	2
334	умер и	1	2
335	и точно	1	2
336	на примере	1	2
337	с другой	3	2
338	на ее	3	2
339	именно в	2	2
340	а с	3	2
341	прежде всего	3	2
342	а на	1	2
343	была бы	3	2
344	ее на	2	2
345	этот рассказ	1	2
346	говорит нам	1	2
347	ни на	1	2
348	и потому	1	2
349	с такой	2	2
350	чтобы заставить	1	2
351	по существу	1	2
352	в это	3	2
353	стоит только	1	2
354	видят в	1	2
355	со всей	2	2
356	не является	2	2
357	и от	2	2
358	ее и	1	2
359	хотя бы	2	2
360	все они	3	2
361	по ходу	1	2
362	героя и	3	2
363	и эта	2	2
364	другой стороны	1	2
365	самое что	2	2
366	мать и	1	2
367	в искусстве	1	2
368	который не	1	2
369	мнение которое	1	1
370	этого напряжения	1	1
371	таком случае	1	1
372	человека и	3	1
373	о самом	1	1
374	не остается	1	1
375	характера а	2	1
376	на другой	2	1
377	на деле	1	1
378	мы имели	1	1
379	в первом	2	1
380	к другому	1	1
381	которое могло	1	1
382	к рассказу	1	1
383	когда это	1	1
384	значение если	1	1
385	которого не	1	1
386	с рассказа	1	1
387	которые тоже	1	1
388	не была	1	1
389	с толстым	3	1
390	и другая	1	1
391	связи что	1	1
392	что можно	1	1
393	во внешних	1	1
394	сравнивает себя	1	1
395	еще не	3	1
396	о боге	2	1
397	в восприятии	1	1
398	в сюжете	1	1
399	тем как	2	1
400	природы и	1	1
401	признать что	1	1
402	но как	1	1
403	легко может	1	1
404	понятно в	1	1
405	и казалось	3	1
406	не понимаю	2	1
407	перед глазами	3	1
408	если в	2	1
409	а он	1	1
410	конечном счете	3	1
411	по отношению	7	1
412	в общем	1	1
413	человеческих отношений	2	1
414	автора но	1	1
415	тайны когда	1	1
416	толстым когда	1	1
417	это сравнение	1	1
418	несмотря на	3	1
419	когда тот	1	1
420	за пределы	1	1
421	и чем	1	1
422	в настоящем	1	1
423	упоминается и	1	1
424	более чем	2	1
425	же с	1	1
426	независимо от	1	1
427	как к	1	1
428	яснее и	1	1
429	такого рода	1	1
430	разговора о	2	1
431	сюжетного построения	2	1
432	нельзя было	2	1
433	в полном	1	1
434	мы тем	1	1
435	нового и	1	1
436	имеет в	1	1
437	и поведения	1	1
438	для ее	1	1
439	со своей	2	1
440	непонятно почему	1	1
441	из жизни	1	1
442	так или	1	1
443	в нашем	2	1
444	не оставляет	1	1
445	ни одна	1	1
446	но ведь	1	1
447	не могла	5	1
448	в соответствующей	1	1
449	так сказать	1	1
450	частности и	1	1
451	что одна	1	1
452	в поэтике	1	1
453	именно то	1	1
454	однако он	1	1
455	в корне	1	1
456	у читателя	1	1
457	и сам	5	1
458	отцов и	1	1
459	наших глазах	1	1
460	века в	1	1
461	и исключительно	1	1
462	подобно тому	4	1
463	теперь с	1	1
464	тон всему	1	1
465	его своей	1	1
466	остается тайной	1	1
467	жизнь которая	1	1
468	то ни	1	1
469	тем в	1	1
470	в другом	2	1
471	зрения на	2	1
472	понимаю его	1	1
473	жизнь а	1	1
474	в музыке	1	1
475	искусства в	1	1
476	что были	1	1
477	например с	1	1
478	и смерти	1	1
479	за ним	1	1
480	она и	1	1
481	глазами и	1	1
482	рассказ в	1	1
483	легче всего	1	1
484	и было	2	1
485	и еще	1	1
486	бы место	1	1
487	в этих	3	1
488	нее все	1	1
489	для него	5	1
490	этой связи	2	1
491	рассказа о	1	1
492	где мы	1	1
493	забыл о	1	1
494	она в	2	1
495	не столько	2	1
496	говорил о	1	1
497	мысли и	2	1
498	с уверенностью	1	1
499	от его	1	1
500	ответить на	1	1
501	одном из	1	1
502	нем он	1	1
503	образом и	1	1
504	начнем с	2	1
505	и более	1	1
506	не могли	1	1
507	что после	1	1
508	что сам	1	1
509	то с	1	1
510	любви и	3	1
511	и какие	1	1
512	а иногда	1	1
513	что с	1	1
514	рассказа который	1	1
515	мысли в	1	1
516	все мы	1	1
517	того как	2	1
518	своего героя	1	1
519	себе так	1	1
520	от жизни	1	1
521	же его	1	1
522	найти в	1	1
523	и всегда	1	1
524	как два	1	1
525	на язык	1	1
526	дело в	1	1
527	не понимал	1	1
528	в противоречие	1	1
529	стороны жизнь	1	1
530	к концу	1	1
531	к ней	2	1
532	какая-нибудь идея	1	1
533	такая же	1	1
534	к такого	1	1
535	это уже	2	1
536	что на	3	1
537	однако это	1	1
538	может показаться	1	1
539	у меня	1	1
540	и заключается	1	1
541	и такие	1	1
542	заставить ее	1	1
543	его любит	1	1
544	об одном	1	1
545	не думала	1	1
546	всего что	1	1
547	бы он	1	1
548	на это	1	1
549	мы остановились	1	1
550	но по	1	1
551	и понять	1	1
552	не оставалась	1	1
553	не могу	3	1
554	личности и	2	1
555	всему рассказу	1	1
556	он мог	1	1
557	характер и	2	1
558	мысль о	2	1
559	а когда	1	1
560	в дальнейшем	1	1
561	с собой	2	1
562	каждого из	1	1
563	ничего загадочного	1	1
564	это только	1	1
565	что от	1	1
566	но у	1	1
567	она тоже	1	1
568	является в	1	1
569	был не	1	1
570	он сам	2	1
571	это обычно	1	1
572	ему хочется	1	1
573	одно это	2	1
574	восприятия рассказа	1	1
575	или что-нибудь	1	1
576	его художественной	1	1
577	временем в	1	1
578	вот и	5	1
579	героя не	3	1
580	из рассказа	1	1
581	как ее	1	1
582	чего это	1	1
583	на наших	1	1
584	и просто	2	1
585	и который	1	1
586	а также	2	1
587	согласиться с	1	1
588	других людей	1	1
589	это была	3	1
590	в конечном	4	1
591	все в	1	1
592	к нему	3	1
593	толстой в	1	1
594	его с	1	1
595	на одном	1	1
596	в другой	1	1
597	с матерью	2	1
598	несоответствия между	1	1
599	от нее	1	1
600	уже во	1	1
601	ней все	1	1
602	который бы	1	1
603	чтобы ответить	1	1
604	казалось что	7	1
605	ни слова	3	1
606	но с	1	1
607	точно это	1	1
608	этого ряда	1	1
609	одной из	3	1
610	на другие	1	1
611	что даже	2	1
612	но ни	1	1
613	уже одно	2	1
614	могло быть	1	1
615	и привело	1	1
616	с какой-то	1	1
617	фразы как	1	1
618	между тем	8	1
619	за себя	1	1
620	деле не	3	1
621	во времени	1	1
622	тургенева и	1	1
623	именно на	2	1
624	с какой	2	1
625	было так	2	1
626	же и	2	1
627	с языка	1	1
628	о прошлом	1	1
629	и у	2	1
630	только на	5	1
631	самую суть	1	1
632	больше не	1	1
633	действующего лица	1	1
634	в душе	8	1
635	жизнь этого	1	1
636	эти два	1	1
637	себе в	2	1
638	произведения и	1	1
639	имели дело	1	1
640	что толстой	1	1
641	и никогда	1	1
642	увидеть что	1	1
643	жизни на	2	1
644	всего рассказа	1	1
645	в любви	2	1
646	рядом с	5	1
647	были бы	1	1
648	как личности	1	1
649	ней и	1	1
650	и даже	1	1
651	нам не	1	1
652	живой и	1	1
653	о своей	1	1
654	не следует	1	1
655	или иначе	1	1
656	длинный ряд	1	1
657	самое главное	1	1
658	этом как	1	1
659	по своим	1	1
660	к которому	1	1
661	действующих лиц	1	1
662	во второй	2	1
663	в воображении	1	1
664	себя и	2	1
665	которые встречаются	1	1
666	похожа на	1	1
667	превращается в	4	1
668	которых мы	1	1
669	на которых	1	1
670	жить без	1	1
671	на рассказе	1	1
672	однако и	2	1
673	с которым	1	1
674	в ничто	1	1
675	между характером	1	1
676	ни о	3	1
677	разговор с	2	1
678	и силы	1	1
679	и об	2	1
680	которого она	1	1
681	она говорит	2	1
682	уже давно	1	1
683	какая же	1	1
684	него в	1	1
685	противоречие с	3	1
686	всего тем	1	1
687	долгое время	1	1
688	что за	1	1
689	в течение	1	1
690	отношению к	7	1
691	это его	1	1
692	там где	1	1
693	сам не	2	1
694	дело здесь	1	1
695	смысл в	1	1
696	не поэт	1	1
697	художественное произведение	1	1
698	в условиях	1	1
699	концу рассказа	1	1
700	только для	2	1
701	но это	1	1
702	о его	2	1
703	и таким	1	1
704	отличается от	1	1
705	к двум	1	1
706	вокруг него	1	1
707	в один	1	1
708	но для	1	1
709	перед смертью	2	1
710	себя с	2	1
711	по дороге	1	1
712	с автором	1	1
713	за его	1	1
714	которых он	1	1
715	ли в	3	1
716	для автора	1	1
717	и состоит	3	1
718	душа не	1	1
719	или в	3	1
720	каждая новая	1	1
721	которого нет	1	1
722	человек и	1	1
723	из себя	1	1
724	бы в	1	1
725	на других	1	1
726	у которого	2	1
727	на языке	1	1
728	будто бы	3	1
729	мы ничего	1	1
730	поскольку он	1	1
731	по самой	1	1
732	же в	1	1
733	и другие	5	1
734	человека не	1	1
735	она его	1	1
736	жизни в	7	1
737	нет ничего	2	1
738	а о	2	1
739	это все	1	1
740	с ней	1	1
741	в темноте	1	1
742	характера может	1	1
743	в глаза	1	1
744	она жила	1	1
745	это так	1	1
746	но еще	2	1
747	от которой	1	1
748	во сне	3	1
749	гораздо более	2	1
