N	2gram	Tiupa_Narr_1	Narrotol
147	да и	2	4
148	отличается от	1	4
149	н.д тамарченко	1	4
150	же в	2	4
151	одной из	1	4
152	героя и	2	4
153	сказать что	2	4
154	другой стороны	2	4
155	вдруг за	1	3
156	это и	1	3
157	о приезде	2	3
158	в первом	4	3
159	же как	1	3
160	референтное содержание	1	3
161	в сущности	2	3
162	жизни как	2	3
163	и он	6	3
164	в ней	4	3
165	и на	5	3
166	еще одна	1	3
167	бы то	1	3
168	этого эпизода	3	3
169	в ее	1	3
170	значении этого	1	3
171	если в	2	3
172	отец сисой	3	3
173	хотя и	4	3
174	когда он	1	3
175	преосвященного петра	4	3
176	событийной цепи	2	3
177	что это	1	3
178	уже в	1	3
179	из этих	4	3
180	о матери	1	3
181	низких потолков	1	3
182	героя к	2	3
183	он не	3	3
184	надежда на	1	3
185	то ни	1	3
186	не будет	2	3
187	по бахтину	1	3
188	особенно в	2	3
189	в третьем	4	3
190	быстро весело	3	3
191	все было	1	3
192	себя внимание	3	3
193	свидетель и	3	3
194	тем не	3	3
195	нестерпимо захотелось	1	3
196	бытия в	1	3
197	не менее	3	3
198	различного рода	3	3
199	коммуникативное событие	1	3
200	в то	4	3
201	тем что	1	3
202	одна из	4	3
203	в эпизоде	4	3
204	никогда не	4	3
205	племянницы в	3	3
206	на себя	4	3
207	по своей	1	3
208	статус события	4	3
209	обращает на	3	3
210	этом отношении	3	3
211	событийной полноте	1	3
212	могут быть	1	3
213	как будет	1	3
214	как мы	2	3
215	с ее	2	3
216	свою очередь	2	3
217	сводится к	3	3
218	в произведении	2	3
219	и самого	2	3
220	и племянницы	3	3
221	на том	1	3
222	не с	1	3
223	мог бы	1	3
224	о ней	3	3
225	захотелось вдруг	1	3
226	столь же	5	3
227	в конечном	3	3
228	будто он	1	3
229	между тем	3	3
230	а именно	1	3
231	текста на	1	3
232	один из	6	3
233	по мысли	3	3
234	в архиерее	2	3
235	но о	1	3
236	приезд матери	2	3
237	из них	4	3
238	событие есть	1	3
239	не о	2	3
240	за границу	1	3
241	присутствия в	3	3
242	из двух	1	3
243	и даже	2	3
244	даже не	1	3
245	не обязательно	1	3
246	в свою	2	3
247	нарративным актом	1	3
248	а с	1	3
249	повествуемого мира	5	3
250	в присутствии	2	3
251	повествовательного текста	3	3
252	истории в	4	3
253	о.м фрейденберг	1	3
254	событийного статуса	2	3
255	на будущее	1	3
256	как будто	3	3
257	конфигурация эпизодов	1	3
258	не существует	3	3
259	в повествуемом	1	3
260	что в	3	3
261	будто бы	1	3
262	ни было	1	3
263	жизни в	2	3
264	жизнь бы	1	3
265	а во	4	3
266	служба кончилась	2	3
267	жизни и	6	3
268	как известно	3	2
269	одним из	1	2
270	например в	1	2
271	архиерея в	2	2
272	и потому	1	2
273	самом деле	3	2
274	он укрывался	1	2
275	идет о	3	2
276	и до	1	2
277	про чертог	2	2
278	родился монахом	1	2
279	который в	2	2
280	на выгоне	1	2
281	мы имеем	3	2
282	современной нарратологии	6	2
283	матери с	2	2
284	трех докторов	2	2
285	ему в	2	2
286	не событийна	1	2
287	между собой	2	2
288	он сам	3	2
289	один голос	2	2
290	иное как	1	2
291	события в	2	2
292	события при	1	2
293	не отличается	1	2
294	действующее лицо	2	2
295	во внешнем	1	2
296	но как	3	2
297	не то	1	2
298	отношение к	1	2
299	до которого	1	2
300	передача событий	1	2
301	другой день	3	2
302	для кого-то	1	2
303	что именно	1	2
304	каменных плит	1	2
305	ударили к	2	2
306	в своем	3	2
307	кто говорит	2	2
308	в четверг	1	2
309	что касается	2	2
310	рода но	1	2
311	в полном	1	2
312	более или	1	2
313	в противоположность	1	2
314	всего лишь	3	2
315	чуда сверхсобытия	2	2
316	он идет	2	2
317	бог знает	1	2
318	участок текста	2	2
319	бы не	1	2
320	всей своей	1	2
321	в известном	2	2
322	коммуникативной ситуации	2	2
323	центрального персонажа	3	2
324	и тот	1	2
325	седьмые эпизоды	2	2
326	роль в	2	2
327	всей его	1	2
328	нарративной истории	3	2
329	та же	2	2
330	например как	1	2
331	воспоминаний героя	1	2
332	глядела на	1	2
333	ключ к	2	2
334	эпизодов в	2	2
335	не как	1	2
336	когда служба	1	2
337	художественного высказывания	2	2
338	омовение ног	1	2
339	будет продолжаться	1	2
340	подобно тому	3	2
341	событием не	1	2
342	как организующий	1	2
343	именно это	1	2
344	кончилась было	1	2
345	человека в	2	2
346	значительной степени	1	2
347	таким каким	2	2
348	как сияние	2	2
349	прямо родился	1	2
350	различие между	1	2
351	в детство	2	2
352	потолков и	1	2
353	а по	2	2
354	с архиереем	1	2
355	его в	1	2
356	рассказываемой истории	4	2
357	сознания к	1	2
358	его личности	1	2
359	это не	3	2
360	в молчание	1	2
361	персонажа и	2	2
362	уходом из	1	2
363	двенадцать приехав	1	2
364	зрения или	1	2
365	рассказ в	1	2
366	приезде матери	1	2
367	обозначить как	1	2
368	жизни но	2	2
369	его событийной	1	2
370	чеховский рассказ	1	2
371	к эпизоду	1	2
372	незначительнее всех	1	2
373	тексте архиерея	2	2
374	или менее	1	2
375	первого евангелия	1	2
376	несобственно-прямая речь	1	2
377	рассказа о	2	2
378	с точки	1	2
379	анализируемого текста	1	2
380	волнует все	1	2
381	он слушая	1	2
382	в алтаре	1	2
383	процесса и	1	2
384	героя из	2	2
385	в соборе	1	2
386	однако в	3	2
387	даже в	1	2
388	рассказе о	2	2
389	вплоть до	4	2
390	она не	2	2
391	про жениха	2	2
392	знает куда	1	2
393	в обоих	2	2
394	по полю	2	2
395	события как	1	2
396	повествователя и	4	2
397	на эпизоды	3	2
398	преосвященного в	2	2
399	чтобы стать	1	2
400	что иное	1	2
401	не могло	2	2
402	не имеет	2	2
403	ничего не	2	2
404	как формы	1	2
405	имеем дело	2	2
406	по терминологии	2	2
407	как раз	6	2
408	и после	2	2
409	эпизоде первого	2	2
410	страны мертвых	1	2
411	что на	4	2
412	и судии	2	2
413	встречается в	1	2
414	было без	1	2
415	выговорить ни	1	2
416	следует признать	1	2
417	четверти двенадцать	1	2
418	то они	2	2
419	форме несобственно-прямой	2	2
420	оно не	2	2
421	из основополагающих	1	2
422	более не	2	2
423	происходит и	2	2
424	смерть героя	1	2
425	и физически	2	2
426	говорит и	1	2
427	рассказываемое событие	1	2
428	на другой	5	2
429	о воскресении	3	2
430	по сути	2	2
431	в организации	1	2
432	сообщают о	3	2
433	лег даже	1	2
434	в пределах	2	2
435	приводит к	1	2
436	и про	2	2
437	и когда	1	2
438	что у	4	2
439	постукивая палочкой	2	2
440	или в	6	2
441	же надежда	1	2
442	во второй	1	2
443	персонажа глава	2	2
444	референтной событийности	1	2
445	и лег	1	2
446	один человек	1	2
447	преобразило бы	1	2
448	отдал но	1	2
449	события смерти	1	2
450	о своей	2	2
451	единого нарративного	1	2
452	нарратологического описания	1	2
453	как хорошо	2	2
454	со словами	2	2
455	его жизни	3	2
456	первого эпизода	1	2
457	все та	1	2
458	в значительной	1	2
459	времени в	2	2
460	даже богу	1	2
461	что повествование	1	2
462	четверг служил	1	2
463	укрывался одеялом	1	2
464	художественных текстах	2	2
465	организации текста	1	2
466	он прямо	1	2
467	лица и	2	2
468	свободен теперь	3	2
469	очевидным образом	1	2
470	и только	2	2
471	эпизоды в	3	2
472	не сводится	2	2
473	и судия	4	2
474	всеми кроме	1	2
475	купца еракина	2	2
476	всякое событие	1	2
477	в литературе	4	2
478	известном смысле	2	2
479	субъекта и	1	2
480	идет по	2	2
481	долго жить	1	2
482	дело с	2	2
483	фраза не	1	2
484	рассказывания в	2	2
485	являет собой	4	2
486	он уже	2	2
487	всех его	2	2
488	петра а	1	2
489	и ее	3	2
490	каждый из	2	2
491	архиерея но	2	2
492	героя с	1	2
493	некоторую историю	1	2
494	когда преосвященный	2	2
495	конечном счете	1	2
496	отца сисоя	1	2
497	шестые эпизоды	2	2
498	для него	4	2
499	или даже	1	2
500	представлялось ему	1	2
501	сами по	2	2
502	богу не	1	2
503	полю быстро	2	2
504	не случайно	1	2
505	не понимал	1	2
506	служил он	1	2
507	двух циклов	1	2
508	всех что	1	2
509	без четверти	1	2
510	смерти и	1	2
511	состояний а	1	2
512	представляют собой	3	2
513	в последние	1	2
514	как птица	3	2
515	имя которого	1	2
516	событие в	5	2
517	речь центрального	2	2
518	приехав к	1	2
519	обедню в	1	2
520	одну из	1	2
521	первого цикла	2	2
522	после смерти	2	2
523	повествуемом мире	1	2
524	будущее какая	1	2
525	события но	1	2
526	ментальному взору	1	2
527	нового времени	1	2
528	говорит о	1	2
529	выступает в	1	2
530	третьем эпизоде	2	2
531	не было	3	2
532	поведения в	1	2
533	не на	1	2
534	зависит от	2	2
535	его как	1	2
536	точек зрения	2	2
537	наконец в	1	2
538	о чем	4	2
539	первые два	1	2
540	из многочисленных	1	2
541	не всегда	3	2
542	главного героя	3	2
543	умирание героя	1	2
544	главного персонажа	2	2
545	происходящего в	2	2
546	протяжении этого	2	2
547	на чем	1	2
548	какая была	1	2
549	текста в	3	2
550	сути дела	1	2
551	он обедню	1	2
552	кроме матери	1	2
553	преосвященный петр	2	2
554	в нарративном	1	2
555	наряду с	1	2
556	тому как	3	2
557	весело постукивая	2	2
558	исходя из	3	2
559	текста как	2	2
560	не молился	1	2
561	только о	1	2
562	что мы	2	2
563	каким он	2	2
564	в культуре	1	2
565	эпизоды и	4	2
566	собой наррацию	1	2
567	перемещение персонажа	1	2
568	и для	2	2
569	краткий эпизод	1	2
570	в связи	2	2
571	у нее	4	2
572	она может	2	2
573	в обнаружении	1	2
574	событийность излагаемых	2	2
575	в результате	2	2
576	которая в	2	2
577	в двух	1	2
578	и все	3	2
579	тем более	1	2
580	доминирует на	1	2
581	архиерей в	1	2
582	ситуации к	1	2
583	прошлого и	2	2
584	оказывается всего	1	2
585	граница эпизода	2	2
586	нами не	2	2
587	своей матери	2	2
588	это все	1	2
589	разделся и	1	2
590	между ними	2	2
591	которая здесь	1	2
592	одного сознания	1	2
593	совершенно не	1	2
594	жизни а	3	2
595	старуха мать	1	2
596	первом случае	3	2
597	структуры в	1	2
598	организующий принцип	1	2
599	явственно приобретает	1	2
600	приказал долго	1	2
601	доносимой до	1	2
602	прямой речи	1	2
603	так же	1	2
604	в таком	2	2
605	точно так	1	2
606	в роли	2	2
607	они не	1	2
608	событий в	1	2
609	глава вторая	2	1
610	круг начальные	1	1
611	введение новой	1	1
612	постель к	1	1
613	выходит новое	1	1
614	моментами обратной	1	1
615	такого переосмысления	1	1
616	героем первого	1	1
617	из непрерывной	1	1
618	по обыкновению	1	1
619	в двуголосой	1	1
620	эффект уподобления	1	1
621	доложил келейник	1	1
622	неба которое	1	1
623	жизни литературного	1	1
624	через месяц	1	1
625	что видит	1	1
626	терминологии женетта	1	1
627	из церкви	1	1
628	он стоит	1	1
629	из-за гребенки	1	1
630	души целый	1	1
631	также и	3	1
632	для образования	1	1
633	было причинно-следственной	1	1
634	уподобления чуду	1	1
635	его матери	1	1
636	пониманием происходящего	1	1
637	рода ключом	1	1
638	видением героя	1	1
639	в конфигурации	1	1
640	детства что	1	1
641	и через	2	1
642	страдающего тела	1	1
643	писал ю.м	1	1
644	три слова	1	1
645	того же	1	1
646	жил в	1	1
647	собой неоднократно	1	1
648	после восьми	1	1
649	они еще	1	1
650	миром прослеженный	1	1
651	и многообразно	1	1
652	подлинное имя	1	1
653	в разные	1	1
654	эпизоды знаменательно	1	1
655	увидеть своего	1	1
656	на самом	1	1
657	перспективу события	1	1
658	давящих героя	1	1
659	в лунном	1	1
660	его мысленного	1	1
661	епархиального архиерея	1	1
662	он почувствовал	1	1
663	которых весело	1	1
664	опираясь на	1	1
665	события данным	1	1
666	перекличек в	1	1
667	эту хвалу	1	1
668	оказываются в	1	1
669	в самостоятельный	1	1
670	без артикулированных	1	1
671	белая зубчатая	1	1
672	героя образует	1	1
673	фигуру носительницы	1	1
674	он жизнь	1	1
675	и есть	1	1
676	без точки	1	1
677	ему что	1	1
678	делится строго	1	1
679	цепи состояний	1	1
680	них как	2	1
681	а непосредственно	1	1
682	собственным голосом	1	1
683	уже умер	1	1
684	за все	1	1
685	характерное для	1	1
686	этот краткий	1	1
687	частности обращает	1	1
688	и возвращениями	1	1
689	структуре конфигурирующей	1	1
690	мир общая	1	1
691	преосвященный открыл	1	1
692	проснувшимися к	1	1
693	семантическая опустошенность	1	1
694	входит ангелоподобной	1	1
695	двенадцать явственно	1	1
696	эпизоде последней	1	1
697	выделенная графически	1	1
698	преображению а	1	1
699	помощи зеркала	1	1
700	и поэтически	1	1
701	переломами настроения	1	1
702	на две	2	1
703	собирающиеся на	1	1
704	различные и	1	1
705	третьем от	1	1
706	архиерей не	1	1
707	едва ли	3	1
708	процессов состояний	1	1
709	данной истории	1	1
710	сыночком своего	1	1
711	фразу где	1	1
712	стена и	1	1
713	связана мотивом	1	1
714	птица это	1	1
715	в году	2	1
716	ненавязчивый эффект	1	1
717	по его	1	1
718	нарратора и	2	1
719	не раскаяние	1	1
720	из персонажей	1	1
721	соответствовало бы	1	1
722	опознается его	1	1
723	настроению любимого	1	1
724	доставляет герою	1	1
725	в гостиной	1	1
726	гостиной эпизод	1	1
727	проведенных за	1	1
728	о предпасхальных	1	1
729	другому сознанию	1	1
730	единого слова	1	1
731	и непонятно	1	1
732	весьма изощренную	1	1
733	событие это	2	1
734	ветхости петра	1	1
735	полном его	1	1
736	речевой деятельности	2	1
737	смерти как	1	1
738	с детской	1	1
739	времени организован	1	1
740	тому мелкому	1	1
741	герою сообщают	1	1
742	противоположно ему	1	1
743	мотив влекущего	1	1
744	к полюсу	1	1
745	значении придаваемом	1	1
746	конце предыдущего	1	1
747	рядоположными фактами	1	1
748	но мотивировка	1	1
749	связаны между	1	1
750	новой фигуры	1	1
751	персонажной фигуре	1	1
752	многообразно переклички	1	1
753	вообще чувствовала	1	1
754	от первой	1	1
755	такой конфигурации	1	1
756	себя больше	1	1
757	христианской культуры	1	1
758	последнем мы	1	1
759	принадлежащей детству	1	1
760	героя отчасти	1	1
761	мир не	1	1
762	в первый	1	1
763	обесцениваются единством	1	1
764	двоится читатель	1	1
765	говоря и	1	1
766	видит со	1	1
767	комнате катю	1	1
768	в чеховском	1	1
769	идти в	1	1
770	службе шестые	1	1
771	звучать и	1	1
772	отмеченный перерывом	1	1
773	впервые дано	1	1
774	матери сообщают	1	1
775	героя но	2	1
776	предстает только	1	1
777	этом не	1	1
778	и около	1	1
779	пасхальному преображению	1	1
780	ни единого	1	1
781	натирающего тело	1	1
782	завершенная и	1	1
783	реального действия	1	1
784	он как	1	1
785	литературного героя	1	1
786	днях жизни	1	1
787	отцом сисоем	1	1
788	бы двумя	1	1
789	границам и	1	1
790	двенадцать первая	1	1
791	на хорах	1	1
792	над зеленоватой	1	1
793	длинной седой	1	1
794	такого ухода	1	1
795	смысла тех	1	1
796	тумане в	1	1
797	начальных связана	1	1
798	бы желая	1	1
799	мыслями в	1	1
800	лишенными какой	1	1
801	согласно классификации	1	1
802	от церкви	1	1
803	цепь событий	1	1
804	в изложении	1	1
805	состояние не	1	1
806	резкими переломами	1	1
807	в некотором	1	1
808	мы и	1	1
809	случае купец	1	1
810	и со	1	1
811	всю ночь	1	1
812	в целом	3	1
813	преображения героя	2	1
814	причину их	1	1
815	поклонению волхвов	1	1
816	коммуникативную ситуацию	2	1
817	как не	1	1
818	вошел отец	1	1
819	а далее	1	1
820	выделяемых эпизодов	1	1
821	боль в	1	1
822	тринадцатым эпилоговым	1	1
823	сисоя не	1	1
824	слушатели-читатели события	1	1
825	последней в	1	1
826	моментом всеобщего	1	1
827	ряда соответствует	1	1
828	уединение предающегося	1	1
829	о роли	1	1
830	граница повествовательного	1	1
831	много-много лет	1	1
832	апостольское число	1	1
833	в пятнадцатом	1	1
834	в монастырь	1	1
835	принцип системы	1	1
836	раньше тоже	1	1
837	петра его	1	1
838	переносов во	1	1
839	некоего созерцающего	1	1
840	сам по	1	1
841	пребывания в	1	1
842	персонажа находится	1	1
843	оно живет	1	1
844	меньшей степени	2	1
845	даже чудотворное	1	1
846	думая о	1	1
847	отсутствует тем	1	1
848	тех немногочисленных	1	1
849	себе а	1	1
850	идет быстро	1	1
851	нуждалась в	1	1
852	в старо-петровском	1	1
853	двух или	2	1
854	столько же	2	1
855	начальные эпизоды	2	1
856	по-человечески то	1	1
857	уехала то	1	1
858	подвергается глоссализационному	1	1
859	наконец пара	1	1
860	светом панкратиевский	1	1
861	в тумане	1	1
862	внимание и	1	1
863	мигая глядела	1	1
864	качестве одного	1	1
865	тексте небезосновательны	1	1
866	дано увидеть	1	1
867	герою еще	1	1
868	появления купца	1	1
869	ним широкое	1	1
870	этот текст	1	1
871	от предыдущих	1	1
872	хх веке	1	1
873	мотивные переклички	1	1
874	явлением нового	1	1
875	глава первая	2	1
876	игуменья из	1	1
877	несколько повседневных	1	1
878	к ее	2	1
879	в онемевших	1	1
880	нему в	1	1
881	протяжении последних	1	1
882	история может	2	1
883	деревьями уходит	1	1
884	повествователя о	1	1
885	чудотворной иконой	1	1
886	в различных	1	1
887	ногах и	1	1
888	в чем	2	1
889	чуждого миру	1	1
890	обыкновенный человек	1	1
891	просто несобственно-прямая	1	1
892	архиереем перемещается	1	1
893	во всех	1	1
894	без обращения	1	1
895	роли преосвященного	1	1
896	тут ваше	1	1
897	событийности без	1	1
898	поэтики к	1	1
899	бы она	1	1
900	по своему	2	1
901	отмеченном к	1	1
902	без которого	1	1
903	цепь необратимых	1	1
904	и главное	1	1
905	умирающий герой	1	1
906	его собственным	1	1
907	парадоксальное референтное	1	1
908	из дольней	1	1
909	что ослабел	1	1
910	двуголосой форме	1	1
911	это бывает	1	1
912	третья епархиальный	1	1
913	понятие точки	1	1
914	могло быть	1	1
915	от конца	1	1
916	разумеется усиливает	1	1
917	гостиной голоса	1	1
918	и три	1	1
919	о смерти	2	1
920	видит в	1	1
921	смог бы	1	1
922	мы будем	1	1
923	неотделимость события	1	1
924	интермедийном эпизоде	1	1
925	последней главы	1	1
926	текста выделенный	1	1
927	только потому	1	1
928	не входит	1	1
929	приезда в	1	1
930	для обозначения	2	1
931	перед глазами	1	1
932	образуемых изложением	1	1
933	образом будто	1	1
934	цветана тодорова	1	1
935	свою жизнь	1	1
936	увиденный матерью	1	1
937	дамы после	1	1
938	а он	1	1
939	в церковь	1	1
940	неловкость поведения	1	1
941	воскресении простого	1	1
942	дискурсивные практики	1	1
943	одного персонажа	1	1
944	человеческих отношений	1	1
945	вновь как	1	1
946	времени существенную	1	1
947	помимо отмеченных	1	1
948	от бодрого	1	1
949	всенепременнейше владыко	1	1
950	дядю преосвященного	1	1
951	повествуемой истории	3	1
952	с тринадцатым	1	1
953	монахи пели	1	1
954	рифмы обнаруживаемые	1	1
955	падает дело	1	1
956	двадцати эпизодов	1	1
957	не падает	1	1
958	втором всем	1	1
959	глава четвертая	2	1
960	в едином	2	1
961	друг от	1	1
962	событие рассказывания	1	1
963	приходы сисоя	1	1
964	четвертом эпизоде	1	1
965	вечно живого	1	1
966	эпизод был	1	1
967	называя вновь	1	1
968	эпизоде в	1	1
969	в этикетных	1	1
970	юродивый но	1	1
971	один и	2	1
972	что освобождает	1	1
973	не таким	1	1
974	локализация кладет	1	1
975	и читатель	1	1
976	не мигая	1	1
977	прослеженный циклический	1	1
978	парах эпизодов	1	1
979	салом своего	1	1
980	эквивалентности параллельных	1	1
981	чертог украшенный	1	1
982	освобождается умирающий	1	1
983	устранения из	1	1
984	или особенно	1	1
985	узнает о	1	1
986	келейник когда	1	1
987	но мать	1	1
988	мать уже	1	1
989	залитого солнцем	1	1
990	похоже было	1	1
991	из уст	2	1
992	повествовательного переноса	1	1
993	случаен художественно	1	1
994	человеческого бытия	1	1
995	этих сегментов	1	1
996	почувствовал что	1	1
997	нарратологических исследований	1	1
998	передача речей	1	1
999	не сливаются	1	1
1000	сисоем после	1	1
1001	что когда-то	1	1
1002	локализация повествуемого	1	1
1003	вспомним что	1	1
1004	о жизни	1	1
1005	евангелий наконец	1	1
1006	главу нумерологические	1	1
1007	церкви вокруг	1	1
1008	пятые эпизоды	1	1
1009	как оказывается	1	1
1010	начало эпизоду	1	1
1011	такой детали	1	1
1012	нельзя было	1	1
1013	обращения к	1	1
1014	и где	1	1
1015	вспомнил что	1	1
1016	удается хотя	1	1
1017	за стеной	1	1
1018	посланник иного	1	1
1019	существенный сдвиг	1	1
1020	архиерея к	1	1
1021	его смерти	1	1
1022	собственно и	1	1
1023	их совпадениями	1	1
1024	сознания в	2	1
1025	отграниченная система	1	1
1026	ряда мотивов	1	1
1027	и наконец	1	1
1028	детство и	1	1
1029	бодрого здорового	1	1
1030	сисой эпизод	1	1
1031	неестественной маловероятной	1	1
1032	евангелия оба	1	1
1033	более глубоким	1	1
1034	а.п чехова	1	1
1035	а утром	1	1
1036	имеется ряд	1	1
1037	и к	1	1
1038	последующих абзацем	1	1
1039	аналогичного настроению	1	1
1040	оказывается с	1	1
1041	национальной и	1	1
1042	момент преображения	1	1
1043	пережил их	1	1
1044	своего дядю	1	1
1045	выделенный в	1	1
1046	в действительности	1	1
1047	согласия героя	1	1
1048	к нарративному	1	1
1049	героя продолжает	1	1
1050	тематическим нарастанием	2	1
1051	предсмертный лик	1	1
1052	тематического нарастания	1	1
1053	сам без	1	1
1054	стен вдруг	1	1
1055	лет а	1	1
1056	вкрапления отнюдь	1	1
1057	реплика согласия	1	1
1058	ухода героя	1	1
1059	карета с	1	1
1060	обнаружить не	1	1
1061	возвращения в	1	1
1062	из выделяемых	1	1
1063	в смысл	2	1
1064	текста глубокая	1	1
1065	старо-петровского монастыря	1	1
1066	в самом	6	1
1067	человеческого сознания	2	1
1068	безотносительными рядоположными	1	1
1069	шире и	1	1
1070	знаменательно что	1	1
1071	видит слышит	2	1
1072	неприятно волновало	1	1
1073	прошлое в	1	1
1074	он оделся	1	1
1075	речей персонажа	1	1
1076	трактуют как	1	1
1077	с собачкой	9	1
1078	даже если	1	1
1079	и придает	1	1
1080	уксусом еще	1	1
1081	никаких формальных	1	1
1082	концептуален эпизоды	1	1
1083	из жизни	1	1
1084	участвуем как	1	1
1085	каяться архиерей	1	1
1086	данного фрагмента	1	1
1087	двумя безотносительными	1	1
1088	ни один	1	1
1089	огни потускнели	1	1
1090	ног на	1	1
1091	частности такой	1	1
1092	эпизода отрезку	1	1
1093	добрые дядечка	1	1
1094	на отрезки	1	1
1095	фразе эпизода	1	1
1096	формой человеческого	1	1
1097	пришла старуха	1	1
1098	суть возвращения	1	1
1099	начальные главы	1	1
1100	опять становясь	1	1
1101	совершенно чуждо	1	1
1102	сам ребенком	1	1
1103	эпизоде увидеть	1	1
1104	повествование в	1	1
1105	сравним три	1	1
1106	когда прочли	1	1
1107	преосвященного как	1	1
1108	все тому	1	1
1109	событийность и	1	1
1110	увидеть внешний	1	1
1111	за освобождение	1	1
1112	лег в	1	1
1113	событию даже	1	1
1114	будет сказано	1	1
1115	построения со	1	1
1116	был назначен	1	1
1117	тоже не	1	1
1118	столь чуждого	1	1
1119	есть умирающий	1	1
1120	он думает	1	1
1121	лишний раз	1	1
1122	церкви с	1	1
1123	речи но	1	1
1124	характерные образцы	1	1
1125	новое состояние	2	1
1126	нового персонажа	1	1
1127	в полунощи	1	1
1128	эпизодов напоминающая	1	1
1129	него приезжала	1	1
1130	отчасти мотивировано	1	1
1131	рассказа реверсивная	1	1
1132	постели в	1	1
1133	и событие	2	1
1134	сливаются в	2	1
1135	событийный статус	5	1
1136	забыт и	1	1
1137	мира но	1	1
1138	чуду нежданного	1	1
1139	два фрагмента	1	1
1140	телесной смерти	1	1
1141	дополнительного персонажа	1	1
1142	мире милое	1	1
1143	вставать и	1	1
1144	оценивающий ситуацию	1	1
1145	глазами окружающих	1	1
1146	без вас	1	1
1147	будучи непосредственной	1	1
1148	фигурой покашливающего	1	1
1149	но на	1	1
1150	так сказать	2	1
1151	дословная передача	1	1
1152	слышит чувствует	1	1
1153	полудремотным состоянием	1	1
1154	и пережил	1	1
1155	событии которое	1	1
1156	весело светилось	1	1
1157	социально-ролевое имя	1	1
1158	зародившееся в	1	1
1159	своего материнского	1	1
1160	осколка анализируемого	1	1
1161	то ударили	1	1
1162	прошел через	1	1
1163	готовом стабильно	1	1
1164	как единого	1	1
1165	жизни героя	3	1
1166	рождения иисуса	1	1
1167	больше дьяконицей	1	1
1168	мамаша без	1	1
1169	параллели между	1	1
1170	эпизодов занимает	1	1
1171	отделена от	1	1
1172	наделяет этот	1	1
1173	человек не	1	1
1174	с умиранием	1	1
1175	это явление	1	1
1176	нагорели все	1	1
1177	своем предсмертном	1	1
1178	сверхсобытия и	1	1
1179	но существенный	1	1
1180	одному из	1	1
1181	тональности повествующего	1	1
