N	2gram	Propp_Russ_1	Problemy
255	именно такие	1	1
256	их и	3	1
257	из всех	1	1
258	который в	1	1
259	на тех	2	1
260	мы не	6	1
261	а некоторая	1	1
262	в первый	4	1
263	этом не	1	1
264	земля в	1	1
265	жизни как	1	1
266	бы ни	1	1
267	и завершающей	1	1
268	но даже	2	1
269	и он	1	1
270	такое уподобление	1	1
271	во всех	4	1
272	а следовательно	1	1
273	друг к	2	1
274	а только	1	1
275	замкнутости в	1	1
276	к слову	2	1
277	ответ на	1	1
278	в качестве	3	1
279	а и	5	1
280	тогда как	2	1
281	что они	7	1
282	относится к	1	1
283	которые не	3	1
284	нет надобности	2	1
285	материал на	1	1
286	независимо от	2	1
287	что именно	2	1
288	что касается	1	1
289	в противном	1	1
290	хотя и	2	1
291	как уже	4	1
292	от этого	1	1
293	не приходится	1	1
294	та же	2	1
295	что это	3	1
296	в нашем	2	1
297	не оставляет	1	1
298	из этих	4	1
299	веря что	1	1
300	ни одна	1	1
301	сливаются в	1	1
302	как он	2	1
303	вера в	1	1
304	в случае	1	1
305	мыслей в	1	1
306	он должен	1	1
307	в начале	1	1
308	оно звучит	1	1
309	и церковь	1	1
310	и по	8	1
311	прежде чем	1	1
312	что все	1	1
313	он просто	1	1
314	в совершенно	1	1
315	об этом	9	1
316	из них	8	1
317	к другу	2	1
318	и иногда	1	1
319	и мы	1	1
320	быть не	1	1
321	весь мир	1	1
322	по всему	1	1
323	на свои	1	1
324	для них	3	1
325	мы имеем	4	1
326	т д	9	1
327	не всегда	1	1
328	материал у	1	1
329	время во	1	1
330	смысл и	1	1
331	что всякое	1	1
332	одного и	1	1
333	вошел в	1	1
334	было не	1	1
335	взгляд на	1	1
336	слова совершенно	1	1
337	видел и	1	1
338	место в	1	1
339	не столько	1	1
340	и назначение	1	1
341	своего рода	3	1
342	не путем	1	1
343	должны были	2	1
344	одном из	1	1
345	такой способ	1	1
346	теми же	1	1
347	при всех	1	1
348	деле это	1	1
349	природа и	1	1
350	не имеет	6	1
351	дело в	1	1
352	только из	1	1
353	русский народ	1	1
354	ее с	1	1
355	иметь в	1	1
356	не могло	1	1
357	рассматривать как	1	1
358	и всегда	1	1
359	др для	1	1
360	того в	1	1
361	на этом	3	1
362	это слово	1	1
363	вот что	1	1
364	и сама	1	1
365	истории как	1	1
366	котором в	1	1
367	в области	3	1
368	ему не	1	1
369	с другом	1	1
370	у нас	8	1
371	чтобы сделать	1	1
372	должны быть	1	1
373	для такого	1	1
374	к тому	4	1
375	они и	2	1
376	быть назван	1	1
377	в каждой	1	1
378	и был	1	1
379	не могли	1	1
380	картина для	1	1
381	свою очередь	2	1
382	и сами	1	1
383	ни одно	2	1
384	только при	1	1
385	можно сделать	3	1
386	то время	1	1
387	собственно не	1	1
388	что у	2	1
389	самого понятия	1	1
390	и всюду	1	1
391	подойти к	2	1
392	что дело	1	1
393	сходно с	1	1
394	для этого	2	1
395	в настоящее	3	1
396	как этот	1	1
397	в виду	1	1
398	место с	1	1
399	русских и	2	1
400	обычно служит	1	1
401	о том	8	1
402	и та	1	1
403	настоящее время	3	1
404	что каждый	1	1
405	можно сказать	1	1
406	их уже	1	1
407	и всех	1	1
408	на которых	1	1
409	того как	5	1
410	по типу	1	1
411	не отличается	1	1
412	во втором	1	1
413	является по	1	1
414	или может	1	1
415	вопросов и	1	1
416	того что	4	1
417	к которому	1	1
418	быть и	2	1
419	на которой	1	1
420	всякого рода	3	1
421	согласиться с	1	1
422	мы увидим	8	1
423	в какой	2	1
424	и действительно	1	1
425	другие видели	1	1
426	даже если	1	1
427	и так	1	1
428	а с	4	1
429	по этому	3	1
430	вот почему	1	1
431	он считал	1	1
432	говорить об	1	1
433	не все	1	1
434	они могли	2	1
435	влиянием в	1	1
436	и других	7	1
437	не так	1	1
438	и их	4	1
439	чтобы она	1	1
440	привела к	1	1
441	к ним	3	1
442	может служить	1	1
443	но что	2	1
444	дело и	1	1
445	случае не	1	1
446	объяснение этого	1	1
447	что основное	1	1
448	ее на	1	1
449	в других	11	1
450	нет в	1	1
451	в особенности	2	1
452	характерен для	1	1
453	как у	1	1
454	во второй	1	1
455	были не	1	1
456	что не	1	1
457	но есть	2	1
458	что для	1	1
459	писал не	1	1
460	художественной форме	1	1
461	от другого	1	1
462	и самый	1	1
463	жизнь в	1	1
464	с немецкими	1	1
465	что мы	1	1
466	под влиянием	1	1
467	в одно	1	1
468	если не	1	1
469	не раскрывает	1	1
470	в руках	1	1
471	этой же	1	1
472	в частности	2	1
473	что бы	1	1
474	в тех	4	1
475	где под	1	1
476	и менее	1	1
477	этого слова	3	1
478	этот не	1	1
479	этом случае	5	1
480	как из	1	1
481	в основном	3	1
482	в более	2	1
483	он видел	1	1
484	это та	1	1
485	что я	1	1
486	его нет	1	1
487	и другими	2	1
488	его с	4	1
489	и все	1	1
490	будто бы	6	1
491	мы видели	1	1
492	в новый	6	1
493	в свою	3	1
494	но если	1	1
495	себе дело	1	1
496	с ней	2	1
497	лишает их	1	1
498	можно еще	1	1
499	и другие	13	1
500	значение они	1	1
501	к этому	4	1
502	в таком	1	1
503	точно так	1	1
504	такой же	2	1
505	или наоборот	1	1
