1	и в	19	37
117	когда он	1	3
118	уже и	2	3
119	и тем	1	3
120	бы и	2	3
121	не будет	2	3
122	нельзя ли	2	3
123	в данном	3	3
124	связано с	1	3
125	что и	5	3
126	от них	1	3
127	к ним	1	3
128	и к	7	3
129	как в	2	3
130	в них	1	3
131	и мы	3	3
132	ее в	2	3
133	время в	1	3
134	вообще не	1	3
135	этом смысле	1	3
136	на своем	1	3
137	там где	1	3
138	из них	3	3
139	в определенном	2	3
140	этом отношении	1	3
141	себе не	3	3
142	во все	2	3
143	и от	3	3
144	о том	5	3
145	с тем	2	3
146	бы ни	2	3
147	в общем	2	3
148	или иную	1	3
149	в сфере	2	3
150	но на	1	3
151	и только	4	3
152	друг с	1	3
153	будет ли	2	2
154	как не	2	2
155	и теперь	1	2
156	есть не	7	2
157	что это	10	2
158	не могут	4	2
159	в своих	2	2
160	и творчества	1	2
161	не есть	47	2
162	а не	16	2
163	же в	2	2
164	к нему	4	2
165	и поэтому	1	2
166	как же	3	2
167	говоря уже	2	2
168	начиная с	1	2
169	в других	1	2
170	выход к	1	2
171	происходит в	1	2
172	заключается в	4	2
173	в истории	2	2
174	и сейчас	1	2
175	он сам	1	2
176	на месте	1	2
177	вместе с	2	2
178	как оно	1	2
179	но с	1	2
180	в порядке	1	2
181	во всей	1	2
182	и если	4	2
183	мы видим	2	2
184	и та	6	2
185	во многом	1	2
186	и все	12	2
187	он не	4	2
188	мы должны	2	2
189	жизни и	6	2
190	и во	1	2
191	что эти	2	2
192	и тут	3	2
193	ведь и	1	2
194	что на	2	2
195	как будто	7	2
196	тому чтобы	1	2
197	можем сказать	1	2
198	или по	2	2
199	и что	5	2
200	в одном	4	2
201	только к	2	2
202	в сферу	2	2
203	и то	7	2
204	в силу	5	2
205	и как	10	2
206	это значит	8	2
207	в какой	2	2
208	не говоря	2	2
209	с этим	3	2
210	должна быть	5	2
211	и эта	1	2
212	эти последние	1	2
213	в котором	1	2
214	только одно	2	2
215	точка зрения	1	2
216	данном случае	2	2
217	их из	2	2
218	что все	1	2
219	видим как	1	2
220	на них	1	2
221	по преимуществу	1	2
222	его на	1	2
223	не к	1	2
224	если в	2	2
225	или в	2	2
226	и с	5	2
227	есть ли	5	2
228	есть в	2	2
229	а в	4	2
230	одна и	4	2
231	в его	1	2
232	бы совершенно	1	2
233	культуры и	2	2
234	таким образом	4	2
235	в мире	2	2
236	то не	3	2
237	сравнению с	1	2
238	что же	2	2
239	она не	8	2
240	и можно	2	2
241	тогда когда	6	2
242	могут быть	4	2
243	поскольку они	1	2
244	в некоторых	2	2
245	что если	3	2
246	главным образом	1	2
247	по своей	4	2
248	ко всему	1	2
249	нас к	1	2
250	и более	3	2
251	чем больше	1	2
252	если брать	2	2
253	мог бы	1	2
254	но как	5	2
255	не дают	1	2
256	при помощи	1	2
257	или точнее	3	2
258	другой стороны	4	2
259	далеко не	1	2
260	а именно	5	2
261	в этих	3	2
262	в эту	1	2
263	по сравнению	1	2
264	и отчасти	1	2
265	в этой	3	2
266	или вернее	1	2
267	и еще	1	2
268	в глубине	1	1
269	что оно	4	1
270	то нет	1	1
271	к еще	1	1
272	только тогда	7	1
273	ли уже	1	1
274	есть нечто	8	1
275	к которой	1	1
276	одних и	1	1
277	и искусства	1	1
278	к жизни	1	1
279	на его	2	1
280	по самой	1	1
281	в одной	4	1
282	созидания и	1	1
283	мы но	1	1
284	неизвестно в	1	1
285	оно может	1	1
286	существует в	1	1
287	ее и	1	1
288	когда в	1	1
289	в состав	1	1
290	к выводу	1	1
291	она есть	9	1
292	только и	2	1
293	и их	3	1
294	бы она	1	1
295	вполне понятно	1	1
296	одно из	4	1
297	в тех	2	1
298	слова и	1	1
299	все что	1	1
300	даже не	1	1
301	все эти	2	1
302	на свой	1	1
303	что с	2	1
304	определенного рода	2	1
305	тому же	1	1
306	роль но	1	1
307	и научное	1	1
308	и его	5	1
309	чтобы не	6	1
310	сфера в	1	1
311	конец но	1	1
312	нас в	1	1
313	но скорее	1	1
314	в характере	1	1
315	лежали в	1	1
316	то это	2	1
317	поэзии и	4	1
318	одного из	1	1
319	ограничиться в	1	1
320	при этом	4	1
321	не обязательно	5	1
322	от того	4	1
323	религии и	1	1
324	данной сферы	1	1
325	и до	1	1
326	определенный момент	1	1
327	например в	2	1
328	мире и	2	1
329	последнее время	1	1
330	мы получаем	2	1
331	стране не	1	1
332	ни была	1	1
333	как таковой	4	1
334	поэтому если	2	1
335	уже не	3	1
336	то как	3	1
337	с ним	4	1
338	когда мы	3	1
339	перед лицом	1	1
340	свое собственное	1	1
341	внимание на	1	1
342	любви к	1	1
343	времени можно	2	1
344	как известно	2	1
345	значение в	1	1
346	или на	2	1
347	имеет значения	1	1
348	а если	1	1
349	времени в	2	1
350	в иные	1	1
351	всегда и	1	1
352	больше чем	1	1
353	что не	6	1
354	гораздо более	1	1
355	связана с	2	1
356	все остальные	1	1
357	и о	1	1
358	и наука	1	1
359	действуют в	1	1
360	есть только	4	1
361	он мог	2	1
362	и ее	1	1
363	большей или	1	1
364	лишь на	1	1
365	мы будем	1	1
366	на ту	1	1
367	творчества и	1	1
368	уже в	4	1
369	в принципе	1	1
370	друг другу	1	1
371	к сожалению	2	1
372	во всем	1	1
373	которая как	1	1
374	что мы	2	1
375	не увлекает	1	1
376	одна из	1	1
377	смысле что	3	1
378	должны быть	3	1
379	и другое	1	1
380	не о	1	1
381	мы отнюдь	1	1
382	конечно не	6	1
383	можно назвать	1	1
384	литературы и	1	1
385	выше не	1	1
386	так то	1	1
387	каждой из	1	1
388	как они	3	1
389	к которому	1	1
390	в обоих	1	1
391	но нельзя	2	1
392	мысль о	1	1
393	и видим	1	1
394	та же	4	1
395	и наивность	1	1
396	чем та	1	1
397	вес то	1	1
398	не быть	2	1
399	весь мир	1	1
400	е прежде	1	1
401	а к	1	1
402	имеется в	2	1
403	не значит	3	1
404	пребывают в	1	1
405	что за	1	1
406	о котором	3	1
407	говорить не	1	1
408	с ними	2	1
409	те же	1	1
410	потому и	1	1
411	внимание что	1	1
412	ибо в	1	1
413	и далее	1	1
414	должно быть	7	1
415	понимать как	3	1
416	еще в	1	1
417	об этом	3	1
418	она и	2	1
419	он в	1	1
420	есть некоторый	1	1
421	с г	1	1
422	из всего	2	1
423	это в	1	1
424	же по	1	1
425	тех же	1	1
426	и где	3	1
427	тот же	1	1
428	душе и	1	1
429	том смысле	4	1
430	всегда в	1	1
431	и это	5	1
432	веры это	1	1
433	уже о	2	1
434	речи о	1	1
435	в последнее	1	1
436	дает нам	1	1
437	различия между	2	1
438	или иначе	2	1
439	с их	1	1
440	входить в	1	1
441	и различие	1	1
442	пространства и	7	1
443	бы на	1	1
444	возможна ли	3	1
445	время как	7	1
446	не как	2	1
447	ответить на	1	1
448	сказать чтобы	1	1
449	каком смысле	1	1
450	с которым	1	1
451	в основе	1	1
452	который не	1	1
453	во внимание	3	1
454	ли он	1	1
455	как его	1	1
456	это вопрос	1	1
457	в оценке	1	1
458	не входя	1	1
459	в связи	4	1
460	нет ничего	1	1
461	нем и	2	1
462	мы же	2	1
463	что эта	1	1
464	сферу в	1	1
465	но все	2	1
466	может не	4	1
467	далее в	2	1
468	за пределы	4	1
469	истории и	1	1
470	являются в	1	1
471	как нечто	4	1
472	суть в	2	1
473	к культуре	1	1
474	входя в	1	1
475	только путем	1	1
476	воды и	1	1
477	целей и	1	1
478	некоторых случаях	1	1
479	кроме того	3	1
480	на этом	2	1
481	можно представить	1	1
482	говорить о	5	1
483	однако не	1	1
484	глаза на	1	1
485	которые по	1	1
486	вопрос в	1	1
487	только это	1	1
488	так но	1	1
489	на земле	1	1
490	человеческой жизни	2	1
491	научное и	1	1
492	оно остается	1	1
493	тех или	2	1
494	в новом	1	1
495	бытия и	1	1
496	а у	1	1
497	ставится вопрос	1	1
498	отличие от	1	1
499	и следовательно	5	1
500	было у	1	1
501	и т	17	1
502	же будет	1	1
503	представить себе	1	1
504	эти два	2	1
505	две области	1	1
506	его мысль	1	1
507	и неизбежно	1	1
508	т д	15	1
509	и земли	1	1
510	для структуры	1	1
511	время придется	1	1
512	но совершенно	1	1
513	нельзя сказать	4	1
514	то время	4	1
515	мы знаем	1	1
516	связи с	4	1
517	это есть	8	1
518	не менее	3	1
519	также что	2	1
520	та или	2	1
521	с теми	1	1
522	не было	3	1
523	котором мы	1	1
524	если мы	2	1
525	в нем	10	1
526	то можно	1	1
527	из себя	1	1
528	то или	4	1
529	или меньшей	1	1
530	есть часть	1	1
531	более или	2	1
532	эту же	1	1
533	именно о	1	1
534	указанных выше	1	1
535	все же	4	1
536	в разных	3	1
537	всех этих	3	1
538	быть и	4	1
539	время не	3	1
540	ли эти	1	1
541	и неизвестно	1	1
542	но это	7	1
543	это можно	1	1
544	значит что	12	1
545	есть то	1	1
546	из их	1	1
547	находим в	1	1
548	быть может	1	1
549	мы находим	3	1
550	но этот	1	1
551	и вообще	6	1
552	исторического процесса	1	1
553	реальность и	1	1
554	имеет свое	1	1
555	бы по	1	1
556	то и	1	1
557	именно и	1	1
558	в жизни	2	1
559	от нее	1	1
560	не сводится	1	1
561	это мы	2	1
562	существует только	1	1
563	в состоянии	2	1
564	воздействием на	1	1
565	протеста против	1	1
566	в свое	1	1
567	быть в	4	1
568	что по	2	1
569	следует что	2	1
570	в которую	1	1
571	речь идет	1	1
572	которые не	2	1
573	этих сфер	1	1
574	одного и	1	1
575	или менее	2	1
576	в любой	2	1
577	истории культуры	1	1
578	много раз	3	1
579	в каких	2	1
580	зависит от	2	1
581	такой вопрос	2	1
582	и когда	4	1
583	мира только	1	1
584	оно не	1	1
585	своего развития	1	1
586	не конец	2	1
587	бы только	2	1
588	этого можно	1	1
589	это может	2	1
590	и всякая	2	1
591	же все	1	1
592	или иное	4	1
593	влечение к	1	1
594	считает что	1	1
595	являющаяся в	1	1
596	тому что	2	1
597	что обе	1	1
598	многих отношениях	1	1
599	оно всегда	2	1
600	с ее	2	1
601	тела если	1	1
602	тут есть	1	1
603	или иная	2	1
604	обязательно чтобы	1	1
