N	2gram	Vygotskiy__7	Komedia
337	к выводу	3	1
338	к совершенно	1	1
339	идей и	1	1
340	о принципиальной	1	1
341	состоит в	3	1
342	понятий и	2	1
343	по существу	1	1
344	чтобы в	1	1
345	его от	2	1
346	подобно тому	1	1
347	конкретные и	1	1
348	что она	8	1
349	но все	1	1
350	что все	2	1
351	в совершенно	1	1
352	об этом	3	1
353	выражение и	1	1
354	свойств и	1	1
355	на этой	1	1
356	этот основной	1	1
357	говорить не	1	1
358	от земли	1	1
359	это было	1	1
360	обоих случаях	1	1
361	на путь	1	1
362	отличающуюся от	1	1
363	следует рассматривать	1	1
364	перед нами	2	1
365	должен был	1	1
366	начала и	1	1
367	между отдельными	1	1
368	и находит	1	1
369	а с	1	1
370	все равно	1	1
371	соответствии с	1	1
372	к которым	1	1
373	и относящихся	2	1
374	с тем	5	1
375	и уже	1	1
376	которой он	1	1
377	года и	1	1
378	слова и	10	1
379	в этих	2	1
380	не так	1	1
381	но если	2	1
382	в ходе	12	1
383	и одно	1	1
384	нас не	1	1
385	а как	1	1
386	никто не	2	1
387	этому же	2	1
388	в отличие	2	1
389	в которых	2	1
390	что уже	1	1
391	из области	1	1
392	которые в	2	1
393	друг другу	3	1
394	однако не	1	1
395	том же	2	1
396	и почти	1	1
397	по себе	3	1
398	тому что	9	1
399	этой области	1	1
400	с развитием	1	1
401	между людьми	1	1
402	и против	2	1
403	она могла	1	1
404	и другое	3	1
405	в обоих	1	1
406	самого начала	7	1
407	если в	4	1
408	на себе	1	1
409	и сама	1	1
410	не по	4	1
411	с и	1	1
412	он еще	1	1
413	также что	1	1
414	достигает своего	2	1
415	в самых	1	1
416	того чтобы	19	1
417	же цель	1	1
418	следовательно и	1	1
419	связанное с	1	1
420	они являются	1	1
421	во всем	3	1
422	и после	1	1
423	убедиться в	1	1
424	так например	1	1
425	встречаем у	1	1
426	мы и	2	1
427	что на	2	1
428	за ними	1	1
429	это два	1	1
430	и для	5	1
431	по своим	2	1
432	один раз	1	1
433	не могут	4	1
434	но известно	1	1
435	для развития	1	1
436	становится возможным	1	1
437	наоборот в	1	1
438	его с	3	1
439	слова с	4	1
440	вывод из	1	1
441	различить в	1	1
442	и это	1	1
443	более поздней	1	1
444	от друга	2	1
445	но при	1	1
446	данном случае	5	1
447	с самого	7	1
448	говорить о	1	1
449	этот период	2	1
450	по аналогии	1	1
451	можно было	2	1
452	в нескольких	1	1
453	участия в	1	1
454	к первому	1	1
455	в изображении	1	1
456	заключение что	1	1
457	же рода	1	1
458	содержание которое	1	1
459	и способ	1	1
460	предположить что	1	1
461	с ним	3	1
462	о нем	1	1
463	в пользу	4	1
464	на вопрос	5	1
465	грамматики и	1	1
466	не означает	3	1
467	которых по	1	1
468	и внутреннее	1	1
469	и что	6	1
470	к действительности	2	1
471	связанной с	1	1
472	образом все	2	1
473	на ее	2	1
474	ее от	2	1
475	природы в	1	1
476	за другим	1	1
477	является ее	1	1
478	может и	2	1
479	ко всей	1	1
480	что хотел	1	1
481	и только	4	1
482	наконец в	2	1
483	в середине	2	1
484	и следовательно	5	1
485	если это	1	1
486	в литературе	1	1
487	того что	14	1
488	слово может	1	1
489	тех пор	1	1
490	в двух	1	1
491	идет по	1	1
492	всего не	1	1
493	к внутреннему	1	1
494	дело с	1	1
495	нуждается в	3	1
496	за столом	1	1
497	к их	1	1
498	в стороне	1	1
499	которое мы	2	1
500	этот факт	2	1
501	не сказать	1	1
502	как источника	1	1
503	так что	4	1
504	в большинстве	2	1
505	отнести к	1	1
506	каким образом	1	1
507	речь в	4	1
508	предположение что	1	1
509	в данной	1	1
510	связывается с	1	1
511	за ним	1	1
512	возможности для	1	1
513	себе в	5	1
514	представить себе	3	1
515	пародии на	1	1
516	это предположение	1	1
517	из функций	1	1
518	о которой	1	1
519	друг друга	4	1
520	заметить что	1	1
521	не говорит	1	1
522	от того	1	1
523	ее на	1	1
524	само собой	2	1
525	для того	18	1
526	друг от	2	1
527	из двух	3	1
528	представление о	7	1
529	в высшей	1	1
530	на этот	1	1
531	говорить и	1	1
532	один шаг	1	1
533	поля зрения	1	1
534	воспоминания о	1	1
535	к более	1	1
536	противоречие между	2	1
537	естественно что	3	1
538	в соответствии	1	1
539	было сказано	3	1
540	его как	1	1
541	по тем	2	1
542	у одного	1	1
543	о чем	4	1
544	большинстве случаев	2	1
545	ближе к	1	1
546	имеет свои	1	1
547	связь с	1	1
548	этот же	1	1
549	и она	2	1
550	ко всем	2	1
551	и потому	3	1
552	отсюда и	1	1
553	так мы	1	1
554	в разговоре	1	1
555	и столь	3	1
556	было выражено	1	1
557	в данном	5	1
558	который мы	2	1
559	в той	4	1
560	одновременно с	1	1
561	тому как	1	1
562	в ответ	1	1
563	несколько человек	1	1
564	как бы	6	1
565	думается что	1	1
566	из отдельных	1	1
567	как две	1	1
568	этого слова	3	1
569	с этой	5	1
570	мере не	2	1
571	в основном	3	1
572	показывают что	2	1
573	о его	3	1
574	если оно	1	1
575	из чего	1	1
576	рассматривать как	1	1
577	происхождении и	1	1
578	за его	1	1
579	общими для	1	1
580	образом по	1	1
581	формы и	1	1
582	чтобы понять	1	1
583	бы в	5	1
584	еще более	1	1
585	но зато	1	1
586	находим в	2	1
587	именно поэтому	2	1
588	известные нам	1	1
589	отношении к	1	1
590	сделать вывод	2	1
591	к ее	1	1
592	бы с	2	1
593	и представляет	1	1
594	с ней	2	1
595	сказать что	8	1
596	еще отчетливее	1	1
597	сделать некоторые	1	1
598	связей и	1	1
599	совершенно не	2	1
600	к его	2	1
601	остается на	1	1
602	развития и	2	1
603	мы сумеем	2	1
604	ко всему	2	1
605	именно к	1	1
606	чем во	2	1
607	этим объясняется	1	1
608	борьба и	1	1
609	в каком	1	1
610	к этой	2	1
611	и другие	1	1
612	дает ли	1	1
613	гораздо более	4	1
614	как на	6	1
615	в таком	1	1
616	этой точки	4	1
617	том числе	1	1
618	они не	1	1
