N	2gram	Bakhtin_Pr_3	Literetu
112	себя как	2	2
113	ту же	1	2
114	и т	8	2
115	я тебя	1	2
116	и до	1	2
117	той же	2	2
118	на первом	1	2
119	зависимость от	2	2
120	на себя	1	2
121	с ее	3	2
122	в каждой	1	2
123	слово не	2	2
124	к своему	5	2
125	разумеется не	1	2
126	нам представляется	1	2
127	но как	4	2
128	я я	1	2
129	все же	7	2
130	и наконец	5	2
131	и к	12	2
132	но в	16	2
133	то в	2	2
134	в целом	5	2
135	жизнь как	1	2
136	как он	3	2
137	и сам	5	2
138	на жизнь	1	2
139	подобно тому	2	2
140	на этом	4	2
141	не бывает	2	2
142	одно и	1	2
143	в каждом	3	2
144	а затем	1	2
145	характерный для	1	2
146	в жизни	2	2
147	но уже	1	2
148	в них	2	2
149	нет в	2	2
150	все равно	4	2
151	с этой	2	2
152	с тем	5	2
153	он и	5	2
154	как бы	27	2
155	в такой	3	2
156	и без	2	2
157	что я	15	2
158	по преимуществу	1	2
159	тем не	2	2
160	по крайней	3	2
161	на два	1	2
162	в основе	1	2
163	но только	2	2
164	с читателем	1	2
165	я но	1	2
166	даже и	4	2
167	все еще	1	2
168	для того	1	2
169	для себя	6	2
170	в виду	3	2
171	не могу	3	2
172	в ее	3	2
173	это как	3	2
174	за то	1	2
175	еще не	4	2
176	ко всему	1	2
177	для этого	3	2
178	художественного мира	1	2
179	о том	2	2
180	и что	5	2
181	путь к	1	2
182	и только	2	2
183	крайней мере	3	2
184	в него	3	2
185	было бы	2	2
186	тот же	2	2
187	одной из	1	2
188	друг друга	2	2
189	потому что	12	2
190	уже не	2	2
191	уже в	3	2
192	с другим	11	2
193	ни было	4	2
194	из них	5	2
195	был бы	2	2
196	не так	1	2
197	ведь это	1	2
198	в одном	5	2
199	т п	6	2
200	в конце	5	2
201	что и	5	2
202	вовсе не	11	2
203	при всей	2	2
204	власти над	1	2
205	у него	4	2
206	как раз	4	2
207	наконец в	3	2
208	себя и	8	2
209	что не	7	2
210	выше и	1	2
211	не было	2	2
212	я пишу	1	2
213	до конца	3	2
214	него не	1	2
215	не видит	1	2
216	из которых	1	2
217	и столь	1	2
218	тому как	2	2
219	это его	1	2
220	быть не	1	2
221	под названием	1	2
222	этом случае	2	2
223	не является	2	2
224	а к	2	2
225	хотя бы	5	2
226	с ним	8	2
227	не говоря	1	2
228	из тех	1	2
229	не знает	6	2
230	что ты	5	2
231	героя в	5	2
232	себе не	1	2
233	в своих	1	2
234	тишина и	1	2
235	он на	1	2
236	и вновь	1	2
237	два года	1	1
238	отношения к	1	1
239	начинается с	1	1
240	совершенно аналогична	1	1
241	лучше всех	1	1
242	это и	2	1
243	что слово	1	1
244	здесь и	2	1
245	от самого	1	1
246	в первом	1	1
247	если б	2	1
248	в строгом	1	1
249	сознания этот	1	1
250	могу обойтись	1	1
251	обойтись без	1	1
252	из всех	1	1
253	и само	1	1
254	он знает	2	1
255	как мы	7	1
256	что уже	1	1
257	с обратным	1	1
258	время от	2	1
259	ни единого	2	1
260	он как	4	1
261	себя лишь	1	1
262	ты как	2	1
263	но даже	1	1
264	над самим	1	1
265	начала в	1	1
266	какого бы	1	1
267	слово он	1	1
268	становясь на	1	1
269	меньшей степени	1	1
270	оказывается что	1	1
271	я рад	1	1
272	он был	1	1
273	он сам	5	1
274	за это	1	1
275	себя а	1	1
276	бы то	4	1
277	в чем	5	1
278	на своих	1	1
279	один лишь	1	1
280	сказать и	1	1
281	мной в	1	1
282	во внутренний	5	1
283	самом деле	13	1
284	то он	1	1
285	герой не	2	1
286	отличие от	2	1
287	и место	1	1
288	за пределы	2	1
289	в произведениях	2	1
290	будучи одним	1	1
291	как в	4	1
292	по которому	2	1
293	в душу	1	1
294	как нам	1	1
295	в полном	1	1
296	когда он	2	1
297	победы над	1	1
298	что по	1	1
299	о нет	1	1
300	я к	2	1
301	и своего	3	1
302	в чем-то	2	1
303	и хотя	1	1
304	в этот	2	1
305	за собой	3	1
306	поэтому он	3	1
307	в самом	8	1
308	героя и	9	1
309	себе как	2	1
310	разве я	1	1
311	что это	5	1
312	ни один	1	1
313	все эти	4	1
314	автор строит	1	1
315	во многих	1	1
316	воли он	1	1
317	судьбу свою	1	1
318	особое место	1	1
319	но он	3	1
320	на то	1	1
321	слово это	1	1
322	обратным знаком	1	1
323	в статье	1	1
324	пред вами	1	1
325	но именно	2	1
326	конце концов	3	1
327	всех этих	2	1
328	же это	1	1
329	слова которое	3	1
330	оно должно	2	1
331	и вот	5	1
332	вы в	1	1
333	в живых	1	1
334	никак не	1	1
335	к собственному	1	1
336	и по	1	1
337	есть борьба	1	1
338	без исключения	3	1
339	ни был	4	1
340	таким образом	5	1
341	здесь мы	1	1
342	то ни	4	1
343	что такой	1	1
344	со всеми	2	1
345	только не	1	1
346	в глубине	1	1
347	на протяжении	5	1
348	с другими	4	1
349	это не	5	1
350	он есть	2	1
351	этой страшной	1	1
352	слово я	1	1
353	она и	1	1
354	далеко не	3	1
355	всю жизнь	2	1
356	собственного слова	3	1
357	глядит на	1	1
358	в слове	5	1
359	мы видели	3	1
360	далеком от	1	1
361	движется в	1	1
362	и было	1	1
363	которую он	1	1
364	в этих	1	1
365	в своей	3	1
366	этого необходимо	2	1
367	он должен	2	1
368	знает и	7	1
369	в отличие	2	1
370	от себя	6	1
371	является в	1	1
372	сам же	1	1
373	но эта	1	1
374	на виду	1	1
375	их в	3	1
376	что этот	1	1
377	тому что	2	1
378	выступает здесь	2	1
379	в отношении	9	1
380	знал что	2	1
381	быть с	1	1
382	его открытой	1	1
383	а ты	1	1
384	я буду	1	1
385	от жизни	1	1
386	того и	1	1
387	в отношениях	1	1
388	этих двух	1	1
389	в форму	1	1
390	по своей	1	1
391	во всем	3	1
392	его суда	3	1
393	только пусть	1	1
394	у кого	1	1
395	я вследствие	1	1
396	и теперь	1	1
397	со своим	1	1
398	связи с	1	1
399	то чтоб	2	1
400	для другого	2	1
401	мы и	2	1
402	что на	1	1
403	сделать в	1	1
404	становится для	2	1
405	которых он	2	1
406	не могут	1	1
407	сравнительно с	1	1
408	это конечно	1	1
409	в других	1	1
410	к тому	5	1
411	как для	2	1
412	с кем	1	1
413	что едва	1	1
414	время он	1	1
415	приходит к	1	1
416	не уверен	1	1
417	и о	1	1
418	того чтобы	1	1
419	свою очередь	1	1
420	на нем	1	1
421	здесь не	1	1
422	говорит и	1	1
423	самим собою	9	1
424	на основе	1	1
425	своей полноте	1	1
426	мысль о	1	1
427	в особенности	1	1
428	и говорит	2	1
429	в пределах	6	1
430	них дает	1	1
431	приводит к	1	1
432	на свой	1	1
433	же касается	1	1
434	что может	1	1
435	можно было	1	1
436	на нее	2	1
437	каждого из	1	1
438	в последующих	1	1
439	мог бы	2	1
440	жизнь и	2	1
441	не лучше	1	1
442	поэтому в	1	1
443	своего образа	1	1
444	тебе не	2	1
445	находится в	2	1
446	в построении	1	1
447	от тебя	1	1
448	сводится к	3	1
449	приближается к	1	1
450	на другого	2	1
451	это я	5	1
452	исканий и	1	1
453	не перед	1	1
454	я всем	1	1
455	после того	1	1
456	можно сказать	1	1
457	самому себе	1	1
458	должно было	1	1
459	нет у	1	1
460	я а	1	1
461	чужой воли	1	1
462	переходит в	2	1
463	ним с	1	1
464	мире как	1	1
465	ним и	1	1
466	его герой	1	1
467	бы в	3	1
468	в ту	1	1
469	еще только	1	1
470	или нет?	1	1
471	и мы	1	1
472	всей вселенной	1	1
473	все на	1	1
474	развивается в	1	1
475	собственная а	1	1
476	такая же	2	1
477	что только	1	1
478	я иду	1	1
479	но зато	3	1
480	это прямые	1	1
481	мире и	2	1
482	в эти	2	1
483	же он	2	1
484	человека с	3	1
485	только на	4	1
486	а напротив	1	1
487	в итоге	1	1
488	не все	1	1
489	еще одной	1	1
490	слова не	2	1
491	а то	1	1
492	только ему	1	1
493	чего бы	2	1
494	ответ на	1	1
495	него нет	2	1
496	себе в	1	1
497	руки и	1	1
498	слова в	7	1
499	чтобы она	1	1
500	его речь	1	1
501	не для	2	1
502	да в	1	1
503	во всей	1	1
504	к той	1	1
505	ее на	1	1
506	десять лет	1	1
507	рядом с	4	1
508	нет и	3	1
509	один в	2	1
510	никого не	1	1
511	или иной	2	1
512	мы это	1	1
513	что человек	1	1
514	не просто	1	1
515	к которому	2	1
516	и прежде	4	1
517	еще и	1	1
518	а с	3	1
519	в романе	1	1
520	говорит о	2	1
521	на всей	1	1
522	к человеку	1	1
523	первоначально это	1	1
524	стремится к	6	1
525	более того	2	1
526	что находится	1	1
527	есть лишь	1	1
528	среди них	1	1
529	человек в	2	1
530	все время	5	1
531	а так	2	1
532	которой он	2	1
533	полный простор	1	1
534	все более	1	1
535	в творчестве	3	1
536	него в	1	1
537	эти слова	3	1
538	с первого	1	1
539	так же	8	1
540	и потому	2	1
541	я тебе	1	1
542	не такой	1	1
543	со словом	3	1
544	бы этому	1	1
545	требует от	1	1
546	все выше	1	1
547	в столь	1	1
548	ненависть к	3	1
549	вот я	3	1
550	с миром	3	1
551	что же	8	1
552	груди а	1	1
553	в тот	1	1
554	ни одно	1	1
555	в своем	2	1
556	ней с	1	1
557	его в	4	1
558	и от	5	1
559	в основном	1	1
560	время не	2	1
561	имел в	1	1
562	я с	1	1
563	пока еще	2	1
564	о мире	8	1
565	мире а	2	1
566	не мог	5	1
567	всего в	1	1
568	оглядка на	1	1
569	еще одна	1	1
570	и другим	1	1
571	войти в	2	1
572	на самом	11	1
573	классическим образцом	1	1
574	которая в	1	1
575	придет и	1	1
576	об одном	1	1
577	от него	6	1
578	и все	19	1
579	со второй	1	1
580	той или	2	1
581	еще более	2	1
582	диалога но	1	1
583	вот этот	2	1
584	теперь же	2	1
585	в слова	1	1
586	себя он	1	1
587	отношении к	7	1
588	над собою	1	1
589	ты не	1	1
590	нет ничего	1	1
591	о своем	1	1
592	а во	1	1
593	от всех	1	1
594	найти себя	2	1
595	в свою	1	1
596	к его	1	1
597	этой позиции	1	1
598	в последнем	2	1
599	из этого	1	1
600	сам в	2	1
601	а я	10	1
602	него как	1	1
603	каждое слово	2	1
604	который не	1	1
605	мной и	1	1
