N	2gram	Bakhtin_Pr_3	Myslijsy
565	из них	4	1
566	разума и	1	1
567	который как	1	1
568	прозы в	1	1
569	в известной	2	1
570	в пространстве	1	1
571	к человеку	2	1
572	при всей	2	1
573	иногда и	3	1
574	бытия и	2	1
575	у него	1	1
576	и никогда	1	1
577	есть из	1	1
578	через это	1	1
579	перейти к	2	1
580	рядом с	1	1
581	о влиянии	1	1
582	я видел	3	1
583	за пределы	1	1
584	здесь в	10	1
585	предания и	1	1
586	и самая	1	1
587	с той	1	1
588	и глубокий	1	1
589	своего собственного	1	1
590	а они	1	1
591	прежде всего	15	1
592	по нескольку	1	1
593	пожалуй и	1	1
594	а главное	2	1
595	так это	1	1
596	его по	2	1
597	человеческой жизни	3	1
598	не об	1	1
599	под влиянием	1	1
600	его как	1	1
601	в связи	2	1
602	их самих	1	1
603	она проявляется	1	1
604	и об	1	1
605	и глубокое	1	1
606	я называю	1	1
607	связь с	2	1
608	распространена и	1	1
609	с какою	2	1
610	выраженное в	1	1
611	как это	2	1
612	из трех	1	1
613	в разной	1	1
614	того чем	1	1
615	к самому	4	1
616	к своему	1	1
617	xix века	1	1
618	образом и	1	1
619	в последнем	1	1
620	смысле этого	2	1
621	действие и	1	1
622	все идут	1	1
623	и формы	1	1
624	и тому	2	1
625	на разных	1	1
626	благодаря этому	1	1
627	человека я	1	1
628	возвращаемся к	1	1
629	и какое	1	1
630	и прозе	1	1
631	мире а	1	1
632	но раз	1	1
633	произведений и	1	1
634	в следующей	1	1
635	мы найдем	3	1
636	совершается в	1	1
637	не подлежит	1	1
638	или в	1	1
639	мира и	2	1
640	которая в	1	1
641	человек и	2	1
642	найдем и	3	1
643	к одной	1	1
644	ее и	1	1
645	как уже	1	1
646	подлежит сомнению	1	1
647	или нет	1	1
648	и самое	1	1
649	с высоты	2	1
650	его жизнь	1	1
651	скажем что	1	1
652	ее в	3	1
653	отношению ко	1	1
654	могли быть	1	1
655	от всякого	1	1
656	нам в	1	1
657	ее развития	1	1
658	различии их	1	1
659	а о	1	1
660	но если	1	1
661	не знает	4	1
662	другой стороны	1	1
663	других сторон	1	1
664	от всех	1	1
665	например и	1	1
666	и идеи	4	1
667	из своей	1	1
668	на свет	1	1
669	жизни и	9	1
670	человеку и	1	1
671	как на	1	1
672	том числе	11	1
