N	2gram	Tiupa_Narr_1	FransuaR
474	ли он	1	1
475	во всем	1	1
476	еще и	1	1
477	и после	2	1
478	он уже	2	1
479	который в	2	1
480	между тем	3	1
481	в контексте	1	1
482	о бессмертии	1	1
483	да на	1	1
484	нового рождения	1	1
485	с которыми	1	1
486	себя в	2	1
487	и всякий	1	1
488	не обходится	1	1
489	оно в	1	1
490	эпизодов в	2	1
491	во втором	6	1
492	мог стать	1	1
493	или даже	1	1
494	участие в	1	1
495	его и	2	1
496	их как	1	1
497	него или	1	1
498	слова в	4	1
499	богу не	1	1
500	к ним	2	1
501	небе и	1	1
502	не говорит	3	1
503	ставят на	1	1
504	и строго	1	1
505	и даже	2	1
506	о своей	2	1
507	как у	2	1
508	на этот	1	1
509	по своим	2	1
510	лица в	1	1
511	и создает	1	1
512	мы еще	1	1
513	к ее	2	1
514	но о	1	1
515	героя и	2	1
516	говорит о	1	1
517	выступает в	1	1
518	по тем	1	1
519	и стал	2	1
520	в рассказе	8	1
521	однако и	4	1
522	один из	6	1
523	и головой	1	1
524	о чем	4	1
525	свое отражение	1	1
526	разных местах	1	1
527	и слово	1	1
528	ближе к	1	1
529	именно поэтому	1	1
530	на фоне	1	1
531	связь с	1	1
532	в частности	14	1
533	обратимся в	1	1
534	границы между	1	1
535	второго лица	1	1
536	как это	3	1
537	к себе	4	1
538	так называемая	2	1
539	которое по	1	1
540	видит в	1	1
541	на лошади	1	1
542	перехода от	1	1
543	такого рода	10	1
544	на четвертую	1	1
545	детей это	2	1
546	в тех	1	1
547	первом случае	3	1
548	и всей	1	1
549	чтобы рассказать	1	1
550	пространстве его	1	1
551	бросается в	1	1
552	слова и	1	1
553	еще раз	3	1
554	голоса и	1	1
555	в начале	3	1
556	же самое	2	1
557	ни для	1	1
558	и где	1	1
559	и собственно	1	1
560	это уже	3	1
561	в следующей	3	1
562	в мировой	1	1
563	каким бы	1	1
564	или наконец	1	1
565	она может	2	1
566	третьего лица	1	1
567	обращается к	3	1
568	в речи	4	1
569	напомнить что	2	1
570	тем более	1	1
571	едином но	1	1
572	на языке	1	1
573	теперь же	1	1
574	указывает на	1	1
575	тоски и	1	1
576	в период	1	1
577	между ними	2	1
578	сказать что	2	1
579	перемещается в	1	1
580	дело с	2	1
581	к его	2	1
582	героя в	3	1
583	не смеет	1	1
584	к различным	1	1
585	время они	1	1
586	в речь	1	1
587	также не	2	1
588	они не	1	1
589	которая не	1	1
