N	2gram	Vygotskiy__2	EvropaiC
216	уже и	1	3
217	от того	4	3
218	этой истории	1	3
219	должны быть	3	3
220	что оно	2	3
221	ничего общего	1	3
222	и это	4	3
223	то ни	2	3
224	данном случае	4	3
225	коренным образом	1	3
226	жизнь и	3	3
227	ему приходится	1	3
228	и вообще	2	3
229	с одной	1	3
230	тот же	6	3
231	рассматриваться как	1	3
232	конечно не	1	3
233	при помощи	10	3
234	и других	3	3
235	от тех	1	3
236	может служить	3	3
237	каждый из	2	3
238	отличие от	2	3
239	как у	1	3
240	прежде всего	1	3
241	же не	1	3
242	в связи	1	3
243	ко всем	1	3
244	сейчас же	5	3
245	что только	1	3
246	не то	1	3
247	от него	1	3
248	бы в	1	3
249	тем более	2	3
250	только что	1	3
251	а в	4	3
252	что мы	1	3
253	в психологии	7	3
254	указывают на	2	3
255	ту же	4	2
256	он считает	1	2
257	которого в	1	2
258	от своей	1	2
259	в котором	1	2
260	и до	4	2
261	входящих в	2	2
262	также и	2	2
263	почти все	1	2
264	в сущности	7	2
265	так чтобы	1	2
266	а для	1	2
267	с ее	3	2
268	и ее	3	2
269	мы и	1	2
270	же что	2	2
271	в ней	5	2
272	свою очередь	2	2
273	что оба	1	2
274	в а	1	2
275	бы то	2	2
276	тем как	1	2
277	во всяком	2	2
278	к такому	1	2
279	но как	3	2
280	только тогда	1	2
281	совершенно ясно	7	2
282	него с	1	2
283	что они	7	2
284	общего с	1	2
285	и где	1	2
286	поколения в	1	2
287	не очень	1	2
288	то в	1	2
289	и там	1	2
290	и те	4	2
291	если он	1	2
292	вследствие этого	1	2
293	этот процесс	1	2
294	что она	16	2
295	не следует	1	2
296	по степени	1	2
297	он все	3	2
298	однако при	1	2
299	он должен	1	2
300	том чтобы	3	2
301	одной и	4	2
302	же касается	1	2
303	то есть	21	2
304	всех остальных	2	2
305	в глазах	1	2
306	нечего и	1	2
307	смотреть на	1	2
308	что стоит	1	2
309	между отдельными	1	2
310	только одно	1	2
311	в них	2	2
312	и уже	1	2
313	мы видели	1	2
314	потому и	1	2
315	такой же	7	2
316	сообразно с	1	2
317	в эту	1	2
318	которую он	1	2
319	но если	1	2
320	представить себе	3	2
321	на каждом	1	2
322	что до	1	2
323	в которых	3	2
324	образом и	4	2
325	и более	4	2
326	том и	2	2
327	тому что	4	2
328	она не	2	2
329	тем самым	1	2
330	тогда когда	3	2
331	одна из	1	2
332	на него	2	2
333	в процессе	2	2
334	в основе	11	2
335	мы все	1	2
336	только не	1	2
337	в самой	2	2
338	этих двух	2	2
339	в противоречие	1	2
340	очень мало	1	2
341	на этом	3	2
342	заключает в	2	2
343	доказать что	1	2
344	что на	4	2
345	это конечно	1	2
346	сходство с	1	2
347	виде как	2	2
348	если же	4	2
349	о них	1	2
350	должен быть	1	2
351	как мы	1	2
352	как не	2	2
353	только при	1	2
354	эта часть	1	2
355	в себя	1	2
356	на том	2	2
357	и сам	4	2
358	что у	5	2
359	на нее	1	2
360	те же	6	2
361	принять во	1	2
362	все его	1	2
363	в виду	3	2
364	а к	2	2
365	все дело	1	2
366	сводится к	2	2
367	именно потому	2	2
368	в другом	1	2
369	и поэтому	4	2
370	же время	2	2
371	все в	1	2
372	к нему	2	2
373	которой мы	2	2
374	если это	1	2
375	для самого	2	2
376	было бы	11	2
377	показывают что	2	2
378	но так	2	2
379	этот вопрос	3	2
380	надо понимать	1	2
381	и так	3	2
382	к психологии	6	2
383	жизни и	4	2
384	этом что	1	2
385	ни было	1	2
386	психологии в	1	2
387	для него	1	2
388	всяком случае	2	2
389	вовсе не	2	2
390	к ним	2	2
391	из нее	1	2
392	которые могут	1	2
393	до тех	1	2
394	к той	1	2
395	должны рассматриваться	1	2
396	и только	2	2
397	не было	2	2
398	с общим	1	2
399	и из	6	2
400	только один	1	2
401	считает себя	1	2
402	себя и	1	2
403	что для	7	2
404	что таким	1	2
405	одной стороны	1	2
406	отнюдь не	5	2
407	во внимание	2	2
408	медленно и	1	2
409	в частности	3	2
410	все то	1	2
411	независимо от	1	2
412	но не	2	2
413	что же	3	2
414	этого слова	1	2
415	только то	1	2
416	с этой	4	2
417	говорить что	1	2
418	только мы	2	2
419	при таком	4	2
420	том виде	3	2
421	это может	2	2
422	с уже	1	2
423	не более	1	2
424	на более	1	2
425	на такой	1	2
426	страсть к	1	2
427	и говорить	2	2
428	с ними	1	2
429	между ними	1	2
430	работы и	1	2
431	следует искать	1	2
432	в свою	3	2
433	что такие	2	2
434	не играет	1	2
435	что под	1	2
436	однако мы	1	2
437	они не	1	2
438	смысле слова	1	1
439	от этой	1	1
440	говоря о	1	1
441	играет никакой	1	1
442	например в	3	1
443	предполагает что	1	1
444	как некоторую	1	1
445	все остальное	1	1
446	он может	1	1
447	что заранее	1	1
448	это и	1	1
449	и должны	1	1
450	на деле	8	1
451	в первом	1	1
452	из самых	2	1
453	из его	1	1
454	никаких положительных	1	1
455	исходит из	5	1
456	все те	2	1
457	высшей степени	1	1
458	в зависимости	1	1
459	и должен	1	1
460	для этих	1	1
461	той же	8	1
462	отношения к	1	1
463	а как	1	1
464	есть не	4	1
465	на тех	3	1
466	из всего	1	1
467	мы не	3	1
468	что между	1	1
469	нашу мысль	2	1
470	и тут	1	1
471	только все	2	1
472	сами же	2	1
473	на место	1	1
474	этих частей	1	1
475	имеет свою	1	1
476	правильности этого	1	1
477	благодаря тому	1	1
478	время как	3	1
479	вместо того	1	1
480	что вопрос	1	1
481	похожи на	1	1
482	разобраться в	1	1
483	зависимости от	1	1
484	большей частью	1	1
485	к своему	2	1
486	произведение и	2	1
487	он сам	1	1
488	всем этим	1	1
489	иное как	1	1
490	всю свою	1	1
491	с его	2	1
492	эти вещи	1	1
493	же самые	2	1
494	это имеет	1	1
495	признаки и	1	1
496	бы не	2	1
497	тех последствиях	1	1
498	количество таких	1	1
499	ценности в	1	1
500	истинный смысл	1	1
501	психологии они	1	1
502	и другие	1	1
503	а только	3	1
504	если в	2	1
505	себе и	2	1
506	близости к	1	1
507	со стороны	1	1
508	которые они	2	1
509	к сожалению	1	1
510	если она	2	1
511	как в	9	1
512	что именно	3	1
513	выйти из	1	1
514	бы при	1	1
515	что ее	1	1
516	тем с	1	1
517	однако не	2	1
518	кроме того	1	1
519	и как	7	1
520	с понятием	1	1
521	по пути	1	1
522	его к	1	1
523	тем же	1	1
524	утверждают что	1	1
525	психологии и	2	1
526	и кто	1	1
527	с на	3	1
528	себе как	1	1
529	не приходится	1	1
530	и идет	1	1
531	мы получаем	2	1
532	самой природе	1	1
533	и поймет	1	1
534	бы с	2	1
535	возможно что	1	1
536	он в	3	1
537	у каждого	1	1
538	то обстоятельство	1	1
539	нами в	1	1
540	не могла	1	1
541	господствовать над	1	1
542	на его	2	1
543	весь свой	1	1
544	чем сильнее	1	1
545	как оно	1	1
546	по происхождению	2	1
547	главным образом	3	1
548	но именно	1	1
549	роли в	1	1
550	на одну	2	1
551	в узком	2	1
552	идеи и	1	1
553	в принципе	1	1
554	к одному	4	1
555	однако он	2	1
556	только такой	1	1
557	и вот	3	1
558	вникнуть в	1	1
559	они нашли	1	1
560	нашего круга	1	1
561	людей и	1	1
562	одному и	1	1
563	одно и	1	1
564	в каждом	2	1
565	здесь мы	2	1
566	тем в	1	1
567	указывали на	1	1
568	различие между	1	1
569	другом случае	1	1
570	это было	3	1
571	с другими	2	1
572	всех народов	1	1
573	надеяться на	1	1
574	и тем	4	1
575	стоит на	1	1
576	то увидим	1	1
577	элементы которые	1	1
578	помощи этой	1	1
579	которой он	1	1
580	и согласно	1	1
581	при своем	1	1
582	почему мы	1	1
583	что материал	2	1
584	что восприятие	2	1
585	и различие	1	1
586	лучше всего	1	1
587	наиболее удобным	1	1
588	искать в	1	1
589	бы на	1	1
590	общее правило	1	1
591	что такая	1	1
592	в своей	3	1
593	нас не	1	1
594	бы к	1	1
595	то для	1	1
596	исходной точкой	1	1
597	не к	3	1
598	иначе как	1	1
599	свой смысл	1	1
600	жизни с	3	1
601	строго говоря	1	1
602	и другого	3	1
603	которые должны	2	1
604	является только	1	1
605	из области	1	1
606	и той	4	1
607	но он	3	1
608	не поймет	1	1
609	состоит в	3	1
610	по крайней	1	1
611	и эти	2	1
612	на другую	1	1
613	надо сказать	2	1
614	важную роль	1	1
615	их в	2	1
616	чтобы это	1	1
617	существует у	1	1
618	однако в	1	1
619	что этот	2	1
620	того кто	1	1
621	нашей культуре	1	1
622	в отношении	3	1
623	свою цель	1	1
624	вещи не	1	1
625	стоит в	1	1
626	к такой	1	1
627	деле это	1	1
628	дело когда	1	1
629	есть нечто	2	1
630	и другое	2	1
631	самого начала	1	1
632	не имеет	4	1
633	на котором	1	1
634	принадлежат к	2	1
635	к этим	1	1
636	не по	1	1
637	в уме	2	1
638	мы воспринимаем	1	1
639	слабо что	1	1
640	в общих	1	1
641	дело в	1	1
642	именно с	1	1
643	определяет собой	1	1
644	и народов	1	1
645	если эта	1	1
646	с нами	1	1
647	таким путем	4	1
648	к ней	1	1
649	всех своих	1	1
650	видим что	3	1
651	общие элементы	1	1
652	на природу	1	1
653	роковым образом	2	1
654	и его	7	1
655	же он	1	1
656	только с	1	1
657	чем объясняется	1	1
658	ли это	2	1
659	их от	1	1
660	не потому	2	1
661	будем понимать	1	1
662	именно такой	1	1
663	обстоятельство что	1	1
664	с и	12	1
665	и заключается	3	1
666	часто в	1	1
667	есть только	5	1
668	и другой	3	1
669	время мы	1	1
670	зависят от	2	1
671	всего что	1	1
672	они и	1	1
673	даже когда	1	1
674	а какого-нибудь	1	1
675	для себя	1	1
676	же совершенно	1	1
677	известно в	1	1
678	приходит к	3	1
679	нам то	1	1
680	психологическом отношении	1	1
681	потому не	1	1
682	но при	1	1
683	вывод что	2	1
684	на нем	1	1
685	что психология	1	1
686	индивидуальной психологии	1	1
687	каждый раз	1	1
688	с самого	1	1
689	то время	3	1
690	так в	2	1
691	приводит к	1	1
692	роль в	2	1
693	как с	1	1
694	за то	1	1
695	и другими	1	1
696	в борьбе	1	1
697	от начала	1	1
698	собой и	1	1
699	и постоянно	1	1
700	ничего не	4	1
701	стремление к	1	1
702	два момента	2	1
703	и ничем	1	1
704	и та	1	1
705	время в	1	1
706	но мы	1	1
707	никак не	4	1
708	что каждый	1	1
709	и просто	1	1
710	разных направлениях	1	1
711	смотрят на	1	1
712	образом все	2	1
713	а у	1	1
714	ее от	1	1
715	мы указывали	1	1
716	когда оно	1	1
717	ко всей	1	1
718	этом и	1	1
719	без которого	1	1
720	только такие	1	1
721	крайней мере	1	1
722	в другой	1	1
723	всякого другого	1	1
724	которую в	1	1
725	бы нам	1	1
726	у всех	2	1
727	и следовательно	2	1
728	связь между	1	1
729	этой целью	1	1
730	эти последние	1	1
731	тех пор	1	1
732	основанное на	1	1
733	на которой	1	1
734	один из	3	1
735	ее проявления	1	1
736	мы видим	4	1
737	однако сами	1	1
738	никакой роли	1	1
739	как нечто	2	1
740	каждом шагу	1	1
741	последствиях которые	1	1
742	трудно как	1	1
743	к детской	1	1
744	по этому	1	1
745	согласно с	1	1
746	в качестве	1	1
747	же и	1	1
748	для всех	1	1
749	внимание что	1	1
750	на всем	1	1
751	уже не	1	1
752	же трудно	1	1
753	вопроса о	1	1
754	только на	5	1
755	в нашей	3	1
756	же явления	1	1
757	свидетельствует о	1	1
758	он эту	1	1
759	а то	1	1
760	вопросов а	1	1
761	но совершенно	3	1
762	у того	2	1
763	за ним	1	1
764	который как	1	1
765	народов с	1	1
766	мы находим	2	1
767	и со	1	1
768	своих собственных	1	1
769	в поколение	1	1
770	эти понятия	1	1
771	ее не	1	1
772	случае не	1	1
773	заметить что	2	1
774	тем что	9	1
775	ясно показывает	1	1
776	ее на	1	1
777	мы возьмем	1	1
778	ближе чем	1	1
779	в других	2	1
780	само собой	3	1
781	бы это	1	1
782	смотря по	1	1
783	были бы	3	1
784	из двух	1	1
785	к совершенно	1	1
786	ней и	1	1
787	и даже	5	1
788	в данный	1	1
789	с другим	1	1
790	в высшей	1	1
791	чтобы заметить	2	1
792	здесь дело	2	1
793	что тот	3	1
794	к которому	2	1
795	случаев в	1	1
796	одну кучу	1	1
797	и затем	1	1
798	только к	1	1
799	и психологией	1	1
800	точке зрения	1	1
801	естественно что	1	1
802	на основании	1	1
803	тем чтобы	1	1
804	а на	4	1
805	создания и	1	1
806	этого взгляда	1	1
807	до конца	3	1
808	психологии а	1	1
809	а не	7	1
810	зависит от	2	1
811	в руках	2	1
812	впечатление будто	1	1
813	и оно	1	1
814	на эту	1	1
815	когда же	1	1
816	когда она	4	1
817	в психологическом	1	1
818	душевной жизни	2	1
819	он и	1	1
820	к сознанию	1	1
821	те элементы	1	1
822	все более	2	1
823	нет ничего	1	1
824	которые сумели	1	1
825	должна была	1	1
826	поэтому если	1	1
827	в область	1	1
828	что за	1	1
829	наряду с	4	1
830	могут быть	4	1
831	есть как	2	1
832	эту мысль	1	1
833	выходит что	1	1
834	сам не	1	1
835	быть не	1	1
836	эти вопросы	1	1
837	борьбе за	1	1
838	дело идет	1	1
839	художественное произведение	6	1
840	благодаря этому	1	1
841	нам приходится	1	1
842	и таким	2	1
843	же самое	6	1
844	точно и	2	1
845	противоречие с	2	1
846	понятий и	1	1
847	похоже на	1	1
848	же условия	1	1
849	эти ценности	1	1
850	в более	1	1
851	на самой	1	1
852	и часто	2	1
853	не имея	1	1
854	которого они	1	1
855	но когда	2	1
856	всего можно	1	1
857	еще более	3	1
858	с не	1	1
859	из поколения	1	1
860	будто бы	1	1
861	отличия от	1	1
862	находим в	1	1
863	с у	1	1
864	что следовательно	1	1
865	и вдруг	1	1
866	что слова	1	1
867	сказать что	7	1
868	была бы	2	1
869	лишь тогда	1	1
870	душевная жизнь	1	1
871	взгляда на	1	1
872	что ни	1	1
873	психологии с	2	1
874	самое что	2	1
875	всем этом	1	1
876	допустить что	2	1
877	но еще	1	1
878	увидим что	2	1
879	в своих	9	1
880	нет что	1	1
881	очень редко	1	1
882	и эта	1	1
883	с такой	1	1
884	точно так	3	1
885	этой цели	1	1
886	ним только	1	1
