N	2gram	Voloshinov_1	StatiiOP
369	и действительно	2	1
370	успехом в	1	1
371	поэтому и	2	1
372	по мнению	1	1
373	воспоминаний о	1	1
374	это же	1	1
375	и жизни	1	1
376	не будет	2	1
377	конечно не	6	1
378	да еще	2	1
379	уже в	1	1
380	только на	3	1
381	всем его	1	1
382	а это	1	1
383	ведь это	1	1
384	в известной	1	1
385	а в	3	1
386	мы можем	9	1
387	как его	1	1
388	у него	2	1
389	форму и	1	1
390	имеет значение	1	1
391	даже не	3	1
392	а на	2	1
393	за пределы	2	1
394	в каких	1	1
395	место их	1	1
396	и быть	1	1
397	представляет собою	1	1
398	себя и	2	1
399	что для	1	1
400	месте и	1	1
401	близко к	1	1
402	связано с	1	1
403	нужно искать	1	1
404	них и	1	1
405	то и	1	1
406	б он	1	1
407	мы и	1	1
408	с которым	1	1
409	в свете	1	1
410	в руках	1	1
411	не подлежит	1	1
412	жизнь в	1	1
413	в связи	1	1
414	но оно	3	1
415	на чем	1	1
416	он сохраняет	1	1
417	общего с	1	1
418	к процессу	1	1
419	сравнению с	3	1
420	в главном	1	1
421	что же	1	1
422	остроты и	1	1
423	наконец и	1	1
424	ли все	1	1
425	жизни в	1	1
426	и такие	1	1
427	облечено в	1	1
428	быть не	1	1
429	как нам	1	1
430	на своем	1	1
431	нужно отметить	1	1
432	этом и	1	1
433	должны быть	1	1
434	которые были	1	1
435	в более	1	1
436	и для	2	1
437	не существует	2	1
438	видим и	1	1
439	что оно	2	1
440	i не	1	1
441	пр в	1	1
442	для нас	2	1
443	и все	4	1
444	и образно	1	1
445	бы он	1	1
446	и взял	1	1
447	что конечно	1	1
448	до меня	1	1
449	же в	1	1
450	в свою	1	1
451	входить в	1	1
452	между ними	3	1
453	в точности	1	1
454	является и	1	1
455	едва ли	3	1
456	в голову	2	1
457	жизни и	3	1
458	заметить что	1	1
459	в своих	1	1
460	можно назвать	2	1
461	все что	4	1
462	ничего общего	1	1
