N	2gram	Bakhtin_Pr_1	Myslijsy
124	тогда как	1	4
125	от того	4	4
126	до сих	2	4
127	а именно	1	4
128	как же	4	4
129	но есть	1	4
130	самое слово	2	4
131	так же	6	4
132	мысли но	1	4
133	в данном	2	4
134	в той	2	4
135	и все	1	4
136	слово в	2	4
137	между ними	2	4
138	только как	2	4
139	есть то	3	4
140	в таком	1	4
141	например в	3	3
142	самом деле	6	3
143	на самом	5	3
144	и есть	2	3
145	в первом	1	3
146	и до	3	3
147	мы уже	2	3
148	той же	5	3
149	еще не	5	3
150	и на	7	3
151	к слову	1	3
152	там где	10	3
153	для создания	2	3
154	в действительности	1	3
155	в самом	10	3
156	формы в	1	3
157	все эти	9	3
158	и если	1	3
159	на его	2	3
160	т д	1	3
161	к одному	1	3
162	и по	1	3
163	образа и	1	3
164	ни был	2	3
165	в каждом	8	3
166	мы его	2	3
167	не будет	1	3
168	лишь в	1	3
169	но уже	1	3
170	в них	3	3
171	все равно	1	3
172	не всегда	1	3
173	ведет к	1	3
174	с точки	13	3
175	но это	4	3
176	в которых	2	3
177	их в	4	3
178	на себе	2	3
179	в нас	1	3
180	только не	1	3
181	никогда не	3	3
182	же время	9	3
183	связи с	2	3
184	так то	1	3
185	должны быть	1	3
186	к тому	1	3
187	как человек	1	3
188	быть назван	1	3
189	что у	1	3
190	те же	2	3
191	слово и	1	3
192	из одного	4	3
193	в виду	1	3
194	и только	1	3
195	вообще и	1	3
196	и следовательно	4	3
197	мысли не	1	3
198	этот вопрос	2	3
199	то в	1	3
200	и так	1	3
201	с нею	1	3
202	уже не	13	3
203	слова не	1	3
204	и других	1	3
205	себе в	1	3
206	и их	1	3
207	всяком случае	3	3
208	со стороны	1	3
209	именно в	5	3
210	о человеке	1	3
211	в смысле	2	3
212	кроме того	3	3
213	известной степени	1	3
214	только что	1	3
215	в искусстве	1	3
216	в процессе	4	3
217	нам кажется	2	2
218	отношения между	1	2
219	можно лишь	1	2
220	а как	7	2
221	как мы	4	2
222	оно есть	1	2
223	я не	3	2
224	но даже	1	2
225	хотя конечно	1	2
226	же что	5	2
227	в ней	2	2
228	заключенных в	1	2
229	и сами	1	2
230	тем как	4	2
231	то он	2	2
232	к ним	1	2
233	это сравнение	1	2
234	и чем	1	2
235	одном из	1	2
236	она так	2	2
237	его к	2	2
238	убеждение что	1	2
239	в нашем	1	2
240	из этих	1	2
241	что она	6	2
242	не следует	1	2
243	он все	2	2
244	он не	5	2
245	не значит	4	2
246	не как	14	2
247	для понимания	2	2
248	том и	1	2
249	из него	1	2
250	подобно тому	3	2
251	но самое	1	2
252	человека в	4	2
253	здесь мы	2	2
254	в мире	6	2
255	об этом	1	2
256	образ не	1	2
257	это было	1	2
258	за собою	2	2
259	тех которые	1	2
260	она и	1	2
261	чем в	2	2
262	в других	1	2
263	но что	1	2
264	если и	1	2
265	в первый	1	2
266	признать что	1	2
267	вопрос о	2	2
268	сами по	3	2
269	теми же	1	2
270	лишь один	2	2
271	даже в	4	2
272	же мы	1	2
273	тому что	3	2
274	она не	7	2
275	до известной	1	2
276	даже не	1	2
277	и другое	1	2
278	самого начала	2	2
279	мысли в	2	2
280	в сущности	5	2
281	и сама	1	2
282	мысли как	1	2
283	иметь в	1	2
284	и притом	1	2
285	и его	14	2
286	в более	1	2
287	уже и	2	2
288	в области	1	2
289	у нас	1	2
290	настоящего времени	1	2
291	не могут	6	2
292	и вполне	2	2
293	или лучше	1	2
294	оно не	3	2
295	и это	5	2
296	не существует	1	2
297	в ее	1	2
298	данном случае	2	2
299	и когда	1	2
300	что может	2	2
301	можно было	2	2
302	свою мысль	1	2
303	и здесь	3	2
304	в самой	6	2
305	от земли	1	2
306	все в	3	2
307	бы в	3	2
308	в другой	3	2
309	сложное и	1	2
310	к сознанию	2	2
311	для самого	2	2
312	человека а	1	2
313	быть и	1	2
314	один из	2	2
315	мы видим	2	2
316	тот же	2	2
317	связь и	1	2
318	что даже	1	2
319	они могут	2	2
320	самого говорящего	1	2
321	бы ни	1	2
322	именно на	2	2
323	конечно не	2	2
324	и у	3	2
325	если мы	1	2
326	в большинстве	2	2
327	большинстве случаев	2	2
328	за ним	3	2
329	не так	1	2
330	отношение к	2	2
331	человека из	3	2
332	друг друга	3	2
333	из нее	1	2
334	и даже	2	2
335	с другой	3	2
336	на этот	2	2
337	в свою	1	2
338	и быть	1	2
339	и др	5	2
340	превращается в	4	2
341	которые не	1	2
342	на который	1	2
343	к его	1	2
344	из которых	2	2
345	если оно	1	2
346	тому как	3	2
347	не стало	1	2
348	в состоянии	1	2
349	быть не	1	2
350	из тех	2	2
351	и для	4	2
352	как теперь	1	2
353	и как	7	2
354	мы должны	3	2
355	я в	1	2
356	мысли о	1	2
357	от ее	2	2
358	но эта	4	2
359	отношении не	1	2
360	есть и	2	2
361	точно так	1	2
362	все что	3	2
363	в своих	3	2
364	себя как	2	1
365	же нам	1	1
366	также что	1	1
367	одним из	6	1
368	с образом	1	1
369	до него	1	1
370	относится и	1	1
371	словом как	1	1
372	художественного произведения	1	1
373	не видим	1	1
374	все остальное	2	1
375	он может	3	1
376	художественных произведений	1	1
377	идет о	4	1
378	по этим	1	1
379	нового не	1	1
380	тем же	1	1
381	к другому	2	1
382	этого в	1	1
383	должна быть	5	1
384	в их	3	1
385	и за	1	1
386	со всех	1	1
387	бы уже	2	1
388	для своего	2	1
389	или наоборот	1	1
390	и новые	1	1
391	себе он	1	1
392	не была	1	1
393	и над	1	1
394	как во	1	1
395	степени как	1	1
396	исследования но	1	1
397	зависимости от	5	1
398	свою очередь	1	1
399	меньшей степени	1	1
400	во мне	1	1
401	предметом и	1	1
402	по этому	1	1
403	он сам	3	1
404	как один	1	1
405	положительное в	1	1
406	образом как	1	1
407	во всех	1	1
408	но конечно	1	1
409	а следовательно	1	1
410	друг к	1	1
411	но не	9	1
412	но как	3	1
413	явлений и	1	1
414	не все	1	1
415	эта особенность	4	1
416	ведь мы	1	1
417	нет и	1	1
418	относится к	1	1
419	в известном	1	1
420	первый взгляд	1	1
421	его на	2	1
422	как нам	1	1
423	перед нами	5	1
424	и каждое	1	1
425	и художественного	1	1
426	где она	1	1
427	и отчасти	1	1
428	духа в	1	1
429	к художественному	1	1
430	себе как	1	1
431	та же	1	1
432	лучше сказать	1	1
433	он в	3	1
434	не оставляет	1	1
435	в этой	4	1
436	человека ибо	1	1
437	мы даем	2	1
438	этого образа	1	1
439	имеем в	1	1
440	иначе и	1	1
441	но на	1	1
442	быть только	1	1
443	вообще не	1	1
444	вера в	1	1
445	время и	1	1
446	он ни	2	1
447	же основные	1	1
448	перестает быть	4	1
449	слова а	2	1
450	только материал	1	1
451	мыслей в	1	1
452	и еще	1	1
453	и совершенно	1	1
454	котором мы	1	1
455	и сам	2	1
456	какой бы	2	1
457	быть самим	1	1
458	на этом	1	1
459	его можно	1	1
460	это однако	1	1
461	но все	5	1
462	от нее	1	1
463	что такой	1	1
464	же касается	1	1
465	есть конечно	1	1
466	к другу	1	1
467	них не	1	1
468	а его	2	1
469	входит в	7	1
470	заключается в	1	1
471	может стать	1	1
472	действительности в	1	1
473	но самый	1	1
474	он есть	4	1
475	нет в	1	1
476	далеко не	3	1
477	на столе	1	1
478	образ к	1	1
479	словам в	1	1
480	мы видели	1	1
481	нуждаются в	1	1
482	восприятия и	1	1
483	одного и	1	1
484	сосредоточиться на	1	1
485	на первый	1	1
486	переносится в	1	1
487	в связь	1	1
488	от своего	1	1
489	в своей	8	1
490	не во	3	1
491	не выдумывает	1	1
492	к истории	1	1
493	взгляд на	1	1
494	мы замечаем	1	1
495	сам и	1	1
496	бы к	2	1
497	то для	1	1
498	к предмету	1	1
499	фактом что	1	1
500	человека до	1	1
501	своего рода	1	1
502	природы но	1	1
503	значение для	1	1
504	и другого	1	1
505	является только	1	1
506	как предмет	4	1
507	есть его	1	1
508	почти совершенно	1	1
509	иначе как	1	1
510	но он	2	1
511	друг другу	2	1
512	оказалось бы	1	1
513	бы быть	1	1
514	в отношении	2	1
515	слова до	1	1
516	внутренние формы	1	1
517	но они	2	1
518	эта способность	1	1
519	с которой	2	1
520	истории и	1	1
521	дело в	1	1
522	только из	1	1
523	ее с	1	1
524	к этим	2	1
525	каждом слове	1	1
526	к сочетанию	1	1
527	и имеет	1	1
528	наблюдений над	1	1
529	следовательно и	2	1
530	того и	1	1
531	на отношения	1	1
532	ничего не	5	1
533	такова что	1	1
534	такова например	1	1
535	или как	5	1
536	с одним	1	1
537	того в	1	1
538	слове и	1	1
539	представляет ее	1	1
540	не находим	1	1
541	правда мы	1	1
542	следует что	1	1
543	эти три	1	1
544	на которой	1	1
545	весь этот	2	1
546	как будто	3	1
547	этом отношении	3	1
548	не потому	2	1
549	нас самих	1	1
550	свое объяснение	1	1
551	у меня	1	1
552	и веселья	1	1
553	но менее	1	1
554	все то	4	1
555	и одного	1	1
556	может сосредоточиться	1	1
557	из самого	2	1
558	лежит в	1	1
559	про себя	1	1
560	я сам	1	1
561	одновременно все	1	1
562	и дух	1	1
563	одну и	1	1
564	его с	1	1
565	бы он	2	1
566	они и	1	1
567	свое значение	1	1
568	отделяется от	1	1
569	в каждой	1	1
570	слова дано	1	1
571	то она	1	1
572	новую черту	1	1
573	как не	8	1
574	но при	1	1
575	нужно сказать	1	1
576	самим собою	2	1
577	воля не	1	1
578	они ни	2	1
579	можно сделать	1	1
580	в себя	3	1
581	в произведении	4	1
582	с самого	1	1
583	то время	1	1
584	в пределах	13	1
585	и старается	2	1
586	роль в	1	1
587	как с	1	1
588	до самого	1	1
589	в другом	1	1
590	времени и	1	1
591	переход к	1	1
592	сознания и	5	1
593	во второй	1	1
594	мыслью и	1	1
595	является в	1	1
596	как у	1	1
597	приводит его	2	1
598	человека это	1	1
599	и лишена	1	1
600	о нем	9	1
601	настоящее время	1	1
602	слово то	1	1
603	что каждый	1	1
604	этой мысли	1	1
605	мысль не	3	1
606	все его	3	1
607	времени в	1	1
608	мере для	1	1
609	образом все	2	1
610	это в	1	1
611	кажутся нам	1	1
612	ее от	1	1
613	от них	2	1
614	творчества так	1	1
615	и во	2	1
616	этим достигается	1	1
617	во втором	1	1
618	а потому	2	1
619	в форме	7	1
620	есть действительно	1	1
621	непосредственно в	2	1
622	что бы	1	1
623	и всякое	1	1
624	если это	1	1
625	есть что	1	1
626	или может	1	1
627	мысль мы	1	1
628	сравнение с	1	1
629	второй план	1	1
630	но с	3	1
631	оно и	1	1
632	значение не	1	1
633	одной из	1	1
634	явления в	1	1
635	сознание в	3	1
636	словом и	1	1
637	не идет	1	1
638	лишь одна	1	1
639	или же	2	1
640	в качестве	1	1
641	лежащие в	2	1
642	уже существующих	1	1
643	в единстве	6	1
644	сознания не	4	1
645	первое и	1	1
646	из них	1	1
647	к содержанию	1	1
648	слово один	1	1
649	одно из	2	1
650	понимания мира	2	1
651	могло бы	1	1
652	всякую мысль	1	1
653	его материал	1	1
654	в пространстве	3	1
655	им только	1	1
656	слово как	1	1
657	при всей	1	1
658	ту сторону	2	1
659	бытия и	1	1
660	у него	5	1
661	и никогда	1	1
662	объяснение этого	1	1
663	значение только	1	1
664	ее на	1	1
665	через это	1	1
666	но из	1	1
667	бы это	1	1
668	перейти к	1	1
669	же это	1	1
670	рядом с	14	1
671	были бы	4	1
672	не выражается	1	1
673	обо мне	1	1
674	за пределы	7	1
675	здесь в	1	1
676	к которому	1	1
677	и самая	1	1
678	а с	1	1
679	только к	1	1
680	прежде всего	7	1
681	для сознания	1	1
682	в руках	1	1
683	остался бы	1	1
684	благодаря чему	2	1
685	в бытии	1	1
686	однако не	2	1
687	не об	2	1
688	под влиянием	1	1
689	на слово	1	1
690	его как	4	1
691	в одно	1	1
692	если не	1	1
693	должна была	4	1
694	зрения нашего	1	1
695	и глубокое	1	1
696	свою речь	1	1
697	я называю	1	1
698	в частности	1	1
699	найти и	1	1
700	высшего порядка	1	1
701	конечно есть	1	1
702	к самому	1	1
703	в человеке	3	1
704	к своему	1	1
705	до настоящего	1	1
706	то обращается	1	1
707	он говорит	1	1
708	образом и	1	1
709	что всякое	1	1
710	в первой	2	1
711	него есть	1	1
712	становится простым	1	1
713	и менее	1	1
714	как действительность	2	1
715	этот не	1	1
716	на пути	2	1
717	и другом	1	1
718	как из	1	1
719	благодаря этому	2	1
720	и нет	2	1
721	не могло	1	1
722	людей но	1	1
723	того она	2	1
724	ничего кроме	1	1
725	мире а	3	1
726	противоречие и	1	1
727	слова так	1	1
728	все же	9	1
729	слова но	2	1
730	потому не	1	1
731	мы только	1	1
732	его не	1	1
733	мира и	7	1
734	в настоящее	1	1
735	человек и	2	1
736	перестать быть	1	1
737	к одной	1	1
738	не другой	1	1
739	ее и	1	1
740	лишь как	7	1
741	у них	1	1
742	как уже	1	1
743	и самое	3	1
744	ибо в	2	1
745	на языке	2	1
746	его жизнь	2	1
747	ее в	1	1
748	же в	2	1
749	бы оно	1	1
750	отношении к	3	1
751	всего человека	1	1
752	а о	1	1
753	но если	1	1
754	лишь по	1	1
755	не знает	3	1
756	другой стороны	3	1
757	мысль как	2	1
758	была бы	3	1
759	от всех	1	1
760	этим образом	1	1
761	этот третий	1	1
762	и идеи	2	1
763	проявления мысли	1	1
764	себе но	1	1
765	самосознания и	1	1
766	жизни и	2	1
767	как слово	3	1
768	случае если	1	1
769	то оно	2	1
770	и эта	1	1
771	значение а	1	1
772	как на	3	1
773	слова это	1	1
