N	2gram	Vygotskiy__1	Literetu
314	какой бы	1	1
315	целого ряда	1	1
316	постольку поскольку	1	1
317	так например	1	1
318	в борьбе	1	1
319	но все	2	1
320	значительной степени	2	1
321	а затем	5	1
322	а то	1	1
323	о явлениях	1	1
324	об этой	3	1
325	и с	9	1
326	ходе исследования	1	1
327	последовательно и	1	1
328	что перед	2	1
329	образом если	1	1
330	и мы	3	1
331	элементы не	1	1
332	как таковому	2	1
333	из первых	1	1
334	кризис в	1	1
335	в них	2	1
336	соответствии с	1	1
337	в ее	2	1
338	с тем	7	1
339	глазами и	1	1
340	с такой	2	1
341	т.д которая	1	1
342	чья деятельность	1	1
343	должно быть	2	1
344	иначе говоря	2	1
345	потому и	2	1
346	такой же	3	1
347	автора и	1	1
348	в один	2	1
349	со всей	4	1
350	на первый	2	1
351	в эту	1	1
352	в этих	2	1
353	но до	2	1
354	во второй	1	1
355	этой связи	1	1
356	значительную роль	1	1
357	представить себе	5	1
358	в следующем	1	1
359	в отношении	10	1
360	что от	1	1
361	этому пути	1	1
362	когда ребенок	1	1
363	в которых	3	1
364	одном из	2	1
365	для изучения	1	1
366	он лишается	1	1
367	по крайней	1	1
368	если бы	5	1
369	не могли	2	1
370	того кто	2	1
371	вовсе не	3	1
372	как проблема	1	1
373	удивительно поэтому	1	1
374	чистом виде	1	1
375	значение слова	5	1
376	во главе	1	1
377	она не	3	1
378	и начинает	1	1
379	как о	1	1
380	историческое состояние	1	1
381	не имеет	2	1
382	самого начала	8	1
383	тогда когда	3	1
384	только из	1	1
385	к новым	1	1
386	во время	1	1
387	и сама	1	1
388	на него	2	1
389	к изучению	2	1
390	говорить о	2	1
391	есть путь	1	1
392	в деятельности	1	1
393	во всякой	1	1
394	на котором	1	1
395	и всегда	1	1
396	другой стороны	9	1
397	только с	1	1
398	явлениями в	1	1
399	в каком	3	1
400	с другом	4	1
401	вот в	1	1
402	конечный результат	1	1
403	все то	1	1
404	отличается от	1	1
405	и другим	2	1
406	и говорит	1	1
407	что при	1	1
408	на вопрос	2	1
409	в ситуации	1	1
410	следует отнести	1	1
411	как мы	5	1
412	свою очередь	3	1
413	и от	3	1
414	с самого	8	1
415	вопрос что	1	1
416	ее природы	1	1
417	в дальнейшем	1	1
418	к жизни	1	1
419	и взаимодействие	1	1
420	как с	1	1
421	что может	5	1
422	на нее	2	1
423	или в	1	1
424	с самим	1	1
425	каждого из	2	1
426	собой в	1	1
427	строго говоря	2	1
428	равной мере	2	1
429	в словах	2	1
430	мн др	1	1
431	и здесь	1	1
432	и т.д	5	1
433	нам представляется	1	1
434	никак не	1	1
435	и что	5	1
436	очевидно что	1	1
437	можно сказать	5	1
438	и который	3	1
439	в пользу	4	1
440	в значительной	2	1
441	на основе	1	1
442	во всех	3	1
443	которых в	1	1
444	от них	2	1
445	на границах	1	1
446	на одном	1	1
447	да в	1	1
448	во всей	4	1
449	что же	1	1
450	крайней мере	1	1
451	этот последний	1	1
452	и других	3	1
453	под именем	2	1
454	вслед за	2	1
455	наконец в	2	1
456	в жизнь	2	1
457	более что	1	1
458	в заключительной	3	1
459	одной из	1	1
460	это во-первых	1	1
461	что даже	1	1
462	в какой	5	1
463	младенческого возраста	1	1
464	положение в	1	1
465	гораздо более	1	1
466	впрочем и	1	1
467	между этими	6	1
468	с самой	1	1
469	со всеми	2	1
470	в новых	3	1
471	центр внимания	1	1
472	образов в	1	1
473	с какой	1	1
474	в возрасте	1	1
475	это ни	1	1
476	со своим	1	1
477	оказывается в	1	1
478	не можем	1	1
479	и у	1	1
480	значения слов	1	1
481	в значении	1	1
482	постановку проблемы	1	1
483	оно в	1	1
484	в виде	2	1
485	сознания так	1	1
486	от других	1	1
487	к мысли	2	1
488	постановка проблемы	1	1
489	слова в	1	1
490	в котором	4	1
491	только лишь	1	1
492	представлений о	1	1
493	в одном	4	1
494	свидетельствует об	1	1
495	противоположный ему	1	1
496	так как	7	1
497	может служить	1	1
498	отношении к	1	1
499	как такового	2	1
500	общения и	3	1
501	это речь	2	1
502	представляют собой	2	1
503	как прямой	1	1
504	нужно было	1	1
505	со всем	2	1
506	что и	1	1
507	до сих	4	1
508	если говорить	1	1
509	нельзя сказать	1	1
510	именно в	6	1
511	с той	2	1
512	чем он	2	1
513	может показаться	1	1
514	а с	4	1
515	не удивительно	1	1
516	в соответствии	1	1
517	на основании	5	1
518	до конца	1	1
519	более того	1	1
520	однако и	1	1
521	сколько в	1	1
522	только от	1	1
523	или с	1	1
524	мы знаем	1	1
525	если не	3	1
526	сам себе	1	1
527	деятельность это	1	1
528	и если	3	1
529	нами как	1	1
530	речь не	3	1
531	внешнем мире	1	1
532	к своему	1	1
533	исходные предпосылки	1	1
534	принципиальное значение	1	1
535	целом ряде	2	1
536	но сам	1	1
537	и на	8	1
538	в чистом	1	1
539	в ответ	1	1
540	в первой	1	1
541	по существу	4	1
542	в состоянии	2	1
543	в это	1	1
544	с ее	1	1
545	действительности не	1	1
546	столько в	1	1
547	тенденцию к	2	1
548	как например	1	1
549	сих пор	4	1
550	только для	3	1
551	о его	1	1
552	общественной жизни	1	1
553	поэтому что	1	1
554	между прочим	1	1
555	но для	1	1
556	сознания это	1	1
557	можно назвать	2	1
558	из ряда	1	1
559	просто как	1	1
560	другом месте	6	1
561	и ему	1	1
562	из которых	3	1
563	из прошлого	1	1
564	совершается в	1	1
565	сознания и	3	1
566	в силах	1	1
567	а к	1	1
568	в отдельных	1	1
569	его психики	1	1
570	последнего времени	1	1
571	и все	5	1
572	у них	1	1
573	находит свое	1	1
574	не будучи	1	1
575	уже у	1	1
576	как явление	2	1
577	от всего	1	1
578	только что	4	1
579	этой деятельности	1	1
580	в общем	3	1
581	целый ряд	4	1
582	в свою	4	1
583	в ходе	8	1
584	между ними	2	1
585	с ней	2	1
586	сказать что	11	1
587	только как	1	1
588	изложением фактов	1	1
589	от всех	3	1
590	впервые в	1	1
591	совершенно не	1	1
592	нашей мысли	1	1
593	она по	1	1
594	из этого	5	1
595	ума в	1	1
596	время не	1	1
597	в работах	1	1
598	в действительности	1	1
599	но эти	1	1
600	ранее в	1	1
601	к этой	1	1
602	к действительности	5	1
603	чрезвычайно трудно	1	1
604	вместе с	9	1
605	к этому	4	1
606	значение в	3	1
607	все что	1	1
608	том числе	1	1
609	к построению	1	1
