N	2gram	Vinokur_Ku_3	Myshleni
268	отнюдь не	3	2
269	наряду с	1	2
270	перед нами	1	2
271	целый ряд	4	2
272	как уже	1	2
273	вопросом о	4	2
274	и как	2	2
275	более или	2	2
276	самое важное	2	2
277	увидим что	2	2
278	в противоположность	1	2
279	что связь	1	2
280	за собой	1	2
281	помощью которого	1	2
282	или во	1	2
283	в известном	2	2
284	само по	1	2
285	раз в	1	2
286	в себе	1	2
287	после этого	1	2
288	моменты которые	1	2
289	же это	2	2
290	в силу	6	2
291	и более	3	2
292	не станем	2	2
293	речи или	1	2
294	в другом	1	2
295	на этой	1	2
296	и мы	1	2
297	этом смысле	1	2
298	ни в	3	2
299	он является	1	2
300	все равно	1	2
301	должно быть	7	2
302	иначе говоря	2	2
303	или менее	2	2
304	в этих	2	2
305	но если	3	2
306	в такой	1	2
307	как увидим	1	2
308	о языке	6	2
309	всякий раз	1	2
310	и той	1	2
311	для данного	1	2
312	этом ее	1	2
313	нас к	2	2
314	как показывают	1	2
315	не могло	1	2
316	для всего	1	2
317	самый язык	1	2
318	на язык	1	2
319	учения о	4	2
320	иными словами	8	2
321	во всем	1	2
322	логические формы	1	2
323	что речь	1	2
324	что на	3	2
325	не потому	3	2
326	не могут	5	2
327	могут быть	6	2
328	но все	2	2
329	же самое	1	2
330	все свое	1	2
331	той или	5	2
332	речи эта	2	2
333	бы что	1	2
334	от друга	1	2
335	без всякого	1	2
336	можно сомневаться	1	2
337	на том	2	2
338	когда в	2	2
339	понятно что	1	2
340	можно сказать	2	2
341	другом месте	1	2
342	а также	4	2
343	с целью	2	2
344	нас в	3	2
345	свои внутренние	1	2
346	которой мы	1	2
347	той и	1	2
348	раньше чем	1	2
349	в его	11	2
350	что и	6	2
351	это указание	1	2
352	речи которые	3	2
353	указывает что	2	2
354	что здесь	1	2
355	как например	2	2
356	гораздо важнее	1	2
357	в стороне	1	2
358	и тем	6	2
359	вопрос об	2	2
360	нас с	1	2
361	на протяжении	2	2
362	не дает	2	2
363	это сближение	1	2
364	в одном	2	2
365	но что	1	2
366	заметить что	1	2
367	тем что	5	2
368	от того	5	2
369	не понимают	2	2
370	были бы	4	2
371	или иной	7	2
372	и обратно	1	2
373	именно в	3	2
374	в некоторых	2	2
375	с речью	1	2
376	и составляет	1	2
377	на которых	5	2
378	и самый	2	2
379	речи это	1	2
380	понятие о	2	2
381	на эту	1	2
382	нет никаких	1	2
383	с логикой	1	2
384	речь не	1	2
385	для обозначения	2	2
386	чем в	2	2
387	тому как	2	2
388	это есть	1	2
389	что же	5	2
390	остается в	2	2
391	думается что	1	2
392	к русскому	1	2
393	в первой	1	2
394	можно считать	1	2
395	с этой	3	2
396	самое что	1	2
397	но для	3	2
398	к вопросу	2	2
399	но с	1	2
400	и для	1	2
401	так называемых	1	2
402	не представляет	1	2
403	у них	1	2
404	вообще в	1	2
405	к его	2	2
406	мы увидим	1	2
407	и идеи	1	2
408	и другой	1	2
409	и эта	1	2
410	равным образом	1	1
411	я и	3	1
412	в силе	1	1
413	говоря о	1	1
414	также тем	1	1
415	книги в	2	1
416	в сфере	1	1
417	лишь после	1	1
418	и правила	1	1
419	сам по	3	1
420	решение задачи	1	1
421	этой формы	1	1
422	эта речь	1	1
423	тех же	4	1
424	науки о	1	1
425	имеет в	2	1
426	по преимуществу	3	1
427	тот или	2	1
428	что эти	2	1
429	не имеют	1	1
430	к фактам	1	1
431	со своей	1	1
432	к созданию	1	1
433	есть не	3	1
434	она в	1	1
435	или наоборот	1	1
436	по аналогии	1	1
437	ясности и	1	1
438	и о	4	1
439	ответить на	2	1
440	о формах	2	1
441	так чтобы	1	1
442	остается положение	1	1
443	почти исключительно	1	1
444	я не	5	1
445	и со	1	1
446	нам о	2	1
447	же что	1	1
448	так называемые	1	1
449	в ней	3	1
450	и то	1	1
451	основной порок	2	1
452	и на	1	1
453	между собой	1	1
454	его работы	1	1
455	это действительно	1	1
456	здесь не	2	1
457	время в	3	1
458	когда же	1	1
459	бы то	1	1
460	из окружающего	1	1
461	в чем	5	1
462	которого вся	1	1
463	то мы	3	1
464	в ее	4	1
465	имеет здесь	1	1
466	отказ от	1	1
467	коем случае	1	1
468	но как	3	1
469	не входит	1	1
470	с совершенно	1	1
471	менее всего	1	1
472	для всякой	1	1
473	нами для	1	1
474	это и	3	1
475	между словом	1	1
476	один и	2	1
477	стал бы	1	1
478	первая из	1	1
479	мы снова	1	1
480	это самое	2	1
481	прямую связь	1	1
482	чем же	2	1
483	более чем	2	1
484	психологической теории	1	1
485	в той	4	1
486	одном из	1	1
487	которые можно	2	1
488	очевидно на	1	1
489	и где	1	1
490	мы тем	1	1
491	и тот	2	1
492	помощью этого	1	1
493	роль играет	1	1
494	что слово	3	1
495	виду те	1	1
496	еще на	2	1
497	не будем	5	1
498	отказывается от	1	1
499	ни один	1	1
500	говоря об	1	1
501	формы в	1	1
502	бы сказать	3	1
503	в нашем	7	1
504	учение о	2	1
505	думать что	1	1
506	то обстоятельство	3	1
507	нами в	1	1
508	странах с	1	1
509	имеем в	1	1
510	тому же	3	1
511	последнюю роль	1	1
512	так сказать	2	1
513	когда человек	1	1
514	и если	2	1
515	связанные с	1	1
516	к положению	1	1
517	раз когда	1	1
518	речи то	1	1
519	главу угла	1	1
520	стороны а	1	1
521	в понимании	1	1
522	не к	1	1
523	того целого	1	1
524	и вот	3	1
525	быть с	2	1
526	действительно так	1	1
527	мало того	1	1
528	свое время	2	1
529	приходим к	1	1
530	постольку поскольку	1	1
531	и независимо	1	1
532	на этом	2	1
533	что признание	1	1
534	но дело	1	1
535	вопрос из	1	1
536	возразить против	1	1
537	в основу	1	1
538	исходя из	1	1
539	а вместе	1	1
540	смысле в	1	1
541	то ни	1	1
542	думал что	1	1
543	как они	2	1
544	во внутреннюю	1	1
545	эти факты	1	1
546	нам остается	1	1
547	из новых	1	1
548	речь а	1	1
549	а по	1	1
550	этих форм	2	1
551	зрения на	3	1
552	его в	2	1
553	входит в	1	1
554	того или	3	1
555	не хуже	1	1
556	которая как	1	1
557	известно что	1	1
558	с вопросом	2	1
559	падает на	1	1
560	приходит в	2	1
561	он приходит	1	1
562	материал для	2	1
563	что сама	1	1
564	основания для	1	1
565	рядом с	1	1
566	как об	2	1
567	что не	4	1
568	с тем	6	1
569	для правильной	1	1
570	не всегда	1	1
571	слова что	1	1
572	значит не	3	1
573	же следует	1	1
574	располагаются в	1	1
575	такой же	2	1
576	обратимся к	1	1
577	это очевидно	1	1
578	что значит	4	1
579	и при	2	1
580	что такое	4	1
581	два слова	1	1
582	возможность положительного	1	1
583	мы приходим	1	1
584	бы привести	2	1
585	здесь из	1	1
586	установить что	1	1
587	доказательство того	1	1
588	то его	1	1
589	мысли и	2	1
590	утверждения что	1	1
591	совершенно ясной	1	1
592	мир и	1	1
593	которые в	4	1
594	то это	3	1
595	друг другу	1	1
596	имеет смысл	3	1
597	есть еще	1	1
598	однако в	2	1
599	что сам	3	1
600	и наоборот	1	1
601	как видим	1	1
602	что говоря	1	1
603	зрения и	1	1
604	как проблема	3	1
605	случае мы	1	1
606	тому что	4	1
607	что есть	2	1
608	уже выше	5	1
609	останавливаясь на	1	1
610	в таких	2	1
611	как можно	1	1
612	отличную от	1	1
613	от практических	1	1
614	как о	3	1
615	дело не	2	1
616	к этим	1	1
617	на него	3	1
618	не по	3	1
619	содержания его	1	1
620	когда они	1	1
621	быть поставлены	1	1
622	функцию в	1	1
623	в самых	1	1
624	но здесь	1	1
625	проблема и	2	1
626	значение этого	1	1
627	все без	1	1
628	только не	1	1
629	здесь может	1	1
630	о природе	1	1
631	всем тем	1	1
632	в коем	1	1
633	это проблема	1	1
634	слова как	2	1
635	связано с	1	1
636	можно видеть	2	1
637	того в	1	1
638	намерения и	1	1
639	не говорит	1	1
640	то у	2	1
641	и после	1	1
642	убедиться в	1	1
643	рисунок или	1	1
644	этого нам	2	1
645	целом и	1	1
646	только с	1	1
647	в области	14	1
648	без исключения	1	1
649	фактов и	1	1
650	другой форме	1	1
651	представлять себе	1	1
652	у нас	10	1
653	к таким	1	1
654	этот в	1	1
655	обстоятельство что	3	1
656	начиная с	1	1
657	которое в	2	1
658	чрезвычайно важно	1	1
659	когда мы	3	1
660	и возможно	1	1
661	отличается от	2	1
662	всего в	1	1
663	всего что	1	1
664	не есть	3	1
665	свое значение	1	1
666	на это	1	1
667	здесь мы	1	1
668	приходит к	1	1
669	но по	1	1
670	самое последнее	1	1
671	подходе к	1	1
672	который может	1	1
673	речь есть	1	1
674	только то	3	1
675	своим происхождением	1	1
676	в пределах	2	1
677	в дальнейшем	2	1
678	те случаи	1	1
679	нельзя не	2	1
680	том случае	4	1
681	по природе	1	1
682	элементов речи	1	1
683	вопрос этот	2	1
684	переход к	1	1
685	здесь-то и	1	1
686	в словах	1	1
687	после того	6	1
688	во главу	1	1
689	вот это	1	1
690	слова а	1	1
691	сводится к	1	1
692	именно потому	1	1
693	и здесь	2	1
694	и должно	5	1
695	в действительной	1	1
696	так не	1	1
697	язык и	2	1
698	данные для	1	1
699	одного из	1	1
700	до сих	8	1
701	чтобы с	1	1
702	может не	1	1
703	с соответствующими	1	1
704	она не	3	1
705	на точку	2	1
706	как теперь	1	1
707	к нему	1	1
708	всей нашей	1	1
709	же формы	1	1
710	этих слов	3	1
711	и играет	1	1
712	и хорошо	1	1
713	значение которых	1	1
714	эти два	2	1
715	а потому	2	1
716	интерес к	1	1
717	можно возразить	1	1
718	есть с	1	1
719	заключается вовсе	1	1
720	вслед за	1	1
721	вообще и	3	1
722	выше в	1	1
723	теоретические основания	1	1
724	также в	1	1
725	в свете	2	1
726	что тот	1	1
727	у которого	1	1
728	вот еще	1	1
729	совершенно ином	1	1
730	есть продукт	1	1
731	внутри одной	1	1
732	в современной	1	1
733	вопрос который	1	1
734	известном смысле	2	1
735	показывают что	1	1
736	но так	1	1
737	один из	4	1
738	проще и	1	1
739	новое социальное	1	1
740	сделать это	1	1
741	в двух	2	1
742	идет по	1	1
743	как показали	1	1
744	ответа на	2	1
745	что даже	1	1
746	как часть	1	1
747	словом и	1	1
748	и так	1	1
749	между и	1	1
750	в самое	1	1
751	между тем	4	1
752	деле не	2	1
753	во времени	1	1
754	случаи когда	2	1
755	от самых	1	1
756	который не	1	1
757	графический знак	1	1
758	именно на	2	1
759	не последнюю	1	1
760	же и	1	1
761	оказывается в	1	1
762	это остается	1	1
763	конечно не	2	1
764	тенденции и	1	1
765	влияет на	1	1
766	вопроса о	3	1
767	то и	2	1
768	ни одного	2	1
769	его развитие	1	1
770	слова в	4	1
771	в нашей	4	1
772	показано выше	1	1
773	в виде	1	1
774	свидетельствует о	1	1
775	является не	1	1
776	но самое	1	1
777	этому вопросу	1	1
778	здесь же	1	1
779	следует дать	1	1
780	или даже	1	1
781	в данной	3	1
782	являются совершенно	1	1
783	постановка вопроса	1	1
784	за ним	1	1
785	речи только	1	1
786	был бы	3	1
787	никто не	1	1
788	могло бы	3	1
789	в языке	7	1
790	речи что	1	1
791	в современном	1	1
792	не для	1	1
793	при отсутствии	1	1
794	их по	1	1
795	и такими	1	1
796	в особенности	2	1
797	свою мысль	1	1
798	со всем	1	1
799	точек зрения	2	1
800	на примере	1	1
801	однако что	4	1
802	и тех	1	1
803	а именно	3	1
804	а наоборот	1	1
805	о котором	1	1
806	еще и	2	1
807	такое же	1	1
808	первостепенной важности	1	1
809	показывает что	1	1
810	могут иметь	1	1
811	обратиться к	1	1
812	же есть	1	1
813	естественно что	3	1
814	и делает	1	1
815	вновь к	1	1
816	выше и	1	1
817	основной вопрос	1	1
818	зависит от	1	1
819	возвращаясь к	1	1
820	этой точки	1	1
821	во внимание	5	1
822	языка не	1	1
823	или речи	1	1
824	как показано	1	1
825	для этой	1	1
826	этого можно	1	1
827	к возникновению	1	1
828	как именно	1	1
829	в речи	1	1
830	не видит	1	1
831	из элементов	1	1
832	эти слова	2	1
833	когда говорят	1	1
834	это те	2	1
835	и потому	1	1
836	мы говорим	4	1
837	иную функцию	2	1
838	обязывает нас	1	1
839	который мы	1	1
840	образом и	1	1
841	бы одно	1	1
842	но сам	2	1
843	в тех	2	1
844	с рядом	1	1
845	понятии которое	1	1
846	том смысле	1	1
847	указанием на	1	1
848	дело идет	1	1
849	свою культурную	2	1
850	и от	1	1
851	будет находиться	1	1
852	сих пор	8	1
853	над языком	1	1
854	чрезвычайно важный	1	1
855	и вторая	1	1
856	слов которые	1	1
857	и ты	1	1
858	об одном	1	1
859	становится возможным	1	1
860	в смысле	1	1
861	должны быть	1	1
862	письменную речь	1	1
863	более того	1	1
864	вопрос в	2	1
865	положения относительно	1	1
866	мы сталкиваемся	1	1
867	формы с	1	1
868	о совершенно	1	1
869	уже на	1	1
870	речи вообще	1	1
871	от той	1	1
872	отношении между	1	1
873	другого то	1	1
874	лишь об	1	1
875	и научная	4	1
876	совершенно иной	2	1
877	легко видеть	1	1
878	от него	1	1
879	со звуковой	1	1
880	или нет	1	1
881	и всецело	1	1
882	еще более	2	1
883	против того	1	1
884	находим в	1	1
885	но это	5	1
886	функции не	2	1
887	или несколько	1	1
888	что вообще	3	1
889	то вопрос	1	1
890	в целях	1	1
891	помощью которых	1	1
892	установить и	1	1
893	вся беда	1	1
894	между ними	1	1
895	не знает	2	1
896	и каждая	1	1
897	другой стороны	3	1
898	же относится	1	1
899	две или	1	1
900	же мы	4	1
901	что под	1	1
902	в свое	2	1
903	что то	1	1
904	к числу	1	1
905	а может	1	1
906	поскольку с	1	1
907	как на	8	1
908	смысле что	1	1
