N	2gram	Bakhtin_Pr_1	Myshleni
377	свободным в	1	1
378	бы то	2	1
379	начала все	1	1
380	во всех	1	1
381	тем как	4	1
382	не отличается	1	1
383	а следовательно	1	1
384	как если	1	1
385	один элемент	2	1
386	слов не	1	1
387	эта особенность	4	1
388	менее всего	6	1
389	постановка проблемы	1	1
390	представляют по	1	1
391	отношение к	2	1
392	мы думаем	1	1
393	и чем	1	1
394	значение для	1	1
395	они действительно	1	1
396	сама по	1	1
397	относится к	1	1
398	однако не	2	1
399	кроме того	3	1
400	в единый	1	1
401	и понимания	3	1
402	более или	1	1
403	в действительности	1	1
404	за собой	1	1
405	впечатление что	1	1
406	сливается с	6	1
407	не приходится	1	1
408	та же	1	1
409	в которой	2	1
410	бы и	4	1
411	он в	3	1
412	думаем что	1	1
413	чем бы	1	1
414	не возникает	2	1
415	выражение в	6	1
416	ни одна	1	1
417	может лежать	1	1
418	этого образа	1	1
419	мысли ни	1	1
420	самая постановка	1	1
421	вследствие этого	2	1
422	вообще не	1	1
423	это путь	1	1
424	он ни	2	1
425	порядка в	3	1
426	до самого	1	1
427	новой формы	1	1
428	по существу	3	1
429	до конца	8	1
430	ни были	2	1
431	к каждому	1	1
432	что каждая	1	1
433	подобно тому	3	1
434	лишь с	1	1
435	одному и	1	1
436	находит себе	1	1
437	то ни	2	1
438	для всей	1	1
439	могла бы	1	1
440	что все	1	1
441	в состоянии	1	1
442	мире не	1	1
443	и с	4	1
444	которые ближе	1	1
445	них не	1	1
446	всеми своими	2	1
447	которая как	1	1
448	он есть	4	1
449	приходит в	1	1
450	себе их	1	1
451	видеть и	1	1
452	это слияние	1	1
453	для них	1	1
454	мы пытались	1	1
455	является их	1	1
456	и синтеза	1	1
457	все равно	1	1
458	всегда и	1	1
459	несмотря на	6	1
460	уже у	1	1
461	чем в	2	1
462	даже там	2	1
463	такой же	1	1
464	зрения ее	1	1
465	подойти к	1	1
466	нисколько не	2	1
467	восприятия и	1	1
468	именно этот	1	1
469	и становится	1	1
470	которую он	1	1
471	почти не	1	1
472	между людьми	1	1
473	не находит	1	1
474	одного признака	1	1
475	себе а	1	1
476	общества но	1	1
477	жизни с	1	1
478	становится предметом	1	1
479	сих пор	2	1
480	что имеет	1	1
481	этой формы	1	1
482	для данного	1	1
483	иначе как	1	1
484	теми же	1	1
485	что было	4	1
486	это предположение	1	1
487	даже в	4	1
488	не для	1	1
489	так называемого	1	1
490	самые формы	1	1
491	раз и	4	1
492	с точки	13	1
493	от чисто	1	1
494	далее что	1	1
495	смысле говорит	1	1
496	и функции	1	1
497	не имеет	1	1
498	в сущности	5	1
499	к этим	2	1
500	на него	3	1
501	которого он	1	1
502	не могло	1	1
503	только и	1	1
504	жизни не	2	1
505	речи он	1	1
506	или как	5	1
507	слове и	1	1
508	а лишь	2	1
509	мы подходим	1	1
510	нам важно	1	1
511	вот что	1	1
512	эти три	1	1
513	входят в	2	1
514	уже и	2	1
515	котором в	1	1
516	до своих	1	1
517	ему не	1	1
518	не потому	2	1
519	у нас	1	1
520	и оно	1	1
521	поэтому не	2	1
522	же самое	1	1
523	для его	3	1
524	мысли о	1	1
525	бы это	1	1
526	и свое	1	1
527	него как	1	1
528	для себя	2	1
529	особенности этого	1	1
530	пределах своего	1	1
531	говорит сам	2	1
532	в виду	1	1
533	связь по	1	1
534	но при	1	1
535	в ней	2	1
536	же не	2	1
537	в ее	1	1
538	данном случае	2	1
539	другими словами	1	1
540	построены по	1	1
541	суждений и	1	1
542	характер и	1	1
543	типа в	1	1
544	только не	1	1
545	идет не	2	1
546	в пределах	13	1
547	роль в	1	1
548	и совершенно	1	1
549	котором мы	1	1
550	лежащей в	1	1
551	что у	1	1
552	достаточно чтобы	1	1
553	в другом	1	1
554	переход к	1	1
555	здесь как	1	1
556	человека можно	1	1
557	здесь нет	1	1
558	до сих	2	1
559	она была	1	1
560	вошел в	1	1
561	что дело	1	1
562	пор остается	1	1
563	слово и	1	1
564	понятно что	1	1
565	к другу	1	1
566	все те	2	1
567	форме в	1	1
568	как этот	1	1
569	не поддаются	1	1
570	его построения	1	1
571	о нем	9	1
572	создается впечатление	1	1
573	является по	1	1
574	другом месте	1	1
575	на вопрос	2	1
576	положения которые	2	1
577	за пределами	1	1
578	перед вопросом	1	1
579	утверждает что	1	1
580	все его	3	1
581	орудием в	1	1
582	и мыслей	1	1
583	и единый	1	1
584	если принять	1	1
585	отметить что	1	1
586	во всей	2	1
587	каждый элемент	3	1
588	в форме	7	1
589	в другой	3	1
590	также не	2	1
591	если это	1	1
592	не так	1	1
593	друг к	1	1
594	строится не	1	1
595	всего могут	1	1
596	на которой	1	1
597	ибо в	2	1
598	только у	3	1
599	мне кажется	1	1
600	проникнуть в	1	1
601	словом и	1	1
602	не идет	1	1
603	на особой	1	1
604	они могут	2	1
605	внешних условий	1	1
606	а только	1	1
607	путь которым	1	1
608	лежащие в	2	1
609	отношении друг	1	1
610	ничто не	1	1
611	как например	2	1
612	пути по	1	1
613	или даже	2	1
614	за ним	3	1
615	был бы	6	1
616	одно из	2	1
617	и приобретает	1	1
618	и навсегда	1	1
619	в конце	6	1
620	вовсе не	7	1
621	отдельные звенья	1	1
622	слово как	1	1
623	подходим к	1	1
624	не о	2	1
625	как его	1	1
626	но что	1	1
627	дело и	1	1
628	у него	5	1
629	случае не	1	1
630	особенность которая	1	1
631	в новый	1	1
632	больше лиц	1	1
633	значение только	1	1
634	быть совершенно	1	1
635	ведь мы	1	1
636	бы тогда	1	1
637	этого пути	1	1
638	и даже	2	1
639	выходит за	1	1
640	точек зрения	3	1
641	за пределы	7	1
642	здесь в	1	1
643	а именно	1	1
644	человека а	1	1
645	в большинстве	2	1
646	что не	1	1
647	что для	1	1
648	превращается в	4	1
649	чтобы убедиться	1	1
650	ничем не	1	1
651	и самый	1	1
652	не на	4	1
653	самое слово	2	1
654	а не	22	1
655	при определении	1	1
656	последнего времени	1	1
657	он становится	1	1
658	ближе подходит	2	1
659	не об	2	1
660	совершенно иное	2	1
661	в особые	1	1
662	бы оно	1	1
663	развитии и	1	1
664	на который	1	1
665	материал на	1	1
666	для самого	2	1
667	другие не	1	1
668	что вся	1	1
669	же самый	1	1
670	может стать	1	1
671	в данном	2	1
672	в той	2	1
673	ведет к	1	1
674	что же	4	1
675	и там	1	1
676	со всею	2	1
677	в мир	3	1
678	не совпадает	1	1
679	в человеческом	1	1
680	из отдельных	1	1
681	и менее	1	1
682	быть не	1	1
683	мы сказали	1	1
684	дело идет	5	1
685	этом случае	1	1
686	принцип его	2	1
687	ряде других	2	1
688	в условиях	2	1
689	это последнее	1	1
690	как раз	6	1
691	остается в	1	1
692	противоречие и	1	1
693	например у	1	1
694	вопрос в	1	1
695	известной степени	1	1
696	построения всего	1	1
697	привело бы	1	1
698	в другое	1	1
699	лишь как	7	1
700	увидим дальше	1	1
701	тенденции не	1	1
702	отношении не	1	1
703	нет твердых	1	1
704	конце концов	5	1
705	хотя бы	2	1
706	позволяет нам	1	1
707	и переносит	1	1
708	вообще и	1	1
709	правда с	1	1
710	все элементы	1	1
711	и превращается	1	1
712	но если	1	1
713	и объективные	1	1
714	лишь по	1	1
715	материал и	3	1
716	типа и	3	1
717	самую существенную	1	1
718	выводы в	1	1
719	него в	2	1
720	бы его	1	1
721	не развивается	1	1
722	значение не	1	1
723	собой это	1	1
724	с внешней	1	1
725	образ в	2	1
726	лишь случайно	1	1
727	но в	7	1
728	точно так	1	1
