N	2gram	Bakhtin_Fr_5	Istorich
403	история о	1	1
404	только во	1	1
405	здесь все	3	1
406	обратимся к	1	1
407	не мог	4	1
408	когда в	2	1
409	с ума	1	1
410	и при	1	1
411	в своей	3	1
412	которую мы	1	1
413	этой связи	3	1
414	женщин и	1	1
415	и без	2	1
416	народ и	1	1
417	с точки	2	1
418	знает и	1	1
419	доме и	1	1
420	за своим	1	1
421	что я	1	1
422	от его	3	1
423	на три	1	1
424	нельзя было	2	1
425	и той	1	1
426	и более	1	1
427	не могли	1	1
428	собой и	1	1
429	не должно	1	1
430	более древних	1	1
431	превратилось в	1	1
432	что эта	2	1
433	и есть	2	1
434	без него	1	1
435	тесную связь	1	1
436	подтверждается и	1	1
437	а иногда	1	1
438	огнем в	1	1
439	мышления и	1	1
440	дело в	3	1
441	не нуждается	2	1
442	существу эта	1	1
443	да вот	1	1
444	же значение	1	1
445	указывалось что	1	1
446	для всего	1	1
447	в день	1	1
448	этого явления	1	1
449	больше чем	2	1
450	на землю	1	1
451	король здесь	1	1
452	при всем	1	1
453	очень мало	1	1
454	как она	1	1
455	ее с	1	1
456	жизни на	1	1
457	правда это	1	1
458	но дело	2	1
459	же он	1	1
460	как будто	1	1
461	очень часто	4	1
462	один раз	2	1
463	в городе	2	1
464	прямо говорит	1	1
465	здесь совершенно	1	1
466	в состав	1	1
467	воплощенная в	1	1
468	же самое	2	1
469	мы все	1	1
470	мы выделили	1	1
471	и другим	1	1
472	к тому	2	1
473	на ветви	1	1
474	предыдущей главе	1	1
475	в наши	1	1
476	указывает на	1	1
477	здесь под	1	1
478	они и	2	1
479	специфический характер	1	1
480	где он	1	1
481	приведем еще	1	1
482	должен быть	2	1
483	вы не	1	1
484	более не	1	1
485	смерть старого	1	1
486	вложена в	1	1
487	но мы	2	1
488	до брака	1	1
489	как ее	2	1
490	и сам	1	1
491	можно было	4	1
492	те же	1	1
493	можно понять	1	1
494	во второй	2	1
495	том как	2	1
496	по тому	2	1
497	и с	10	1
498	побывать в	1	1
499	с этого	1	1
500	если бы	1	1
501	что под	1	1
502	утверждают что	2	1
503	связанная с	2	1
504	находится в	1	1
505	к своему	1	1
506	другом месте	2	1
507	фольклора не	1	1
508	и поэтому	1	1
509	и та	2	1
510	вражда к	1	1
511	никак не	1	1
512	игра и	1	1
513	самому себе	1	1
514	имеет значения	1	1
515	можно сказать	2	1
516	а также	4	1
517	была его	1	1
518	и во	4	1
519	как они	3	1
520	связь между	1	1
521	видим таким	1	1
522	и всю	1	1
523	от них	1	1
524	в его	13	1
525	во всей	1	1
526	и только	2	1
527	вслед за	1	1
528	именно в	3	1
529	в середине	1	1
530	в ту	2	1
531	у всех	1	1
532	тысячи и	1	1
533	знакомые нам	1	1
534	в лице	1	1
535	но с	1	1
536	всякого рода	2	1
537	связь и	1	1
538	с ними	1	1
539	она правда	1	1
540	и потому	1	1
541	дает право	2	1
542	во времени	2	1
543	в большом	1	1
544	жизни и	8	1
545	возвращается в	1	1
546	мира он	1	1
547	пир на	2	1
548	оказывается в	1	1
549	происходящую в	1	1
550	так можно	1	1
551	эта угроза	1	1
552	в большинстве	2	1
553	и они	1	1
554	явление то	1	1
555	в жизни	1	1
556	в виде	1	1
557	в начале	2	1
558	не дает	1	1
559	большинстве случаев	2	1
560	же объясняется	1	1
561	вводится в	1	1
562	которые в	1	1
563	в мировой	1	1
564	земли и	1	1
565	себе в	1	1
566	и их	5	1
567	и также	1	1
568	последние слова	1	1
569	представлений о	1	1
570	здесь перед	2	1
571	не о	1	1
572	ту сторону	1	1
573	к той	1	1
574	от того	3	1
575	смерти и	1	1
576	для того	6	1
577	рядом с	2	1
578	на голову	1	1
579	и из	1	1
580	типична для	1	1
581	здесь более	1	1
582	в знак	1	1
583	и тех	1	1
584	здесь в	4	1
585	для этого	1	1
586	в ряде	2	1
587	прямо или	1	1
588	мы еще	2	1
589	и пр	1	1
590	от этого	2	1
591	в любой	1	1
592	его как	4	1
593	о чем	3	1
594	царей в	1	1
595	здесь за	1	1
596	него не	2	1
597	под влиянием	1	1
598	для этой	1	1
599	во франции	2	1
600	начиная с	2	1
601	до этого	1	1
602	в самой	8	1
603	из форм	1	1
604	он ее	1	1
605	из трех	1	1
606	в предыдущей	1	1
607	поэтому если	1	1
608	xix века	1	1
609	по своему	4	1
610	не дают	1	1
611	не существенно	1	1
612	и всей	1	1
613	людей так	1	1
614	и формы	1	1
615	и история	1	1
616	в условиях	2	1
617	о мире	1	1
618	в книге	1	1
619	для выражения	1	1
620	формы и	1	1
621	ногами и	1	1
622	мира и	8	1
623	ее и	1	1
624	в эту	2	1
625	еще более	1	1
626	для его	1	1
627	но зато	1	1
628	от всего	1	1
629	хотя бы	2	1
630	все они	4	1
631	она дает	2	1
632	в обстановке	1	1
633	по всему	1	1
634	здесь только	2	1
635	от лица	1	1
636	он владеет	1	1
637	две стороны	1	1
638	не знает	1	1
639	но этот	3	1
640	отношению к	1	1
641	из этого	1	1
642	в свое	1	1
643	видели какую	2	1
644	в заключение	3	1
645	него за	1	1
646	но эти	1	1
647	в частности	1	1
648	играют в	1	1
649	на другой	1	1
650	это в	2	1
651	и свою	1	1
652	можно назвать	1	1
653	как на	4	1
654	в таком	1	1
655	такой же	4	1
