N	2gram	Bakhtin_Pr_3	Mirosoze
117	себя в	1	4
118	уже не	2	4
119	что и	5	4
120	в свою	1	4
121	до конца	3	4
122	самого себя	2	4
123	т е	12	4
124	великого инквизитора	2	4
125	что в	7	4
126	чтобы не	1	3
127	это и	2	3
128	к другому	20	3
129	высшей степени	3	3
130	той же	2	3
131	они были	1	3
132	начала в	1	3
133	и самого	1	3
134	и на	6	3
135	в чем	5	3
136	менее всего	1	3
137	он в	4	3
138	как он	3	3
139	идеи и	1	3
140	и она	1	3
141	не бывает	2	3
142	в каждом	3	3
143	и с	15	3
144	в глубине	1	3
145	на все	1	3
146	его в	4	3
147	с самим	14	3
148	ни в	4	3
149	в них	2	3
150	в высшей	3	3
151	все равно	4	3
152	всю жизнь	2	3
153	не мог	5	3
154	же есть	1	3
155	этого необходимо	2	3
156	в такой	3	3
157	не для	2	3
158	любви и	1	3
159	он хочет	4	3
160	по своей	1	3
161	настасьей филипповной	1	3
162	его он	1	3
163	только с	3	3
164	себя и	8	3
165	момент в	1	3
166	было в	2	3
167	если бы	4	3
168	с ним	8	3
169	и должно	2	3
170	о том	2	3
171	самого достоевского	1	3
172	и во	3	3
173	нет у	1	3
174	что они	6	3
175	к которой	1	3
176	в том	3	3
177	только в	6	3
178	не так	1	3
179	творчестве достоевского	5	3
180	тем что	4	3
181	с другим	11	3
182	до сих	1	3
183	к которому	2	3
184	с которым	7	3
185	человек в	2	3
186	нет ничего	1	3
187	в творчестве	3	3
188	не знал	2	3
189	тех которые	1	3
190	сих пор	1	3
191	и от	5	3
192	лишь как	1	3
193	отношении к	7	3
194	сказать что	2	3
195	в своих	1	3
196	и человек	1	3
197	те которые	1	3
198	я и	2	2
199	великом инквизиторе	1	2
200	нем нет	1	2
201	отношения к	1	2
202	в обычном	2	2
203	уже все	2	2
204	от этой	2	2
205	достоевского в	3	2
206	поэтому он	3	2
207	с таким	4	2
208	из подполья	36	2
209	у мышкина	1	2
210	но она	1	2
211	он переживает	1	2
212	во всех	2	2
213	то он	1	2
214	к богу	1	2
215	по отношению	5	2
216	себе и	5	2
217	не хотел	1	2
218	она есть	1	2
219	в центре	1	2
220	как к	4	2
221	хотя и	3	2
222	говорит что	1	2
223	увидим что	2	2
224	то в	2	2
225	в которой	2	2
226	бы не	2	2
227	и тот	1	2
228	в братьях	3	2
229	но на	4	2
230	этот процесс	1	2
231	и если	2	2
232	на его	4	2
233	этого вопроса	1	2
234	друг для	1	2
235	на этом	4	2
236	с собой	1	2
237	еще более	2	2
238	тут не	3	2
239	лишь в	5	2
240	настасье филипповне	1	2
241	мире как	1	2
242	федора павловича	2	2
243	то все	2	2
244	мышкина и	3	2
245	достоевского и	3	2
246	если я	2	2
247	версилова с	1	2
248	должно быть	3	2
249	смердяков и	3	2
250	достоевского нет	3	2
251	в этих	1	2
252	точки зрения	8	2
253	с настасьей	1	2
254	другим и	3	2
255	в который	1	2
256	но эта	1	2
257	которые в	2	2
258	есть еще	1	2
259	соединение с	1	2
260	эта мысль	1	2
261	тогда когда	1	2
262	правда в	1	2
263	чем не	2	2
264	ничего не	4	2
265	к ней	2	2
266	и любовь	1	2
267	связи с	1	2
268	как будто	7	2
269	в основе	1	2
270	нигде нет	1	2
271	к себе	17	2
272	нет ни	2	2
273	оно не	1	2
274	приходит к	1	2
275	самим собою	9	2
276	мысль о	1	2
277	верит в	1	2
278	можно было	1	2
279	еще в	3	2
280	своего образа	1	2
281	после того	1	2
282	по себе	3	2
283	в разных	1	2
284	и что	5	2
285	в сущности	11	2
286	к нему	14	2
287	другого в	2	2
288	все время	5	2
289	такой человек	1	2
290	подобно тому	2	2
291	но с	2	2
292	тот же	2	2
293	направлена на	1	2
294	мы увидим	2	2
295	и рогожина	1	2
296	бы его	4	2
297	равно что	1	2
298	он уже	3	2
299	между тем	3	2
300	герои достоевского	1	2
301	так что	5	2
302	же и	2	2
303	ставрогина к	2	2
304	со своим	1	2
305	уже в	3	2
306	ни одного	5	2
307	о великом	1	2
308	него и	2	2
309	и других	1	2
310	себе в	1	2
311	и мир	2	2
312	много раз	2	2
313	не о	4	2
314	братьях карамазовых	3	2
315	противоречии с	2	2
316	не случайно	1	2
317	лишь один	1	2
318	были бы	2	2
319	или иной	2	2
320	что человек	1	2
321	уходит в	1	2
322	мы еще	1	2
323	подполья и	1	2
324	что не	7	2
325	так это	1	2
326	и своего	3	2
327	в идиоте	1	2
328	было для	1	2
329	к матери	1	2
330	вместе с	4	2
331	в человеке	2	2
332	к своему	5	2
333	не видел	1	2
334	тому как	2	2
335	что же	8	2
336	да и	4	2
337	сам не	3	2
338	другого человека	5	2
339	но для	3	2
340	сознания и	3	2
341	его с	4	2
342	человек и	2	2
343	и самое	1	2
344	бы в	3	2
345	его нельзя	2	2
346	для друга	1	2
347	быть и	2	2
348	а в	5	2
349	к самому	3	2
350	отношением к	4	2
351	но этот	2	2
352	отношению к	6	2
353	я ни	1	1
354	к духовной	1	1
355	говорят о	1	1
356	и то	3	1
357	самом деле	13	1
358	людей на	1	1
359	он может	2	1
360	своей основной	1	1
361	он хотел	1	1
362	проникает в	1	1
363	ведь и	3	1
364	достоевский считал	1	1
365	смерти отца	4	1
366	этом направлении	1	1
367	петра верховенского	2	1
368	будто что-то	1	1
369	он знает	2	1
370	у тебя	1	1
371	что если	1	1
372	все уже	1	1
373	еще до	2	1
374	говорить о	3	1
375	и ее	2	1
376	по замыслу	12	1
377	степени как	1	1
378	на мир	1	1
379	достоевского почти	1	1
380	он остается	1	1
381	что теперь	1	1
382	а еще	1	1
383	на них	5	1
384	будут знать	1	1
385	в преступлении	2	1
386	тем как	1	1
387	все будет	1	1
388	друг на	2	1
389	решает вопрос	1	1
390	не все	1	1
391	уже как	1	1
392	него с	1	1
393	нет и	3	1
394	за пределы	2	1
395	я только	1	1
396	определяется не	2	1
397	сама по	2	1
398	он думает	1	1
399	себя за	2	1
400	одному знаменателю	1	1
401	с этим	2	1
402	сострадания и	1	1
403	глубоким и	1	1
404	романах достоевского	3	1
405	по внешним	1	1
406	и преступление	1	1
407	могли бы	1	1
408	и как	3	1
409	его к	3	1
410	чем о	1	1
411	знаю что	2	1
412	за границей	2	1
413	не хочет	2	1
414	нее он	1	1
415	ни один	1	1
416	в целом	5	1
417	человек у	1	1
418	все так	1	1
419	все эти	4	1
420	или во	1	1
421	то я	1	1
422	во многих	1	1
423	убеждается что	1	1
424	из опыта	1	1
425	ее как	3	1
426	раз в	2	1
427	нет уж	1	1
428	бы только	1	1
429	и кто	1	1
430	чем его	1	1
431	не приводит	1	1
432	на то	1	1
433	ответом на	1	1
434	в записках	3	1
435	опять не	1	1
436	в первых	2	1
437	и другим	1	1
438	все те	2	1
439	по ту	2	1
440	он должен	2	1
441	ведь не	1	1
442	ивана не	1	1
443	в плане	6	1
444	образ его	1	1
445	всех своих	1	1
446	себе всякое	1	1
447	кто этот	1	1
448	но все	5	1
449	значительной степени	1	1
450	совпадают с	1	1
451	же не	2	1
452	сознание и	1	1
453	своеобразное сладострастие	1	1
454	в другом	8	1
455	об этом	1	1
456	говорил что	1	1
457	самим собой	6	1
458	входит в	2	1
459	на протяжении	5	1
460	зачем живет	1	1
461	было бы	2	1
462	он есть	2	1
463	я все	6	1
464	к миру	1	1
465	после этого	1	1
466	мой мальчик	1	1
467	понимал достоевский	1	1
468	его ум	1	1
469	не люблю	1	1
470	достоевский и	1	1
471	федор павлович	1	1
472	она и	1	1
473	взглядом и	1	1
474	что совершенно	1	1
475	этого не	3	1
476	с тем	5	1
477	на друга	2	1
478	он предлагает	1	1
479	ибо он	2	1
480	эту тему	1	1
481	его отношения	1	1
482	которой он	2	1
483	нигде не	1	1
484	я вас	6	1
485	остается в	2	1
486	на себя	1	1
487	же я	3	1
488	перед собой	1	1
489	и становится	1	1
490	но я	2	1
491	его образ	1	1
492	которую он	1	1
493	других так	1	1
494	бы на	1	1
495	человеку как	1	1
496	что такое	2	1
497	можно найти	1	1
498	как все	1	1
499	замыслу достоевского	7	1
500	и без	2	1
501	в котором	3	1
502	с точки	4	1
503	человеком и	1	1
504	к одному	3	1
505	существует для	1	1
506	в которых	2	1
507	его смердяков	1	1
508	своего рода	2	1
509	признать что	2	1
510	должны были	1	1
511	и слез	3	1
512	это раскрылось	1	1
513	стало быть	1	1
514	него не	1	1
515	другом и	1	1
516	она в	2	1
517	свое состояние	1	1
518	любви тут	1	1
519	и более	1	1
520	их в	3	1
521	ставрогина в	1	1
522	между двумя	2	1
523	же такое	1	1
524	в исступлении	1	1
525	нас к	1	1
526	с раскольниковым	1	1
527	вернемся к	1	1
528	чистый человек	1	1
529	нему можно	1	1
530	его нет	1	1
531	этими двумя	2	1
532	для каждого	1	1
533	у кого	1	1
534	о рае	1	1
535	мир человека	1	1
536	и именно	1	1
537	боролся с	1	1
538	же его	1	1
539	во всякой	1	1
540	к такому	1	1
541	для всего	1	1
542	на два	1	1
543	ли бы	1	1
544	и весь	1	1
545	или как	2	1
546	согласился бы	1	1
547	мыслей и	2	1
548	ту сторону	2	1
549	христом в	1	1
550	ему и	1	1
551	сам я	1	1
552	есть это	1	1
553	и теперь	1	1
554	того же	2	1
555	замечательно что	1	1
556	до того	1	1
557	слова о	4	1
558	и делает	2	1
559	что на	1	1
560	стоит перед	1	1
561	милый мой	1	1
562	записок из	3	1
563	в нее	1	1
564	мечты о	1	1
565	легенда о	1	1
566	не могут	1	1
567	и религиозная	1	1
568	и часто	1	1
569	ее на	1	1
570	тогда и	2	1
571	раскрывается с	1	1
572	лежит в	2	1
573	бы он	4	1
574	отличается от	2	1
575	для такого	1	1
576	и любить	1	1
577	мысли о	2	1
578	по сравнению	1	1
579	все еще	1	1
580	человека нет	1	1
581	в вечность	1	1
582	уверенности и	1	1
583	для себя	6	1
584	зосимы в	1	1
585	обращенный к	2	1
586	как не	1	1
587	не хочу	6	1
588	всего этого	2	1
589	в ее	3	1
590	правда по	1	1
591	он с	4	1
592	настасьи филипповны	7	1
593	говорили что	3	1
594	в пределах	6	1
595	приводит к	1	1
596	роль в	1	1
597	дано в	1	1
598	как с	1	1
599	и сам	5	1
600	раскольникова уже	1	1
601	на нее	2	1
602	матери подростка	1	1
603	не с	2	1
604	мог бы	2	1
605	живет такой	1	1
606	она была	1	1
607	но у	1	1
608	целом мире	1	1
609	старца зосимы	1	1
610	со словами	1	1
611	ивана в	3	1
612	оценок и	1	1
613	с человеком	2	1
614	находится в	2	1
615	голос самого	2	1
616	никогда и	1	1
617	народом в	1	1
618	именно потому	2	1
619	нет на	2	1
620	на вопрос	4	1
621	можно более	1	1
622	что такой	1	1
623	нему он	2	1
624	в значительной	1	1
625	все в	1	1
626	каждый человек	1	1
627	путь к	1	1
628	это в	2	1
629	преступлении и	1	1
630	путь путь	1	1
631	очень важна	1	1
632	ибо и	2	1
633	себя но	2	1
634	и только	2	1
635	тотчас же	4	1
636	достоевского это	2	1
637	наконец в	3	1
638	нем и	1	1
639	из моментов	1	1
640	к концу	3	1
641	человека как	4	1
642	и об	2	1
643	она на	1	1
644	ну и	1	1
645	происходит в	1	1
646	ставрогиным как	1	1
647	но так	3	1
648	же все	1	1
649	вне себя	2	1
650	характерный для	1	1
651	будь то	1	1
652	которым он	6	1
653	но ни	2	1
654	с какой-то	2	1
655	это очень	1	1
656	правда и	1	1
657	для раскольникова	2	1
658	всех его	1	1
659	одних и	1	1
660	смирись гордый	1	1
661	бы ни	1	1
662	в голове	1	1
663	обращенность к	1	1
664	в уста	1	1
665	со всеми	2	1
666	не то	2	1
667	в иване	1	1
668	и у	5	1
669	я имею	1	1
670	а напротив	1	1
671	в противоречии	1	1
672	записках из	2	1
673	не принимает	4	1
674	другу как	1	1
675	его и	3	1
676	был бы	2	1
677	никто не	1	1
678	в письме	1	1
679	достоевского его	1	1
680	в прошлом	1	1
681	смысле этого	2	1
682	и желание	1	1
683	идея у	1	1
684	но что	1	1
685	другому и	3	1
686	человек как	1	1
687	этом отношении	1	1
688	протяжении всего	4	1
689	ивана как	1	1
690	ее внутреннего	1	1
691	как можно	3	1
692	жизнь как	1	1
693	не были	1	1
694	с иваном	3	1
695	достоевского эта	1	1
696	обычном смысле	2	1
697	с другой	4	1
698	в высшем	1	1
699	и прежде	4	1
700	и быть	1	1
701	такое же	1	1
702	а с	3	1
703	своего собственного	3	1
704	слияния с	1	1
705	личности не	1	1
706	перед тем	1	1
707	может ли	1	1
708	достоевского с	1	1
709	природы он	1	1
710	перед которой	1	1
711	у других	1	1
712	у человека	2	1
713	и считает	1	1
714	власти и	1	1
715	о чем	2	1
716	от всех	1	1
717	и ему	2	1
718	нас прежде	1	1
719	он изображает	1	1
720	ни на	1	1
721	становится по	1	1
722	все позволено	2	1
723	него на	2	1
724	на самом	11	1
725	независимо от	1	1
726	женщиной и	1	1
727	требует от	1	1
728	приводит в	1	1
729	по своему	3	1
730	в изображении	1	1
731	в романах	3	1
732	на тот	1	1
733	в той	2	1
734	он ведет	1	1
735	а между	3	1
736	гордый человек	1	1
737	чтобы заставить	1	1
738	что весь	1	1
739	вне этой	2	1
740	в тот	1	1
741	у ивана	1	1
742	правде правда	1	1
743	про себя	3	1
744	этого слова	7	1
745	мой милый	1	1
746	с этой	2	1
747	я сам	7	1
748	будет и	1	1
749	все это	16	1
750	я ты	1	1
751	и пошло	1	1
752	которых он	2	1
753	павлович карамазов	1	1
754	в силах	2	1
755	но тот	1	1
756	своей собственной	1	1
757	а к	2	1
758	когда он	2	1
759	той или	2	1
760	конце концов	3	1
761	мы должны	5	1
762	его уже	1	1
763	человека она	1	1
764	традиций в	1	1
765	только что	3	1
766	все они	1	1
767	пусть пусть	1	1
768	себя он	1	1
769	от всякого	1	1
770	жизнь это	1	1
771	ты не	1	1
772	этого сострадания	1	1
773	между ними	1	1
774	с ней	1	1
775	алеши и	2	1
776	идея в	1	1
777	все исторические	1	1
778	ко всему	1	1
779	из этого	1	1
780	всего как	1	1
781	и жизнь	1	1
782	сам в	2	1
783	ставрогина и	2	1
784	и смердяков	1	1
785	не сказал	1	1
786	уже есть	1	1
787	а может	2	1
788	им и	3	1
789	как на	2	1
