N	2gram	Tiupa_Lite_2	StatiiOP
302	пути от	2	1
303	с другими	1	1
304	я слышу	1	1
305	против этой	1	1
306	но уже	2	1
307	нет в	2	1
308	текст в	1	1
309	а за	2	1
310	мы видели	1	1
311	место у	1	1
312	в развитии	1	1
313	и некоторые	1	1
314	такой же	3	1
315	на таких	1	1
316	во второй	1	1
317	от своего	1	1
318	место в	1	1
319	что до	1	1
320	в прозе	1	1
321	вплоть до	3	1
322	сам же	1	1
323	права на	3	1
324	такую же	2	1
325	заглядывали в	1	1
326	имел в	1	1
327	что есть	1	1
328	знал что	1	1
329	сущности говоря	1	1
330	можно указать	1	1
331	собственному признанию	1	1
332	одна из	5	1
333	на два	2	1
334	к новым	1	1
335	у кого	1	1
336	тех пор	1	1
337	в основе	2	1
338	что ей	1	1
339	и снова	1	1
340	но только	2	1
341	и автор	1	1
342	и без	2	1
343	с большой	1	1
344	же время	9	1
345	этих двух	1	1
346	развивается в	1	1
347	и эстетическим	1	1
348	не нам	1	1
349	на самого	1	1
350	в бою	2	1
351	именно такой	1	1
352	свое собственное	1	1
353	по нашему	1	1
354	уже о	2	1
355	не могут	1	1
356	он и	2	1
357	и вполне	1	1
358	сравнительно с	1	1
359	всего что	1	1
360	этого рода	1	1
361	для кого	2	1
362	собеседников в	1	1
363	как мы	1	1
364	в свое	2	1
365	свою очередь	1	1
366	здесь не	1	1
367	не могу	2	1
368	данном случае	3	1
369	х годов	3	1
370	к какой	1	1
371	мысль о	1	1
372	русской поэзии	3	1
373	в пределах	1	1
374	так в	5	1
375	слова а	1	1
376	на том	1	1
377	можно было	1	1
378	не за	1	1
379	не так	2	1
380	не с	3	1
381	каждого из	1	1
382	и глубоким	1	1
383	превращаясь в	2	1
384	основана на	1	1
385	поэтому в	1	1
386	своего образа	1	1
387	году писал	1	1
388	в построении	1	1
389	же поэта	1	1
390	быть ни	1	1
391	с полным	1	1
392	вот почему	1	1
393	лица к	1	1
394	столь же	5	1
395	входя в	1	1
396	была найдена	1	1
397	одного из	1	1
398	не помню	1	1
399	можно сказать	1	1
400	всех индивидуальных	1	1
401	в форму	1	1
402	другой поэт	1	1
403	те или	1	1
404	собственной жизни	1	1
405	во втором	1	1
406	чем и	1	1
407	все время	1	1
408	оказался в	1	1
409	конце концов	1	1
410	ни к	1	1
411	еще несколько	1	1
412	я был	1	1
413	не случайно	4	1
414	один из	4	1
415	что только	1	1
416	тот же	2	1
417	всю свою	1	1
418	который в	1	1
419	здесь о	1	1
420	к числу	1	1
421	и жизни	3	1
422	а после	1	1
423	том чтобы	3	1
424	с какой	1	1
425	лица ни	1	1
426	уже в	2	1
427	только на	1	1
428	в поэзии	3	1
429	читателей в	1	1
430	от других	1	1
431	речь в	2	1
432	где бы	1	1
433	одно из	2	1
434	себе в	1	1
435	ведь это	2	1
436	могло бы	2	1
437	не для	1	1
438	а в	3	1
439	у него	2	1
440	в каждом	2	1
441	но за	1	1
442	в исторической	1	1
443	за пределы	1	1
444	что человек	1	1
445	к которому	1	1
446	несколько примеров	1	1
447	сам поэт	1	1
448	себя и	2	1
449	в живых	1	1
450	то и	3	1
451	и стал	1	1
452	вести о	1	1
453	мы и	1	1
454	в ту	1	1
455	в руках	2	1
456	здесь этот	1	1
457	имея в	1	1
458	общего с	1	1
459	политики в	1	1
460	характера и	1	1
461	над ним	2	1
462	что же	1	1
463	говоря уже	2	1
464	я с	1	1
465	жизни в	4	1
466	на свете	2	1
467	быть не	2	1
468	ценность и	1	1
469	всем что	1	1
470	в контексте	1	1
471	поэзии пушкин	1	1
472	этом случае	2	1
473	в ранг	1	1
474	впрочем не	2	1
475	как нам	1	1
476	на существование	1	1
477	силу и	1	1
478	при всем	2	1
479	за его	1	1
480	и для	3	1
481	которых он	1	1
482	и от	1	1
483	для нас	2	1
484	которым в	1	1
485	от него	1	1
486	и все	1	1
487	идет не	1	1
488	бы в	1	1
489	я должен	1	1
490	в наши	1	1
491	здесь поэт	3	1
492	же в	2	1
493	можно признать	1	1
494	в свою	1	1
495	извлечь из	1	1
496	в стихах	8	1
497	не говоря	2	1
498	но разве	1	1
499	имеет ничего	1	1
500	поскольку речь	2	1
501	начать с	1	1
502	к его	1	1
503	едва ли	4	1
504	в последнем	1	1
505	я это	2	1
506	отношению к	3	1
507	из этого	1	1
508	сам в	1	1
509	занимает в	1	1
510	героя в	2	1
511	своих читателей	1	1
512	жизни и	4	1
513	к этой	2	1
514	а я	1	1
515	о себе	3	1
516	в своих	2	1
517	он на	2	1
518	каждое слово	1	1
519	который не	1	1
520	можно назвать	1	1
521	в таком	1	1
522	все что	2	1
523	том числе	2	1
524	ничего общего	1	1
525	гораздо более	1	1
