N	2gram	Propp_Isto_2	Mirosoze
200	и во	1	2
201	и она	3	2
202	же можно	3	2
203	мы видим	8	2
204	так называемый	2	2
205	никто не	1	2
206	была еще	1	2
207	отношению к	3	2
208	как будто	3	2
209	в высшей	1	2
210	до сих	6	2
211	мы еще	1	2
212	о чем	1	2
213	он и	3	2
214	человека к	1	2
215	этот случай	4	2
216	по своему	1	2
217	в той	1	2
218	как бы	6	2
219	образ и	1	2
220	быть не	1	2
221	в более	1	2
222	и для	2	2
223	уже нет	1	2
224	в свою	1	2
225	сказать что	2	2
226	у которых	1	2
227	эти слова	3	2
228	к этой	4	2
229	к этому	1	2
230	себя как	1	1
231	также что	2	1
232	и т	19	1
233	и то	2	1
234	есть очень	1	1
235	на самом	2	1
236	мастер в	2	1
237	его со	1	1
238	она все	1	1
239	в зависимости	1	1
240	мы имеем	15	1
241	мы не	3	1
242	и ничего	2	1
243	под ними	1	1
244	и оставался	1	1
245	установить что	3	1
246	имеет свою	1	1
247	но она	1	1
248	что иное	2	1
249	принадлежит к	2	1
250	не вполне	1	1
251	его пути	3	1
252	я не	2	1
253	то это	6	1
254	зависимости от	1	1
255	этой исторической	1	1
256	есть вместе	1	1
257	и состоит	1	1
258	себе а	1	1
259	еще не	9	1
260	как ему	1	1
261	иное как	2	1
262	во всех	2	1
263	тем как	1	1
264	то мы	2	1
265	самом деле	2	1
266	всякий раз	1	1
267	к которой	1	1
268	в сторону	1	1
269	и действительно	1	1
270	отличие от	1	1
271	в свои	1	1
272	что они	10	1
273	как говорит	1	1
274	в одной	4	1
275	его на	2	1
276	как к	1	1
277	кто не	1	1
278	говорит что	3	1
279	был связан	1	1
280	его к	1	1
281	пронизывает его	1	1
282	со своей	1	1
283	дьявол и	1	1
284	человек у	1	1
285	что же	1	1
286	роль в	3	1
287	потому она	1	1
288	говорят о	2	1
289	интересно что	2	1
290	имеем в	5	1
291	он все	1	1
292	ключ к	2	1
293	и почему	3	1
294	всех этих	3	1
295	не связан	1	1
296	к одному	1	1
297	этого вопроса	1	1
298	в силу	2	1
299	из него	2	1
300	культуры что	1	1
301	конца и	1	1
302	момент когда	2	1
303	которому принадлежал	1	1
304	человек а	1	1
305	в состоянии	3	1
306	они должны	4	1
307	была в	1	1
308	них не	1	1
309	это было	1	1
310	чтобы все	1	1
311	обнаруживает что	1	1
312	центральное место	1	1
313	чтобы узнать	2	1
314	связанным с	1	1
315	после этого	4	1
316	которым он	1	1
317	ней так	1	1
318	этот странный	1	1
319	без этой	1	1
320	хотя в	3	1
321	нисколько не	2	1
322	его нельзя	1	1
323	во время	2	1
324	к тем	1	1
325	что такое	1	1
326	этой связи	1	1
327	можно найти	5	1
328	в преисподнюю	1	1
329	он дает	2	1
330	это верно	1	1
331	в отличие	1	1
332	стоит в	3	1
333	должны были	8	1
334	нельзя было	1	1
335	болезнь и	1	1
336	без участия	2	1
337	земле и	1	1
338	и эти	2	1
339	на небо	1	1
340	и более	2	1
341	войти в	1	1
342	бы быть	1	1
343	вовсе не	1	1
344	сложный и	1	1
345	знал что	1	1
346	с миром	1	1
347	не менее	1	1
348	вплоть до	1	1
349	а иногда	1	1
350	еще до	2	1
351	в обоих	1	1
352	в русской	5	1
353	то чего	3	1
354	что их	1	1
355	он ему	1	1
356	и именно	2	1
357	он еще	1	1
358	в самых	1	1
359	в гневе	1	1
360	казалось бы	1	1
361	человека за	1	1
362	а во	1	1
363	с одним	3	1
364	можно изучить	1	1
365	во всем	1	1
366	и после	1	1
367	не приведет	1	1
368	только с	2	1
369	видит но	1	1
370	но все-таки	1	1
371	у меня	1	1
372	и оно	1	1
373	к себе	2	1
374	он лишен	1	1
375	вокруг него	1	1
376	этом они	1	1
377	как человек	1	1
378	было уже	1	1
379	все еще	2	1
380	которой она	1	1
381	почему он	1	1
382	приходит к	1	1
383	человека этой	1	1
384	из всего	1	1
385	и о	1	1
386	связи со	1	1
387	в душу	1	1
388	можно сделать	1	1
389	уже с	2	1
390	и этим	1	1
391	в пределах	1	1
392	так в	3	1
393	не столько	2	1
394	можно было	5	1
395	так и	5	1
396	нужно было	1	1
397	когда его	1	1
398	означает не	1	1
399	она была	1	1
400	подойти к	2	1
401	является в	1	1
402	он за	1	1
403	мире в	1	1
404	об этом	11	1
405	в разных	2	1
406	находится в	2	1
407	именно потому	1	1
408	есть акт	1	1
409	сам был	1	1
410	при котором	1	1
411	в глаза	2	1
412	одного из	1	1
413	она всегда	3	1
414	связанной с	1	1
415	доходит до	1	1
416	в подземном	1	1
417	путь к	1	1
418	мучает и	1	1
419	часто является	1	1
420	этот момент	1	1
421	восходит к	1	1
422	и только	2	1
423	в другой	4	1
424	и можно	1	1
425	перед этими	2	1
426	также в	2	1
427	и наконец	5	1
428	мы уже	6	1
429	как явление	1	1
430	переносится на	1	1
431	быть и	1	1
432	на которой	2	1
433	в новой	2	1
434	одной из	4	1
435	этот вопрос	1	1
436	пришел к	2	1
437	традиции в	1	1
438	проникнуть в	2	1
439	была для	1	1
440	и ее	2	1
441	в эти	1	1
442	так что	6	1
443	же и	3	1
444	он очень	1	1
445	ничего нельзя	1	1
446	в нашей	2	1
447	ответ на	1	1
448	его и	4	1
449	не сам	2	1
450	себе в	1	1
451	что она	5	1
452	в одном	5	1
453	у нее	4	1
454	связан с	5	1
455	не были	1	1
456	она лежит	1	1
457	не связано	1	1
458	и из	2	1
459	а именно	3	1
460	будет ли	1	1
461	к которому	5	1
462	и др	4	1
463	что не	1	1
464	или этот	1	1
465	а на	1	1
466	у других	1	1
467	жизнь в	1	1
468	или человек	1	1
469	есть момент	1	1
470	мир для	1	1
471	не видит	3	1
472	в частности	1	1
473	ими не	1	1
474	в европе	1	1
475	к жизни	1	1
476	она очень	2	1
477	в течение	1	1
478	наряду с	6	1
479	связаны с	1	1
480	не боится	2	1
481	есть на	2	1
482	он отказывается	1	1
483	если человек	1	1
484	не видят	4	1
485	когда она	3	1
486	да и	2	1
487	человек с	1	1
488	который он	1	1
489	бросается в	1	1
490	в это	1	1
491	в огне	1	1
492	что мы	3	1
493	только для	1	1
494	но это	4	1
495	о его	2	1
496	новым человеком	1	1
497	от нас	1	1
498	на одной	1	1
499	только одна	1	1
500	и часто	2	1
501	уже на	3	1
502	совершается в	2	1
503	бы так	1	1
504	пошел он	1	1
505	он признает	1	1
506	она уже	1	1
507	то не	2	1
508	но когда	1	1
509	особого рода	1	1
510	бы он	1	1
511	себе что	1	1
512	еще более	1	1
513	не должен	4	1
514	ни к	1	1
515	как живой	3	1
516	можно признать	1	1
517	лежит в	1	1
518	но всегда	1	1
519	он же	1	1
520	к какому	1	1
521	на возрождение	1	1
522	не что	2	1
523	есть то	1	1
524	на это	1	1
525	время он	1	1
526	можно назвать	1	1
527	самого бога	1	1
528	и эта	1	1
529	в состояние	2	1
530	так же	13	1
531	они не	4	1
