N	2gram	Bakhtin_Fr_8	Komedia
624	обстоит дело	1	1
625	все более	1	1
626	в системе	1	1
627	именно об	1	1
628	на фоне	1	1
629	иначе чем	1	1
630	нет ничего	1	1
631	между ними	2	1
632	из тех	1	1
633	не знает	1	1
634	сказать что	3	1
635	только как	1	1
636	с детьми	1	1
637	ведь он	1	1
638	равно как	1	1
639	при его	1	1
640	о себе	2	1
641	занимает в	1	1
642	его творчестве	2	1
643	это была	3	1
644	и эта	2	1
645	так же	2	1
646	как на	1	1
