N	2gram	Bakhtin_Pr_1	Myslijsy
129	только как	6	4
130	есть то	1	4
131	по поводу	2	4
132	тем самым	4	4
133	в таком	3	4
134	например в	3	3
135	человека и	1	3
136	самом деле	6	3
137	на самом	4	3
138	и есть	2	3
139	в первом	1	3
140	слова в	7	3
141	мы уже	1	3
142	и значение	2	3
143	которое в	1	3
144	поэзия как	1	3
145	еще не	7	3
146	и на	3	3
147	к слову	1	3
148	там где	6	3
149	для создания	1	3
150	в действительности	1	3
151	в самом	7	3
152	формы в	1	3
153	все эти	5	3
154	бы не	2	3
155	лица и	2	3
156	и если	1	3
157	т д	1	3
158	к одному	1	3
159	образа и	1	3
160	в нее	1	3
161	на нее	1	3
162	в каждом	2	3
163	лишь в	2	3
164	от одного	1	3
165	в них	5	3
166	все равно	1	3
167	не всегда	6	3
168	с точки	6	3
169	но это	3	3
170	в которых	1	3
171	ее не	1	3
172	что есть	1	3
173	никогда не	5	3
174	же время	3	3
175	связи с	2	3
176	до того	1	3
177	так то	1	3
178	должны быть	4	3
179	к тому	1	3
180	как человек	1	3
181	слова с	2	3
182	со значением	1	3
183	представления и	1	3
184	языка и	1	3
185	проч и	1	3
186	что у	1	3
187	было в	1	3
188	мы в	3	3
189	слово и	2	3
190	в виду	4	3
191	и только	4	3
192	вообще и	1	3
193	и следовательно	1	3
194	с ними	4	3
195	этот вопрос	1	3
196	то в	1	3
197	уже не	1	3
198	в поэзии	9	3
199	слова не	3	3
200	и других	2	3
201	самого слова	1	3
202	даже и	1	3
203	именно в	1	3
204	до этого	1	3
205	со словом	5	3
206	в смысле	1	3
207	кроме того	3	3
208	известной степени	4	3
209	в этих	2	3
210	только что	1	3
211	в искусстве	12	3
212	в процессе	1	3
213	такое же	1	2
214	а как	3	2
215	как мы	7	2
216	что иное	1	2
217	не вполне	2	2
218	я не	2	2
219	форму слова	1	2
220	хотя конечно	1	2
221	собою и	1	2
222	в ней	4	2
223	не нужно	5	2
224	иное как	1	2
225	столь же	2	2
226	тем как	5	2
227	общих чертах	1	2
228	то он	1	2
229	значение и	1	2
230	к ним	1	2
231	и я	1	2
232	более и	1	2
233	что по	1	2
234	мы различаем	1	2
235	имеет в	1	2
236	это можно	1	2
237	в нашем	4	2
238	что так	1	2
239	бы только	1	2
240	в наших	1	2
241	как оно	1	2
242	не следует	2	2
243	он не	3	2
244	эта последняя	1	2
245	не как	1	2
246	для понимания	2	2
247	том и	1	2
248	подобно тому	1	2
249	человека в	2	2
250	значительной степени	1	2
251	бы они	1	2
252	здесь мы	2	2
253	в мире	3	2
254	форма есть	6	2
255	это было	1	2
256	или если	1	2
257	она и	1	2
258	чем в	2	2
259	в других	4	2
260	но что	1	2
261	и при	2	2
262	и без	1	2
263	на ступени	1	2
264	вопрос о	1	2
265	сами по	1	2
266	том же	2	2
267	и вообще	2	2
268	же мы	1	2
269	можем сказать	2	2
270	тому что	1	2
271	она не	2	2
272	проч но	3	2
273	до известной	1	2
274	в таких	2	2
275	виду что	1	2
276	иметь в	1	2
277	не имели	1	2
278	имеем дело	3	2
279	и его	16	2
280	в более	4	2
281	уже и	1	2
282	в области	11	2
283	у нас	2	2
284	освобождается от	2	2
285	не могут	2	2
286	без языка	1	2
287	оно не	3	2
288	говоря словами	1	2
289	и это	3	2
290	слов но	1	2
291	не существует	1	2
292	из массы	1	2
293	в ее	4	2
294	данном случае	4	2
295	в глазах	1	2
296	на том	1	2
297	можно было	4	2
298	не с	4	2
299	поэтическом произведении	1	2
300	можно только	6	2
301	и здесь	2	2
302	в самой	2	2
303	нас в	1	2
304	природы и	3	2
305	бы в	1	2
306	высокой степени	1	2
307	еще более	1	2
308	может иметь	5	2
309	человека а	1	2
310	происходит в	1	2
311	быть и	1	2
312	есть процесс	1	2
313	в двух	2	2
314	связь и	2	2
315	они могут	1	2
316	бы ни	1	2
317	именно на	1	2
318	конечно не	5	2
319	и у	2	2
320	в большинстве	5	2
321	в виде	2	2
322	каким образом	1	2
323	большинстве случаев	5	2
324	этом в	1	2
325	словом на	1	2
326	отношение к	10	2
327	человека из	1	2
328	друг друга	1	2
329	не были	1	2
330	и даже	3	2
331	тела и	1	2
332	с другой	7	2
333	или иначе	1	2
334	на этот	1	2
335	и нельзя	1	2
336	сказать несколько	1	2
337	и прежде	5	2
338	в свою	2	2
339	и быть	1	2
340	и др	8	2
341	которые не	1	2
342	языка в	3	2
343	есть лишь	3	2
344	с которым	1	2
345	как ни	1	2
346	равно как	1	2
347	слова от	1	2
348	к его	2	2
349	как мысль	1	2
350	его содержание	1	2
351	из которых	2	2
352	если так	1	2
353	по своему	1	2
354	если оно	1	2
355	тому как	1	2
356	том смысле	1	2
357	быть не	1	2
358	поэзия не	1	2
359	художественное произведение	8	2
360	и для	11	2
361	что делает	1	2
362	при посредстве	2	2
363	от него	3	2
364	и как	8	2
365	мы должны	2	2
366	ни к	2	2
367	я в	1	2
368	хотя в	1	2
369	от ее	2	2
370	но эта	1	2
371	понимается как	1	2
372	не что	1	2
373	из этого	1	2
374	есть и	1	2
375	языка то	1	2
376	все что	3	2
377	в своих	2	2
378	себя как	5	1
379	ли мы	3	1
380	то на	1	1
381	произведения но	2	1
382	можно говорить	2	1
383	относится и	2	1
384	предполагает уже	1	1
385	художественного произведения	11	1
386	все остальное	1	1
387	а из	1	1
388	он может	2	1
389	художественных произведений	2	1
390	идет о	1	1
391	показать что	2	1
392	и реального	1	1
393	к другому	1	1
394	др в	2	1
395	должна быть	4	1
396	том какое	1	1
397	иметь место	1	1
398	то самое	1	1
399	от чего	1	1
400	в их	10	1
401	и за	1	1
402	в сфере	1	1
403	со всех	2	1
404	бы уже	1	1
405	которую мы	3	1
406	чувство может	1	1
407	основании что	1	1
408	что можно	1	1
409	изучение природы	1	1
410	о роли	1	1
411	всех сторон	2	1
412	без всякого	1	1
413	свою очередь	1	1
414	меньшей степени	1	1
415	стороны его	1	1
416	предметом и	2	1
417	на них	3	1
418	без которой	1	1
419	в чем	2	1
420	и связь	1	1
421	во всех	11	1
422	ними в	1	1
423	следует прибавить	1	1
424	но конечно	4	1
425	а следовательно	1	1
426	сказать и	3	1
427	различия между	1	1
428	словами как	1	1
429	но не	12	1
430	но как	2	1
431	как научный	1	1
432	мы же	1	1
433	не все	2	1
434	в новом	1	1
435	назвать например	1	1
436	отличие от	5	1
437	нет и	3	1
438	тесно связан	1	1
439	относится к	4	1
440	познающим и	1	1
441	к познанию	1	1
442	дает нам	2	1
443	и проч.?	1	1
444	словом в	1	1
445	материала при	1	1
446	поэзии должен	1	1
447	с понятием	1	1
448	и художественного	3	1
449	в непосредственной	1	1
450	вот несколько	1	1
451	ее целом	1	1
452	к художественному	4	1
453	что нас	1	1
454	себе содержание	1	1
455	самым и	1	1
456	в этой	1	1
457	для эстетического	6	1
458	человек то	1	1
459	такое значение	1	1
460	им в	1	1
461	только один	1	1
462	чувств и	1	1
463	и переход	1	1
464	и те	2	1
465	если он	1	1
466	быть только	5	1
467	вообще не	7	1
468	иначе это	1	1
469	выходя за	3	1
470	перестает быть	4	1
471	только материал	1	1
472	они в	1	1
473	формы но	1	1
474	найдет его	1	1
475	путем из	1	1
476	почти то	1	1
477	выразить и	1	1
478	особенно ясно	1	1
479	свое время	1	1
480	не теряет	1	1
481	ни слово	1	1
482	чем она	1	1
483	и завершать	2	1
484	есть понятие	1	1
485	план то	1	1
486	на этом	2	1
487	его можно	1	1
488	форма в	1	1
489	что их	1	1
490	явления рассмотрение	1	1
491	от нее	1	1
492	чувственное восприятие	1	1
493	значение в	1	1
494	произведения с	1	1
495	есть конечно	1	1
496	входит в	8	1
497	может стать	3	1
498	действительности в	2	1
499	с воспоминанием	1	1
500	в природу	1	1
501	с конкретным	1	1
502	им самим	1	1
503	нет в	1	1
504	это положение	1	1
505	случае мы	2	1
506	далеко не	5	1
507	слагаются в	1	1
508	различаем в	1	1
509	в научном	1	1
510	строгом смысле	2	1
511	иным путем	2	1
512	нуждаются в	1	1
513	и прямо	1	1
514	и временно	2	1
515	обратимся к	1	1
516	есть таким	2	1
517	восприятия и	1	1
518	на первый	2	1
519	из языка	1	1
520	переносится в	1	1
521	есть деятельность	1	1
522	в своей	7	1
523	трудная и	1	1
524	не во	2	1
525	не выдумывает	1	1
526	до слова	1	1
527	к предмету	1	1
528	мы называем	1	1
529	том основании	1	1
530	значение для	3	1
531	является только	1	1
532	бы мы	1	1
533	есть его	3	1
534	почти совершенно	3	1
535	которые в	1	1
536	его мы	1	1
537	но он	1	1
538	есть именно	1	1
539	с человеком	1	1
540	менее как	1	1
541	бы быть	1	1
542	мере и	1	1
543	для нее	8	1
544	как язык	1	1
545	и форма	1	1
546	входящие в	1	1
547	к языку	1	1
548	проч а	1	1
549	но они	4	1
550	о значении	4	1
551	что эта	2	1
552	деятельность есть	1	1
553	что с	1	1
554	но для	1	1
555	истории и	1	1
556	как о	1	1
557	дело в	2	1
558	определенности и	3	1
559	жизнью или	1	1
560	ибо эта	1	1
561	в самых	1	1
562	объекта например	1	1
563	же значение	1	1
564	следовательно и	1	1
565	того и	1	1
566	ничего не	6	1
567	под этим	1	1
568	действительности но	2	1
569	находятся в	1	1
570	и познания	2	1
571	этих двух	1	1
572	или как	3	1
573	того в	1	1
574	проч в	3	1
575	во всем	2	1
576	и чувство	1	1
577	этого предмета	1	1
578	следует что	2	1
579	на которой	1	1
580	только с	1	1
581	этом отношении	2	1
582	свое объяснение	1	1
583	от их	1	1
584	все то	3	1
585	котором слово	1	1
586	и дух	1	1
587	основаны на	1	1
588	по возможности	1	1
589	его с	1	1
590	той или	2	1
591	поэзии как	1	1
592	формы есть	4	1
593	в каждой	1	1
594	в применении	3	1
595	подобных случаях	1	1
596	как не	1	1
597	нужно сказать	1	1
598	самим собою	2	1
599	они ни	1	1
600	взятым из	1	1
601	пределы мира	1	1
602	можно сделать	2	1
603	в себя	2	1
604	в произведении	4	1
605	или для	1	1
606	то время	1	1
607	ясно что	3	1
608	в пределах	6	1
609	должно однако	1	1
610	и иные	1	1
611	как с	1	1
612	в другом	2	1
613	границы но	1	1
614	на которую	1	1
615	к действительности	3	1
616	том как	2	1
617	в субъективном	1	1
618	это только	1	1
619	с ног	1	1
620	как выражение	1	1
621	смысле и	1	1
622	о ней	1	1
623	возможна только	1	1
624	два момента	1	1
625	художественные произведения	1	1
626	настоящее время	1	1
627	образа как	1	1
628	необходим для	1	1
629	не служат	1	1
630	на что	1	1
631	от степени	1	1
632	а также	1	1
633	ли она	1	1
634	как форма	7	1
635	затем в	1	1
636	на основе	6	1
637	один момент	1	1
638	это в	1	1
639	которого оно	1	1
640	ее от	1	1
641	от них	2	1
642	проч так	1	1
643	и во	2	1
644	языка для	2	1
645	слова причем	1	1
646	во втором	1	1
647	таким путем	1	1
648	какое значение	1	1
649	в форме	4	1
650	не более	2	1
651	непосредственно в	1	1
652	них в	1	1
653	что бы	1	1
654	на отдельные	1	1
655	и мир	2	1
656	что здесь	1	1
657	тела не	1	1
658	но с	3	1
659	с себя	1	1
660	обе эти	1	1
661	вне себя	4	1
662	одной из	3	1
663	на другие	1	1
664	дело с	6	1
665	бы из	1	1
666	как нечто	3	1
667	его место	1	1
668	познанным и	1	1
669	или же	1	1
670	творчества но	1	1
671	к звуку	1	1
672	можно выразить	1	1
673	определение в	1	1
674	науке в	1	1
675	с одной	3	1
676	человека с	1	1
677	к поэзии	2	1
678	сознания первый	1	1
679	есть я	1	1
680	в единстве	12	1
681	в нашей	2	1
682	языка как	2	1
683	в душе	1	1
684	но совершенно	2	1
685	из них	1	1
686	искусство в	1	1
687	разума и	1	1
688	и понимание	1	1
689	лишь самое	1	1
690	к содержанию	17	1
691	что содержание	2	1
692	который как	1	1
693	к чему-то	2	1
694	в известной	3	1
695	ею путем	1	1
696	более как	1	1
697	прибавить что	1	1
698	и язык	1	1
699	иногда и	3	1
700	бытия и	1	1
701	которые могут	2	1
702	не выходя	3	1
703	с действительностью	3	1
704	есть выражение	2	1
705	образом не	1	1
706	значение только	1	1
707	рядом с	5	1
708	которые как	1	1
709	мы это	1	1
710	с другим	1	1
711	за пределы	12	1
712	художника или	1	1
713	здесь в	2	1
714	значения в	1	1
715	к которому	4	1
716	и самая	1	1
717	предмет и	1	1
718	прежде всего	13	1
719	одной стороны	3	1
720	или другими	1	1
721	которой есть	1	1
722	человеческой жизни	1	1
723	но чем	1	1
724	сходится с	1	1
725	в подобных	1	1
726	между этими	1	1
727	его как	3	1
728	в связи	2	1
729	к лицу	1	1
730	связь с	3	1
731	в частности	2	1
732	быть объяснено	1	1
733	с первого	1	1
734	из мира	1	1
735	как это	2	1
736	в познание	1	1
737	стать только	1	1
738	определенно и	1	1
739	к своему	2	1
740	для обозначения	1	1
741	она есть	1	1
742	образом и	1	1
743	только вне	1	1
744	лицом к	1	1
745	которому оно	1	1
746	смысле этого	1	1
747	в столь	1	1
748	на эту	1	1
749	лишенным всякой	1	1
750	образ и	1	1
751	и менее	1	1
752	к произведению	3	1
753	п и	1	1
754	и формы	1	1
755	благодаря этому	1	1
756	образом язык	1	1
757	действительность в	1	1
758	каждое из	1	1
759	становится возможным	1	1
760	помнить что	3	1
761	все же	6	1
762	творчестве и	2	1
763	в следующей	1	1
764	слова но	3	1
765	не подлежит	1	1
766	или только	1	1
767	или в	2	1
768	его не	2	1
769	мира и	1	1
770	о котором	2	1
771	об искусстве	3	1
772	которая в	1	1
773	в настоящее	1	1
774	перестать быть	1	1
775	слова как	1	1
776	ее и	1	1
777	место только	1	1
778	лишь как	4	1
779	как уже	1	1
780	бы все	1	1
781	и смысл	1	1
782	ибо в	2	1
783	или за	1	1
784	стороны в	1	1
785	материал звук	1	1
786	отношению ко	1	1
787	поэзии но	1	1
788	языка может	1	1
789	могли быть	1	1
790	отношении к	1	1
791	всего человека	2	1
792	нам в	1	1
793	а о	1	1
794	но если	1	1
795	не знает	3	1
796	оказываются только	1	1
797	другой стороны	4	1
798	мысль как	1	1
799	была бы	2	1
800	от всех	4	1
801	говорящего к	1	1
802	но можно	2	1
803	в поэтическом	1	1
804	что под	1	1
805	при изучении	1	1
806	в свое	1	1
807	до степени	2	1
808	и слов	1	1
809	жизни и	1	1
810	как слово	1	1
811	и эта	2	1
812	смысле что	1	1
813	слова это	1	1
