N	2gram	Tiupa_Hudo_1	Problema
408	и оказывается	1	1
409	в подобном	1	1
410	когда мы	1	1
411	в состав	6	1
412	героев и	1	1
413	присутствуют в	1	1
414	в душе	8	1
415	той или	4	1
416	о каком	1	1
417	на это	1	1
418	бы ни	1	1
419	и это	2	1
420	с ее	5	1
421	меня в	1	1
422	говорит и	3	1
423	на основе	2	1
424	во мне	2	1
425	существа в	1	1
426	в драматическом	1	1
427	творцом и	1	1
428	то или	1	1
429	еще два	1	1
430	свободу и	1	1
431	значение в	1	1
432	на нее	1	1
433	те же	1	1
434	мог бы	3	1
435	но у	1	1
436	в последней	1	1
437	со стороны	2	1
438	весьма существенно	2	1
439	сводится к	7	1
440	и здесь	1	1
441	все прочие	3	1
442	героя не	1	1
443	нем по	1	1
444	именно сам	1	1
445	и многих	1	1
446	мы понимаем	1	1
447	восходит к	1	1
448	под именем	1	1
449	дома и	2	1
450	обращается к	1	1
451	нуждается в	1	1
452	в другой	1	1
453	перед тем	1	1
454	человека как	1	1
455	но с	1	1
456	одной из	2	1
457	являет собой	3	1
458	в новелле	1	1
459	было и	2	1
460	простой и	1	1
461	самые разнообразные	1	1
462	во времени	4	1
463	и жизни	1	1
464	а после	1	1
465	нет не	1	1
466	же и	1	1
467	все люди	1	1
468	в поэзии	1	1
469	слова не	1	1
470	говорится и	1	1
471	за ним	1	1
472	что для	1	1
473	здесь мы	1	1
474	одно из	2	1
475	себе в	1	1
476	никто не	2	1
477	к более	2	1
478	говорить об	1	1
479	является именно	1	1
480	говорит ему	1	1
481	ее не	1	1
482	тому же	1	1
483	к ним	1	1
484	бытия и	1	1
485	в форме	4	1
486	встречаемся с	1	1
487	момент в	1	1
488	имеет значение	1	1
489	в финале	2	1
490	видно из	1	1
491	выступает как	1	1
492	или иной	7	1
493	как у	1	1
494	или иначе	4	1
495	на которые	1	1
496	души и	1	1
497	окружающей его	1	1
498	и др	2	1
499	больше и	1	1
500	превращается в	2	1
501	смысла и	1	1
502	не было	1	1
503	а на	5	1
504	в рассказе	3	1
505	не на	3	1
506	зависит от	1	1
507	однако и	1	1
508	как видно	1	1
509	когда же	1	1
510	в одно	2	1
511	нет никаких	1	1
512	на фоне	1	1
513	и потому	2	1
514	как это	5	1
515	из которых	1	1
516	к своему	1	1
517	быть это	1	1
518	для искусства	2	1
519	этого типа	1	1
520	одновременно с	1	1
521	могут быть	4	1
522	в литературе	1	1
523	есть как	2	1
524	я с	5	1
525	дело здесь	1	1
526	что из	1	1
527	действительность в	1	1
528	своей жизни	2	1
529	иных первичных	1	1
530	числе и	1	1
531	в более	1	1
532	задолго до	2	1
533	поводу этой	1	1
534	в мировой	1	1
535	перед собой	1	1
536	отсутствующий в	1	1
537	была названа	1	1
538	и от	1	1
539	жизнь то	1	1
540	котором он	1	1
541	к кому	1	1
542	душа не	1	1
543	искусства и	1	1
544	чистая и	1	1
545	обе эти	1	1
546	речи с	1	1
547	от него	1	1
548	собственно говоря	2	1
549	тем более	1	1
550	зрения в	1	1
551	я в	11	1
552	ни было	1	1
553	i v	5	1
554	личности и	3	1
555	не утрачивает	1	1
556	но всегда	1	1
557	себе от	1	1
558	с ними	1	1
559	в романе	3	1
560	героя и	5	1
561	от своего	2	1
562	природе и	1	1
563	к его	2	1
564	имена в	1	1
565	только о	2	1
566	и самих	1	1
567	и состоит	3	1
568	просто не	1	1
569	того или	3	1
570	в искусстве	7	1
571	в своих	1	1
572	сердце но	1	1
573	которая не	1	1
574	этой точки	1	1
