N	2gram	Tiupa_Narr_2	Vladivir
110	и все	4	4
111	и особенно	1	4
112	такого рода	12	4
113	для нас	2	4
114	но она	1	3
115	на себя	1	3
116	и он	2	3
117	это время	1	3
118	но не	3	3
119	в общем	1	3
120	отношение к	1	3
121	за пределы	1	3
122	что они	3	3
123	отнюдь не	4	3
124	как в	5	3
125	все же	6	3
126	более или	1	3
127	со своей	2	3
128	в целом	3	3
129	все эти	3	3
130	о которой	3	3
131	едва ли	3	3
132	здесь мы	1	3
133	то есть	9	3
134	отца и	1	3
135	всю жизнь	1	3
136	со своими	2	3
137	не мог	1	3
138	или менее	1	3
139	во время	2	3
140	что касается	1	3
141	но это	2	3
142	раз и	1	3
143	в отношении	1	3
144	и притом	1	3
145	на него	5	3
146	ничего не	6	3
147	всей жизни	1	3
148	свидетельствуют о	1	3
149	таким образом	5	3
150	к тому	9	3
151	в жизни	6	3
152	здесь не	2	3
153	к его	3	3
154	жизнь и	1	3
155	свидетельствует о	4	3
156	и здесь	2	3
157	это была	1	3
158	человека как	1	3
159	и так	1	3
160	уже не	4	3
161	только на	2	3
162	в виде	2	3
163	но что	1	3
164	с другой	5	3
165	только к	3	3
166	если не	2	3
167	в связи	1	3
168	вместе с	1	3
169	к своему	2	3
170	по своему	2	3
171	в начале	2	3
172	собственно говоря	2	3
173	и н	1	3
174	и т	2	2
175	одним из	1	2
176	к своей	1	2
177	это и	1	2
178	по его	2	2
179	той же	2	2
180	в полной	1	2
181	хотя бы	2	2
182	ему в	2	2
183	еще не	2	2
184	он сам	2	2
185	и личность	2	2
186	в чем	2	2
187	мы будем	1	2
188	к жизни	1	2
189	ответ на	5	2
190	как к	3	2
191	кто не	1	2
192	его к	1	2
193	за границей	2	2
194	из этих	2	2
195	тому же	4	2
196	всей его	1	2
197	что она	2	2
198	при этом	14	2
199	на этом	1	2
200	что все	1	2
201	и кажется	1	2
202	было бы	2	2
203	ни в	1	2
204	все было	1	2
205	на первый	1	2
206	точки зрения	5	2
207	и сейчас	1	2
208	это делает	1	2
209	место в	5	2
210	что я	3	2
211	тем не	5	2
212	для нее	1	2
213	не менее	4	2
214	тем самым	5	2
215	что с	2	2
216	дело не	1	2
217	не по	1	2
218	того чтобы	3	2
219	того и	1	2
220	не имели	1	2
221	всего на	1	2
222	более что	1	2
223	после первого	1	2
224	знакомых и	1	2
225	в каком	1	2
226	в детстве	2	2
227	у меня	2	2
228	со стороны	6	2
229	для того	1	2
230	где он	1	2
231	для себя	3	2
232	и о	1	2
233	то время	1	2
234	не столько	5	2
235	ясно что	1	2
236	во многом	1	2
237	глубоко и	1	2
238	о котором	3	2
239	нас нет	2	2
240	но мы	1	2
241	на что	1	2
242	с того	1	2
243	как было	2	2
244	времени в	1	2
245	этот момент	1	2
246	а именно	1	2
247	которая как	1	2
248	того что	6	2
249	интереса к	1	2
250	с ними	3	2
251	всяком случае	1	2
252	одной из	1	2
253	то и	3	2
254	тем что	1	2
255	из множества	1	2
256	даже не	1	2
257	же о	1	2
258	или о	1	2
259	только что	2	2
260	из многочисленных	1	2
261	с которым	1	2
262	что мы	1	2
263	виде в	1	2
264	чем не	1	2
265	суждений о	1	2
266	к себе	7	2
267	он говорит	1	2
268	в ответ	3	2
269	в это	1	2
270	своей жизни	1	2
271	о его	1	2
272	этом и	1	2
273	пока еще	3	2
274	и для	3	2
275	которых он	1	2
276	просто не	1	2
277	в результате	2	2
278	тем более	2	2
279	мы должны	1	2
280	но зато	2	2
281	отношением к	1	2
282	из этого	1	2
283	в самом	2	2
284	в частности	11	2
285	как на	2	2
286	во всяком	1	2
287	все что	4	2
288	его матери	1	1
289	котором уже	1	1
290	которого в	1	1
291	с кем	1	1
292	на самом	2	1
293	и проявляет	1	1
294	так у	1	1
295	то в	1	1
296	чего не	1	1
297	ведь и	1	1
298	видеть в	1	1
299	как сам	1	1
300	отношения к	1	1
301	сказать с	1	1
302	есть не	1	1
303	ему принадлежат	1	1
304	с с	1	1
305	уже была	1	1
306	случае это	1	1
307	всех без	1	1
308	время как	1	1
309	не вполне	2	1
310	в некотором	1	1
311	что можно	1	1
312	в ней	2	1
313	и самого	1	1
314	иное как	1	1
315	столь же	2	1
316	сам а	1	1
317	жениться на	1	1
318	на своих	1	1
319	во всех	1	1
320	бы она	1	1
321	между началом	1	1
322	отец как	1	1
323	он относится	1	1
324	для других	3	1
325	по отношению	5	1
326	него с	1	1
327	сидел в	1	1
328	тогда как	15	1
329	себе и	2	1
330	не хотел	1	1
331	в настоящем	2	1
332	относится к	1	1
333	него только	1	1
334	встречи с	2	1
335	ней в	2	1
336	каждый год	1	1
337	как уже	2	1
338	себе не	1	1
339	для которого	1	1
340	так или	1	1
341	представляет собой	16	1
342	и искусно	1	1
343	жизни так	3	1
344	им в	1	1
345	с такою	2	1
346	по мнению	1	1
347	не могла	1	1
348	так сказать	3	1
349	жизнью и	2	1
350	не следует	3	1
351	после этого	1	1
352	не к	4	1
353	в силу	4	1
354	него есть	1	1
355	новое и	1	1
356	на жизнь	1	1
357	чтобы в	2	1
358	из него	1	1
359	никому не	1	1
360	как содержание	1	1
361	земли к	1	1
362	он об	1	1
363	поскольку она	1	1
364	он внимательно	1	1
365	жизнь которая	1	1
366	не будет	2	1
367	те же	2	1
368	на протяжении	5	1
369	которого не	1	1
370	который и	1	1
371	это не	3	1
372	и тем	5	1
373	в итоге	3	1
374	поведения и	1	1
375	но уже	1	1
376	если я	1	1
377	в самую	2	1
378	мы имеем	3	1
379	тому что	3	1
380	и вопреки	1	1
381	и уже	4	1
382	убеждения и	1	1
383	жизни но	1	1
384	с такой	1	1
385	мы не	2	1
386	и ничего	1	1
387	в этих	1	1
388	называл себя	1	1
389	бы на	2	1
390	таким же	1	1
391	ни у	1	1
392	и без	1	1
393	она в	1	1
394	от времени	1	1
395	от его	2	1
396	вопрос о	1	1
397	вплоть до	1	1
398	своей встречи	1	1
399	много лет	1	1
400	мир и	1	1
401	есть его	1	1
402	нам в	3	1
403	их в	1	1
404	и относительно	1	1
405	вместе со	1	1
406	не для	1	1
407	называет его	1	1
408	она не	1	1
409	как будет	1	1
410	к такой	1	1
411	с которой	1	1
412	на кладбище	1	1
413	как о	2	1
414	чтобы стать	1	1
415	о них	2	1
416	что иное	1	1
417	не могло	2	1
418	нам и	1	1
419	только не	2	1
420	одна из	3	1
421	имеем дело	2	1
422	с нами	1	1
423	то у	3	1
424	и после	1	1
425	связи с	1	1
426	только с	1	1
427	этом отношении	3	1
428	в области	2	1
429	а мы	1	1
430	настоящего времени	1	1
431	личности в	2	1
432	детей в	1	1
433	если у	1	1
434	все то	2	1
435	не могут	1	1
436	пристального внимания	1	1
437	есть только	1	1
438	же самое	1	1
439	только еще	1	1
440	характера по	1	1
441	был его	1	1
442	с ее	1	1
443	на другой	1	1
444	только со	1	1
445	всей своей	2	1
446	роль в	2	1
447	и когда	3	1
448	не с	1	1
449	было в	1	1
450	особенно в	1	1
451	том виде	1	1
452	которая была	1	1
453	когда его	1	1
454	и воображения	1	1
455	во второй	2	1
456	а все	1	1
457	строго говоря	3	1
458	если бы	4	1
459	уж во	1	1
460	о ней	3	1
461	сводится к	9	1
462	произведения как	1	1
463	было не	1	1
464	роль принадлежит	1	1
465	тех кто	1	1
466	внимание на	3	1
467	а во	2	1
468	истории в	4	1
469	в обращении	1	1
470	и во	1	1
471	толстой в	1	1
472	прямым свидетелем	1	1
473	и пустая	1	1
474	интерес к	2	1
475	во всей	1	1
476	в другой	1	1
477	по разным	1	1
478	человеческую жизнь	1	1
479	о своих	1	1
480	говорит в	1	1
481	в литературе	4	1
482	казалось что	2	1
483	в формах	1	1
484	но с	1	1
485	время когда	1	1
486	с каждым	1	1
487	ли он	1	1
488	истории и	1	1
489	как нечто	1	1
490	добрых и	1	1
491	их жизни	1	1
492	с одной	5	1
493	со всеми	2	1
494	самом деле	3	1
495	в сторону	1	1
496	в современных	1	1
497	раз в	2	1
498	ни одного	1	1
499	или не	1	1
500	вернуться к	1	1
501	же в	4	1
502	что не	1	1
503	еще одной	1	1
504	а то	2	1
505	этом в	1	1
506	одно из	2	1
507	в одном	1	1
508	конце жизни	1	1
509	у нее	4	1
510	выступает в	1	1
511	ему казалось	2	1
512	заметить что	1	1
513	него уже	1	1
514	не просто	1	1
515	в других	2	1
516	о невозможности	1	1
517	в последние	1	1
518	только у	1	1
519	как у	4	1
520	или иначе	2	1
521	прав так	1	1
522	что человек	1	1
523	этого человека	1	1
524	именно в	2	1
525	с той	1	1
526	далеко не	5	1
527	содержание своего	1	1
528	в свою	2	1
529	говорит о	2	1
530	прежде всего	6	1
531	настаивать на	1	1
532	одной стороны	5	1
533	свою жизнь	1	1
534	а не	17	1
535	у такого	1	1
536	однако и	1	1
537	у его	1	1
538	человеческой жизни	1	1
539	о чем	2	1
540	и многочисленные	1	1
541	на эту	1	1
542	когда она	1	1
543	об ее	1	1
544	его как	1	1
545	как именно	1	1
546	с помощью	1	1
547	уже давно	1	1
548	нет никаких	1	1
549	что толстой	1	1
550	так же	2	1
551	другой день	1	1
552	в одной	1	1
553	в историю	1	1
554	например когда	1	1
555	без другого	1	1
556	в данном	10	1
557	не удалось	1	1
558	а потом	2	1
559	характером но	1	1
560	и вполне	1	1
561	на свете	1	1
562	и называл	1	1
563	другого человека	2	1
564	и собственного	1	1
565	и более	2	1
566	с этой	3	1
567	за нею	1	1
568	одно без	1	1
569	и того	3	1
570	еще одна	1	1
571	в бога	1	1
572	не существует	1	1
573	котором он	1	1
574	или в	1	1
575	это он	1	1
576	и среди	1	1
577	человек и	1	1
578	мысль о	2	1
579	же пока	1	1
580	со второй	1	1
581	по одной	1	1
582	бы в	2	1
583	уже имела	1	1
584	было тогда	1	1
585	ее в	1	1
586	я в	5	1
587	в дом	1	1
588	хотя в	1	1
589	в о	1	1
590	жизни в	6	1
591	о своем	2	1
592	не своим	1	1
593	это все	1	1
594	между ними	1	1
595	дело с	2	1
596	которым он	1	1
597	жизни а	1	1
598	почему он	1	1
599	одновременно и	1	1
600	по которой	1	1
601	не что	1	1
602	время не	1	1
603	к другим	1	1
604	у людей	1	1
605	тайны и	1	1
606	в таком	3	1
