N	2gram	Bakhtin_Fr_1	VLabPisa
196	необходимость в	1	2
197	он и	3	2
198	и для	2	2
199	пародия на	3	2
200	что такое	1	2
201	всяком случае	1	2
202	не столько	1	2
203	которые в	1	2
204	по себе	1	2
205	это особенно	1	2
206	можно ли	1	2
207	не менее	1	2
208	в науке	1	2
209	пока еще	1	2
210	того чтобы	1	2
211	на язык	1	2
212	не вполне	2	2
213	и весь	1	2
214	в области	7	2
215	от того	2	2
216	в образах	1	2
217	некоторых из	1	2
218	ли не	1	2
219	отличается от	1	2
220	числе и	7	2
221	они и	1	2
222	в самых	1	2
223	для того	1	2
224	что при	1	2
225	на это	1	2
226	формы и	7	2
227	и может	1	2
228	роль в	2	2
229	мы наблюдаем	1	2
230	и даже	8	2
231	остановимся на	1	2
232	из основных	2	2
233	во всяком	1	2
234	говорит об	1	2
235	лишь в	1	2
236	от них	1	2
237	во всей	3	2
238	единого и	1	2
239	но с	2	2
240	как пародия	2	2
241	до нас	3	2
242	всех его	2	2
243	образа в	1	2
244	с одной	2	2
245	носит в	1	2
246	одной из	1	2
247	целого ряда	1	2
248	ни с	2	2
249	вовсе не	18	2
250	к ним	1	2
251	при всей	2	2
252	не о	1	2
253	в особенности	2	2
254	одной стороны	2	2
255	или иной	5	2
256	до сих	4	2
257	еще и	5	2
258	и образов	1	2
259	через это	1	2
260	о чем	1	2
261	показывает как	1	2
262	что мы	2	2
263	воплощение в	1	2
264	было в	1	2
265	начиная с	2	2
266	и потому	10	2
267	из которых	1	2
268	в течение	1	2
269	и формы	1	2
270	как например	1	2
271	сих пор	4	2
272	между прочим	2	2
273	но для	3	2
274	можно было	1	2
275	вне его	1	2
276	в книге	2	2
277	многие из	2	2
278	на время	3	2
279	не подлежит	2	2
280	мира и	4	2
281	в большей	5	2
282	все они	1	2
283	в системе	3	2
284	а о	1	2
285	между ними	4	2
286	отметить что	2	2
287	в своих	5	2
288	ли на	1	2
289	они не	1	2
290	новое время	3	1
291	а между	1	1
292	можно говорить	3	1
293	речь идет	1	1
294	говоря о	1	1
295	лежат в	1	1
296	и без	2	1
297	самом деле	3	1
298	применении к	3	1
299	все его	1	1
300	между всеми	3	1
301	же по	1	1
302	богатой и	2	1
303	почти не	1	1
304	мысли а	1	1
305	и так	2	1
306	определить как	1	1
307	проявляются в	1	1
308	он всегда	1	1
309	особый род	1	1
310	смотреть на	1	1
311	правильного понимания	1	1
312	как мы	6	1
313	нам в	1	1
314	именно к	1	1
315	почти все	1	1
316	мы и	3	1
317	это время	2	1
318	он был	2	1
319	именно эти	2	1
320	здесь не	1	1
321	в философских	1	1
322	и мира	1	1
323	процесс этот	1	1
324	по своему	8	1
325	предисловии к	1	1
326	значение и	2	1
327	а и	1	1
328	уже как	1	1
329	или иное	1	1
330	в свои	1	1
331	полнее и	1	1
332	его развития	5	1
333	образов но	2	1
334	которые не	1	1
335	или у	1	1
336	в известном	1	1
337	это самое	1	1
338	к последним	1	1
339	этого развития	1	1
340	и целого	1	1
341	кроме того	2	1
342	сознания в	1	1
343	и воображение	1	1
344	говорит что	1	1
345	что по	1	1
346	и наконец	2	1
347	правды это	1	1
348	связанный с	3	1
349	это определение	2	1
350	и свою	1	1
351	тон и	1	1
352	роль играет	1	1
353	в определенные	1	1
354	таковы например	2	1
355	не получил	2	1
356	уже в	1	1
357	различиях в	1	1
358	всего необходимо	1	1
359	всю систему	1	1
360	творчество и	1	1
361	имеем в	1	1
362	тому же	1	1
363	на то	1	1
364	но на	3	1
365	полный и	1	1
366	говоря только	1	1
367	так сказать	4	1
368	и если	1	1
369	на его	2	1
370	да и	2	1
371	всем своем	1	1
372	момента в	1	1
373	и еще	4	1
374	родились из	1	1
375	воображения или	1	1
376	им во	1	1
377	гегель в	1	1
378	уже не	3	1
379	его от	2	1
380	на этом	1	1
381	и речи	1	1
382	связанных с	1	1
383	этому типу	1	1
384	то есть	45	1
385	зрения на	1	1
386	мере и	1	1
387	ее нельзя	1	1
388	входит в	4	1
389	на протяжении	5	1
390	внутренних переживаний	1	1
391	отражение в	1	1
392	в новое	3	1
393	смерть и	1	1
394	не чем	1	1
395	образы в	1	1
396	несмотря на	2	1
397	его теории	2	1
398	на этот	2	1
399	в этих	2	1
400	отрыве от	3	1
401	из сферы	1	1
402	еще недостаточно	1	1
403	и теоретиков	1	1
404	знает и	2	1
405	всем богатстве	1	1
406	собой не	1	1
407	значение для	1	1
408	произведения но	1	1
409	есть его	1	1
410	может вызвать	1	1
411	но он	1	1
412	иным как	1	1
413	радости и	2	1
414	бы быть	2	1
415	формы как	1	1
416	мы встречаемся	1	1
417	освободиться от	1	1
418	теми или	1	1
419	вплоть до	1	1
420	в таких	2	1
421	а иногда	2	1
422	с которой	1	1
423	своему замыслу	1	1
424	мысли в	1	1
425	эти формы	3	1
426	даже во	1	1
427	определяет как	1	1
428	смертью в	1	1
429	и гофмана	1	1
430	не могло	1	1
431	мышления и	1	1
432	теперь можно	1	1
433	нам предстоит	1	1
434	нет места	1	1
435	относят к	1	1
436	видим что	1	1
437	от него	2	1
438	частности об	1	1
439	друг друга	3	1
440	моменты в	1	1
441	в основе	8	1
442	к таким	1	1
443	все то	1	1
444	его обычно	2	1
445	его формах	1	1
446	лежит в	1	1
447	понимает и	1	1
448	содержание их	1	1
449	комедия дель	1	1
450	он носит	1	1
451	сквозь призму	3	1
452	характер этого	1	1
453	в применении	3	1
454	этот вид	1	1
455	и это	2	1
456	чем иным	1	1
457	и которая	1	1
458	своего развития	1	1
459	и многие	2	1
460	и служит	1	1
461	он определяет	1	1
462	является чисто	1	1
463	то или	1	1
464	всегда были	1	1
465	типы и	1	1
466	и образа	1	1
467	в дальнейшем	8	1
468	действительности эти	1	1
469	и сам	1	1
470	почти каждый	1	1
471	это вовсе	1	1
472	но у	2	1
473	жизнь и	1	1
474	мы в	1	1
475	понятно что	2	1
476	строго говоря	1	1
477	поэтому в	2	1
478	с ним	3	1
479	утверждает и	1	1
480	связанная с	2	1
481	о нем	3	1
482	на него	2	1
483	искусства и	6	1
484	памяти не	1	1
485	как особую	1	1
486	без элементов	1	1
487	исканий и	1	1
488	и та	1	1
489	и миром	1	1
490	в глаза	1	1
491	др и	1	1
492	для нас	4	1
493	по их	1	1
494	связанной с	2	1
495	работа по	1	1
496	развитие это	1	1
497	которой мы	1	1
498	затем в	1	1
499	и во	3	1
500	или иными	1	1
501	в форме	3	1
502	довольно верно	1	1
503	в свете	2	1
504	мы хотим	1	1
505	так говорит	1	1
506	какой мере	1	1
507	наконец и	1	1
508	бросается в	1	1
509	порядка и	1	1
510	следует однако	1	1
511	в меньшей	1	1
512	том можно	1	1
513	популярных в	1	1
514	в какой	1	1
515	и элементы	1	1
516	который в	1	1
517	эти определения	1	1
518	очень многих	1	1
519	во времени	1	1
520	стороны он	1	1
521	без этого	1	1
522	образов в	2	1
523	этой системе	1	1
524	эти образы	1	1
525	явлений которые	1	1
526	же и	1	1
527	и полный	1	1
528	есть в	5	1
529	к какому	2	1
530	рыцарские романы	1	1
531	конечно не	1	1
532	образы не	1	1
533	только на	2	1
534	можно определить	1	1
535	в живописи	2	1
536	в начале	1	1
537	по законам	1	1
538	которых можно	1	1
539	и чисто	2	1
540	какую-то особую	1	1
541	еще одну	1	1
542	смысла в	1	1
543	этого процесса	1	1
544	или даже	2	1
545	и других	3	1
546	его и	1	1
547	сущность и	1	1
548	главное для	1	1
549	в известной	3	1
550	представлений о	1	1
551	сами по	1	1
552	не для	2	1
553	в состоянии	3	1
554	отношение к	4	1
555	и никакой	1	1
556	тем что	1	1
557	в рамки	1	1
558	дошедших до	2	1
559	которая свойственна	1	1
560	в более	3	1
561	встречаемся с	1	1
562	это положение	1	1
563	разнообразием и	1	1
564	без всякой	1	1
565	развития в	1	1
566	свою историю	1	1
567	произведений на	1	1
568	связаны с	3	1
569	леонардо да	2	1
570	и создает	1	1
571	труд и	1	1
572	бытия в	1	1
573	себя и	1	1
574	в живом	1	1
575	в любой	1	1
576	и самый	2	1
577	однако и	1	1
578	должны получить	1	1
579	жизнь в	1	1
580	наконец в	1	1
581	подобного рода	1	1
582	да винчи	2	1
583	обычно не	1	1
584	с образами	2	1
585	мира в	3	1
586	другие в	1	1
587	проникновения в	1	1
588	свести к	1	1
589	нет ничего	3	1
590	так называемой	1	1
591	и особенно	2	1
592	из мира	3	1
593	в духе	8	1
594	как в	5	1
595	тех явлений	2	1
596	необходимо подчеркнуть	1	1
597	в той	5	1
598	плоти и	1	1
599	типа как	1	1
600	основных тенденций	1	1
601	это его	2	1
602	эта в	1	1
603	образом на	2	1
604	однако отметить	1	1
605	и судьбы	2	1
606	не хватает	1	1
607	самых ранних	1	1
608	еще к	1	1
609	слова и	1	1
610	еще раз	2	1
611	образов их	1	1
612	только для	1	1
613	но это	3	1
614	ранних стадиях	1	1
615	мы видим	2	1
616	форм и	9	1
617	было еще	2	1
618	этому и	1	1
619	единой и	1	1
620	это как	4	1
621	и все	5	1
622	той или	5	1
623	и художественной	1	1
624	еще более	5	1
625	и ни	3	1
626	находится в	1	1
627	ни к	2	1
628	от всего	2	1
629	потому что	5	1
630	сомнению что	1	1
631	этих элементов	1	1
632	еще в	1	1
633	находит свое	1	1
634	науке и	1	1
635	из тех	2	1
636	это в	4	1
637	от всех	3	1
638	совершенно не	4	1
639	этот последний	1	1
640	есть и	1	1
641	работы в	1	1
642	огромное значение	1	1
643	в заключение	2	1
644	существенных отличий	2	1
645	это было	2	1
646	и другие	8	1
647	в таком	2	1
648	и символов	5	1
