N	2gram	Losev_Prob_4	Istorich
113	должны были	1	3
114	не будем	2	3
115	можно ли	3	3
116	никогда не	1	3
117	потому что	15	3
118	однако это	2	3
119	он и	1	3
120	к тому	3	3
121	они и	2	3
122	о том	5	3
123	но по	2	3
124	здесь не	7	3
125	данном случае	5	3
126	уже с	1	3
127	на том	1	3
128	можно только	2	3
129	в его	3	3
130	эти два	1	3
131	и она	1	3
132	с ними	2	3
133	и у	1	3
134	при помощи	10	3
135	за ним	2	3
136	прежде всего	11	3
137	у него	1	3
138	мы еще	1	3
139	превращается в	1	3
140	в связи	3	3
141	о себе	3	3
142	так же	5	3
143	а если	3	3
144	стороны и	2	3
145	быть и	1	3
146	но это	6	3
147	между прочим	3	3
148	и от	6	3
149	солнца и	4	3
150	и все	8	3
151	сказать что	7	3
152	равно как	1	3
153	не что	2	3
154	и то	2	2
155	на самом	5	2
156	говорилось выше	1	2
157	и есть	4	2
158	в котором	2	2
159	же как	1	2
160	вопрос о	1	2
161	время как	2	2
162	но она	3	2
163	на себя	1	2
164	то это	3	2
165	и он	2	2
166	в ней	7	2
167	то мы	2	2
168	к жизни	1	2
169	в качестве	10	2
170	себе и	3	2
171	мы сейчас	3	2
172	независимо от	3	2
173	его на	1	2
174	как в	5	2
175	в своем	3	2
176	хотя и	5	2
177	в этот	1	2
178	ни один	1	2
179	то время	2	2
180	тому же	2	2
181	если он	2	2
182	в наших	1	2
183	при этом	6	2
184	видно что	1	2
185	они в	1	2
186	всех этих	6	2
187	нее и	1	2
188	в виде	22	2
189	и вот	1	2
190	так и	10	2
191	но все	3	2
192	об этой	1	2
193	на все	2	2
194	большинстве случаев	1	2
195	известно что	1	2
196	смерть и	1	2
197	ни в	17	2
198	вовсе не	21	2
199	с тем	4	2
200	и уже	1	2
201	и для	4	2
202	как таковой	1	2
203	точки зрения	14	2
204	над ними	1	2
205	но они	2	2
206	и более	3	2
207	даже в	1	2
208	не раз	2	2
209	в то	4	2
210	не имеет	4	2
211	здесь на	2	2
212	здесь может	1	2
213	оставался жить	1	2
214	с одним	1	2
215	относится к	2	2
216	как будто	11	2
217	от каждого	1	2
218	во все	2	2
219	они обладают	1	2
220	в самых	3	2
221	утверждать что	1	2
222	поставить вопрос	1	2
223	и это	2	2
224	и о	5	2
225	будем здесь	2	2
226	в другом	3	2
227	с собой	3	2
228	связан с	1	2
229	одного из	1	2
230	нам уже	1	2
231	о ней	1	2
232	и что	2	2
233	в силу	1	2
234	а также	6	2
235	там же	2	2
236	жили в	1	2
237	все время	2	2
238	а она	1	2
239	же в	4	2
240	дело с	2	2
241	на очень	1	2
242	очень много	2	2
243	и так	1	2
244	они могут	2	2
245	а после	1	2
246	с одной	1	2
247	однако так	1	2
248	в жизни	3	2
249	для нее	1	2
250	что не	4	2
251	а то	2	2
252	себе в	3	2
253	всяком случае	4	2
254	в одном	4	2
255	и один	1	2
256	никто не	2	2
257	с переходом	1	2
258	только на	2	2
259	и уход	1	2
260	и даже	9	2
261	есть только	2	2
262	и др	1	2
263	но есть	1	2
264	не было	3	2
265	одной стороны	1	2
266	здесь дело	1	2
267	именно так	1	2
268	уже давно	4	2
269	и потому	7	2
270	но этот	2	2
271	да и	5	2
272	можно сказать	5	2
273	на одной	1	2
274	если не	3	2
275	происходит в	1	2
276	он по	1	2
277	еще более	2	2
278	не дает	1	2
279	нет ничего	3	2
280	совершенно не	3	2
281	жизни и	5	2
282	точно так	3	2
283	только не	4	2
284	он на	1	2
285	во всяком	8	2
286	к людям	1	1
287	также что	1	1
288	также и	13	1
289	таком случае	1	1
290	песни и	1	1
291	самом деле	3	1
292	бы для	2	1
293	и насилия	1	1
294	говорили выше	1	1
295	не признает	1	1
296	отношений в	1	1
297	ясно что	7	1
298	смысл этого	1	1
299	и до	1	1
300	почти всегда	2	1
301	действительности и	5	1
302	со своей	2	1
303	частностей и	1	1
304	времени он	1	1
305	и этот	3	1
306	его своей	1	1
307	есть не	6	1
308	мы не	7	1
309	случае это	1	1
310	и совсем	1	1
311	человека и	1	1
312	нас это	1	1
313	эти мифы	2	1
314	отличается своей	1	1
315	начало и	1	1
316	на них	1	1
317	между собой	2	1
318	мы читаем	2	1
319	столь же	2	1
320	что его	4	1
321	и связь	1	1
322	где же	1	1
323	всего с	1	1
324	одной или	1	1
325	здесь имеем	1	1
326	они у	1	1
327	однако совершенно	1	1
328	мы будем	1	1
329	но как	3	1
330	не то	2	1
331	в быту	1	1
332	действия и	2	1
333	со всеми	2	1
334	близкими к	1	1
335	в буквальном	3	1
336	тут же	3	1
337	не просто	16	1
338	от такого	1	1
339	нет и	2	1
340	есть просто	1	1
341	только путем	1	1
342	носа не	1	1
343	отнюдь не	10	1
344	тебе и	1	1
345	чем же	3	1
346	в гости	1	1
347	из возможных	1	1
348	общего с	2	1
349	если на	1	1
350	это был	1	1
351	перед нами	13	1
352	кроме того	4	1
353	глава iv	1	1
354	к этой	1	1
355	напомним что	1	1
356	же герой	1	1
357	ясно и	2	1
358	с душой	1	1
359	не очень	2	1
360	не сам	2	1
361	говорят о	1	1
362	что это	2	1
363	сказать о	3	1
364	он в	1	1
365	жизни так	1	1
366	бы не	1	1
367	ни одна	2	1
368	остановиться на	1	1
369	бы только	1	1
370	говорит не	1	1
371	и те	1	1
372	на то	1	1
373	вообще не	3	1
374	больше всего	1	1
375	перестает быть	2	1
376	в первую	1	1
377	не как	1	1
378	здесь говорится	1	1
379	прочим и	1	1
380	в корне	2	1
381	том чтобы	2	1
382	он никак	1	1
383	его от	1	1
384	и по	2	1
385	всего то	1	1
386	все с	1	1
387	герой говорит	1	1
388	человека в	3	1
389	от нее	1	1
390	по своему	6	1
391	как они	2	1
392	не будет	2	1
393	об этом	6	1
394	бы быть	2	1
395	на этой	2	1
396	заключается в	2	1
397	с другими	3	1
398	временно и	1	1
399	с начала	1	1
400	и тем	7	1
401	в суть	1	1
402	одной из	4	1
403	этом мы	2	1
404	но уже	1	1
405	меняются и	1	1
406	он встречает	1	1
407	чем в	1	1
408	здесь конечно	2	1
409	но если	6	1
410	в своей	4	1
411	в такой	1	1
412	еще сильнее	2	1
413	с точки	11	1
414	просто в	1	1
415	она в	2	1
416	что вся	1	1
417	однако этот	2	1
418	о наличии	1	1
419	существует но	1	1
420	мы теперь	1	1
421	любовь и	1	1
422	для объяснения	1	1
423	которые в	1	1
424	ко всему	1	1
425	умирания и	1	1
426	не могли	2	1
427	что этот	1	1
428	на всю	1	1
429	ему коня	1	1
430	по себе	11	1
431	сам он	1	1
432	и очень	5	1
433	вплоть до	3	1
434	самого начала	1	1
435	слова именно	1	1
436	или другие	1	1
437	почти во	1	1
438	ее с	1	1
439	и сама	3	1
440	и отдельных	1	1
441	нам и	1	1
442	это мы	1	1
443	казалось бы	3	1
444	правда в	3	1
445	в разных	4	1
446	это то	1	1
447	имеем дело	3	1
448	находятся в	2	1
449	смысле как	2	1
450	как при	1	1
451	на себе	3	1
452	не говорит	1	1
453	во всем	2	1
454	буквальном смысле	2	1
455	является также	1	1
456	достаточно указать	1	1
457	до того	2	1
458	только с	1	1
459	так то	1	1
460	мы и	1	1
461	в каком	6	1
462	перед ним	1	1
463	на небесах	1	1
464	разнообразны и	1	1
465	если его	1	1
466	нет ни	4	1
467	можно поставить	1	1
468	отличается от	4	1
469	об одном	1	1
470	с полной	1	1
471	за что	1	1
472	указывает на	4	1
473	не есть	12	1
474	так просто	1	1
475	что при	1	1
476	если же	1	1
477	ничего общего	5	1
478	относящихся сюда	1	1
479	и поэтому	1	1
480	понятным почему	1	1
481	тогда я	1	1
482	приходит к	2	1
483	особенно ясным	1	1
484	с ее	2	1
485	свою очередь	1	1
486	меня в	2	1
487	в ее	5	1
488	к нам	1	1
489	здесь также	2	1
490	совершенно ясно	2	1
491	уже потому	1	1
492	вместе со	1	1
493	что всякая	1	1
494	только то	1	1
495	с самого	1	1
496	или нескольких	1	1
497	и сам	1	1
498	в образе	1	1
499	можно было	4	1
500	это можно	2	1
501	это вовсе	1	1
502	есть также	1	1
503	чтобы быть	1	1
504	что дело	1	1
505	этой жизни	1	1
506	и всякого	2	1
507	значит в	1	1
508	для этого	2	1
509	новых и	1	1
510	чем здесь	1	1
511	с ним	4	1
512	но здесь	1	1
513	представления об	1	1
514	это происходит	1	1
515	другими словами	3	1
516	никак не	4	1
517	с другим	1	1
518	можно встретить	1	1
519	родов и	1	1
520	нечто иное	2	1
521	тем как	1	1
522	толстой в	1	1
523	связаны с	1	1
524	функций в	2	1
525	и только	4	1
526	соединении с	1	1
527	здесь в	5	1
528	в земле	1	1
529	оно и	1	1
530	по городу	2	1
531	тот же	2	1
532	этого можно	1	1
533	особенно если	1	1
534	хотя бы	7	1
535	так всегда	1	1
536	ему и	1	1
537	разложения этой	1	1
538	который в	1	1
539	по этому	2	1
540	женщина в	1	1
541	он их	1	1
542	конечно не	3	1
543	также имеет	1	1
544	или портрет	1	1
545	уже в	4	1
546	эти черты	1	1
547	в нашей	1	1
548	в начале	3	1
549	или даже	4	1
550	превращаются в	1	1
551	руки и	1	1
552	он весь	1	1
553	мы находим	2	1
554	сами по	2	1
555	случае не	5	1
556	уже и	3	1
557	заметить что	1	1
558	мы назвали	1	1
559	и вместе	1	1
560	ее на	1	1
561	бы это	1	1
562	ее себе	1	1
563	были бы	3	1
564	же деле	2	1
565	ней и	1	1
566	здесь к	1	1
567	своего сына	1	1
568	нас в	1	1
569	в каких	1	1
570	здесь это	1	1
571	и прежде	2	1
572	в соединении	1	1
573	и быть	1	1
574	и между	1	1
575	такое же	1	1
576	она является	2	1
577	а жизнь	1	1
578	только к	3	1
579	предмет и	1	1
580	говорит о	2	1
581	обратить внимание	1	1
582	стоит а	1	1
583	однако в	2	1
584	самом же	2	1
585	и образом	1	1
586	поставить в	1	1
587	для сознания	1	1
588	мужа и	2	1
589	подобного рода	11	1
590	о чем	1	1
591	на эту	1	1
592	что мы	3	1
593	под влиянием	1	1
594	как царство	1	1
595	честности и	1	1
596	что такие	1	1
597	спросим себя	1	1
598	за тем	1	1
599	к вечеру	1	1
600	относящиеся сюда	1	1
601	редких случаях	2	1
602	к своему	2	1
603	ли ты	1	1
604	это были	1	1
605	как бы	4	1
606	за этой	1	1
607	в отдельности	1	1
608	исходя из	1	1
609	это значит	10	1
610	том смысле	2	1
611	дело здесь	1	1
612	что же	1	1
613	с этой	1	1
614	только для	3	1
615	все это	9	1
616	отмечает что	1	1
617	характерные для	1	1
618	но для	1	1
619	чем та	1	1
620	совершенно то	1	1
621	это уже	3	1
622	уже на	1	1
623	имеет тенденцию	1	1
624	не существует	5	1
625	войти в	1	1
626	что имеются	1	1
627	человек и	1	1
628	на которой	1	1
629	жить и	1	1
630	они говорят	1	1
631	разве только	1	1
632	именно он	1	1
633	все они	3	1
634	на более	1	1
635	они находятся	1	1
636	на фоне	1	1
637	не знает	1	1
638	была бы	2	1
639	но можно	1	1
640	их с	1	1
641	этот же	1	1
642	является и	3	1
643	бы его	1	1
644	это и	4	1
645	из этого	3	1
646	этого здесь	1	1
647	только они	2	1
648	однако мы	2	1
649	это в	1	1
650	очень близкими	1	1
651	я могу	1	1
652	как на	1	1
653	в таком	6	1
654	этой точки	1	1
655	том числе	1	1
656	которая не	3	1
