N	2gram	Bakhtin_Pr_2	slovoVRo
187	от его	2	3
188	точку зрения	5	3
189	которые в	2	3
190	на всю	1	3
191	а иногда	1	3
192	она не	5	3
193	в романном	1	3
194	нем в	1	3
195	никогда не	17	3
196	произведения как	1	3
197	и здесь	2	3
198	не могут	1	3
199	в других	1	3
200	к тому	1	3
201	смысле в	1	3
202	точками зрения	2	3
203	художественной прозы	4	3
204	образом в	2	3
205	но здесь	1	3
206	автора к	1	3
207	о том	3	3
208	переходит в	2	3
209	нем и	1	3
210	все время	3	3
211	в него	1	3
212	того что	3	3
213	в том	8	3
214	словом и	1	3
215	поэтому и	3	3
216	бы ни	1	3
217	самом предмете	1	3
218	взаимодействии с	1	3
219	от автора	4	3
220	конечно не	6	3
221	установлено на	1	3
222	и других	3	3
223	из них	9	3
224	его и	3	3
225	всех сферах	1	3
226	для него	9	3
227	с различными	1	3
228	так как	5	3
229	друг друга	7	3
230	у него	6	3
231	целое романа	1	3
232	именно в	3	3
233	в свою	1	3
234	по всей	1	3
235	романа в	5	3
236	не было	2	3
237	более того	5	3
238	в истории	2	3
239	но оно	1	3
240	с этим	1	3
241	влияния на	1	3
242	в данном	1	3
243	в чужих	2	3
244	и там	1	3
245	есть как	1	3
246	по существу	1	3
247	как только	1	3
248	вне себя	1	3
249	в основном	1	3
250	в результате	3	3
251	лишь как	1	3
252	в большей	1	3
253	хотя бы	5	3
254	одной из	2	3
255	с ними	4	3
256	в свое	2	3
257	которая не	2	3
258	не должны	1	2
259	например в	2	2
260	связана с	1	2
261	на самом	1	2
262	то в	1	2
263	в чисто	2	2
264	в котором	7	2
265	мы уже	3	2
266	той же	1	2
267	а как	4	2
268	мы не	1	2
269	же как	4	2
270	из своих	2	2
271	время как	1	2
272	они были	1	2
273	мы и	3	2
274	свой предмет	1	2
275	конечно и	2	2
276	дает им	1	2
277	между собой	1	2
278	о друге	2	2
279	в ее	3	2
280	он может	2	2
281	но не	6	2
282	и речи	1	2
283	что они	3	2
284	сих пор	2	2
285	как к	2	2
286	хотя и	2	2
287	за своими	1	2
288	авторским словом	2	2
289	от этого	1	2
290	эти жанры	2	2
291	сливается с	4	2
292	в целом	5	2
293	у каждого	1	2
294	нами в	4	2
295	другом случае	1	2
296	эпохи и	1	2
297	время и	1	2
298	одному из	1	2
299	перестает быть	3	2
300	они в	1	2
301	том и	1	2
302	и единство	1	2
303	этого жанра	3	2
304	и по	2	2
305	на этом	1	2
306	всех своих	1	2
307	диалогические отношения	3	2
308	не из	1	2
309	самого автора	1	2
310	те же	2	2
311	слов о	1	2
312	для них	3	2
313	его слово	1	2
314	был бы	1	2
315	том что	7	2
316	в этих	4	2
317	и той	3	2
318	высказывания и	1	2
319	но он	1	2
320	друг другу	1	2
321	и эти	1	2
322	войти в	1	2
323	в районе	1	2
324	зрения и	1	2
325	даже в	6	2
326	остановимся на	2	2
327	тому что	1	2
328	в атмосфере	1	2
329	идеологической жизни	2	2
330	в единство	3	2
331	друг о	2	2
332	в сознании	2	2
333	голосов и	1	2
334	у нас	2	2
335	на протяжении	3	2
336	правда не	1	2
337	оно может	1	2
338	и самое	2	2
339	и о	2	2
340	в зоне	4	2
341	два голоса	1	2
342	зрения не	1	2
343	то время	1	2
344	так в	1	2
345	на том	1	2
346	можно было	2	2
347	не с	1	2
348	иногда в	1	2
349	не исчерпывается	2	2
350	из одного	2	2
351	в монологическом	8	2
352	в другом	1	2
353	за пределами	1	2
354	др и	1	2
355	одного из	1	2
356	можно сказать	2	2
357	этот элемент	1	2
358	романа как	2	2
359	наконец в	1	2
360	и всякое	1	2
361	в лучшем	1	2
362	и одновременно	2	2
363	здесь не	2	2
364	мы видим	2	2
365	среди других	2	2
366	осмысления и	1	2
367	нас здесь	1	2
368	с которыми	2	2
369	где они	1	2
370	особенно у	1	2
371	так что	2	2
372	же и	1	2
373	укладывается в	1	2
374	связи с	1	2
375	он их	1	2
376	уже не	6	2
377	направления и	1	2
378	и у	2	2
379	только на	1	2
380	знают друг	2	2
381	в виде	1	2
382	как более	1	2
383	от других	1	2
384	вводится в	1	2
385	характерно что	2	2
386	автора или	1	2
387	в одном	6	2
388	произведения и	1	2
389	с этими	1	2
390	для того	1	2
391	не укладывается	2	2
392	в другой	1	2
393	именно как	1	2
394	этой разновидности	1	2
395	до сих	2	2
396	не есть	2	2
397	непосредственно без	1	2
398	с другом	2	2
399	а с	3	2
400	точке зрения	3	2
401	романа но	2	2
402	а на	2	2
403	с которым	1	2
404	жизнь в	1	2
405	совершенно не	1	2
406	что все	3	2
407	связь с	2	2
408	в частности	1	2
409	так же	5	2
410	его как	1	2
411	в речах	1	2
412	которые являются	1	2
413	в романах	8	2
414	и идеологической	1	2
415	быть только	2	2
416	диалогическом взаимодействии	1	2
417	для понимания	2	2
418	друг с	2	2
419	рассказ в	1	2
420	должно быть	4	2
421	в контексте	2	2
422	этом случае	1	2
423	не предполагает	1	2
424	в условиях	2	2
425	лучшем случае	1	2
426	и слово	6	2
427	как раз	6	2
428	не является	3	2
429	одна из	3	2
430	оно как	1	2
431	потому что	8	2
432	от всякого	1	2
433	между ними	4	2
434	сказать что	5	2
435	понимает и	2	2
436	автора в	3	2
437	одновременно и	1	2
438	бы его	1	2
439	и эта	3	2
440	к этому	4	2
441	только он	1	1
442	в обычном	1	1
443	художественного произведения	1	1
444	и через	2	1
445	не остается	1	1
446	лишь там	2	1
447	бы для	1	1
448	и есть	1	1
449	и до	4	1
450	из его	1	1
451	не имеют	1	1
452	другу а	1	1
453	конечно в	2	1
454	с таким	1	1
455	входящих в	1	1
456	из персонажей	1	1
457	а напротив	1	1
458	его не	1	1
459	со всех	1	1
460	мы имеем	2	1
461	и ничего	1	1
462	без дистанции	1	1
463	и свой	1	1
464	как из	1	1
465	именно к	1	1
466	место в	1	1
467	она звучит	2	1
468	и со	2	1
469	них прямо	1	1
470	случае в	1	1
471	и он	3	1
472	героев в	3	1
473	литературе и	2	1
474	и возможности	1	1
475	именно эти	1	1
476	они ищут	1	1
477	с авторским	4	1
478	иногда почти	2	1
479	без всякого	1	1
480	своего замысла	1	1
481	и главное	1	1
482	но как	2	1
483	учителя и	1	1
484	прокрустово ложе	1	1
485	исключает из	1	1
486	а только	2	1
487	есть своя	1	1
488	силы и	1	1
489	в сторону	2	1
490	не входит	2	1
491	свою жизнь	2	1
492	не все	1	1
493	к слову	1	1
494	диалог не	1	1
495	менее всего	1	1
496	прозы в	1	1
497	автора но	2	1
498	иногда и	1	1
499	отличие от	1	1
500	в едином	2	1
501	друга и	1	1
502	в свои	1	1
503	в настоящем	1	1
504	плоскости с	3	1
505	зрения а	1	1
506	они эти	1	1
507	в одной	5	1
508	отвлечемся от	1	1
509	есть они	2	1
510	стороны и	1	1
511	и исторические	1	1
512	построены в	1	1
513	и слова	1	1
514	в очень	1	1
515	что по	1	1
516	всего как	1	1
517	этих жанров	1	1
518	и свою	2	1
519	все возможные	2	1
520	всякое иное	1	1
521	них он	1	1
522	и объединения	1	1
523	жанра и	1	1
524	еще на	1	1
525	должно ощущаться	1	1
526	автор в	1	1
527	отношения с	1	1
528	имеем в	2	1
529	бы не	3	1
530	определяет все	1	1
531	в этой	1	1
532	часто даже	1	1
533	чужое слово	3	1
534	и тот	1	1
535	безличной форме	1	1
536	только один	1	1
537	говорит не	1	1
538	на то	2	1
539	истории литературного	1	1
540	вследствие этого	1	1
541	и если	1	1
542	что она	4	1
543	в определенном	1	1
544	к миру	1	1
545	а конкретное	1	1
546	речах персонажей	1	1
547	жанровых и	1	1
548	не значит	2	1
549	зрения эта	1	1
550	сказали в	1	1
551	понимания и	1	1
552	мир как	2	1
553	формы его	2	1
554	него есть	1	1
555	полемики с	1	1
556	его объективный	1	1
557	характерное для	1	1
558	нашего времени	1	1
559	в диалогах	2	1
560	одной и	1	1
561	своего времени	1	1
562	можно выделить	1	1
563	или иных	1	1
564	в нее	1	1
565	с такими	2	1
566	ни был	1	1
567	человека в	5	1
568	монологически замкнутого	1	1
569	бы они	1	1
570	подход к	2	1
571	его романах	4	1
572	свою прямую	3	1
573	укладываются в	1	1
574	сознание и	4	1
575	не дает	1	1
576	бы быть	2	1
577	них не	1	1
578	значимости в	2	1
579	заключается в	1	1
580	и единого	1	1
581	не умеет	1	1
582	есть не	1	1
583	подходит к	1	1
584	может стать	2	1
585	форму и	1	1
586	того о	1	1
587	и правды	1	1
588	которая в	1	1
589	таких которые	1	1
590	в жизни	3	1
591	ни в	2	1
592	но уже	2	1
593	ни одной	1	1
594	композиционно выраженный	1	1
595	до сознания	1	1
596	сознания своих	1	1
597	его сознании	1	1
598	всегда и	2	1
599	и вне	1	1
600	несмотря на	1	1
601	мы видели	3	1
602	глубинные пласты	1	1
603	другие жанры	1	1
604	чем в	1	1
605	на этот	1	1
606	жанров они	1	1
607	предопределен и	1	1
608	и некоторые	2	1
609	как таковой	1	1
610	и того	1	1
611	и становится	2	1
612	этого кругозора	2	1
613	но если	1	1
614	от своего	1	1
615	поэтического творчества	2	1
616	таким же	2	1
617	сознания на	1	1
618	осознания и	1	1
619	автор говорит	1	1
620	конечно что	1	1
621	здесь существенно	1	1
622	его формы	1	1
623	слова здесь	1	1
624	мы говорили	1	1
625	его форму	1	1
626	ведь не	1	1
627	романа который	1	1
628	было очень	1	1
629	в отличие	1	1
630	в которых	1	1
631	могла бы	1	1
632	о языке	1	1
633	бытового и	1	1
634	правда эта	1	1
635	он тоже	1	1
636	быть он	1	1
637	одном из	1	1
638	которой они	1	1
639	из области	1	1
640	в диалоге	3	1
641	особенности рассказа	1	1
642	своей смысловой	1	1
643	для данного	1	1
644	многообразно пересекаются	1	1
645	тем не	1	1
646	всего именно	1	1
647	по крайней	2	1
648	и более	2	1
649	произведения в	1	1
650	кругозоре и	3	1
651	в устах	1	1
652	сама она	1	1
653	же мы	2	1
654	и самостоятельность	1	1
655	объектную тень	1	1
656	не менее	2	1
657	и развивается	1	1
658	объектные образы	1	1
659	свое время	2	1
660	самого начала	1	1
661	правда в	2	1
662	одной плоскости	4	1
663	ее с	3	1
664	он еще	2	1
665	героев и	1	1
666	в авторской	2	1
667	весь роман	1	1
668	но только	2	1
669	того чтобы	1	1
670	словом но	1	1
671	может только	1	1
672	предмете в	1	1
673	на котором	1	1
674	эти голоса	1	1
675	дело в	1	1
676	только и	1	1
677	сознания это	1	1
678	в самой	3	1
679	с одним	2	1
680	находиться в	2	1
681	видим что	1	1
682	его можно	1	1
683	провоцирующими вопросами	1	1
684	людей и	2	1
685	на себе	1	1
686	во всем	1	1
687	притом как	1	1
688	рождается в	1	1
689	для осуществления	1	1
690	звучит в	2	1
691	входят в	1	1
692	и позволяет	1	1
693	оказывается перед	1	1
694	этом отношении	2	1
695	рассказчик и	1	1
696	отношение автора	1	1
697	глубоко проникнут	1	1
698	в каком	1	1
699	и ограниченности	1	1
700	не от	1	1
701	среди них	3	1
702	к отдельным	1	1
703	очень часто	1	1
704	и вступает	1	1
705	все то	2	1
706	данного произведения	2	1
707	есть только	4	1
708	во все	2	1
709	единства в	1	1
710	его за	1	1
711	отличается от	1	1
712	всего в	1	1
713	с авторской	2	1
714	его с	2	1
715	как свой	1	1
716	не дано	1	1
717	роман например	1	1
718	героями он	1	1
719	всегда есть	1	1
720	он видит	1	1
721	социальные и	1	1
722	особенности и	2	1
723	на это	1	1
724	диалогическое отношение	2	1
725	в безличной	1	1
726	в виду	2	1
727	некоторые другие	1	1
728	же не	1	1
729	свои силы	1	1
730	они ни	1	1
731	этой особенности	1	1
732	с самого	1	1
733	приводит к	1	1
734	сознания с	1	1
735	компактными массами	1	1
736	дано в	1	1
737	и иные	1	1
738	и совершенно	1	1
739	развития романа	1	1
740	слово о	6	1
741	что может	1	1
742	и другими	2	1
743	широкое значение	1	1
744	того и	1	1
745	для всякого	1	1
746	в споре	1	1
747	и среди	2	1
748	в плоскости	1	1
749	сохраняют в	1	1
750	и глубины	1	1
751	в чужом	2	1
752	и ничем	1	1
753	но у	3	1
754	жизнь и	3	1
755	своеобразие и	1	1
756	в диалог	2	1
757	был не	1	1
758	если бы	2	1
759	для этого	3	1
760	со стороны	4	1
761	слове оно	1	1
762	прямая и	1	1
763	смысле и	1	1
764	находится в	2	1
765	степени объектны	1	1
766	глубокою связью	1	1
767	важна здесь	4	1
768	именно потому	1	1
769	не был	2	1
770	своей книге	1	1
771	непосредственное выражение	1	1
772	не ослабляя	1	1
773	и что	2	1
774	его жизни	2	1
775	оно ни	1	1
776	в единую	1	1
777	как у	2	1
778	и речей	1	1
779	это было	2	1
780	нее нет	1	1
781	своим предметом	1	1
782	смысле не	1	1
783	заложенные в	1	1
784	однако с	1	1
785	творчества в	2	1
786	борьба с	1	1
787	сколько-нибудь существенного	1	1
788	на одном	1	1
789	что и	5	1
790	и только	1	1
791	крайней мере	2	1
792	которые он	1	1
793	в художественной	2	1
794	утрачивают свою	1	1
795	ними и	1	1
796	различных разновидностей	1	1
797	может иметь	1	1
798	условия для	1	1
799	в литературе	6	1
800	с внутренними	1	1
801	ибо в	1	1
802	риторический жанр	1	1
803	но дистанция	1	1
804	тот же	2	1
805	учитывает и	1	1
806	которым он	1	1
807	которых они	1	1
808	бы из	1	1
809	раскрыть в	2	1
810	сюжетов и	1	1
811	и так	1	1
812	а лишь	3	1
813	в самое	1	1
814	никак нельзя	1	1
815	или же	2	1
816	его слову	1	1
817	из которого	2	1
818	есть в	8	1
819	с живыми	1	1
820	нам важна	5	1
821	и они	1	1
822	в прокрустово	1	1
823	в начале	2	1
824	и повсюду	1	1
825	в душе	1	1
826	слово принадлежит	1	1
827	к своим	1	1
828	на чужой	1	1
829	ни с	2	1
830	него нет	3	1
831	жанры и	1	1
832	сам он	2	1
833	и их	6	1
834	и художественно	2	1
835	его души	2	1
836	диалог или	1	1
837	раз на	1	1
838	свою точку	1	1
839	но повторяем	1	1
840	и диалогически	1	1
841	у нее	1	1
842	к ним	3	1
843	авторского слова	2	1
844	только с	1	1
845	каждый из	1	1
846	другом в	1	1
847	и оценки	1	1
848	от того	2	1
849	гораздо сложнее	1	1
850	кругозора между	1	1
851	бульварного романа	2	1
852	в форме	2	1
853	протяжении всего	2	1
854	а потому	2	1
855	нет и	3	1
856	со всем	1	1
857	есть без	1	1
858	в высшем	2	1
859	перестают быть	1	1
860	эти две	1	1
861	о своем	1	1
862	он часто	1	1
863	и прежде	2	1
864	в меньшей	1	1
865	он считал	1	1
866	роман без	2	1
867	себя и	2	1
868	что не	5	1
869	что для	2	1
870	словесного стиля	1	1
871	месте и	1	1
872	может находиться	1	1
873	эти идеи	2	1
874	ничем не	2	1
875	самое слово	1	1
876	занимает в	1	1
877	весь его	1	1
878	конечно на	2	1
879	о чем	1	1
880	автору и	1	1
881	мы остановимся	2	1
882	на эту	1	1
883	диалога и	2	1
884	и свободно	1	1
885	что мы	1	1
886	оценки и	2	1
887	сферах идеологической	1	1
888	он и	4	1
889	и ему	1	1
890	с помощью	1	1
891	чужих устах	1	1
892	резко и	1	1
893	этот рассказ	1	1
894	входить в	1	1
895	вступает в	4	1
896	и прямое	1	1
897	и становятся	1	1
898	на который	1	1
899	о себе	3	1
900	контекста и	1	1
901	вместе с	1	1
902	до этого	1	1
903	эта идея	1	1
904	ко всем	2	1
905	как одно	2	1
906	его содержание	1	1
907	репликами этого	1	1
908	книге о	1	1
909	художественное изображение	1	1
910	и активного	1	1
911	и глубоко	1	1
912	у автора	1	1
913	какого-нибудь одного	1	1
914	к действительности	2	1
915	выделить и	1	1
916	точкам зрения	1	1
917	даже с	1	1
918	образ и	1	1
919	слияние с	1	1
920	да и	1	1
921	композиционно выраженные	1	1
922	в бесах	1	1
923	в уже	1	1
924	быть не	1	1
925	этого слова	2	1
926	значение что	1	1
927	в диалогические	2	1
928	и нет	1	1
929	голоса и	1	1
930	но это	2	1
931	о мире	5	1
932	например у	1	1
933	тому или	1	1
934	но с	3	1
935	тех или	1	1
936	в более	1	1
937	дело далеко	2	1
938	произведения чтобы	1	1
939	потому не	1	1
940	и монологически	1	1
941	тем более	1	1
942	как рассказчик	1	1
943	о котором	1	1
944	автора о	3	1
945	дана как	1	1
946	словом о	2	1
947	от них	2	1
948	от него	3	1
949	находит свое	1	1
950	бы в	5	1
951	особенности в	1	1
952	для его	1	1
953	действия романа	2	1
954	протяжении веков	1	1
955	связью с	1	1
956	же в	1	1
957	и жанровые	1	1
958	диалога в	1	1
959	значит конечно	1	1
960	героя и	7	1
961	не знает	4	1
962	авантюрного романа	3	1
963	развитие и	1	1
964	диалог диалог	1	1
965	предмета изображения	1	1
966	не способны	1	1
967	есть и	3	1
968	та же	1	1
969	эти типы	1	1
970	строится на	2	1
971	в какой	1	1
972	речи как	1	1
973	жизни и	15	1
974	как слово	5	1
975	и другие	4	1
976	героя как	1	1
977	который не	1	1
978	как на	2	1
979	в таком	3	1
980	все что	3	1
981	этой точки	2	1
982	сочетаются в	1	1
983	они не	2	1
