N	2gram	Bakhtin_Fr_7	Psycholo
164	как только	1	3
165	и о	1	3
166	и которые	1	3
167	он был	3	3
168	из одного	4	3
169	здесь не	1	3
170	тот же	2	3
171	уже говорили	4	3
172	дано в	1	3
173	не так	1	3
174	к ним	1	3
175	тем что	3	3
176	такое же	1	3
177	в речи	1	3
178	только для	1	3
179	но это	3	3
180	все это	10	3
181	она может	1	3
182	одновременно и	2	3
183	что под	1	3
184	к этому	5	3
185	как на	1	3
186	в таком	1	3
187	от этой	1	2
188	отношения к	1	2
189	например в	3	2
190	на самом	2	2
191	он может	3	2
192	все те	2	2
193	той же	3	2
194	здесь с	1	2
195	героев в	1	2
196	всего этого	2	2
197	что его	1	2
198	не просто	2	2
199	в истории	1	2
200	в одной	2	2
201	что именно	1	2
202	как к	1	2
203	целый ряд	4	2
204	и наконец	4	2
205	он в	1	2
206	думать что	1	2
207	нами в	1	2
208	человеке и	1	2
209	не могла	1	2
210	в прямом	1	2
211	у древних	1	2
212	в силу	1	2
213	которому она	1	2
214	и вот	2	2
215	и по	3	2
216	так например	1	2
217	в нее	3	2
218	мы слышим	1	2
219	на всю	2	2
220	и может	2	2
221	в совершенно	1	2
222	которая одновременно	1	2
223	и уже	1	2
224	такой же	3	2
225	автора и	1	2
226	места в	2	2
227	от своего	1	2
228	и ее	2	2
229	как все	1	2
230	момент который	1	2
231	признать что	1	2
232	должны были	1	2
233	образом и	2	2
234	но он	4	2
235	но они	1	2
236	ее так	1	2
237	их в	2	2
238	том и	2	2
239	что сам	1	2
240	в этих	2	2
241	дело не	2	2
242	он хочет	6	2
243	и всегда	2	2
244	ничего не	4	2
245	у нас	1	2
246	очень часто	3	2
247	не могут	1	2
248	ли что	1	2
249	на наших	1	2
250	с ее	3	2
251	свою очередь	3	2
252	данном случае	1	2
253	в глаза	1	2
254	по аналогии	1	2
255	одного из	2	2
256	том как	2	2
257	мы в	2	2
258	с ним	2	2
259	и та	1	2
260	аналогии с	1	2
261	и во	2	2
262	у них	2	2
263	слов и	4	2
264	что только	1	2
265	помощи которого	1	2
266	все они	6	2
267	со всеми	2	2
268	в качестве	9	2
269	для всех	2	2
270	есть в	6	2
271	уже не	2	2
272	в виде	1	2
273	который как	1	2
274	одно из	1	2
275	для него	6	2
276	того мы	1	2
277	всяком случае	1	2
278	в конце	8	2
279	заметить что	1	2
280	объединяет в	2	2
281	к самому	2	2
282	здесь в	1	2
283	еще и	1	2
284	говорит о	1	2
285	до конца	2	2
286	однако и	1	2
287	же точно	1	2
288	к его	1	2
289	к себе	1	2
290	в данном	2	2
291	есть только	1	2
292	в первой	2	2
293	по существу	8	2
294	с этой	1	2
295	благодаря этому	2	2
296	мы найдем	3	2
297	не знаем	2	2
298	не должна	1	2
299	же в	2	2
300	так же	5	2
301	его к	3	2
302	в лучшем	1	2
303	и другие	3	2
304	они не	1	2
305	во всяком	2	2
306	самый лучший	1	1
307	говорили о	1	1
308	для построения	1	1
309	житейских дел	1	1
310	рассказ об	1	1
311	он считает	1	1
312	дел и	2	1
313	переходит к	1	1
314	и намека	1	1
315	и потому	3	1
316	нем же	1	1
317	это и	1	1
318	относятся к	1	1
319	и есть	3	1
320	прием и	1	1
321	в первом	1	1
322	и до	6	1
323	уже указывали	1	1
324	и самое	1	1
325	самому существу	1	1
326	к рассказу	1	1
327	в несколько	1	1
328	мы имеем	2	1
329	бороться с	1	1
330	и момент	2	1
331	по легенде	1	1
332	он как	1	1
333	одновременно в	1	1
334	так чтобы	1	1
335	и назначение	1	1
336	не остается	1	1
337	еще не	2	1
338	здесь нет	2	1
339	не имел	1	1
340	является просто	1	1
341	каким-нибудь определенным	1	1
342	в чем	2	1
343	которое он	2	1
344	с его	2	1
345	в сюжете	1	1
346	в знаменитой	1	1
347	там и	1	1
348	природы и	1	1
349	то мы	1	1
350	сказать и	1	1
351	в изображении	2	1
352	при жизни	1	1
353	но не	1	1
354	отношение к	2	1
355	отличие от	1	1
356	героев древности	1	1
357	мы сейчас	2	1
358	что хотя	1	1
359	к новому	2	1
360	все остальные	1	1
361	кроме того	3	1
362	и где	1	1
363	и слова	1	1
364	хотя и	4	1
365	между двумя	1	1
366	имеет в	1	1
367	более или	2	1
368	в себя	2	1
369	очень много	1	1
370	бы сказать	1	1
371	этот новый	1	1
372	за это	1	1
373	в час	1	1
374	это тот	1	1
375	рассказ о	2	1
376	переходит на	1	1
377	имеем в	2	1
378	и те	3	1
379	ее как	1	1
380	кошка и	1	1
381	теории и	1	1
382	игра с	3	1
383	чтобы они	1	1
384	уже видели	2	1
385	и еще	2	1
386	никакому сомнению	1	1
387	не как	1	1
388	в корне	1	1
389	том чтобы	1	1
390	своего времени	2	1
391	момент когда	1	1
392	но все	4	1
393	в одну	4	1
394	не будет	1	1
395	другой раз	1	1
396	и с	4	1
397	на этой	4	1
398	есть не	2	1
399	это не	6	1
400	и оценка	1	1
401	играет в	1	1
402	отражение в	1	1
403	этой картины	1	1
404	здесь это	1	1
405	в жизни	1	1
406	и рядом	1	1
407	для них	1	1
408	но уже	1	1
409	в слове	1	1
410	этим и	1	1
411	он и	1	1
412	о чем	1	1
413	в тоне	2	1
414	должно быть	4	1
415	обратимся к	1	1
416	еще раз	1	1
417	и становится	1	1
418	было не	1	1
419	или менее	2	1
420	и при	1	1
421	мысль и	1	1
422	таким же	3	1
423	интерес и	1	1
424	нас не	2	1
425	со всяким	1	1
426	в следующем	2	1
427	почти не	1	1
428	и благодаря	3	1
429	в их	3	1
430	уже здесь	2	1
431	литературе мы	1	1
432	оказывается что	3	1
433	мысли и	1	1
434	иного характера	1	1
435	но эта	1	1
436	слова уже	1	1
437	над ними	1	1
438	доказывает что	1	1
439	этом ничего	1	1
440	каждой его	1	1
441	теперь я	2	1
442	смерти то	1	1
443	никакого отношения	1	1
444	намека на	1	1
445	даже в	1	1
446	и вся	3	1
447	после своей	1	1
448	в какое	1	1
449	а иногда	1	1
450	на глазах	2	1
451	как о	3	1
452	мысли в	1	1
453	и отсюда	1	1
454	то чего	1	1
455	дело в	2	1
456	здесь на	2	1
457	ее с	1	1
458	на него	1	1
459	не по	1	1
460	и форм	1	1
461	свою роль	1	1
462	он выражает	1	1
463	в построении	2	1
464	того и	1	1
465	так много	3	1
466	не видели	1	1
467	или как	1	1
468	это слово	1	1
469	не находим	1	1
470	с таким	1	1
471	не принадлежит	1	1
472	этом отношении	2	1
473	что на	1	1
474	одним из	1	1
475	в стиле	1	1
476	у меня	1	1
477	этой истории	1	1
478	и всех	1	1
479	всего в	5	1
480	мотивов и	2	1
481	что является	1	1
482	такие моменты	1	1
483	не есть	2	1
484	все слова	1	1
485	ничего общего	1	1
486	от той	1	1
487	в каждой	2	1
488	в применении	1	1
489	найдем в	2	1
490	значения и	1	1
491	но по	2	1
492	а здесь	1	1
493	характер и	1	1
494	знаем что	1	1
495	мысль о	1	1
496	смерти в	3	1
497	на той	1	1
498	лучший и	1	1
499	говорили что	1	1
500	роль в	2	1
501	его другой	1	1
502	на свой	1	1
503	правильнее было	1	1
504	и которую	1	1
505	можно было	3	1
506	так и	10	1
507	здесь он	1	1
508	не с	1	1
509	и глубины	1	1
510	во все	2	1
511	именно этот	1	1
512	в результате	2	1
513	нам необходимо	1	1
514	мировой литературе	1	1
515	радости в	3	1
516	он к	1	1
517	в словах	2	1
518	характерная черта	1	1
519	могла не	1	1
520	все дело	1	1
521	это мне	1	1
522	часто и	1	1
523	это я	1	1
524	и самым	2	1
525	язык и	1	1
526	второй половине	1	1
527	заложены в	1	1
528	в новую	1	1
529	них с	1	1
530	времени в	1	1
531	по их	1	1
532	нас в	3	1
533	это было	2	1
534	авторов в	1	1
535	этот элемент	1	1
536	доходит до	1	1
537	видели на	1	1
538	образом все	1	1
539	и всю	1	1
540	которой мы	1	1
541	подробное описание	2	1
542	этому поводу	1	1
543	этот момент	1	1
544	что человек	1	1
545	не видел	2	1
546	в форме	3	1
547	в другой	1	1
548	еще более	2	1
549	древности и	1	1
550	и она	1	1
551	находим и	1	1
552	считают это	1	1
553	его напоминает	1	1
554	по содержанию	1	1
555	дошло до	1	1
556	этот вопрос	1	1
557	дело с	1	1
558	вперед и	2	1
559	сказали что	1	1
560	ад и	3	1
561	в литературу	1	1
562	деле здесь	1	1
563	по этому	3	1
564	с которыми	1	1
565	до наших	1	1
566	образов в	3	1
567	и у	5	1
568	только на	2	1
569	в начале	1	1
570	словами он	1	1
571	и других	2	1
572	участие в	1	1
573	что сама	1	1
574	роль и	1	1
575	и их	3	1
576	ведь это	1	1
577	представлений о	2	1
578	гораздо большей	1	1
579	тому же	1	1
580	от радости	6	1
581	нашего восприятия	2	1
582	не говорит	1	1
583	к той	1	1
584	в других	1	1
585	смерти и	1	1
586	само собой	1	1
587	уже совершенно	1	1
588	не было	3	1
589	момент в	4	1
590	лицом и	1	1
591	почти с	1	1
592	а на	2	1
593	как у	1	1
594	бы ты	1	1
595	именно в	2	1
596	по своим	1	1
597	к которому	1	1
598	и самая	2	1
599	и прежде	1	1
600	характерно для	2	1
601	превращается в	1	1
602	от этого	3	1
603	он только	2	1
604	был в	2	1
605	ничем не	3	1
606	и самый	1	1
607	в рассказе	1	1
608	когда же	1	1
609	свое отражение	1	1
610	вероятно не	1	1
611	ближе к	1	1
612	для этой	3	1
613	именно поэтому	1	1
614	веселья и	2	1
615	бы оно	2	1
616	в частности	1	1
617	животных с	1	1
618	и особенно	1	1
619	мы говорим	1	1
620	ближе он	1	1
621	что теперь	1	1
622	ним как	1	1
623	в область	3	1
624	применении к	1	1
625	в тот	1	1
626	из этой	1	1
627	форму их	1	1
628	описание и	1	1
629	и там	1	1
630	бросается в	1	1
631	каждый раз	1	1
632	сейчас же	1	1
633	оба они	1	1
634	между прочим	1	1
635	имел в	1	1
636	ни для	1	1
637	я от	1	1
638	в достаточной	1	1
639	будем признать	1	1
640	в мировой	1	1
641	затруднительное положение	1	1
642	сейчас увидим	2	1
643	имеет дело	2	1
644	начала и	2	1
645	человека это	1	1
646	такое предположение	1	1
647	от него	1	1
648	от всех	1	1
649	и смысл	2	1
650	же к	1	1
651	этим он	1	1
652	всех тех	1	1
653	и высшее	1	1
654	именно здесь	1	1
655	в романе	7	1
656	между ними	1	1
657	с ней	1	1
658	и эта	3	1
659	они как	2	1
660	больших и	1	1
661	то здесь	1	1
662	этот же	1	1
663	и так	2	1
664	нет но	1	1
665	автора в	1	1
666	всех других	1	1
667	в последнем	1	1
668	ко всему	1	1
669	в отдельности	2	1
670	есть и	3	1
671	видели в	3	1
672	в заключение	2	1
673	описаний в	1	1
674	жизни и	3	1
675	это в	3	1
676	тем самым	3	1
677	на подробном	1	1
678	все что	4	1
