N	2gram	Bakhtin_Fr_8	Psycholo
138	речь идет	1	4
139	сказать что	3	4
140	ее в	1	4
141	в своих	4	4
142	того же	1	3
143	из всех	2	3
144	и значение	1	3
145	совсем не	2	3
146	что по	1	3
147	и к	4	3
148	но в	6	3
149	та же	1	3
150	из этих	1	3
151	показать это	1	3
152	первой половине	1	3
153	не к	1	3
154	состоит в	1	3
155	что все	4	3
156	конечно в	2	3
157	бы в	3	3
158	его в	2	3
159	и тем	1	3
160	ни в	2	3
161	в них	11	3
162	далеко не	2	3
163	в один	1	3
164	мы говорили	1	3
165	место в	1	3
166	в то	12	3
167	того как	2	3
168	к концу	2	3
169	смысл этой	1	3
170	весь этот	2	3
171	в основе	4	3
172	и конечно	2	3
173	где он	1	3
174	и о	3	3
175	и которые	4	3
176	он был	12	3
177	и только	1	3
178	здесь не	1	3
179	тот же	1	3
180	уже говорили	7	3
181	был бы	3	3
182	к ним	2	3
183	тем что	1	3
184	такое же	1	3
185	в речи	2	3
186	это только	1	3
187	но это	2	3
188	все это	8	3
189	она должна	1	3
190	больше и	1	3
191	главным образом	3	3
192	одновременно и	1	3
193	к этому	2	3
194	как на	1	3
195	например в	4	2
196	на самом	2	2
197	по преимуществу	2	2
198	все те	2	2
199	другой смысл	1	2
200	той же	6	2
201	всего того	1	2
202	здесь с	3	2
203	между собой	1	2
204	что его	1	2
205	одним словом	1	2
206	видели что	3	2
207	не просто	3	2
208	заключено в	1	2
209	тенденцию к	1	2
210	в одной	1	2
211	как к	2	2
212	это был	1	2
213	целый ряд	2	2
214	и наконец	3	2
215	он в	1	2
216	и придает	1	2
217	всех остальных	1	2
218	всех этих	3	2
219	и вот	1	2
220	так например	2	2
221	в нее	1	2
222	мы слышим	1	2
223	в совершенно	4	2
224	по смыслу	1	2
225	и дает	1	2
226	из нее	2	2
227	которые с	1	2
228	такой же	5	2
229	автора и	1	2
230	в эту	2	2
231	исторической действительности	1	2
232	и ее	4	2
233	совершенно иначе	1	2
234	образом и	3	2
235	но он	3	2
236	друг другу	2	2
237	но они	1	2
238	и эти	2	2
239	и более	4	2
240	ее так	1	2
241	их в	4	2
242	в этих	11	2
243	все более	1	2
244	она могла	1	2
245	этими двумя	1	2
246	дело не	2	2
247	весь смысл	1	2
248	он хочет	1	2
249	и всегда	1	2
250	то это	1	2
251	очень часто	1	2
252	не могут	1	2
253	что оно	1	2
254	из всего	1	2
255	с ее	5	2
256	данном случае	2	2
257	только то	1	2
258	то время	2	2
259	том как	1	2
260	мы в	1	2
261	для этого	1	2
262	с ним	2	2
263	или от	1	2
264	и та	1	2
265	но мы	1	2
266	и во	2	2
267	в которую	1	2
268	слов и	3	2
269	и одновременно	1	2
270	что даже	1	2
271	и часто	1	2
272	должен был	1	2
273	по мнению	1	2
274	узнаем что	1	2
275	все они	6	2
276	со всеми	1	2
277	в качестве	4	2
278	для всех	1	2
279	уже не	3	2
280	в виде	2	2
281	к своим	1	2
282	одно из	1	2
283	для него	2	2
284	это верно	1	2
285	к первой	1	2
286	и вместе	1	2
287	без всякой	1	2
288	здесь в	3	2
289	еще и	3	2
290	а с	1	2
291	говорит о	2	2
292	до конца	11	2
293	однако и	1	2
294	эти слова	1	2
295	к его	3	2
296	к своему	1	2
297	в данном	2	2
298	что за	1	2
299	в первой	3	2
300	чувства и	1	2
301	этого слова	1	2
302	с этой	2	2
303	благодаря этому	2	2
304	мы найдем	2	2
305	же в	1	2
306	так же	2	2
307	его к	3	2
308	имеет место	1	2
309	из своей	1	2
310	видим в	1	2
311	и другие	5	2
312	они не	5	2
313	как известно	1	1
314	этот характер	1	1
315	в обычном	1	1
316	у гоголя	5	1
317	чтобы не	1	1
318	и потому	4	1
319	истинное значение	1	1
320	и до	10	1
321	на две	2	1
322	он придал	1	1
323	недалеко от	1	1
324	уж верно	1	1
325	их и	2	1
326	это совершенно	1	1
327	с более	1	1
328	это что	1	1
329	бы что	1	1
330	большую роль	1	1
331	из своих	1	1
332	сущности это	1	1
333	что многие	1	1
334	он как	1	1
335	и стиль	2	1
336	самую сущность	1	1
337	так чтобы	1	1
338	свою особую	1	1
339	и такой	1	1
340	на свою	1	1
341	между этими	1	1
342	и другая	1	1
343	и он	1	1
344	из ее	1	1
345	еще не	10	1
346	здесь нет	3	1
347	в чем	1	1
348	с его	5	1
349	там и	1	1
350	но конечно	1	1
351	сказать и	1	1
352	в изображении	4	1
353	и главное	1	1
354	рассказ про	1	1
355	которых один	1	1
356	чем это	1	1
357	но не	5	1
358	правильно указывает	1	1
359	именно на	1	1
360	одном и	1	1
361	присутствует в	1	1
362	с собою	1	1
363	отличие от	1	1
364	которые не	1	1
365	дело идет	1	1
366	независимо от	1	1
367	части в	1	1
368	все остальные	2	1
369	кроме того	3	1
370	они дают	1	1
371	и слова	1	1
372	хотя и	2	1
373	более или	2	1
374	в действительности	2	1
375	действительностью в	1	1
376	есть на	1	1
377	и глубокой	1	1
378	поэтому он	1	1
379	ход действия	1	1
380	в себя	1	1
381	другие элементы	1	1
382	очень много	2	1
383	за это	2	1
384	характера не	1	1
385	большие и	1	1
386	одной общей	1	1
387	в известном	2	1
388	это тот	1	1
389	всё не	1	1
390	и те	2	1
391	что одна	2	1
392	на его	6	1
393	из-за которого	1	1
394	не следует	1	1
395	в определенном	1	1
396	и еще	2	1
397	и поэзию	1	1
398	не как	2	1
399	хотя он	2	1
400	так часто	2	1
401	своего времени	6	1
402	подобно тому	1	1
403	момент когда	1	1
404	это конечно	1	1
405	а затем	1	1
406	есть все	1	1
407	и сделал	1	1
408	которое характерно	1	1
409	только не	2	1
410	и с	8	1
411	глубокий и	1	1
412	на этой	1	1
413	с другими	1	1
414	это не	2	1
415	зрения тех	1	1
416	отражение в	2	1
417	из первых	1	1
418	кажется что	1	1
419	самый характер	1	1
420	но вся	1	1
421	тот самый	1	1
422	в слове	2	1
423	он и	2	1
424	в тоне	1	1
425	означает одновременно	1	1
426	обратимся к	1	1
427	и тогда	1	1
428	своему назначению	1	1
429	еще раз	1	1
430	было не	1	1
431	или менее	2	1
432	первой части	3	1
433	и при	2	1
434	мысль и	1	1
435	упомянуть о	1	1
436	этого плана	1	1
437	последние три	1	1
438	во времена	3	1
439	в их	3	1
440	если можно	1	1
441	оказывается что	1	1
442	мысли и	1	1
443	бы мы	1	1
444	он весь	1	1
445	ней действительно	1	1
446	слова уже	1	1
447	есть еще	1	1
448	и почти	3	1
449	и вообще	1	1
450	даже в	4	1
451	и вся	1	1
452	и какая	1	1
453	так он	1	1
454	в таких	3	1
455	а иногда	1	1
456	книги где	1	1
457	строя и	1	1
458	дело в	2	1
459	здесь на	1	1
460	и притом	1	1
461	не по	1	1
462	героев и	1	1
463	совершенно правильно	1	1
464	он мог	1	1
465	он с	1	1
466	смысл его	1	1
467	что ни	1	1
468	это явление	1	1
469	глазах и	1	1
470	в другую	1	1
471	это слово	1	1
472	этом отношении	1	1
473	что на	2	1
474	этих образов	2	1
475	одним из	5	1
476	в стиле	1	1
477	такие же	1	1
478	и оно	1	1
479	ни о	2	1
480	мы встречаем	2	1
481	целого в	1	1
482	и такие	2	1
483	совершенно новым	1	1
484	всего в	1	1
485	все слова	1	1
486	правило не	1	1
487	не ограничивается	1	1
488	предисловии к	1	1
489	был подготовлен	1	1
490	но по	4	1
491	встречаем и	1	1
492	но при	1	1
493	в некоторых	3	1
494	как один	1	1
495	характер и	3	1
496	смерти в	1	1
497	на той	1	1
498	говорили что	5	1
499	роль в	5	1
500	на свой	1	1
501	можно было	1	1
502	так и	13	1
503	те же	1	1
504	которая была	1	1
505	мог бы	1	1
506	у другого	1	1
507	во все	3	1
508	в результате	5	1
509	две части	2	1
510	это первый	1	1
511	что дело	1	1
512	по сравнению	1	1
513	не исчерпывается	1	1
514	даны в	1	1
515	на вопрос	1	1
516	язык и	2	1
517	можно сказать	2	1
518	была его	1	1
519	времени в	3	1
520	по их	1	1
521	это было	1	1
522	своему значению	1	1
523	серьезности и	1	1
524	и всю	1	1
525	которой мы	1	1
526	этих слов	1	1
527	этот момент	2	1
528	в форме	3	1
529	еще более	1	1
530	хлеба и	1	1
531	даже для	1	1
532	и она	1	1
533	находим и	1	1
534	подробностями и	1	1
535	характера но	1	1
536	мог найти	1	1
537	указывает что	2	1
538	быть и	1	1
539	порядка и	1	1
540	но с	2	1
541	какой же	1	1
542	но тот	1	1
543	всякого рода	1	1
544	о двух	1	1
545	своей сущности	1	1
546	дело с	1	1
547	хороши с	1	1
548	вперед и	1	1
549	или же	1	1
550	по этому	1	1
551	которых я	1	1
552	до наших	1	1
553	образов в	2	1
554	он сравнивает	1	1
555	эти обвинения	1	1
556	и у	1	1
557	только на	2	1
558	ни одного	2	1
559	почти до	2	1
560	в начале	1	1
561	словами он	1	1
562	не исчерпывает	1	1
563	не из	1	1
564	он стремится	1	1
565	и других	4	1
566	участие в	1	1
567	за ним	1	1
568	только одно	1	1
569	был сам	1	1
570	и их	8	1
571	представлений о	1	1
572	поэтому все	1	1
573	тому же	1	1
574	каждый из	1	1
575	широко и	1	1
576	образом что	1	1
577	в других	2	1
578	указание на	1	1
579	смерти и	2	1
580	не было	5	1
581	момент в	2	1
582	на мировую	1	1
583	со всем	1	1
584	а на	2	1
585	мне и	1	1
586	мы привыкли	1	1
587	как у	1	1
588	значение которое	1	1
589	именно в	1	1
590	а именно	1	1
591	совершенно точно	1	1
592	представлено в	1	1
593	к которому	3	1
594	не потому	2	1
595	и прежде	1	1
596	характерно для	1	1
597	в предисловии	1	1
598	тому как	1	1
599	в отличие	1	1
600	что для	3	1
601	самые сильные	1	1
602	отнесена к	1	1
603	превращается в	1	1
604	был в	2	1
605	много в	1	1
606	и самый	3	1
607	жизнь в	1	1
608	самый факт	1	1
609	по другому	1	1
610	на эту	3	1
611	свое отражение	2	1
612	мы знаем	1	1
613	которой в	1	1
614	имеет свои	1	1
615	тем чтобы	1	1
616	бы оно	1	1
617	равно как	1	1
618	в частности	7	1
619	о себе	2	1
620	как описывает	1	1
621	и особенно	1	1
622	придал ему	1	1
623	сравнению с	1	1
624	тело и	1	1
625	им с	1	1
626	быть только	1	1
627	в тот	1	1
628	для понимания	2	1
629	на свете	1	1
630	здесь все	1	1
631	и там	1	1
632	и смерти	1	1
633	каждый раз	1	1
634	имел в	1	1
635	никогда еще	2	1
636	отношениях к	1	1
637	которых он	2	1
638	для выражения	1	1
639	должна была	1	1
640	начала и	4	1
641	в отдельных	1	1
642	действия в	1	1
643	к одной	1	1
644	от него	1	1
645	от всех	2	1
646	и ни	1	1
647	этим он	1	1
648	в романе	21	1
649	между ними	2	1
650	и эта	2	1
651	только как	1	1
652	этот же	1	1
653	и так	1	1
654	почему он	1	1
655	есть и	5	1
656	новизны и	1	1
657	лиц на	1	1
658	стиля и	1	1
659	жизни и	1	1
660	но еще	1	1
661	это в	2	1
662	по причине	1	1
663	каждое слово	1	1
664	гораздо более	1	1
