N	2gram	Bakhtin_Pr_2	Marksizm
205	она является	1	3
206	оценки и	2	3
207	подхода к	1	3
208	да и	1	3
209	для понимания	2	3
210	должно быть	4	3
211	мы сказали	3	3
212	и формы	1	3
213	и от	3	3
214	сих пор	2	3
215	что оно	1	3
216	сознания и	6	3
217	только что	2	3
218	а в	3	3
219	слово и	2	3
220	во всяком	1	3
221	нем нет	1	2
222	отношения к	2	2
223	одним из	3	2
224	совершенно справедливо	1	2
225	связана с	1	2
226	лишь там	2	2
227	риторике и	1	2
228	в зависимости	3	2
229	предметный смысл	1	2
230	от своего	1	2
231	правильного понимания	2	2
232	случае это	1	2
233	самого говорящего	1	2
234	конечно и	2	2
235	зависимости от	3	2
236	и он	3	2
237	именно эти	1	2
238	но как	2	2
239	дело обстоит	1	2
240	ответ на	1	2
241	что они	3	2
242	в одной	5	2
243	независимо от	1	2
244	опирается на	2	2
245	стороны и	1	2
246	в своем	5	2
247	вступает в	4	2
248	более или	1	2
249	от этого	1	2
250	в нашем	2	2
251	бы не	3	2
252	тому же	1	2
253	соприкасается с	1	2
254	силой и	2	2
255	понимания и	1	2
256	лишь с	1	2
257	подход к	2	2
258	и с	7	2
259	то есть	50	2
260	это было	2	2
261	ощущается как	1	2
262	на протяжении	3	2
263	может стать	2	2
264	мышления о	1	2
265	в жизни	3	2
266	всем этим	2	2
267	рядом с	3	2
268	далеко не	4	2
269	разобранные нами	1	2
270	можем сказать	2	2
271	и потому	6	2
272	и категории	2	2
273	всегда и	2	2
274	он и	4	2
275	мы не	1	2
276	или менее	1	2
277	как такое	1	2
278	установка на	1	2
279	место в	1	2
280	они уже	1	2
281	является только	1	2
282	точку зрения	5	2
283	по крайней	2	2
284	и почти	1	2
285	диалога в	1	2
286	в атмосфере	1	2
287	идеологического творчества	2	2
288	или как	1	2
289	нам важно	2	2
290	только с	1	2
291	предметное значение	1	2
292	лежит в	2	2
293	глава третья	1	2
294	должны быть	1	2
295	если же	1	2
296	и о	2	2
297	приводит к	1	2
298	не с	1	2
299	все то	2	2
300	ориентировано на	1	2
301	и даже	3	2
302	но к	1	2
303	другими словами	2	2
304	и являются	1	2
305	в определенном	1	2
306	все его	3	2
307	лишь как	1	2
308	крайней мере	2	2
309	все время	3	2
310	будет ли	1	2
311	но не	6	2
312	которой мы	1	2
313	иной степени	2	2
314	они могут	3	2
315	или же	2	2
316	себя в	2	2
317	и у	2	2
318	уже в	4	2
319	другой тип	1	2
320	в виде	1	2
321	но для	1	2
322	не так	2	2
323	ведь это	1	2
324	в диалоге	3	2
325	слово как	1	2
326	друг друга	7	2
327	у него	6	2
328	тем что	2	2
329	даже и	2	2
330	в особенности	2	2
331	именно как	1	2
332	характерен для	1	2
333	и речи	1	2
334	именно в	3	2
335	здесь в	2	2
336	и прежде	2	2
337	бытия в	2	2
338	а с	3	2
339	что не	5	2
340	они не	2	2
341	до конца	7	2
342	не на	4	2
343	и непосредственно	1	2
344	о чем	1	2
345	оно ни	1	2
346	и всякое	1	2
347	вместе с	1	2
348	и особенно	2	2
349	ко всем	2	2
350	к его	1	2
351	xix века	1	2
352	там где	6	2
353	как из	1	2
354	в начале	2	2
355	вне контекста	1	2
356	на слово	1	2
357	в более	1	2
358	или в	2	2
359	себя самого	1	2
360	от него	3	2
361	еще более	1	2
362	между ними	4	2
363	неотделим от	2	2
364	не знает	4	2
365	слагается из	1	2
366	жизни и	15	2
367	что в	6	2
368	и эта	3	2
369	как на	2	2
370	этом совершенно	1	1
371	например в	2	1
372	для построения	2	1
373	относится и	2	1
374	и действительно	2	1
375	человека и	2	1
376	оно ощущается	1	1
377	а поэтому	1	1
378	в разные	1	1
379	но тем	1	1
380	нам кажется	1	1
381	то в	1	1
382	и принципиально	1	1
383	этого оно	1	1
384	входящих в	1	1
385	и могут	2	1
386	в обычном	1	1
387	яркое и	1	1
388	только свой	1	1
389	его не	1	1
390	на тех	1	1
391	системе как	1	1
392	пределы данного	1	1
393	дан в	1	1
394	является уже	1	1
395	именно к	1	1
396	не была	1	1
397	совпадает с	1	1
398	говорить о	1	1
399	общие всем	1	1
400	и принципы	1	1
401	котором не	1	1
402	из того	1	1
403	мы и	3	1
404	для нашей	1	1
405	и со	2	1
406	подчеркнуть что	3	1
407	себе является	1	1
408	мышления были	1	1
409	самым основным	1	1
410	между собой	1	1
411	его переживание	1	1
412	всего этого	3	1
413	которых может	1	1
414	быть раскрыто	1	1
415	тенденции развития	1	1
416	таком смысле	1	1
417	и человеческой	2	1
418	сознания а	2	1
419	ними в	1	1
420	из этих	1	1
421	в голове	2	1
422	а только	2	1
423	точка зрения	7	1
424	только при	1	1
425	не все	1	1
426	к слову	1	1
427	идеологическое творчество	2	1
428	вступают в	2	1
429	глава четвертая	1	1
430	друг от	2	1
431	давая ему	1	1
432	и устойчивые	1	1
433	всю эту	1	1
434	диалога и	2	1
435	в кругозор	2	1
436	в центре	1	1
437	отвлечемся от	1	1
438	как в	4	1
439	в художественном	3	1
440	и нет	1	1
441	такого сопоставления	1	1
442	проникновению во	1	1
443	кроме того	1	1
444	в единый	1	1
445	было только	1	1
446	и наконец	1	1
447	диалог в	2	1
448	себе не	1	1
449	к современной	1	1
450	важность для	1	1
451	сливается с	4	1
452	истины и	3	1
453	в которой	2	1
454	как это	2	1
455	нет дела	1	1
456	формы в	2	1
457	бы с	1	1
458	в ответ	1	1
459	у каждого	1	1
460	и принципиальной	1	1
461	ни одна	1	1
462	с их	4	1
463	из монологического	1	1
464	мысли ни	1	1
465	ее как	1	1
466	как он	4	1
467	его но	3	1
468	и если	1	1
469	вообще не	1	1
470	что она	4	1
471	в статье	1	1
472	нашей терминологии	1	1
473	но именно	1	1
474	видел в	2	1
475	перестает быть	3	1
476	они в	1	1
477	всех этих	1	1
478	не значит	2	1
479	зрения эта	1	1
480	и вот	2	1
481	слову как	1	1
482	оно могло	1	1
483	мысли как	1	1
484	о языке	1	1
485	всех своих	1	1
486	так например	1	1
487	в нее	1	1
488	становится как	1	1
489	последнее слово	1	1
490	но все	4	1
491	человека в	5	1
492	бы они	1	1
493	в каждом	4	1
494	ни были	1	1
495	же не	1	1
496	сознание и	4	1
497	же касается	1	1
498	в каком-нибудь	1	1
499	самого автора	1	1
500	сознание не	1	1
501	ясно что	1	1
502	ее нельзя	1	1
503	входит в	9	1
504	заключается в	1	1
505	не умеет	1	1
506	воспринимается как	2	1
507	как особый	2	1
508	исходным пунктом	1	1
509	он есть	2	1
510	не совпадает	1	1
511	всего того	1	1
512	всю свою	1	1
513	к миру	1	1
514	здесь это	1	1
515	к области	1	1
516	но уже	2	1
517	он является	1	1
518	в них	4	1
519	их взаимоотношения	1	1
520	которой он	1	1
521	и вне	1	1
522	несмотря на	1	1
523	с большою	1	1
524	и репликами	1	1
525	об чем	1	1
526	выйти за	1	1
527	эта множественность	1	1
528	несовместимо с	1	1
529	все это	5	1
530	утрачивая свою	1	1
531	свое словесное	1	1
532	с различными	1	1
533	или точнее	1	1
534	лежат в	1	1
535	только для	2	1
536	с идеей	2	1
537	почти не	1	1
538	в глубь	1	1
539	к предмету	1	1
540	мере не	1	1
541	в авторском	1	1
542	в дневнике	1	1
543	от его	2	1
544	только но	1	1
545	сущности ничего	1	1
546	значение для	3	1
547	не менее	2	1
548	человек тем	1	1
549	с чужою	1	1
550	не понимает	1	1
551	и определенной	1	1
552	его целом	3	1
553	объективного мира	1	1
554	но он	1	1
555	друг другу	1	1
556	оставаясь только	1	1
557	что было	1	1
558	тем не	1	1
559	войти в	1	1
560	не могли	1	1
561	произведения в	1	1
562	оно само	1	1
563	и единого	1	1
564	направлениях может	1	1
565	же мы	2	1
566	растворяет в	1	1
567	необходимо учитывать	1	1
568	нет никакого	1	1
569	он как	3	1
570	слова мы	1	1
571	сущности почти	1	1
572	из авторского	1	1
573	что эта	2	1
574	отражает и	1	1
575	что с	1	1
576	иной раз	1	1
577	в русской	2	1
578	тогда когда	1	1
579	одной плоскости	4	1
580	и притом	1	1
581	и сама	1	1
582	сознания как	1	1
583	но только	2	1
584	принадлежит к	1	1
585	находится в	2	1
586	и всегда	2	1
587	мышления которые	1	1
588	самой жизни	1	1
589	тому или	1	1
590	в самой	3	1
591	заложенные в	1	1
592	правда это	1	1
593	идеологии мы	1	1
594	уже говорили	2	1
595	ему и	1	1
596	а лишь	3	1
597	те особенности	1	1
598	по нашей	1	1
599	сторона вопроса	1	1
600	достоевский в	5	1
601	этом отношении	2	1
602	с другом	2	1
603	не совсем	2	1
604	конечно только	1	1
605	форм эта	1	1
606	не давая	1	1
607	его внутренней	1	1
608	вне их	2	1
609	не могут	1	1
610	есть только	4	1
611	что все	3	1
612	идеологическим критерием	1	1
613	ли не	1	1
614	числе и	2	1
615	другом месте	1	1
616	его с	2	1
617	как для	1	1
618	они и	2	1
619	особый тип	1	1
620	него как	1	1
621	т.е в	1	1
622	отрешены от	1	1
623	условиях будет	1	1
624	и оценивает	1	1
625	разобщены и	1	1
626	от друга	2	1
627	в некоторых	2	1
628	следовательно в	1	1
629	нему не	1	1
630	здесь не	2	1
631	они ни	1	1
632	чтобы быть	1	1
633	не разрушая	1	1
634	уже с	1	1
635	сохраняет свою	1	1
636	говорили что	1	1
637	и неотделим	1	1
638	так в	1	1
639	слова а	1	1
640	на том	1	1
641	глубже и	1	1
642	и когда	1	1
643	и сам	3	1
644	в иной	1	1
645	на нее	1	1
646	он соприкасается	1	1
647	в плоскости	1	1
648	отсюда и	1	1
649	здесь нет	2	1
650	его социальной	1	1
651	которые он	1	1
652	еще в	1	1
653	подойти к	1	1
654	можно только	1	1
655	по сравнению	2	1
656	все остальные	1	1
657	понятно что	1	1
658	их обычной	1	1
659	приводит его	1	1
660	с ним	8	1
661	до нас	1	1
662	прямая и	1	1
663	образом в	2	1
664	могут стать	1	1
665	только и	1	1
666	социальных тенденциях	1	1
667	значимости в	2	1
668	всякое истинное	1	1
669	и поэтому	1	1
670	прямо и	1	1
671	и что	2	1
672	как ее	2	1
673	его жизни	2	1
674	а человек	1	1
675	можно сказать	2	1
676	бытием и	1	1
677	других людей	1	1
678	иногда почти	2	1
679	нет это	1	1
680	и авторской	1	1
681	мы понимаем	1	1
682	с одним	2	1
683	тем или	1	1
684	русской литературе	2	1
685	которые мы	1	1
686	переходит в	2	1
687	слова собеседника	1	1
688	нам важна	5	1
689	находит свое	1	1
690	в чужих	2	1
691	во всей	1	1
692	утрачивает свою	2	1
693	и только	1	1
694	в другой	1	1
695	мысль он	1	1
696	нем и	1	1
697	единого и	1	1
698	переживаний и	1	1
699	в него	1	1
700	с чужим	1	1
701	и мир	5	1
702	она определяет	1	1
703	в современной	1	1
704	будет развиваться	1	1
705	но с	3	1
706	землю и	1	1
707	мы видим	2	1
708	тот же	2	1
709	как вещи	1	1
710	бы из	1	1
711	в принцип	1	1
712	же оно	1	1
713	и так	1	1
714	особенности его	1	1
715	наиболее яркое	1	1
716	единый контекст	1	1
717	и противопоставляет	1	1
718	смысловая позиция	1	1
719	с которыми	2	1
720	они отказываются	1	1
721	так что	2	1
722	же и	1	1
723	есть в	8	1
724	и др	4	1
725	оказывается в	1	1
726	можно выразить	1	1
727	уже не	6	1
728	ни одного	3	1
729	или не	2	1
730	же в	1	1
731	ним не	1	1
732	только слово	1	1
733	кажется что	2	1
734	здесь же	1	1
735	не из	1	1
736	и показать	1	1
737	не дает	1	1
738	автора в	3	1
739	и других	3	1
740	из них	9	1
741	бы изнутри	1	1
742	слово принадлежит	1	1
743	превращаются в	1	1
744	только их	2	1
745	был бы	1	1
746	одно из	1	1
747	эти три	1	1
748	могло бы	1	1
749	в одном	6	1
750	сами по	1	1
751	для правильного	2	1
752	у нее	1	1
753	к ним	3	1
754	не о	2	1
755	само по	2	1
756	к чужой	1	1
757	в изолированном	1	1
758	и оценки	1	1
759	от того	2	1
760	в других	1	1
761	лишь для	1	1
762	были бы	2	1
763	к самым	1	1
764	значение имеет	1	1
765	со всем	1	1
766	со стороны	4	1
767	по-видимому хорошо	1	1
768	обычном смысле	1	1
769	или чисто	1	1
770	тем социальным	1	1
771	а именно	3	1
772	эти две	1	1
773	а эти	1	1
774	не относится	1	1
775	в каких	1	1
776	сам себя	1	1
777	характерно для	1	1
778	как же	2	1
779	и затем	2	1
780	себя и	2	1
781	равной степени	1	1
782	случайных и	1	1
783	превращается в	4	1
784	а на	2	1
785	мы так	1	1
786	на которых	1	1
787	самое слово	1	1
788	стихотворной речи	1	1
789	другой стороны	1	1
790	его как	1	1
791	дело в	1	1
792	живут и	1	1
793	сферах идеологического	1	1
794	на эту	1	1
795	него не	3	1
796	или с	1	1
797	случайным и	1	1
798	если не	2	1
799	себя на	2	1
800	чужих устах	1	1
801	и глубоко	1	1
802	к лицу	1	1
803	но оно	1	1
804	на который	1	1
805	из элементов	1	1
806	него в	1	1
807	и отрешены	1	1
808	замкнутости и	1	1
809	возможное выражение	1	1
810	со словом	1	1
811	чужой для	1	1
812	к самому	1	1
813	он говорит	2	1
814	если оно	1	1
815	сравнению с	2	1
816	лицом к	1	1
817	какого-нибудь одного	1	1
818	что же	4	1
819	таково первое	1	1
820	чужая мысль	2	1
821	у самого	1	1
822	из этой	1	1
823	ощущаться как	1	1
824	друг с	2	1
825	другого человека	1	1
826	понимаем и	2	1
827	быть не	1	1
828	и нормально	1	1
829	над бытием	1	1
830	этом случае	1	1
831	приблизиться к	1	1
832	в условиях	2	1
833	в целом	5	1
834	то перед	1	1
835	здесь конечно	2	1
836	на которой	1	1
837	но это	2	1
838	как чужое	1	1
839	развития именно	1	1
840	содержанием и	1	1
841	каждой из	1	1
842	здесь она	1	1
843	о котором	1	1
844	хотя и	2	1
845	работы мы	2	1
846	диалога если	1	1
847	или нет	1	1
848	у достоевского	14	1
849	и ни	1	1
850	мы должны	4	1
851	ибо в	1	1
852	на нем	1	1
853	с формой	1	1
854	потому что	8	1
855	протяжении веков	1	1
856	дневнике писателя	1	1
857	творчества но	1	1
858	все они	4	1
859	по самой	2	1
860	его идеологическим	1	1
861	укладывается в	1	1
862	в равной	1	1
863	художественного стиля	1	1
864	их жизни	2	1
865	первая особенность	2	1
866	друга но	2	1
867	и сила	1	1
868	жизни в	2	1
869	условиями определяется	1	1
870	бы стать	1	1
871	героя и	7	1
872	их нельзя	1	1
873	ведь именно	1	1
874	монологического целого	1	1
875	при определенных	1	1
876	него нет	3	1
877	самой своей	1	1
878	сознания на	1	1
879	этом мы	1	1
880	это и	1	1
881	значение не	1	1
882	на своем	1	1
883	проникнуть в	1	1
884	основные особенности	2	1
885	речи как	1	1
886	а может	3	1
887	ее в	2	1
888	и другие	4	1
889	по поводу	1	1
890	также не	2	1
891	готовой и	1	1
892	они вступают	1	1
893	чужим словом	1	1
894	том числе	2	1
