N	2gram	Vygotskiy__6	Analitik
225	к этому	1	2
226	как известно	7	1
227	по законам	1	1
228	ко всем	4	1
229	выражения в	1	1
230	самом деле	2	1
231	переход от	4	1
232	в первом	4	1
233	к другому	4	1
234	отношения между	4	1
235	указанных выше	1	1
236	мышления но	2	1
237	мы уже	2	1
238	есть не	1	1
239	и высшей	1	1
240	с более	2	1
241	и входит	1	1
242	это всегда	1	1
243	что иное	1	1
244	равной мере	1	1
245	я не	4	1
246	из того	5	1
247	но даже	1	1
248	она возникает	1	1
249	самой своей	4	1
250	над самим	1	1
251	частный случай	5	1
252	что оба	1	1
253	и сами	1	1
254	иное как	1	1
255	быть в	1	1
256	в чем	6	1
257	же самые	4	1
258	не требует	1	1
259	тех же	1	1
260	очевидно что	3	1
261	а и	2	1
262	один и	1	1
263	бы для	1	1
264	независимо от	3	1
265	от до	1	1
266	в приведенном	1	1
267	однако не	1	1
268	в полном	1	1
269	короче говоря	1	1
270	когда он	2	1
271	и наконец	2	1
272	и тот	1	1
273	его к	1	1
274	тем же	1	1
275	имеет в	1	1
276	моментов в	2	1
277	не бесконечно	1	1
278	не приходится	1	1
279	в которой	7	1
280	привести к	1	1
281	другого как	1	1
282	все эти	2	1
283	не оставляет	1	1
284	из этих	3	1
285	которые в	4	1
286	в известном	1	1
287	раз в	3	1
288	как он	1	1
289	в наших	4	1
290	но на	2	1
291	выше закономерности	1	1
292	в нем	7	1
293	всех остальных	1	1
294	оно в	1	1
295	всех этих	1	1
296	в первую	3	1
297	к одному	2	1
298	не как	1	1
299	в силу	17	1
300	различия в	2	1
301	которая определяет	1	1
302	характер в	1	1
303	и по	3	1
304	конца и	1	1
305	человека в	1	1
306	может остаться	1	1
307	в каждом	3	1
308	нам остается	2	1
309	об этом	1	1
310	слова или	1	1
311	входит в	1	1
312	заключается в	7	1
313	первую очередь	3	1
314	это не	5	1
315	ко второму	1	1
316	не совпадает	2	1
317	и объектом	1	1
318	что один	2	1
319	в ином	3	1
320	ни в	1	1
321	представленных в	1	1
322	в них	3	1
323	все равно	1	1
324	далеко не	1	1
325	которой он	1	1
326	ведет к	1	1
327	обратимся к	1	1
328	в восприятии	1	1
329	в понимании	1	1
330	но если	4	1
331	и при	1	1
332	таким же	1	1
333	который оказался	1	1
334	взгляд на	1	1
335	в такой	2	1
336	это делает	1	1
337	жизнь и	1	1
338	прийти к	1	1
339	на каждом	1	1
340	означает в	1	1
341	что я	2	1
342	его жизнь	1	1
343	других как	1	1
344	для данного	3	1
345	который всегда	1	1
346	обращение к	1	1
347	не его	1	1
348	и более	2	1
349	том же	5	1
350	зрения и	1	1
351	тому что	11	1
352	что те	1	1
353	раз и	2	1
354	слова б	1	1
355	независима от	1	1
356	играть в	1	1
357	до известной	3	1
358	ничего нового	2	1
359	все три	1	1
360	с теми	1	1
361	и другое	2	1
362	тогда когда	6	1
363	одна из	1	1
364	которого он	1	1
365	быть поставлены	2	1
366	но только	2	1
367	это еще	1	1
368	для всего	1	1
369	он с	2	1
370	он приобрел	2	1
371	в разных	5	1
372	только и	1	1
373	при наличии	1	1
374	этих двух	1	1
375	всего на	1	1
376	впрочем в	1	1
377	как она	1	1
378	по своей	3	1
379	значительно ниже	1	1
380	потому что	22	1
381	связи с	3	1
382	только с	1	1
383	с другом	5	1
384	у нас	2	1
385	языка в	2	1
386	одно и	1	1
387	в специальном	1	1
388	начиная с	1	1
389	если он	2	1
390	и заключается	1	1
391	и внутренней	1	1
392	его за	1	1
393	отличается от	3	1
394	же самое	6	1
395	должны быть	1	1
396	бы он	1	1
397	он оказывается	1	1
398	что при	4	1
399	и о	1	1
400	и тогда	1	1
401	свою очередь	1	1
402	в ее	1	1
403	только то	3	1
404	сохраняет свою	2	1
405	в совершенно	2	1
406	в отношении	10	1
407	что нам	2	1
408	здесь он	1	1
409	к анализу	3	1
410	речи как	2	1
411	целом все	1	1
412	мы ощущаем	2	1
413	и здесь	3	1
414	этому мы	1	1
415	мы могли	12	1
416	в другом	2	1
417	всем протяжении	1	1
418	на вопрос	2	1
419	второй половине	1	1
420	но мы	3	1
421	и что	6	1
422	что его	1	1
423	все его	1	1
424	может не	1	1
425	но когда	2	1
426	ближайшие к	1	1
427	к нему	1	1
428	с его	3	1
429	где у	1	1
430	даже для	1	1
431	появляется и	1	1
432	на словах	1	1
433	слов и	3	1
434	что здесь	1	1
435	мы видим	7	1
436	тот же	1	1
437	в основном	1	1
438	дело с	2	1
439	нуждается в	3	1
440	после нее	1	1
441	который в	1	1
442	деле не	1	1
443	одних и	1	1
444	между этими	4	1
445	и ее	1	1
446	было ожидать	1	1
447	которого является	2	1
448	внимание что	1	1
449	этот вопрос	3	1
450	на всем	1	1
451	он состоит	1	1
452	то и	1	1
453	в начале	1	1
454	этого процесса	2	1
455	мышления и	7	1
456	и сознания	1	1
457	его и	1	1
458	за ним	2	1
459	этот раз	1	1
460	сам не	1	1
461	представить себе	3	1
462	это место	1	1
463	слова в	1	1
464	настолько чтобы	1	1
465	сами по	1	1
466	не совпадают	4	1
467	так как	10	1
468	и оказывается	2	1
469	себе и	2	1
470	которые могут	1	1
471	другом в	2	1
472	не говорит	1	1
473	образом не	1	1
474	это первый	1	1
475	к самому	1	1
476	рост и	1	1
477	глубине и	1	1
478	к совершенно	1	1
479	определить и	1	1
480	нам не	1	1
481	и из	1	1
482	на примере	3	1
483	с другим	1	1
484	как у	1	1
485	нельзя сказать	1	1
486	что тот	1	1
487	в свою	1	1
488	еще и	1	1
489	исходит из	2	1
490	только к	3	1
491	обратиться к	1	1
492	она вполне	1	1
493	обнаруживается и	1	1
494	а главное	1	1
495	более того	2	1
496	непосредственно к	1	1
497	не означает	1	1
498	зависит от	3	1
499	же точно	3	1
500	возвращаясь к	1	1
501	которая является	2	1
502	в ряду	2	1
503	ближе к	1	1
504	если не	1	1
505	в связи	2	1
506	имеет места	1	1
507	эти слова	1	1
508	до этого	1	1
509	относятся к	1	1
510	только его	1	1
511	всем остальным	1	1
512	движения по	2	1
513	который мы	4	1
514	это приводит	1	1
515	в тех	1	1
516	самого себя	1	1
517	для возникновения	2	1
518	и всей	1	1
519	для человека	1	1
520	стороны и	1	1
521	ряда и	1	1
522	друг с	5	1
523	другой к	1	1
524	том смысле	2	1
525	и там	2	1
526	что же	1	1
527	с этой	2	1
528	к понятию	4	1
529	в любом	2	1
530	на которой	1	1
531	с этими	1	1
532	перед нами	1	1
533	остается в	2	1
534	к другим	11	1
535	только частный	2	1
536	известной степени	2	1
537	на улице	1	1
538	наоборот в	1	1
539	то можно	1	1
540	прежде чем	1	1
541	как на	3	1
542	своей собственной	1	1
543	но отнюдь	1	1
544	для нас	2	1
545	от него	2	1
546	тем более	1	1
547	и как	6	1
548	мы должны	3	1
549	но это	2	1
550	только что	2	1
551	себе ничего	2	1
552	в равной	1	1
553	всю полноту	1	1
554	чтобы прийти	1	1
555	могли быть	1	1
556	мысли о	1	1
557	отношении к	3	1
558	в системе	3	1
559	может и	1	1
560	а о	1	1
561	слово в	1	1
562	с ней	3	1
563	из тех	1	1
564	совершенно не	1	1
565	брат как	1	1
566	не что	1	1
567	в отдельности	1	1
568	из этого	2	1
569	и жизнь	1	1
570	от одних	3	1
571	а другой	5	1
572	есть то	1	1
573	самое что	1	1
574	на это	1	1
575	ее в	2	1
576	этой точки	1	1
577	это в	2	1
578	они относятся	1	1
579	значение в	1	1
580	точно так	1	1
581	смысле что	2	1
