N	2gram	Losev_Prob_1	FransuaR
124	и вся	1	3
125	о нем	3	3
126	нас в	2	3
127	в свете	1	3
128	что он	7	3
129	поэтому и	2	3
130	по этому	3	3
131	из них	3	3
132	и их	1	3
133	так как	11	3
134	не на	3	3
135	не было	4	3
136	но есть	2	3
137	для этой	1	3
138	не может	8	3
139	и потому	2	3
140	в человеческом	1	3
141	в это	2	3
142	но это	8	3
143	не знает	1	3
144	того же	3	3
145	есть и	3	3
146	жизни и	1	3
147	и эта	1	3
148	это в	1	3
149	как нечто	8	2
150	ту же	1	2
151	также и	11	2
152	начинается с	1	2
153	мы здесь	2	2
154	и то	6	2
155	на самом	6	2
156	здесь и	1	2
157	и так	2	2
158	оно было	1	2
159	из всех	1	2
160	есть не	6	2
161	мы не	2	2
162	что между	1	2
163	в которой	2	2
164	но по	1	2
165	по адресу	1	2
166	и страха	1	2
167	и самого	1	2
168	на другом	1	2
169	еще не	9	2
170	в которых	3	2
171	оно ни	1	2
172	в чем	3	2
173	с его	2	2
174	а следовательно	1	2
175	а только	5	2
176	явлений и	1	2
177	не просто	23	2
178	мы сейчас	1	2
179	в течение	1	2
180	в одной	1	2
181	перед нами	5	2
182	говорит что	1	2
183	более или	3	2
184	роль играет	1	2
185	учение о	3	2
186	как он	4	2
187	уже видели	1	2
188	и еще	3	2
189	одно и	1	2
190	человека в	1	2
191	что все	3	2
192	и может	2	2
193	это было	2	2
194	себе все	2	2
195	но их	1	2
196	новой жизни	1	2
197	с этим	3	2
198	далеко не	5	2
199	мы имеем	2	2
200	что значит	3	2
201	в этих	3	2
202	вещи в	4	2
203	том как	2	2
204	мы в	3	2
205	или менее	3	2
206	образом и	2	2
207	их в	4	2
208	том и	1	2
209	его целом	1	2
210	дело не	1	2
211	дело в	3	2
212	и сама	2	2
213	в процессе	1	2
214	следовательно и	2	2
215	и всегда	2	2
216	явление в	1	2
217	этом отношении	1	2
218	в области	2	2
219	не знаем	1	2
220	к тому	3	2
221	не есть	29	2
222	оно не	3	2
223	должен быть	1	2
224	правда не	1	2
225	и образ	1	2
226	на другой	1	2
227	на том	4	2
228	никогда не	7	2
229	здесь как	1	2
230	особенно в	2	2
231	начала и	1	2
232	здесь нет	2	2
233	остановимся на	1	2
234	находится в	1	2
235	а также	4	2
236	другими словами	3	2
237	одного из	1	2
238	и во	3	2
239	во всей	3	2
240	с большими	1	2
241	все время	2	2
242	в самый	1	2
243	в литературе	4	2
244	того что	7	2
245	содержится в	1	2
246	оно и	3	2
247	тот же	1	2
248	и оба	1	2
249	и ее	8	2
250	со всеми	2	2
251	для всех	1	2
252	уже не	3	2
253	только на	4	2
254	же в	4	2
255	свидетельствует о	3	2
256	и других	1	2
257	он фиксирует	1	2
258	к человеку	1	2
259	нашего восприятия	1	2
260	нужно сказать	3	2
261	к самому	1	2
262	здесь только	2	2
263	связан с	1	2
264	именно в	4	2
265	в средней	1	2
266	он только	1	2
267	что находится	1	2
268	а не	15	2
269	его как	2	2
270	в связи	4	2
271	может иметь	2	2
272	из которых	1	2
273	направление в	2	2
274	может стать	1	2
275	без труда	1	2
276	по своему	9	2
277	в данном	9	2
278	в отдельности	4	2
279	или в	4	2
280	имеет дело	1	2
281	в результате	2	2
282	о котором	1	2
283	и как	6	2
284	с ним	3	2
285	ни было	1	2
286	для нашего	2	2
287	одновременно и	1	2
288	бы оно	3	2
289	есть то	1	2
290	нас не	2	2
291	во всяком	7	2
292	этого романа	2	1
293	говорили о	1	1
294	глубине его	1	1
295	отношения к	1	1
296	одним из	1	1
297	для построения	2	1
298	функции в	4	1
299	как его	2	1
300	в такой	1	1
301	всего ее	1	1
302	сам по	7	1
303	самом деле	6	1
304	в первом	2	1
305	уже указывали	1	1
306	должна быть	1	1
307	едва ли	2	1
308	том какое	1	1
309	был и	1	1
310	по его	2	1
311	именно к	1	1
312	со смертью	1	1
313	чуть было	1	1
314	почти все	1	1
315	слово о	2	1
316	есть нечто	11	1
317	представлением о	1	1
318	так чтобы	1	1
319	время как	1	1
320	что иное	2	1
321	но даже	1	1
322	конечно и	1	1
323	это время	1	1
324	же нужно	1	1
325	и высокое	1	1
326	вещь в	1	1
327	он сам	2	1
328	первый план	1	1
329	за это	1	1
330	иное как	2	1
331	как смысл	1	1
332	быть в	1	1
333	есть буквальное	1	1
334	только после	2	1
335	нему и	1	1
336	то мы	1	1
337	сказать и	3	1
338	в ее	3	1
339	вещи от	2	1
340	но не	9	1
341	бы его	1	1
342	есть своя	1	1
343	до наших	1	1
344	за пределы	6	1
345	что они	3	1
346	в центральную	1	1
347	в истории	4	1
348	необходимо несколько	1	1
349	и нет	1	1
350	все же	1	1
351	однако не	3	1
352	нами в	1	1
353	не являются	5	1
354	каждую вещь	1	1
355	определить как	1	1
356	в самом	6	1
357	не приходится	1	1
358	он в	2	1
359	тому же	1	1
360	земля и	1	1
361	думать что	1	1
362	еще один	1	1
363	им в	1	1
364	от простого	1	1
365	другом случае	1	1
366	но его	1	1
367	сливаются в	3	1
368	говорят о	2	1
369	ее как	1	1
370	но на	1	1
371	всей его	1	1
372	теории и	1	1
373	на начало	1	1
374	у большинства	1	1
375	а скорее	1	1
376	после этого	4	1
377	о которой	1	1
378	у древних	3	1
379	чтобы они	1	1
380	момента в	1	1
381	этом ничего	1	1
382	не как	2	1
383	том чтобы	1	1
384	и которые	5	1
385	новое и	1	1
386	i в	1	1
387	его от	3	1
388	свою подлинную	1	1
389	я вам	2	1
390	том же	1	1
391	в каждом	1	1
392	не будет	2	1
393	в совершенно	1	1
394	и чтобы	2	1
395	с целью	4	1
396	есть тот	2	1
397	и отдельные	1	1
398	он есть	4	1
399	известно что	1	1
400	этом смысле	6	1
401	эти моменты	1	1
402	и тем	13	1
403	данном случае	8	1
404	отражение в	1	1
405	еще одно	1	1
406	в жизни	3	1
407	дается здесь	1	1
408	для них	2	1
409	но уже	5	1
410	смысле когда	1	1
411	как об	1	1
412	с тем	5	1
413	со своими	1	1
414	и уже	3	1
415	здесь тем	1	1
416	есть он	1	1
417	образов не	1	1
418	собой разумеющееся	1	1
419	и некоторые	1	1
420	понятия и	2	1
421	и становится	1	1
422	на первый	2	1
423	не так	1	1
424	или вообще	2	1
425	и при	2	1
426	которую мы	1	1
427	соприкосновение с	1	1
428	наших дней	1	1
429	и без	1	1
430	всяком случае	3	1
431	в котором	5	1
432	момент времени	1	1
433	мы говорили	4	1
434	нам подробно	1	1
435	мы называем	2	1
436	представление о	1	1
437	знаем что	2	1
438	что я	1	1
439	признать что	1	1
440	рождение и	1	1
441	в силу	1	1
442	не будем	2	1
443	которые в	2	1
444	что было	1	1
445	уже сказали	1	1
446	что сам	1	1
447	понятиями но	1	1
448	времени а	1	1
449	не должна	1	1
450	указанных нами	1	1
451	по себе	15	1
452	даже в	1	1
453	же мы	2	1
454	при помощи	13	1
455	содержит в	7	1
456	силен в	1	1
457	с представлением	1	1
458	она не	2	1
459	иной раз	1	1
460	есть прежде	1	1
461	на котором	1	1
462	в основе	1	1
463	взятый сам	1	1
464	и искусство	1	1
465	что вы	3	1
466	заключалось в	1	1
467	для всего	2	1
468	того и	1	1
469	о природе	1	1
470	только и	3	1
471	правда в	1	1
472	и существенное	1	1
473	первыми и	1	1
474	или как	3	1
475	с одним	1	1
476	по своей	1	1
477	так например	1	1
478	связи с	5	1
479	мы бы	1	1
480	в сознании	5	1
481	уже и	3	1
482	и делает	3	1
483	что на	1	1
484	ему не	1	1
485	имеет ничего	2	1
486	в стиле	1	1
487	у нас	14	1
488	физических явлений	1	1
489	начиная с	1	1
490	конкретное и	1	1
491	его для	2	1
492	не могут	2	1
493	он и	8	1
494	есть только	8	1
495	отдельности а	1	1
496	в других	5	1
497	что его	3	1
498	кого не	1	1
499	является одним	1	1
500	для такого	2	1
501	смерти и	1	1
502	из монастыря	1	1
503	ли что	1	1
504	и свое	1	1
505	время он	1	1
506	ничего общего	11	1
507	от той	1	1
508	существует только	1	1
509	здесь еще	1	1
510	и самое	1	1
511	вещами и	1	1
512	и о	8	1
513	романе о	1	1
514	нечто само	1	1
515	здесь не	7	1
516	есть закон	1	1
517	в буквальном	3	1
518	нами выше	1	1
519	мысль о	1	1
520	говорили что	2	1
521	в дальнейшем	4	1
522	и сливаются	1	1
523	по этой	1	1
524	этом ни	1	1
525	с собой	2	1
526	не с	1	1
527	именно этот	1	1
528	здесь дана	1	1
529	известной мере	1	1
530	мыслится и	1	1
531	поэтому в	1	1
532	выходит за	1	1
533	об этом	10	1
534	в глубине	1	1
535	образом в	1	1
536	и смерть	1	1
537	в таком	9	1
538	все дело	1	1
539	часто и	2	1
540	каждый раз	1	1
541	было не	1	1
542	в другом	1	1
543	и та	1	1
544	видите ли	3	1
545	и что	9	1
546	его жизни	1	1
547	притом в	1	1
548	утверждает что	1	1
549	но только	2	1
550	вместе они	1	1
551	времени в	1	1
552	внешняя сторона	5	1
553	один момент	1	1
554	доходит до	1	1
555	и всю	2	1
556	мир и	1	1
557	этому поводу	3	1
558	переходит в	1	1
559	в ряд	2	1
560	ко всей	1	1
561	борьбы ни	1	1
562	с любым	1	1
563	них в	1	1
564	тот момент	1	1
565	представления о	1	1
566	действительности в	3	1
567	в ту	1	1
568	но она	3	1
569	и об	1	1
570	в него	2	1
571	по содержанию	1	1
572	есть такой	1	1
573	вещи для	1	1
574	отдельных черт	1	1
575	оказалось что	1	1
576	этот вопрос	1	1
577	мы увидим	3	1
578	не устраивает	1	1
579	которой мы	1	1
580	еще и	5	1
581	не показательна	1	1
582	очень много	3	1
583	он уже	1	1
584	который в	1	1
585	между тем	2	1
586	с которыми	4	1
587	нужно понимать	1	1
588	себя в	1	1
589	указанные нами	1	1
590	так что	6	1
591	и всякий	1	1
592	здесь одной	1	1
593	должна казаться	1	1
594	если мы	11	1
595	в чисто	1	1
596	для кого	1	1
597	в виде	15	1
598	есть этот	1	1
599	но самое	1	1
600	что по	1	1
601	во втором	1	1
602	его и	1	1
603	одно из	2	1
604	ведь это	2	1
605	бы совершенно	1	1
606	в известной	1	1
607	от другого	2	1
608	нет никаких	1	1
609	никакого отношения	1	1
610	не говорит	1	1
611	момент для	1	1
612	явлений в	1	1
613	к той	1	1
614	время уже	1	1
615	еще вполне	1	1
616	само собой	2	1
617	даже и	8	1
618	и строго	1	1
619	тот должен	1	1
620	этот последний	2	1
621	момент который	1	1
622	но эти	1	1
623	другого и	1	1
624	и даже	11	1
625	что человек	1	1
626	понимают все	1	1
627	на этот	3	1
628	нельзя сказать	2	1
629	здесь в	3	1
630	человека а	2	1
631	такого понимания	1	1
632	мы еще	1	1
633	этого символа	2	1
634	в античной	1	1
635	но о	2	1
636	или о	1	1
637	вещь и	1	1
638	говорит о	3	1
639	притом не	1	1
640	и самый	1	1
641	однако и	3	1
642	один из	4	1
643	о чем	6	1
644	этим и	1	1
645	и слово	1	1
646	ближе к	1	1
647	эти бесконечные	1	1
648	мы находим	2	1
649	но оно	1	1
650	нет ничего	10	1
651	и особенно	2	1
652	как это	6	1
653	вещей но	2	1
654	мы говорим	3	1
655	только его	1	1
656	или по	1	1
657	общего с	8	1
658	xix века	1	1
659	он говорит	1	1
660	такого рода	7	1
661	мы остановимся	1	1
662	образом на	1	1
663	многих других	1	1
664	мы сказали	1	1
665	с этой	1	1
666	слова и	1	1
667	самом же	1	1
668	сейчас же	3	1
669	несколько слов	1	1
670	является для	1	1
671	на ступенях	1	1
672	для изображения	1	1
673	в основном	1	1
674	положение или	1	1
675	только для	3	1
676	природу и	1	1
677	между прочим	2	1
678	имел в	2	1
679	в начале	1	1
680	же самое	9	1
681	ни для	1	1
682	даже больше	1	1
683	при всем	1	1
684	кто не	1	1
685	в одно	4	1
686	только есть	1	1
687	от человека	1	1
688	слова из	1	1
689	элементы в	1	1
690	и в-третьих	1	1
691	вот теперь	1	1
692	от него	1	1
693	их конкретности	1	1
694	тем более	5	1
695	от всего	3	1
696	находим в	1	1
697	указывает на	14	1
698	же деле	1	1
699	в системе	1	1
700	чем же	2	1
701	всех тех	1	1
702	может и	3	1
703	в период	1	1
704	всякий смысл	1	1
705	на смену	1	1
706	из тех	1	1
707	сказать что	13	1
708	весьма разнообразно	1	1
709	от всех	2	1
710	ведь ни	1	1
711	они все	1	1
712	этот же	1	1
713	к его	2	1
714	нет но	1	1
715	не что	2	1
716	ко всему	1	1
717	что под	1	1
718	в трех	1	1
719	в каком	3	1
720	ее в	2	1
721	как на	1	1
722	которая не	1	1
