N	2gram	Vinokur_Ku_2	Istorich
166	к этому	4	3
167	они не	1	3
168	ту же	6	2
169	того же	3	2
170	говорилось выше	1	2
171	что когда	3	2
172	книге о	1	2
173	здесь уже	1	2
174	что иное	1	2
175	большей частью	1	2
176	он был	1	2
177	но не	6	2
178	могло быть	1	2
179	то он	1	2
180	по отношению	1	2
181	для борьбы	1	2
182	на то	4	2
183	относится к	1	2
184	с этим	3	2
185	дает нам	2	2
186	в своем	2	2
187	то или	3	2
188	такова же	1	2
189	что касается	2	2
190	перед нами	4	2
191	целый ряд	5	2
192	и как	1	2
193	каким-то образом	1	2
194	что это	7	2
195	в этой	6	2
196	то и	3	2
197	и до	2	2
198	но он	1	2
199	интересно что	2	2
200	здесь интересно	1	2
201	на западе	1	2
202	он не	3	2
203	с этой	2	2
204	можно было	9	2
205	но все	4	2
206	на этой	4	2
207	было бы	15	2
208	известно что	1	2
209	здесь нет	1	2
210	кажется что	1	2
211	ни в	4	2
212	вовсе не	9	2
213	вопрос этот	2	2
214	становится и	1	2
215	и некоторые	1	2
216	и сейчас	2	2
217	видели в	1	2
218	в которых	2	2
219	знаем что	3	2
220	своего рода	4	2
221	всегда остается	1	2
222	которые в	1	2
223	однако в	1	2
224	что этот	1	2
225	где нет	1	2
226	на эти	1	2
227	даже в	1	2
228	тем самым	2	2
229	не имеет	4	2
230	одна из	1	2
231	это мы	1	2
232	в руки	1	2
233	и далее	2	2
234	здесь совершенно	1	2
235	зависимости от	5	2
236	отличается от	3	2
237	должны быть	2	2
238	к тому	4	2
239	за что	1	2
240	утверждать что	2	2
241	где он	1	2
242	в свое	2	2
243	здесь не	3	2
244	некоторые другие	1	2
245	только то	1	2
246	случайно что	1	2
247	что у	2	2
248	когда в	2	2
249	о котором	2	2
250	ничего не	4	2
251	эта сторона	1	2
252	сводится к	3	2
253	после того	2	2
254	можно сказать	4	2
255	как у	2	2
256	отметить что	1	2
257	в форме	3	2
258	того что	3	2
259	или же	2	2
260	именно на	1	2
261	мы знаем	4	2
262	не так	1	2
263	всяком случае	5	2
264	мы находим	1	2
265	что они	2	2
266	и др	1	2
267	что не	6	2
268	а не	10	2
269	он и	2	2
270	в одно	1	2
271	может иметь	1	2
272	так же	4	2
273	случаи когда	3	2
274	когда мы	1	2
275	что же	5	2
276	быть только	2	2
277	значит что	1	2
278	в уже	1	2
279	нам еще	1	2
280	что мы	6	2
281	влечет за	1	2
282	но для	3	2
283	что там	1	2
284	не представляет	1	2
285	обращается к	1	2
286	для нас	4	2
287	мы должны	2	2
288	только что	1	2
289	в этих	1	2
290	но вот	2	2
291	не есть	1	2
292	е в	1	2
293	но эти	1	2
294	с ними	2	2
295	можно наблюдать	1	2
296	точно так	3	2
297	во всяком	5	2
298	это неверно	1	1
299	вряд ли	4	1
300	также что	2	1
301	речь идет	2	1
302	соответствии с	2	1
303	отношения к	2	1
304	также и	5	1
305	по адресу	1	1
306	в связи	4	1
307	на пример	1	1
308	только потому	8	1
309	мере в	1	1
310	и есть	2	1
311	которые были	1	1
312	очень много	1	1
313	все те	1	1
314	в зависимости	4	1
315	а как	1	1
316	именно здесь	1	1
317	есть не	1	1
318	на первом	1	1
319	что если	2	1
320	нам в	1	1
321	здесь с	1	1
322	совпадает с	1	1
323	еще с	1	1
324	первом месте	1	1
325	оно есть	1	1
326	что можно	3	1
327	же что	1	1
328	себе что	1	1
329	есть вместе	2	1
330	так или	2	1
331	по линии	1	1
332	на них	1	1
333	за это	1	1
334	только после	1	1
335	то мы	1	1
336	как правило	1	1
337	это видно	1	1
338	только тогда	1	1
339	не все	3	1
340	отличие от	2	1
341	не просто	2	1
342	лицом к	1	1
343	идет о	1	1
344	более чем	1	1
345	что именно	1	1
346	так скоро	1	1
347	до его	1	1
348	что как	1	1
349	не хватает	2	1
350	вспомним что	1	1
351	помнить что	1	1
352	однако не	4	1
353	и где	2	1
354	хотя и	4	1
355	ясно почему	1	1
356	его к	2	1
357	и к	1	1
358	этой цели	2	1
359	в целом	1	1
360	сказать о	1	1
361	относящихся сюда	1	1
362	это заменяется	1	1
363	зато есть	1	1
364	сказал я	1	1
365	дальше и	1	1
366	в случае	1	1
367	этот процесс	1	1
368	и если	2	1
369	тем не	6	1
370	она становится	1	1
371	зависит не	1	1
372	в первую	1	1
373	не значит	1	1
374	которая является	1	1
375	функции и	1	1
376	этого вопроса	3	1
377	в силу	7	1
378	никак не	3	1
379	он так	1	1
380	свое время	2	1
381	быть поставлен	1	1
382	на этом	3	1
383	который выше	1	1
384	о таком	1	1
385	в одну	2	1
386	по содержанию	1	1
387	что все	5	1
388	связанные с	2	1
389	которое нужно	1	1
390	на все	2	1
391	знает что	3	1
392	того или	2	1
393	который уже	1	1
394	которого не	1	1
395	отличается тем	1	1
396	автор что	1	1
397	это ее	1	1
398	по существу	5	1
399	роль что	1	1
400	от процесса	1	1
401	же образом	2	1
402	о которых	3	1
403	не видно	1	1
404	есть явление	2	1
405	оно имеет	1	1
406	чем в	3	1
407	и целые	1	1
408	мы с	2	1
409	и становится	1	1
410	одно из	1	1
411	точки зрения	14	1
412	и при	1	1
413	мысль и	2	1
414	не здесь	1	1
415	можно найти	1	1
416	за которым	1	1
417	на месте	1	1
418	в котором	1	1
419	случае в	1	1
420	большую роль	1	1
421	что я	4	1
422	эта и	2	1
423	и новые	1	1
424	в прямом	1	1
425	все это	5	1
426	борьбу с	1	1
427	и более	2	1
428	только те	1	1
429	как от	1	1
430	тому чтобы	1	1
431	того кто	1	1
432	оно могло	1	1
433	и вся	1	1
434	что есть	1	1
435	если и	3	1
436	можно ли	4	1
437	не менее	7	1
438	в таких	3	1
439	она сводится	1	1
440	не составляет	1	1
441	не случайно	1	1
442	того чтобы	11	1
443	котором говорилось	1	1
444	следовательно и	2	1
445	очень большую	1	1
446	о природе	1	1
447	казалось бы	3	1
448	где его	1	1
449	недостаточно для	1	1
450	под этим	2	1
451	так называемых	2	1
452	нужна была	1	1
453	только с	1	1
454	но даже	2	1
455	что на	4	1
456	в области	11	1
457	ли это	2	1
458	идет здесь	1	1
459	в стиле	1	1
460	овладеть им	1	1
461	такие случаи	3	1
462	не могут	5	1
463	далеко за	1	1
464	указать на	1	1
465	в высокой	1	1
466	наоборот в	1	1
467	тех же	2	1
468	не встречается	1	1
469	в наши	1	1
470	мысли о	1	1
471	все еще	1	1
472	полным правом	1	1
473	того какое	1	1
474	обычно в	1	1
475	должен быть	5	1
476	не забудем	1	1
477	и о	4	1
478	тому что	1	1
479	с ее	1	1
480	связи со	1	1
481	в ее	1	1
482	что подобные	1	1
483	языка так	1	1
484	приводит к	5	1
485	и когда	1	1
486	те же	3	1
487	не с	1	1
488	ясно что	5	1
489	здесь как	1	1
490	отсюда и	2	1
491	которая была	1	1
492	достаточной степени	1	1
493	это только	2	1
494	наше внимание	1	1
495	что от	1	1
496	для этого	3	1
497	всегда имеет	1	1
498	только у	1	1
499	понимании этого	1	1
500	той культурной	1	1
501	об этом	5	1
502	образом в	2	1
503	находится в	1	1
504	сказывается и	1	1
505	а по	1	1
506	иное как	1	1
507	с полным	1	1
508	и здесь	5	1
509	слова из	1	1
510	и возможно	1	1
511	тех кто	1	1
512	в другом	2	1
513	на вопрос	1	1
514	язык и	2	1
515	точно таким	1	1
516	одного из	2	1
517	аналогии с	3	1
518	с того	1	1
519	к одному	1	1
520	все его	1	1
521	теперь и	1	1
522	можно встретить	3	1
523	социальную опасность	1	1
524	к нему	2	1
525	между тем	6	1
526	этих условий	1	1
527	видели выше	1	1
528	переходит в	1	1
529	вообще с	1	1
530	но дело	1	1
531	более широкий	1	1
532	находит свое	1	1
533	он вынужден	1	1
534	также лежит	1	1
535	так за	1	1
536	суть дела	1	1
537	в свете	1	1
538	не должен	1	1
539	несколько ближе	1	1
540	указывающих на	1	1
541	от которого	1	1
542	в современной	2	1
543	в й	1	1
544	быть и	1	1
545	с той	2	1
546	он что	1	1
547	но с	1	1
548	не как	2	1
549	идет по	1	1
550	мне кажется	2	1
551	этот вопрос	6	1
552	дело с	1	1
553	что даже	1	1
554	те которые	1	1
555	которое мы	1	1
556	их не	2	1
557	от них	1	1
558	тот или	1	1
559	которых речь	1	1
560	по всей	1	1
561	нельзя провести	1	1
562	же и	2	1
563	есть в	3	1
564	одной из	1	1
565	уже в	3	1
566	каким же	1	1
567	если мы	4	1
568	а это	2	1
569	или даже	1	1
570	распространенный и	1	1
571	языка но	3	1
572	его и	1	1
573	на своего	1	1
574	по другим	1	1
575	забудем что	1	1
576	был бы	2	1
577	для него	1	1
578	да с	1	1
579	у нее	1	1
580	отношение к	1	1
581	к ним	1	1
582	может служить	2	1
583	но что	2	1
584	и пр	8	1
585	но уже	2	1
586	и никогда	1	1
587	почему это	1	1
588	они будут	1	1
589	указание на	3	1
590	для того	9	1
591	уже совершенно	1	1
592	в особенности	4	1
593	за этим	2	1
594	и даже	2	1
595	а на	2	1
596	на примере	2	1
597	типична для	1	1
598	или иначе	3	1
599	именно в	3	1
600	стороны эта	1	1
601	были найдены	1	1
602	я был	1	1
603	о своем	1	1
604	заметить что	1	1
605	еще и	2	1
606	кто в	4	1
607	в середине	1	1
608	социальной жизни	1	1
609	от другого	1	1
610	чем речь	1	1
611	не знает	3	1
612	несмотря на	5	1
613	для этой	2	1
614	есть одно	1	1
615	этой же	1	1
616	еще раз	1	1
617	связанных с	1	1
618	подобного рода	5	1
619	он говорит	1	1
620	выход из	1	1
621	если оно	1	1
622	а если	2	1
623	последнем случае	1	1
624	смысле этого	2	1
625	это так	3	1
626	можно привести	1	1
627	вопросы в	1	1
628	действительно ли	1	1
629	и такие	1	1
630	том смысле	1	1
631	этого слова	5	1
632	этот не	1	1
633	несколько слов	1	1
634	новые и	1	1
635	между прочим	2	1
636	ряд в	1	1
637	в достаточной	1	1
638	с большой	1	1
639	становится ясным	1	1
640	и для	2	1
641	и часто	1	1
642	однако и	2	1
643	живет и	3	1
644	случае если	2	1
645	элементы в	1	1
646	а все	1	1
647	своей собственной	3	1
648	то не	2	1
649	который является	1	1
650	бы в	1	1
651	русском языке	10	1
652	тем более	1	1
653	но зато	2	1
654	будто бы	2	1
655	же в	3	1
656	было хорошо	1	1
657	е тех	1	1
658	ли сказать	1	1
659	давно уже	1	1
660	может и	1	1
661	в свою	2	1
662	между ними	1	1
663	и молнии	1	1
664	в точности	1	1
665	это на	1	1
666	чрезвычайно ценный	1	1
667	на этот	2	1
668	не что	1	1
669	оно не	2	1
670	только свое	1	1
671	однако нет	1	1
672	д в	1	1
673	они всегда	1	1
674	себе не	2	1
675	по сообщению	1	1
676	речь шла	1	1
677	но еще	1	1
678	к этой	3	1
679	это в	2	1
680	этой точки	2	1
681	смысле что	1	1
