N	2gram	Bakhtin_Pr_4	Analitik
427	тому что	1	1
428	и быстрых	1	1
429	раз и	4	1
430	виду что	1	1
431	границе со	1	1
432	с теми	1	1
433	отношение так	1	1
434	тогда когда	1	1
435	одна из	2	1
436	эта внутренняя	1	1
437	и имеет	1	1
438	но только	1	1
439	для всего	1	1
440	не речевой	1	1
441	вне высказывания	1	1
442	наличии определенных	1	1
443	от чужого	1	1
444	только и	2	1
445	жизни не	2	1
446	при наличии	1	1
447	слова как	3	1
448	его речи	2	1
449	этих двух	4	1
450	всего на	1	1
451	пути и	2	1
452	по своей	3	1
453	это слово	5	1
454	потому что	4	1
455	связи с	1	1
456	внешней и	1	1
457	самой этой	2	1
458	только с	1	1
459	снята а	1	1
460	игре и	1	1
461	и речь	2	1
462	конечно и	3	1
463	с другом	5	1
464	и несколько	3	1
465	своего прямого	3	1
466	есть у	1	1
467	у нас	2	1
468	языка в	2	1
469	иных языковых	1	1
470	одно и	1	1
471	которых он	1	1
472	начиная с	1	1
473	на границе	4	1
474	и другой	1	1
475	с явным	1	1
476	и внутренней	1	1
477	отличается от	3	1
478	должны быть	1	1
479	бы он	1	1
480	частной жизни	1	1
481	указывает на	2	1
482	что при	1	1
483	если же	5	1
484	о них	1	1
485	им для	1	1
486	для себя	1	1
487	некоторой степени	1	1
488	например он	1	1
489	синтаксической конструкции	1	1
490	и о	3	1
491	и тогда	1	1
492	в виду	4	1
493	но при	3	1
494	в ее	1	1
495	самим собою	3	1
496	определенных языковых	1	1
497	здесь также	1	1
498	характер и	1	1
499	или еще	1	1
500	не возникает	1	1
501	рассудка и	1	1
502	если они	1	1
503	что может	1	1
504	с первым	1	1
505	с собой	3	1
506	в отношении	3	1
507	всегда говорит	1	1
508	нам уже	3	1
509	речи как	2	1
510	диалог как	1	1
511	вносить в	1	1
512	в последней	1	1
513	в диалог	1	1
514	поэтому в	1	1
515	разговорного языка	1	1
516	из одного	2	1
517	речевой манеры	1	1
518	даже из	1	1
519	о нем	6	1
520	и соответственно	1	1
521	диалога с	1	1
522	и здесь	4	1
523	вопроса и	1	1
524	в другом	2	1
525	но к	1	1
526	другого сознания	1	1
527	определенным образом	1	1
528	и что	3	1
529	среди всех	1	1
530	доминирует в	1	1
531	все его	1	1
532	языковых стилей	2	1
533	может не	1	1
534	всей силы	1	1
535	каждом из	1	1
536	к нему	5	1
537	с его	5	1
538	в драме	1	1
539	или иначе	1	1
540	от них	2	1
541	автор как	1	1
542	ибо и	1	1
543	себя от	1	1
544	в художественной	1	1
545	слов и	3	1
546	врывается в	1	1
547	в литературе	1	1
548	звучит как	1	1
549	воздействия на	1	1
550	оно и	2	1
551	явления как	1	1
552	мы видим	1	1
553	оглядкой на	2	1
554	лишь на	1	1
555	в какой	1	1
556	хотя бы	2	1
557	автор для	1	1
558	реагирует на	2	1
559	слова их	1	1
560	между этими	3	1
561	кроме этого	1	1
562	в уста	1	1
563	делает его	1	1
564	все они	1	1
565	человека с	1	1
566	же и	4	1
567	этот вопрос	2	1
568	переживания и	1	1
569	уже в	4	1
570	вопроса о	1	1
571	то и	2	1
572	героя с	2	1
573	первого лица	1	1
574	же явления	2	1
575	принадлежащих к	2	1
576	стилей социальных	1	1
577	мышления и	1	1
578	ориентированы на	1	1
579	его и	1	1
580	в конкретное	1	1
581	который как	1	1
582	сопоставлены или	1	1
583	в прозе	1	1
584	слова в	13	1
585	сами по	2	1
586	часто с	1	1
587	так как	5	1
588	к ним	4	1
589	может служить	1	1
590	себе и	3	1
591	до некоторой	1	1
592	как его	1	1
593	дело и	1	1
594	под каким	1	1
595	на меня	1	1
596	которые могут	1	1
597	героя а	1	1
598	вследствие этой	1	1
599	к самому	2	1
600	античности в	1	1
601	и речи	1	1
602	даже не	1	1
603	определить и	1	1
604	мы это	1	1
605	с другим	1	1
606	который не	1	1
607	нельзя сказать	1	1
608	с оглядкой	4	1
609	зрения как	2	1
610	в свою	1	1
611	может показаться	1	1
612	еще и	4	1
613	себя и	3	1
614	романа начинается	1	1
615	только к	2	1
616	близко к	1	1
617	для передачи	1	1
618	как высшей	1	1
619	типов но	1	1
620	у меня	3	1
621	не исключает	1	1
622	а главное	1	1
623	более того	3	1
624	в рассказе	2	1
625	есть лишь	1	1
626	в третьей	1	1
627	душевной жизни	1	1
628	прямо на	2	1
629	другой голос	1	1
630	в связи	1	1
631	внимание как	1	1
632	художественное значение	1	1
633	себя за	1	1
634	продуктивной для	1	1
635	до этого	1	1
636	смысла не	1	1
637	границы между	1	1
638	и потому	1	1
639	относятся к	1	1
640	в присутствии	2	1
641	функционирует в	1	1
642	только его	1	1
643	свою собственную	1	1
644	установкой на	1	1
645	который мы	1	1
646	слова он	1	1
647	столкновение с	1	1
648	к чужим	1	1
649	в тех	1	1
650	реплике в	1	1
651	или менее	3	1
652	стороны и	2	1
653	да и	4	1
654	каким диалогическим	1	1
655	указание на	1	1
656	друг с	5	1
657	довольно много	1	1
658	и там	1	1
659	что же	3	1
660	и диалог	1	1
661	слова и	7	1
662	еще раз	1	1
663	затем и	1	1
664	будет и	1	1
665	на которой	1	1
666	при условии	1	1
667	что ли?	2	1
668	так ли	2	1
669	перед нами	12	1
670	остается в	2	1
671	к другим	2	1
672	высказывания а	1	1
673	известной степени	1	1
674	в мировой	1	1
675	и сама	1	1
676	не имея	1	1
677	или иному	1	1
678	как на	1	1
679	своей собственной	1	1
680	ли будет	1	1
681	себя самого	1	1
682	для нас	2	1
683	с установкой	1	1
684	к чужому	7	1
685	от него	1	1
686	в литературной	2	1
687	к этой	1	1
688	и как	2	1
689	с высоты	1	1
690	другая в	2	1
691	не забывает	1	1
692	но это	6	1
693	чужих и	1	1
694	все остальные	1	1
695	себя на	2	1
696	могли быть	1	1
697	отношении к	2	1
698	в системе	2	1
699	и общечеловеческой	1	1
700	в карты	1	1
701	от первого	1	1
702	от лица	1	1
703	слово в	6	1
704	в романе	6	1
705	героя и	4	1
706	с ней	1	1
707	отношением к	1	1
708	он ведь	2	1
709	совершенно не	4	1
710	остается на	2	1
711	по одному	1	1
712	отличие прозаического	1	1
713	и жизнь	2	1
714	в свое	2	1
715	на это	1	1
716	тексте а	1	1
717	главным героем	1	1
718	с чужой	1	1
719	это в	1	1
720	значение в	2	1
721	сторон и	1	1
