N	2gram	Potebnia_M_3	FransuaR
107	мы видели	4	3
108	их в	2	3
109	для этого	1	3
110	в таких	1	3
111	во всем	1	3
112	и мысли	1	3
113	начиная с	1	3
114	но все	2	3
115	и самое	2	3
116	здесь не	1	3
117	в ее	2	3
118	не подлежит	2	3
119	если бы	12	3
120	другими словами	1	3
121	никак не	3	3
122	связь между	2	3
123	между тем	9	3
124	что и	13	3
125	и следовательно	3	3
126	еще не	5	3
127	только в	21	3
128	так и	11	3
129	же и	3	3
130	в начале	3	3
131	одно из	5	3
132	тем что	7	3
133	в других	2	3
134	для того	4	3
135	сказать что	5	3
136	там где	3	3
137	не может	6	3
138	вместе с	12	3
139	ко всем	2	3
140	как в	10	3
141	как бы	3	3
142	в более	1	3
143	и от	4	3
144	но это	6	3
145	а в	12	3
146	слово в	4	3
147	между ними	1	3
148	одним из	1	2
149	например в	6	2
150	того же	1	2
151	это и	2	2
152	тем же	4	2
153	по преимуществу	1	2
154	этого он	1	2
155	с в	2	2
156	мы не	9	2
157	перехода от	1	2
158	на такой	1	2
159	на них	1	2
160	быть в	1	2
161	но не	7	2
162	тут же	2	2
163	думать что	5	2
164	что он	6	2
165	к новому	1	2
166	все же	2	2
167	и той	2	2
168	его к	2	2
169	имеет в	1	2
170	в которой	3	2
171	в целом	3	2
172	из этих	9	2
173	к образу	1	2
174	и если	2	2
175	к тем	2	2
176	на его	2	2
177	как он	1	2
178	не к	4	2
179	в корне	1	2
180	и вот	1	2
181	одной и	4	2
182	здесь мы	1	2
183	друг в	1	2
184	и сделал	1	2
185	лишь в	1	2
186	раз при	1	2
187	форму и	1	2
188	далеко не	4	2
189	в общей	1	2
190	от языка	1	2
191	в один	4	2
192	точки зрения	2	2
193	в котором	4	2
194	его отношение	1	2
195	жизни с	1	2
196	но он	1	2
197	том же	2	2
198	не менее	5	2
199	ее не	1	2
200	как о	2	2
201	значение этого	1	2
202	он с	1	2
203	до того	4	2
204	этом отношении	2	2
205	ему не	2	2
206	и далее	1	2
207	представляется нам	1	2
208	и это	4	2
209	его произведения	1	2
210	голову по	1	2
211	данном случае	1	2
212	следовательно и	1	2
213	времени и	1	2
214	одного из	1	2
215	даны в	1	2
216	можно сказать	3	2
217	в разных	2	2
218	но здесь	1	2
219	образом в	3	2
220	с другой	7	2
221	нас в	1	2
222	книг и	1	2
223	эти стороны	1	2
224	в языке	7	2
225	это не	1	2
226	в большей	2	2
227	к нему	3	2
228	образов и	2	2
229	как нечто	1	2
230	который в	1	2
231	но как	2	2
232	или же	4	2
233	и ее	1	2
234	больше чем	1	2
235	конечно не	1	2
236	с нею	2	2
237	уже в	5	2
238	слова в	7	2
239	мы знаем	1	2
240	не находит	1	2
241	как его	1	2
242	в системе	2	2
243	в форме	2	2
244	не были	2	2
245	со всем	1	2
246	одном месте	1	2
247	именно в	3	2
248	чем он	1	2
249	еще и	1	2
250	и образов	1	2
251	что для	4	2
252	прямо на	1	2
253	все то	1	2
254	с этим	6	2
255	образ и	6	2
256	есть и	1	2
257	этого слова	11	2
258	слова и	5	2
259	относится уже	1	2
260	и сама	1	2
261	вовсе нет	1	2
262	потому что	46	2
263	хотя в	1	2
264	здесь только	3	2
265	одной из	2	2
266	в последнем	3	2
267	отношению к	5	2
268	это в	2	2
269	все что	4	2
270	ли мы	1	1
271	жизнь человека	1	1
272	говоря о	4	1
273	отношения к	1	1
274	и т	5	1
275	не думает	1	1
276	предполагает что	1	1
277	художественного произведения	5	1
278	переходит к	1	1
279	что образ	1	1
280	так у	2	1
281	вряд ли	1	1
282	делая его	1	1
283	из его	1	1
284	в нашу	1	1
285	собственном смысле	2	1
286	с таким	2	1
287	одним и	3	1
288	г в	1	1
289	есть не	7	1
290	переносит в	1	1
291	или наоборот	1	1
292	человеческой природы	1	1
293	что уже	2	1
294	сделал его	1	1
295	отдельно в	1	1
296	есть нечто	4	1
297	который был	1	1
298	принадлежит к	1	1
299	с но	3	1
300	на мир	2	1
301	в числе	1	1
302	мы ее	2	1
303	и он	1	1
304	следовательно в	1	1
305	принадлежит и	1	1
306	не найдем	1	1
307	бы то	1	1
308	дело вовсе	1	1
309	не исчерпываются	1	1
310	то он	2	1
311	нею в	1	1
312	не входит	1	1
313	к слову	2	1
314	и правда	1	1
315	нет и	1	1
316	основная задача	1	1
317	что они	2	1
318	относится к	4	1
319	и я	1	1
320	в одной	1	1
321	от содержания	1	1
322	в художественном	1	1
323	все остальные	3	1
324	перед нами	2	1
325	смысле этого	7	1
326	более тесной	1	1
327	явление это	1	1
328	когда он	1	1
329	и каждое	2	1
330	себе не	4	1
331	от этого	2	1
332	со своей	2	1
333	данные в	1	1
334	что это	4	1
335	право на	1	1
336	и тот	2	1
337	все слова	1	1
338	свободы но	1	1
339	во многих	1	1
340	в ряду	3	1
341	но на	1	1
342	в наших	1	1
343	не могла	2	1
344	в первых	1	1
345	образа как	3	1
346	оно было	1	1
347	к миру	1	1
348	всем своем	1	1
349	при виде	1	1
350	что должно	2	1
351	с он	1	1
352	он должен	1	1
353	не как	2	1
354	речи в	1	1
355	том чтобы	2	1
356	в первом	3	1
357	свое время	1	1
358	был уже	1	1
359	подобно тому	2	1
360	что ни	2	1
361	и по	4	1
362	в образе	3	1
363	так например	2	1
364	такого же	1	1
365	мы его	1	1
366	могла бы	2	1
367	главным образом	1	1
368	в совершенно	1	1
369	об этой	1	1
370	на все	2	1
371	а как	2	1
372	его в	3	1
373	это было	3	1
374	заключается в	1	1
375	с другими	5	1
376	понять его	1	1
377	и тем	5	1
378	это слияние	1	1
379	все равно	4	1
380	жизни то	1	1
381	этого не	3	1
382	с тем	7	1
383	несмотря на	2	1
384	с такой	1	1
385	здесь все	1	1
386	должно быть	5	1
387	это нечто	1	1
388	на первый	1	1
389	отнесено к	1	1
390	и при	4	1
391	мысль и	1	1
392	или точнее	1	1
393	таким же	1	1
394	образности и	1	1
395	нас не	1	1
396	во времена	2	1
397	с точки	1	1
398	условиях и	1	1
399	к одному	5	1
400	мысли и	2	1
401	знаем что	1	1
402	от его	1	1
403	всякий раз	1	1
404	были уже	1	1
405	и представление	2	1
406	несомненно что	2	1
407	но эта	1	1
408	образом и	3	1
409	которые в	1	1
410	не в	15	1
411	друг другу	1	1
412	и более	1	1
413	в прошлом	1	1
414	уже сказали	1	1
415	что этот	1	1
416	по себе	16	1
417	тому что	3	1
418	раз и	1	1
419	таких случаях	1	1
420	тем самым	7	1
421	чтобы иметь	1	1
422	о значении	1	1
423	них не	1	1
424	ничего не	1	1
425	должны служить	1	1
426	и притом	2	1
427	ее с	1	1
428	на себе	1	1
429	было не	1	1
430	из собеседников	1	1
431	но только	2	1
432	только не	2	1
433	судя по	1	1
434	слово и	3	1
435	на язык	1	1
436	под этим	1	1
437	с одним	1	1
438	в стороне	1	1
439	слове и	5	1
440	прежде чем	2	1
441	есть это	1	1
442	тому кто	1	1
443	века не	1	1
444	уже и	1	1
445	каждый раз	2	1
446	что на	1	1
447	этих образов	1	1
448	или лучше	2	1
449	одно и	5	1
450	языке и	1	1
451	отличается от	1	1
452	глубокое и	1	1
453	сходство с	1	1
454	что оно	11	1
455	смерти и	1	1
456	отказаться от	2	1
457	него как	1	1
458	свою очередь	3	1
459	связи со	1	1
460	с каким	2	1
461	языка и	2	1
462	в собственном	2	1
463	как по	1	1
464	это с	1	1
465	только то	1	1
466	в произведении	3	1
467	с самого	1	1
468	и образа	1	1
469	образом то	1	1
470	свободу и	1	1
471	строго научной	1	1
472	на том	1	1
473	убеждение в	1	1
474	с первым	1	1
475	материал не	1	1
476	на нее	1	1
477	за то	1	1
478	не с	1	1
479	было в	1	1
480	здесь как	3	1
481	каждого из	2	1
482	выражен в	1	1
483	во многом	2	1
484	но никак	2	1
485	том как	3	1
486	жизнь и	1	1
487	понятно что	1	1
488	утверждать это	1	1
489	и вообще	3	1
490	с ним	6	1
491	находит для	1	1
492	каждое явление	1	1
493	но этого	1	1
494	явлений как	1	1
495	и что	10	1
496	там же	6	1
497	все его	1	1
498	деятельность в	1	1
499	нет это	1	1
500	что эта	2	1
501	такими же	1	1
502	же самые	1	1
503	от них	2	1
504	судить о	1	1
505	сравниваются с	1	1
506	на одном	1	1
507	подлежит сомнению	1	1
508	в другой	1	1
509	язык в	1	1
510	что бы	1	1
511	бы вполне	1	1
512	при котором	1	1
513	вообще в	1	1
514	того что	18	1
515	что здесь	1	1
516	такая же	2	1
517	что только	6	1
518	только под	2	1
519	что даже	4	1
520	не имеет	6	1
521	которое мы	2	1
522	связанным с	1	1
523	и непосредственность	1	1
524	ее от	1	1
525	между этими	1	1
526	вопрос об	2	1
527	в коих	2	1
528	образ как	4	1
529	самое содержание	1	1
530	с одной	7	1
531	так что	7	1
532	полотно и	1	1
533	в виде	2	1
534	начинается серьезное	1	1
535	слова не	2	1
536	языка но	1	1
537	ни с	1	1
538	бы совершенно	1	1
539	художника и	2	1
540	но что	2	1
541	само по	3	1
542	каждый из	1	1
543	далеким от	1	1
544	и вместе	3	1
545	была только	1	1
546	одном слове	1	1
547	точек зрения	1	1
548	человека но	1	1
549	например только	1	1
550	на чем	2	1
551	такое же	3	1
552	показывает что	2	1
553	что не	8	1
554	к более	1	1
555	притом не	2	1
556	превращается в	1	1
557	не на	1	1
558	не всегда	2	1
559	и слово	6	1
560	под влиянием	1	1
561	людьми и	1	1
562	понимание и	1	1
563	имея в	1	1
564	но оно	6	1
565	еще очевиднее	1	1
566	так же	3	1
567	в строгом	1	1
568	его на	1	1
569	в человеке	3	1
570	к своему	2	1
571	не могут	5	1
572	строгом смысле	1	1
573	находит в	2	1
574	образе мы	1	1
575	выражение лица	1	1
576	эти образы	1	1
577	по содержанию	2	1
578	тому как	5	1
579	первом случае	2	1
580	быть только	4	1
581	да и	1	1
582	с здесь	2	1
583	как средство	2	1
584	указанием на	3	1
585	в свое	2	1
586	что между	1	1
587	места и	1	1
588	как предмет	1	1
589	время своей	1	1
590	от нас	3	1
591	в смысле	4	1
592	нисколько не	1	1
593	ко второй	1	1
594	пор еще	1	1
595	или в	3	1
596	в результате	1	1
597	о котором	1	1
598	значение его	1	1
599	это может	1	1
600	как для	1	1
601	для его	1	1
602	на языке	1	1
603	места в	1	1
604	ни было	1	1
605	же в	2	1
606	себе и	1	1
607	над собою	1	1
608	к самому	1	1
609	с людьми	1	1
610	с ними	1	1
611	в народной	1	1
612	в свою	3	1
613	как ряд	1	1
614	обычных в	1	1
615	не знает	3	1
616	другой стороны	4	1
617	но этот	2	1
618	переносит на	1	1
619	забывать что	1	1
620	находящихся в	1	1
621	в голову	1	1
622	заметить что	3	1
623	ее в	1	1
624	вносит в	1	1
625	как на	5	1
626	в таком	3	1
627	во всяком	1	1
628	гораздо более	1	1
