N	2gram	Vinokur_St_2	Psycholo
351	характера и	1	2
352	над ним	1	2
353	в течение	6	2
354	против такого	1	2
355	по существу	2	2
356	с этой	2	2
357	этом случае	1	2
358	все это	11	2
359	что касается	1	2
360	именно эта	1	2
361	не является	3	2
362	трагедии это	2	2
363	которых он	1	2
364	когда пушкин	1	2
365	характеры и	1	2
366	конце концов	1	2
367	же в	1	2
368	давно уже	3	2
369	в романе	4	2
370	между ними	1	2
371	бы его	1	2
372	весь в	1	2
373	из этого	1	2
374	нас не	2	2
375	гораздо более	1	2
376	смысле слова	1	1
377	речь идет	4	1
378	одним из	6	1
379	например в	3	1
380	и объясняет	1	1
381	с с	1	1
382	совершенно новый	1	1
383	остаются для	1	1
384	только потому	2	1
385	идет о	3	1
386	пушкин в	5	1
387	и принципиально	1	1
388	из его	2	1
389	др в	1	1
390	пишет о	1	1
391	из всех	1	1
392	для своего	2	1
393	что многие	1	1
394	почти все	2	1
395	ли у	1	1
396	в составе	1	1
397	мы и	1	1
398	конечно и	2	1
399	действующего лица	2	1
400	драмы в	1	1
401	на них	1	1
402	о трагедии	2	1
403	что составляет	1	1
404	столь же	1	1
405	в чем	1	1
406	автора есть	1	1
407	этим не	1	1
408	конечно это	1	1
409	должно непременно	2	1
410	могло быть	3	1
411	язык которым	1	1
412	но как	1	1
413	точка зрения	1	1
414	было указано	1	1
415	связано с	1	1
416	что язык	1	1
417	отношение к	1	1
418	героиня и	1	1
419	тут же	1	1
420	не просто	1	1
421	важны для	1	1
422	из важнейших	1	1
423	евгений онегин	1	1
424	отличаются от	1	1
425	к сожалению	2	1
426	которые не	3	1
427	общего с	1	1
428	сцене с	1	1
429	противоречие в	1	1
430	становится особенно	1	1
431	как нам	1	1
432	еще и	3	1
433	трагедии дело	1	1
434	хотя и	4	1
435	более или	2	1
436	о самом	1	1
437	что слово	1	1
438	них как	1	1
439	за собой	1	1
440	характер как	1	1
441	отступает от	1	1
442	данные в	1	1
443	в литературном	1	1
444	представляет собой	1	1
445	большей части	1	1
446	то обстоятельство	4	1
447	хотя эти	1	1
448	в известном	3	1
449	остановиться на	1	1
450	и тот	1	1
451	всем его	1	1
452	разговор о	1	1
453	не годится	1	1
454	всю природу	1	1
455	тому же	3	1
456	находящие себе	1	1
457	именно этим	1	1
458	шекспира с	1	1
459	больше всего	2	1
460	том в	1	1
461	но именно	1	1
462	и вообще	2	1
463	первой части	2	1
464	в понимании	1	1
465	этого вопроса	1	1
466	не к	2	1
467	евгения онегина	1	1
468	на совершенно	1	1
469	по своему	2	1
470	но вместе	1	1
471	языком и	1	1
472	его от	1	1
473	установленным что	1	1
474	трагедия строится	1	1
475	и отдельные	1	1
476	с собой	1	1
477	составной частью	1	1
478	или так	1	1
479	а когда	1	1
480	они должны	1	1
481	различие между	1	1
482	эта женщина	1	1
483	что действующие	1	1
484	на этой	1	1
485	для своей	2	1
486	всякого внимания	1	1
487	который так	1	1
488	окажется что	1	1
489	что один	1	1
490	не соответствует	1	1
491	но уже	1	1
492	это положение	1	1
493	нас к	1	1
494	нигде не	2	1
495	непременно иметь	1	1
496	больше внимания	1	1
497	в один	2	1
498	не мог	3	1
499	вопроса об	1	1
500	своей трагедии	12	1
501	или менее	2	1
502	в эту	3	1
503	что значит	1	1
504	которую он	2	1
505	что такое	2	1
506	которого является	1	1
507	пор в	1	1
508	то для	1	1
509	что вся	1	1
510	приложении к	1	1
511	представление о	1	1
512	не менее	3	1
513	одном из	3	1
514	точно также	2	1
515	в герои	1	1
516	не раз	2	1
517	бы конечно	1	1
518	в россии	3	1
519	и всякого	1	1
520	значения с	1	1
521	и эти	1	1
522	есть еще	2	1
523	даже в	2	1
524	разуметь под	1	1
525	и очень	1	1
526	нет никакого	2	1
527	при всех	1	1
528	вплоть до	1	1
529	внимание то	1	1
530	но они	2	1
531	она не	1	1
532	иной раз	1	1
533	для трагедии	1	1
534	хотелось бы	1	1
535	принадлежат к	1	1
536	на него	1	1
537	у пушкина	12	1
538	в процессе	2	1
539	в русской	5	1
540	иметь никакого	1	1
541	которого он	1	1
542	возражает против	1	1
543	что ей	1	1
544	взглянуть на	2	1
545	героев и	1	1
546	этому слову	1	1
547	это еще	2	1
548	не могло	3	1
549	не составляют	1	1
550	не имеет	2	1
551	смысл его	1	1
552	говорят не	2	1
553	больше чем	1	1
554	очень мало	2	1
555	совершенно неправильно	1	1
556	к ней	1	1
557	х годов	1	1
558	сцены в	2	1
559	вместо того	1	1
560	вот что	3	1
561	и теперь	2	1
562	по первому	1	1
563	только с	2	1
564	доказать что	2	1
565	пушкин говорит	4	1
566	ли нам	1	1
567	в области	2	1
568	ему не	2	1
569	известна в	1	1
570	обстоятельство что	4	1
571	ни о	1	1
572	ума и	1	1
573	являются не	1	1
574	чтобы сделать	2	1
575	элемент в	1	1
576	должны быть	1	1
577	виде как	1	1
578	для такого	1	1
579	русском языке	1	1
580	я чувствую	1	1
581	он никогда	1	1
582	отказаться от	1	1
583	на это	2	1
584	в деревне	1	1
585	бы что	1	1
586	знаменитое письмо	1	1
587	как не	1	1
588	свою очередь	1	1
589	критики с	1	1
590	в некоторых	2	1
591	здесь не	1	1
592	рассматривать как	1	1
593	без всякого	1	1
594	на другой	1	1
595	только при	1	1
596	он просто	1	1
597	уже потому	1	1
598	и от	1	1
599	стало возможно	1	1
600	сам пушкин	3	1
601	то время	1	1
602	что оба	2	1
603	значение в	1	1
604	и которые	1	1
605	свое мнение	2	1
606	каждого из	1	1
607	здесь нет	1	1
608	во многом	2	1
609	представляют собою	1	1
610	по тому	1	1
611	в последней	1	1
612	основана на	1	1
613	два направления	1	1
614	героя трагедии	1	1
615	в построении	1	1
616	с полным	1	1
617	другом месте	2	1
618	но к	1	1
619	говорит об	2	1
620	указано что	1	1
621	который говорил	1	1
622	скажу что	1	1
623	после того	4	1
624	в значительной	2	1
625	каждом данном	1	1
626	понимая что	1	1
627	из различных	1	1
628	и во	1	1
629	свою теорию	1	1
630	между тем	5	1
631	нуждается в	1	1
632	романа в	1	1
633	эти замечания	1	1
634	не зная	1	1
635	не так	1	1
636	в каких	1	1
637	первом своем	1	1
638	что только	1	1
639	не о	1	1
640	одной из	3	1
641	в какой	2	1
642	серьезностью и	1	1
643	близкое к	1	1
644	и действительно	1	1
645	драматический характер	1	1
646	поэтому и	1	1
647	который в	1	1
648	к шекспиру	2	1
649	или же	1	1
650	трагедии к	1	1
651	мало того	1	1
652	мнению автора	1	1
653	с которыми	1	1
654	его жизнь	1	1
655	внимание что	1	1
656	на всем	2	1
657	когда говорил	1	1
658	еще одно	1	1
659	в поэзии	1	1
660	в начале	3	1
661	кажется что	3	1
662	от других	1	1
663	этого процесса	1	1
664	при помощи	4	1
665	но совершенно	1	1
666	именно они	1	1
667	и их	1	1
668	любви в	1	1
669	могло бы	1	1
670	которые одновременно	1	1
671	у нее	1	1
672	но что	1	1
673	произведение не	1	1
674	заметить что	1	1
675	в стихах	1	1
676	в руки	1	1
677	были бы	1	1
678	нет и	2	1
679	те или	1	1
680	именно как	1	1
681	ссылается на	1	1
682	не были	1	1
683	тем у	2	1
684	мы привыкли	1	1
685	как у	3	1
686	той точки	1	1
687	я был	1	1
688	чем он	2	1
689	совпадает с	1	1
690	на чем	1	1
691	его романа	1	1
692	и др	2	1
693	что для	1	1
694	если принять	2	1
695	пушкин с	3	1
696	не было	3	1
697	попал в	1	1
698	его как	2	1
699	не то	3	1
700	здесь этот	1	1
701	и ему	1	1
702	бы как	1	1
703	если не	2	1
704	в речи	4	1
705	мы видели	1	1
706	шекспира но	3	1
707	решительно не	1	1
708	почти ничего	1	1
709	ни на	1	1
710	время с	1	1
711	это имеет	1	1
712	поводу что	1	1
713	кто именно	1	1
714	его характер	1	1
715	это письмо	2	1
716	приводит в	1	1
717	как реальное	1	1
718	которая для	1	1
719	конечно не	1	1
720	в главном	1	1
721	на тот	2	1
722	у автора	1	1
723	что же	1	1
724	из разных	1	1
725	чувства мы	1	1
726	и всей	1	1
727	да и	1	1
728	о лирической	1	1
729	для понимания	1	1
730	который он	1	1
731	трагедии то	3	1
732	в очень	1	1
733	что сцена	2	1
734	том смысле	2	1
735	может служить	1	1
736	внешнего мира	1	1
737	в контексте	1	1
738	употреблении слов	1	1
739	в приложении	1	1
740	мире с	1	1
741	ко времени	2	1
742	о самой	1	1
743	каждая реплика	1	1
744	но это	3	1
745	все дано	1	1
746	этом вопросе	1	1
747	ни для	1	1
748	но для	1	1
749	пушкин не	12	1
750	над его	1	1
751	письме к	8	1
752	на первую	1	1
753	это расхождение	1	1
754	сценах шекспира	1	1
755	языком которым	1	1
756	истинный смысл	1	1
757	поэтому она	1	1
758	трагедия которая	1	1
759	пушкин совершенно	1	1
760	еще более	4	1
761	и смысл	1	1
762	он попал	1	1
763	всей нашей	1	1
764	ни к	1	1
765	будто бы	1	1
766	находим в	2	1
767	во вторую	1	1
768	трагедией в	1	1
769	все они	1	1
770	во время	2	1
771	романа и	1	1
772	от обычной	1	1
773	с ними	1	1
774	в моем	1	1
775	на один	1	1
776	к его	1	1
777	по одному	1	1
778	которого ничего	1	1
779	отношению к	1	1
780	не трудно	1	1
781	к числу	1	1
782	которой пушкину	2	1
783	пушкин и	9	1
784	понимать что	1	1
785	лиц в	1	1
786	каждое слово	1	1
787	можно назвать	1	1
788	во всяком	3	1
789	все что	1	1
790	ничего общего	1	1
