N	2gram	Bakhtin_Fr_2	Problema
112	не вполне	1	4
113	и самого	1	4
114	не был	3	4
115	но не	5	4
116	в общем	1	4
117	в своем	5	4
118	и той	1	4
119	и как	1	4
120	но именно	3	4
121	всех этих	3	4
122	их в	3	4
123	таким образом	7	4
124	далеко не	3	4
125	в этих	4	4
126	но если	1	4
127	не будем	1	4
128	самое время	1	4
129	в отношении	2	4
130	до сих	4	4
131	стороны и	1	4
132	не могут	1	4
133	и о	4	4
134	без всякого	2	4
135	если бы	1	4
136	и здесь	1	4
137	значение в	4	4
138	тот же	5	4
139	что он	3	4
140	есть в	2	4
141	как же	1	4
142	тем что	4	4
143	и следовательно	2	4
144	если не	1	4
145	как бы	11	4
146	это значит	1	4
147	сих пор	4	4
148	все это	9	4
149	а в	4	4
150	мы здесь	2	3
151	это и	2	3
152	и этот	1	3
153	в их	2	3
154	мы уже	6	3
155	но даже	2	3
156	мы еще	2	3
157	в нашем	2	3
158	только тогда	1	3
159	и речи	1	3
160	что они	2	3
161	в истории	6	3
162	нельзя было	3	3
163	хотя и	2	3
164	не было	4	3
165	и к	4	3
166	что слово	2	3
167	только то	2	3
168	в целом	1	3
169	бы не	1	3
170	из этих	5	3
171	и тот	1	3
172	только один	1	3
173	быть только	1	3
174	при этом	5	3
175	перестает быть	2	3
176	и по	1	3
177	здесь мы	1	3
178	лишь в	4	3
179	его в	1	3
180	для них	2	3
181	о которых	1	3
182	с тем	1	3
183	несмотря на	3	3
184	не во	2	3
185	никто не	2	3
186	оказывается что	1	3
187	должны были	1	3
188	иной раз	1	3
189	как о	1	3
190	тогда когда	1	3
191	одна из	4	3
192	можно судить	1	3
193	только не	1	3
194	оно не	1	3
195	она не	1	3
196	значительной мере	1	3
197	с самого	1	3
198	для этого	1	3
199	есть элемент	1	3
200	в значительной	3	3
201	в свете	1	3
202	и наконец	1	3
203	один из	7	3
204	никак нельзя	1	3
205	уже в	5	3
206	а это	1	3
207	и их	1	3
208	пока не	1	3
209	пусть даже	1	3
210	для того	1	3
211	нашего исследования	1	3
212	что для	3	3
213	как именно	2	3
214	относятся к	1	3
215	тому как	2	3
216	к тому	1	3
217	и от	1	3
218	всем этим	1	3
219	бы в	1	3
220	и ни	1	3
221	мы должны	2	3
222	от всего	1	3
223	именно он	1	3
224	только как	1	3
225	одновременно и	1	3
226	в своих	4	3
227	все что	2	3
228	значения этого	1	2
229	то на	1	2
230	сказали что	1	2
231	по преимуществу	2	2
232	в какой-то	2	2
233	входящих в	1	2
234	той же	1	2
235	это совершенно	1	2
236	бы что	1	2
237	из которых	1	2
238	в ней	2	2
239	здесь не	2	2
240	во всех	6	2
241	себе и	2	2
242	учение о	2	2
243	один и	1	2
244	независимо от	1	2
245	перед нами	1	2
246	нами в	1	2
247	роль в	5	2
248	имеем в	2	2
249	он не	1	2
250	в понимании	2	2
251	в корне	1	2
252	содержит в	2	2
253	в плане	3	2
254	одной и	1	2
255	его от	1	2
256	подобно тому	2	2
257	в нее	1	2
258	и ее	1	2
259	но все	4	2
260	однако все	1	2
261	сознание и	1	2
262	об этом	1	2
263	на этой	2	2
264	знает что	1	2
265	входит в	1	2
266	и которые	1	2
267	в них	13	2
268	она и	1	2
269	эту тему	1	2
270	точки зрения	6	2
271	в такой	1	2
272	в условиях	2	2
273	свой смысл	1	2
274	не в	1	2
275	даже в	3	2
276	же мы	1	2
277	правда в	1	2
278	с и	1	2
279	даже как	1	2
280	того чтобы	2	2
281	слово и	1	2
282	или как	1	2
283	как на	4	2
284	не столь	1	2
285	однако это	1	2
286	просто на	1	2
287	что может	1	2
288	на это	1	2
289	существует только	1	2
290	и сам	1	2
291	без того	1	2
292	во все	2	2
293	еще в	2	2
294	можно только	1	2
295	о нем	1	2
296	к нему	3	2
297	что и	1	2
298	если это	1	2
299	в него	2	2
300	и действительно	1	2
301	и весьма	1	2
302	в разные	1	2
303	форме но	1	2
304	в качестве	2	2
305	до наших	2	2
306	конечно не	1	2
307	с нею	1	2
308	является не	1	2
309	а ведь	1	2
310	ни с	1	2
311	себе в	2	2
312	с этими	1	2
313	только с	3	2
314	имеет и	1	2
315	и прежде	2	2
316	и др	9	2
317	смысла и	2	2
318	что из	1	2
319	совершенно не	2	2
320	вместе с	2	2
321	и особенно	3	2
322	м с	1	2
323	на тот	1	2
324	на эту	2	2
325	в тех	2	2
326	вообще все	1	2
327	под ред	1	2
328	с историей	1	2
329	сознания и	2	2
330	еще более	1	2
331	но вот	1	2
332	от всякого	1	2
333	по поводу	2	2
334	состоит из	1	2
335	это в	2	2
336	говорили о	1	1
337	ни его	1	1
338	говоря о	1	1
339	отношения к	4	1
340	одним из	2	1
341	науки которые	1	1
342	тем же	1	1
343	здесь и	1	1
344	с целым	1	1
345	и до	4	1
346	что эти	1	1
347	и теоретического	1	1
348	должна быть	1	1
349	собственном смысле	2	1
350	с таким	1	1
351	и была	1	1
352	для своего	1	1
353	мы имеем	1	1
354	которую мы	1	1
355	я не	1	1
356	конечно и	1	1
357	вопросы о	1	1
358	он был	2	1
359	на них	1	1
360	значении и	1	1
361	время в	1	1
362	с его	5	1
363	в ту	2	1
364	он может	1	1
365	временем и	1	1
366	мы будем	1	1
367	с самой	1	1
368	на язык	1	1
369	смысле мы	1	1
370	не входит	1	1
371	не говорят	1	1
372	отношение к	8	1
373	его развития	1	1
374	ведь кроме	1	1
375	правильно и	1	1
376	что во	1	1
377	если она	1	1
378	как в	1	1
379	чем мы	2	1
380	дает нам	2	1
381	с их	6	1
382	более и	1	1
383	первых двух	1	1
384	предварительно и	1	1
385	всего как	1	1
386	вполне понятно	2	1
387	поэтому и	1	1
388	для которого	3	1
389	не эта	1	1
390	еще много	1	1
391	к необходимости	2	1
392	формы в	1	1
393	есть о	1	1
394	еще далеко	1	1
395	думать что	2	1
396	и те	1	1
397	не могла	1	1
398	так сказать	1	1
399	только потому	1	1
400	в нем	9	1
401	широкое и	2	1
402	материи и	1	1
403	и еще	2	1
404	на таком	1	1
405	в силу	1	1
406	для понимания	2	1
407	на земле	3	1
408	свое время	3	1
409	на этом	1	1
410	всех своих	1	1
411	людей и	1	1
412	так например	2	1
413	и литературы	1	1
414	могла бы	1	1
415	в другом	2	1
416	внешняя а	1	1
417	времени и	6	1
418	говорить не	1	1
419	и менее	1	1
420	г в	1	1
421	дать ей	1	1
422	это не	1	1
423	он есть	1	1
424	находит и	1	1
425	должен был	2	1
426	кажется что	1	1
427	само собою	1	1
428	место и	1	1
429	от большого	1	1
430	все моменты	1	1
431	очень важный	1	1
432	не мог	1	1
433	эта была	2	1
434	еще недостаточно	1	1
435	уже к	2	1
436	вообще нельзя	1	1
437	то для	1	1
438	мы говорили	1	1
439	место в	3	1
440	далеки от	1	1
441	единство и	1	1
442	образом и	1	1
443	видно что	1	1
444	так называемое	1	1
445	и почти	1	1
446	необходимо чтобы	1	1
447	как можно	1	1
448	если их	1	1
449	случае в	1	1
450	но они	3	1
451	что эта	1	1
452	и именно	1	1
453	есть вне	1	1
454	и отдельных	1	1
455	никогда не	5	1
456	это просто	1	1
457	а во	1	1
458	совершенно неправильно	1	1
459	во всей	1	1
460	как не	1	1
461	большой знаток	1	1
462	и его	17	1
463	и теперь	1	1
464	единое и	1	1
465	положительные и	1	1
466	помимо воли	1	1
467	эти три	1	1
468	этом отношении	3	1
469	смысле в	1	1
470	тему в	1	1
471	такие же	1	1
472	и далее	1	1
473	только от	1	1
474	в основу	1	1
475	он имел	1	1
476	слова с	1	1
477	когда они	1	1
478	некоторой степени	1	1
479	сорок лет	1	1
480	предмет что	1	1
481	то она	1	1
482	с ее	3	1
483	и пытается	1	1
484	к нам	1	1
485	нуждающимся в	1	1
486	в собственном	3	1
487	характер и	4	1
488	в средневековой	1	1
489	необходимости и	1	1
490	человеческого сознания	1	1
491	говорили что	1	1
492	самое это	1	1
493	в дальнейшем	2	1
494	литературы и	2	1
495	и когда	1	1
496	предметом нашего	1	1
497	поэтому мы	1	1
498	особенно в	2	1
499	устойчивым и	1	1
500	во многом	1	1
501	со всем	1	1
502	поэтому в	1	1
503	на что	1	1
504	с ним	4	1
505	образом в	1	1
506	не существовало	1	1
507	повторяем в	1	1
508	и та	1	1
509	то уже	1	1
510	как ее	1	1
511	одного из	2	1
512	или на	1	1
513	только за	1	1
514	и который	1	1
515	которое он	1	1
516	о некоторых	1	1
517	и во	4	1
518	и всякая	1	1
519	этот момент	4	1
520	эти два	2	1
521	уже во	2	1
522	и она	1	1
523	о своих	1	1
524	что здесь	1	1
525	и одновременно	1	1
526	и дело	1	1
527	одной из	2	1
528	в какой	1	1
529	но ни	1	1
530	здесь с	2	1
531	все они	1	1
532	раз в	3	1
533	и чисто	4	1
534	же предмет	1	1
535	в данной	1	1
536	и сознания	1	1
537	а и	1	1
538	который как	1	1
539	в известной	4	1
540	слова в	1	1
541	в одном	3	1
542	и со	3	1
543	художественная литература	1	1
544	к ним	1	1
545	речь и	2	1
546	к самому	1	1
547	же деле	1	1
548	в основной	1	1
549	с общим	1	1
550	более общее	1	1
551	о своей	1	1
552	нельзя сказать	2	1
553	именно в	6	1
554	здесь в	6	1
555	не относится	1	1
556	себя и	1	1
557	нового времени	4	1
558	его из	1	1
559	говорит о	1	1
560	и люди	1	1
561	превращается в	3	1
562	самом же	1	1
563	от этого	1	1
564	их можно	1	1
565	и своего	2	1
566	это прежде	1	1
567	до конца	2	1
568	не на	1	1
569	слов и	1	1
570	из области	1	1
571	все более	1	1
572	но оно	1	1
573	в буквальном	1	1
574	ни на	1	1
575	и потому	5	1
576	некоторые из	1	1
577	к своему	1	1
578	в пределах	2	1
579	чем в	1	1
580	лучшего будущего	1	1
581	это есть	1	1
582	о человеке	2	1
583	у животных	1	1
584	близких к	1	1
585	есть чисто	1	1
586	мы сказали	2	1
587	еще раз	2	1
588	относится уже	1	1
589	где-то между	1	1
590	о его	1	1
591	ближе к	1	1
592	более глубокое	1	1
593	в смысле	2	1
594	i но	1	1
595	под знаком	1	1
596	вне его	1	1
597	в более	1	1
598	ее можно	1	1
599	еще больше	1	1
600	известной мере	3	1
601	на большую	1	1
602	которая в	1	1
603	лишь как	2	1
604	и смысл	2	1
605	вообще в	1	1
606	года в	1	1
607	же к	1	1
608	во время	12	1
609	же в	3	1
610	еще очень	1	1
611	всегда есть	1	1
612	иначе чем	1	1
613	более широкое	2	1
614	всего мира	1	1
615	понимать как	1	1
616	что такие	1	1
617	этом мы	1	1
618	есть и	1	1
619	в свое	4	1
620	в литературе	6	1
621	ее в	2	1
622	всего самой	1	1
623	и эта	2	1
624	к этому	1	1
