N	2gram	Ircho_Kome_2	Psycholo
444	этом смысле	2	1
445	знали что	1	1
446	еще одно	1	1
447	изображения характера	1	1
448	на характер	1	1
449	идет от	1	1
450	за ним	1	1
451	но уже	1	1
452	он же	1	1
453	несколько стихов	1	1
454	со своими	1	1
455	поводом для	2	1
456	и некоторые	1	1
457	это имело	1	1
458	народа и	1	1
459	и еще	2	1
460	на первый	1	1
461	внимания заслуживает	1	1
462	в эту	1	1
463	в этих	4	1
464	мы попытаемся	1	1
465	для него	1	1
466	другой его	1	1
467	мысль и	1	1
468	этой связи	1	1
469	интриги в	2	1
470	своем роде	1	1
471	слова совершенно	1	1
472	и без	1	1
473	человека который	1	1
474	во времена	1	1
475	является однако	1	1
476	пор в	1	1
477	его современников	3	1
478	не столько	1	1
479	сделано в	1	1
480	которые лежат	1	1
481	от его	1	1
482	нельзя отрицать	2	1
483	значение для	1	1
484	из области	1	1
485	не раз	1	1
486	образом и	1	1
487	это произошло	1	1
488	которые в	2	1
489	начнем с	1	1
490	и более	1	1
491	не могли	1	1
492	его до	1	1
493	бы быть	1	1
494	иначе обстояло	1	1
495	борется с	1	1
496	можем сказать	1	1
497	и очень	1	1
498	любви и	1	1
499	но они	1	1
500	этот образ	1	1
501	правда в	1	1
502	того как	3	1
503	здесь на	1	1
504	целью он	1	1
505	своего героя	1	1
506	весь этот	1	1
507	как его	1	1
508	от жизни	1	1
509	же его	2	1
510	достаточно сослаться	1	1
511	вытекает из	1	1
512	последние десятилетия	5	1
513	бесспорно что	1	1
514	из четырех	2	1
515	к концу	3	1
516	такая же	2	1
517	в сознании	1	1
518	здесь же	1	1
519	так называемый	1	1
520	из того	1	1
521	что речь	1	1
522	это уже	1	1
523	что на	3	1
524	ни после	1	1
525	вот в	1	1
526	обстоятельство что	1	1
527	пишет для	1	1
528	уже о	2	1
529	всего они	1	1
530	на склоне	1	1
531	бы он	1	1
532	на это	2	1
533	им по	1	1
534	узнать в	1	1
535	взять ее	1	1
536	должен быть	1	1
537	сослаться на	1	1
538	что пьесы	1	1
539	как не	2	1
540	свою очередь	1	1
541	всего этого	1	1
542	которые все	1	1
543	мысль о	1	1
544	с собой	2	1
545	если содержание	1	1
546	каждого из	1	1
547	почти всей	1	1
548	но никак	1	1
549	остается только	1	1
550	но у	1	1
551	является в	1	1
552	выводу что	1	1
553	направлена в	1	1
554	как ее	1	1
555	а также	1	1
556	был сделан	1	1
557	уже стоя	1	1
558	это была	1	1
559	и во	2	1
560	за последние	1	1
561	этого приема	1	1
562	в которую	1	1
563	к нему	3	1
564	на протяжении	10	1
565	не дал	1	1
566	его с	1	1
567	составляющих его	1	1
568	в другой	2	1
569	с матерью	1	1
570	от нее	1	1
571	следовало бы	1	1
572	раз на	1	1
573	условия для	1	1
574	в лице	2	1
575	показывают что	1	1
576	этого ряда	1	1
577	сцене и	1	1
578	одной из	4	1
579	что даже	1	1
580	между тем	4	1
581	деле здесь	1	1
582	с которыми	2	1
583	сцене с	1	1
584	если это	1	1
585	и у	2	1
586	только на	1	1
587	самую суть	1	1
588	больше не	1	1
589	ни было	2	1
590	действующего лица	1	1
591	от других	1	1
592	а то	1	1
593	не так	1	1
594	и их	3	1
595	но нет	1	1
596	и монологов	1	1
597	содержания и	1	1
598	в хронологическом	1	1
599	произведения и	1	1
600	в любви	2	1
601	рядом с	2	1
602	были бы	1	1
603	к его	2	1
604	до начала	3	1
605	и даже	1	1
606	нам не	1	1
607	не следует	2	1
608	однако что	1	1
609	построении сюжета	2	1
610	или иначе	3	1
611	не один	1	1
612	к которому	1	1
613	действующих лиц	5	1
614	во второй	1	1
615	ли могла	1	1
616	же ясно	1	1
617	которое имеет	1	1
618	даже на	2	1
619	и самый	1	1
620	пьесы на	1	1
621	однако и	1	1
622	с которым	2	1
623	ни о	1	1
624	на многие	1	1
625	на которые	1	1
626	ближе к	1	1
627	действия в	1	1
628	которого она	1	1
629	этой же	1	1
630	него в	1	1
631	согласии с	1	1
632	так в	2	1
633	который видит	1	1
634	приводит в	1	1
635	забывать что	1	1
636	в жизнь	2	1
637	целом ряде	1	1
638	в течение	2	1
639	что весь	1	1
640	отношению к	3	1
641	там где	1	1
642	других авторов	2	1
643	во власти	1	1
644	только для	1	1
645	о его	4	1
646	отличается от	1	1
647	в чем	1	1
648	в один	2	1
649	это как	1	1
650	мы найдем	3	1
651	ли в	1	1
652	в связи	3	1
653	времени мы	1	1
654	или в	3	1
655	из пьес	1	1
656	содержание и	1	1
657	но об	1	1
658	из себя	1	1
659	бы в	2	1
660	и ни	1	1
661	своих героев	1	1
662	не должен	1	1
663	будто бы	1	1
664	поскольку он	1	1
665	же в	4	1
666	и другие	2	1
667	утверждал что	1	1
668	человека не	1	1
669	сделать вывод	1	1
670	к ее	1	1
671	жизни в	1	1
672	иначе чем	1	1
673	нет ничего	1	1
674	в свою	1	1
675	из тех	1	1
676	речи и	1	1
677	вперед по	1	1
678	равно как	1	1
679	своего отца	2	1
680	по которой	1	1
681	а может	1	1
682	того времени	3	1
683	от которой	2	1
684	гораздо более	1	1
685	как следствие	1	1
