N	2gram	Potebnia_M_4	Myshleni
134	мы могли	2	4
135	на вопрос	4	4
136	мы старались	1	4
137	мы видим	2	4
138	так как	14	4
139	только в	15	4
140	что нам	1	4
141	в качестве	1	4
142	при помощи	3	4
143	а с	1	4
144	прежде всего	1	4
145	так же	4	4
146	деятельности ребенка	1	4
147	все это	5	4
148	для нас	14	4
149	а в	5	4
150	по поводу	4	4
151	человека и	3	3
152	в объяснении	1	3
153	на самом	3	3
154	идет о	1	3
155	отношения между	2	3
156	и до	3	3
157	мы имеем	4	3
158	что можно	1	3
159	он сам	1	3
160	и основное	1	3
161	очевидно что	7	3
162	языка и	3	3
163	с этим	7	3
164	что как	4	3
165	смысле этого	1	3
166	бы и	5	3
167	он в	1	3
168	все эти	3	3
169	но на	1	3
170	что она	2	3
171	при этом	15	3
172	что у	3	3
173	состоит в	2	3
174	и по	3	3
175	свое имя	1	3
176	об этом	2	3
177	те же	3	3
178	лишь в	3	3
179	с другими	4	3
180	уже сказано	1	3
181	ребенок начинает	1	3
182	во время	2	3
183	таким же	5	3
184	бы к	1	3
185	в которых	3	3
186	но эта	2	3
187	к развитию	1	3
188	из которых	2	3
189	вытекает из	1	3
190	в самой	2	3
191	этом отношении	1	3
192	числе и	1	3
193	что при	1	3
194	и это	2	3
195	данном случае	2	3
196	в собственном	1	3
197	и человека	1	3
198	и сам	1	3
199	из двух	1	3
200	с ним	5	3
201	ничего не	1	3
202	но мы	2	3
203	и только	3	3
204	тем более	5	3
205	значение в	1	3
206	и значением	4	3
207	одной из	1	3
208	но не	1	3
209	в следующем	1	3
210	из них	1	3
211	для него	5	3
212	отличие от	1	3
213	со стороны	3	3
214	только что	3	3
215	а не	12	3
216	он говорит	1	3
217	в данном	4	3
218	этого слова	7	3
219	только для	2	3
220	не существует	2	3
221	об отношении	2	3
222	или в	1	3
223	развития и	2	3
224	и все	4	3
225	лежит в	1	3
226	из тех	2	3
227	того же	1	3
228	не можем	5	3
229	тем самым	4	3
230	том числе	1	3
231	ту же	3	2
232	речь идет	1	2
233	с с	1	2
234	людей что	1	2
235	и есть	3	2
236	в котором	4	2
237	старались показать	1	2
238	отношений которые	1	2
239	той же	3	2
240	что между	3	2
241	что если	6	2
242	которую мы	1	2
243	в первый	2	2
244	имеет свою	2	2
245	оба эти	1	2
246	есть нечто	5	2
247	говорить о	5	2
248	в их	1	2
249	нечто в	1	2
250	столь же	2	2
251	во всех	1	2
252	то он	2	2
253	не то	5	2
254	только тогда	5	2
255	друг от	1	2
256	нет и	1	2
257	за пределы	1	2
258	которые не	2	2
259	еще один	1	2
260	в течение	2	2
261	как говорит	1	2
262	общего с	1	2
263	относятся к	2	2
264	перед нами	1	2
265	как уже	1	2
266	и как	2	2
267	его к	2	2
268	следующим образом	1	2
269	увидим что	1	2
270	что связь	1	2
271	понятия о	7	2
272	в известном	1	2
273	само по	5	2
274	в себе	14	2
275	не следует	2	2
276	своем развитии	2	2
277	речи речь	1	2
278	же это	1	2
279	в силу	7	2
280	из виду	2	2
281	и более	4	2
282	подобно тому	2	2
283	в другом	1	2
284	на все	1	2
285	развития на	1	2
286	и мы	5	2
287	все равно	3	2
288	должно быть	5	2
289	и тогда	1	2
290	в этих	3	2
291	но если	1	2
292	мысль и	1	2
293	том же	2	2
294	в такой	1	2
295	когда ребенок	1	2
296	с уверенностью	1	2
297	о языке	2	2
298	в фонетическом	1	2
299	стало быть	8	2
300	и той	1	2
301	бы мы	1	2
302	быть может	4	2
303	тому чтобы	1	2
304	и вообще	2	2
305	с которой	1	2
306	имеет свое	1	2
307	и другое	2	2
308	не могло	1	2
309	находится в	5	2
310	под этим	1	2
311	этих двух	1	2
312	или как	1	2
313	к ней	2	2
314	во всем	1	2
315	что речь	1	2
316	следует что	1	2
317	уже и	2	2
318	что на	2	2
319	не потому	1	2
320	не могут	2	2
321	могут быть	7	2
322	но все	1	2
323	в других	2	2
324	же самое	4	2
325	его с	1	2
326	той или	1	2
327	указывает на	2	2
328	говоря словами	2	2
329	в применении	1	2
330	он прежде	1	2
331	от друга	1	2
332	это обстоятельство	2	2
333	без всякого	1	2
334	в себя	1	2
335	на том	2	2
336	видеть из	1	2
337	как у	1	2
338	можно сказать	4	2
339	и самым	1	2
340	а также	1	2
341	с целью	1	2
342	нас в	2	2
343	судить о	2	2
344	той и	2	2
345	в его	5	2
346	что и	7	2
347	его мысль	1	2
348	в другой	2	2
349	и можно	1	2
350	речи которые	1	2
351	что здесь	1	2
352	образом как	1	2
353	его внутренней	1	2
354	как нечто	1	2
355	бы ни	2	2
356	и тем	4	2
357	вопрос об	1	2
358	на всем	1	2
359	положение что	1	2
360	каким образом	2	2
361	и других	3	2
362	на одном	1	2
363	в одном	4	2
364	ту сторону	1	2
365	но что	2	2
366	у него	1	2
367	как при	1	2
368	заметить что	6	2
369	тем что	10	2
370	с действительностью	1	2
371	от того	4	2
372	были бы	1	2
373	и обратно	1	2
374	и из	3	2
375	именно в	3	2
376	не отдает	1	2
377	с это	1	2
378	же роде	1	2
379	понятие о	1	2
380	на эту	1	2
381	для человека	4	2
382	связь с	1	2
383	для обозначения	1	2
384	чем в	2	2
385	тому как	2	2
386	это есть	3	2
387	что же	5	2
388	в первой	1	2
389	можно считать	2	2
390	на которой	1	2
391	самый вопрос	1	2
392	самое что	1	2
393	возникает в	1	2
394	но для	1	2
395	но с	1	2
396	в более	2	2
397	и для	2	2
398	мира и	1	2
399	так называемых	3	2
400	в отдельных	2	2
401	у них	1	2
402	бы они	2	2
403	к его	2	2
404	легко заметить	1	2
405	и идеи	1	2
406	и другой	1	2
407	ее в	1	2
408	видим в	1	2
409	и эта	1	2
410	равным образом	1	1
411	себя как	1	1
412	что отношение	1	1
413	этого в	1	1
414	в сфере	1	1
415	относится и	1	1
416	предполагает что	1	1
417	значение здесь	1	1
418	сам по	4	1
419	есть очень	1	1
420	науки о	1	1
421	имеет в	2	1
422	в приведенном	1	1
423	связь эта	1	1
424	его содержание	2	1
425	по которым	1	1
426	что эти	3	1
427	том какое	1	1
428	есть не	4	1
429	всего того	1	1
430	не встречает	1	1
431	и значение	3	1
432	на первый	1	1
433	или наоборот	1	1
434	не во	1	1
435	до него	1	1
436	и о	4	1
437	с самых	1	1
438	ответить на	3	1
439	о формах	1	1
440	еще до	3	1
441	напротив это	1	1
442	фонетическом отношении	1	1
443	нас это	1	1
444	а для	1	1
445	я не	2	1
446	как происходит	2	1
447	орудия и	1	1
448	но даже	2	1
449	в развитом	1	1
450	же что	2	1
451	ли оно	1	1
452	в ней	2	1
453	и то	5	1
454	дальнейшее развитие	1	1
455	и на	3	1
456	заключенное в	2	1
457	в чем	1	1
458	то мы	3	1
459	в ее	2	1
460	других источников	1	1
461	друг к	1	1
462	но как	1	1
463	явлений и	1	1
464	силу этого	1	1
465	один и	5	1
466	если вспомнить	1	1
467	еще дальше	2	1
468	но тем	2	1
469	более чем	3	1
470	мысль из	2	1
471	в той	4	1
472	его на	1	1
473	одном из	2	1
474	для создания	3	1
475	того не	1	1
476	того какие	1	1
477	более и	2	1
478	или слов	2	1
479	однако не	1	1
480	мы тем	1	1
481	и тот	3	1
482	в непосредственной	1	1
483	следует сказать	2	1
484	значение языка	1	1
485	что слово	10	1
486	стороны мы	1	1
487	с той	1	1
488	та же	1	1
489	ступени развития	1	1
490	стремится не	1	1
491	формы в	3	1
492	в нашем	2	1
493	сил в	1	1
494	думать что	4	1
495	того факта	1	1
496	имеет для	5	1
497	бы только	2	1
498	только один	1	1
499	и переход	1	1
500	жизнь как	1	1
501	предметов и	1	1
502	имеем в	1	1
503	не приводит	1	1
504	подобным образом	1	1
505	что игра	1	1
506	в наших	2	1
507	и идея	1	1
508	так сказать	5	1
509	когда человек	4	1
510	и если	3	1
511	в нем	7	1
512	время и	1	1
513	раз когда	1	1
514	речи то	1	1
515	и еще	1	1
516	него есть	1	1
517	что одно	1	1
518	самых низших	1	1
519	действительно так	1	1
520	с представлением	1	1
521	свое время	1	1
522	том и	2	1
523	мысли как	2	1
524	приходим к	1	1
525	на этом	1	1
526	случае если	1	1
527	исходя из	1	1
528	а вместе	1	1
529	рано или	2	1
530	этим самым	1	1
531	смысле в	1	1
532	и может	4	1
533	к другу	1	1
534	а по	1	1
535	что мысль	3	1
536	это объяснение	2	1
537	что перед	1	1
538	его в	4	1
539	входит в	1	1
540	еще понятие	1	1
541	известно что	6	1
542	должен был	1	1
543	с самого	1	1
544	с которого	1	1
545	нет в	1	1
546	это положение	1	1
547	рядом с	1	1
548	видно как	1	1
549	является более	1	1
550	на основании	4	1
551	что не	6	1
552	с тем	7	1
553	всю жизнь	1	1
554	не всегда	3	1
555	слова что	1	1
556	же ребенок	1	1
557	явления которые	1	1
558	значит не	1	1
559	же следует	1	1
560	этом в	2	1
561	обратимся к	1	1
562	что значит	2	1
563	положения так	1	1
564	что истина	1	1
565	и при	2	1
566	эта черта	1	1
567	что такое	7	1
568	на каждом	1	1
569	не от	3	1
570	значение то	2	1
571	мысли и	7	1
572	имеет никакого	1	1
573	состоящее в	1	1
574	своих частях	1	1
575	действительность в	1	1
576	природы но	1	1
577	и другого	1	1
578	и этой	1	1
579	страх и	1	1
580	где она	1	1
581	есть его	1	1
582	а есть	1	1
583	которые в	1	1
584	то это	8	1
585	тесно связаны	1	1
586	друг другу	1	1
587	есть еще	1	1
588	и наоборот	1	1
589	на всю	1	1
590	бы быть	1	1
591	случае мы	1	1
592	тому что	2	1
593	что есть	3	1
594	останавливаясь на	1	1
595	а от	1	1
596	от сознания	1	1
597	существует независимо	1	1
598	эта мысль	2	1
599	в таких	2	1
600	самого начала	2	1
601	как о	1	1
602	непосредственно и	1	1
603	мысли в	2	1
604	дело не	2	1
605	на два	1	1
606	только из	1	1
607	что их	1	1
608	и притом	2	1
609	к этим	1	1
610	не по	1	1
611	его собственного	1	1
612	к изучению	1	1
613	что представление	2	1
614	к причине	1	1
615	не производит	1	1
616	в самых	1	1
617	в нас	3	1
618	внешнее по	1	1
619	наблюдений над	1	1
620	иметь в	2	1
621	языком и	3	1
622	значение этого	2	1
623	только не	3	1
624	о природе	1	1
625	почему в	1	1
626	приведенном выше	1	1
627	действительности но	1	1
628	слова как	1	1
629	что наша	2	1
630	можно видеть	2	1
631	что такого	1	1
632	того в	1	1
633	намерения и	1	1
634	в другую	1	1
635	и связи	1	1
636	связь и	2	1
637	не говорит	1	1
638	поводу его	1	1
639	представление об	1	1
640	не находим	1	1
641	весь этот	1	1
642	только с	1	1
643	в области	2	1
644	тесной связи	1	1
645	факта что	1	1
646	перед ним	1	1
647	другой форме	1	1
648	у нас	2	1
649	к таким	1	1
650	только от	3	1
651	в живой	1	1
652	если у	1	1
653	начиная с	1	1
654	которое в	3	1
655	и одного	1	1
656	развития мысли	2	1
657	когда мы	6	1
658	в среде	1	1
659	ступени ее	1	1
660	время мы	1	1
661	для развития	1	1
662	мере того	4	1
663	мы по	1	1
664	два момента	1	1
665	бы он	1	1
666	не есть	9	1
667	свое значение	1	1
668	слова с	3	1
669	или поздно	2	1
670	оно не	2	1
671	но сама	2	1
672	здесь мы	2	1
673	предмет в	1	1
674	ничего общего	1	1
675	на предмет	1	1
676	слово которое	2	1
677	правда не	1	1
678	и самое	1	1
679	звуки для	1	1
680	три направления	1	1
681	мысль есть	1	1
682	говорит и	1	1
683	будет сказать	1	1
684	мы рассматриваем	1	1
685	х и	1	1
686	всей своей	1	1
687	в пределах	1	1
688	о бессознательном	1	1
689	с языком	2	1
690	и находится	1	1
691	своей мысли	1	1
692	с нее	1	1
693	том случае	3	1
694	того и	1	1
695	сознания и	1	1
696	переход к	1	1
697	можно спросить	1	1
698	является в	1	1
699	основана на	1	1
700	в словах	1	1
701	приводит его	1	1
702	после того	2	1
703	по мере	7	1
704	способы мышления	1	1
705	о ней	1	1
706	слова а	1	1
707	возникают из	1	1
708	действительность с	1	1
709	и здесь	2	1
710	мысли которая	2	1
711	незаметно для	1	1
712	и поэтому	1	1
713	другими словами	8	1
714	до сих	4	1
715	мысль не	1	1
716	теперь и	1	1
717	кроме человека	1	1
718	может не	1	1
719	с соответствующими	1	1
720	чем она	1	1
721	там же	3	1
722	слов с	1	1
723	она не	2	1
724	образом мы	3	1
725	как теперь	2	1
726	как нет	2	1
727	к нему	5	1
728	большое количество	1	1
729	тех отношений	1	1
730	ребенку на	1	1
731	и во	1	1
732	при исследовании	1	1
733	а потому	1	1
734	без которого	2	1
735	вслед за	1	1
736	а следовательно	1	1
737	вообще и	3	1
738	которой все	1	1
739	и вполне	2	1
740	на других	1	1
741	речи есть	1	1
742	выразил в	1	1
743	для самого	2	1
744	точно образом	1	1
745	показывают что	1	1
746	но так	2	1
747	один из	2	1
748	обе эти	1	1
749	том как	1	1
750	в двух	2	1
751	что только	2	1
752	в математическом	1	1
753	среди других	1	1
754	на другие	1	1
755	ответа на	1	1
756	что даже	2	1
757	например так	1	1
758	словом и	1	1
759	каждом шагу	1	1
760	и так	3	1
761	по мнению	1	1
762	между тем	9	1
763	между этими	1	1
764	этим словом	3	1
765	процессов в	1	1
766	именно на	2	1
767	человека с	1	1
768	наблюдений и	1	1
769	так что	5	1
770	из которого	1	1
771	конечно не	2	1
772	следовательно из	2	1
773	так можно	1	1
774	другие предметы	1	1
775	только на	4	1
776	то и	4	1
777	слова в	3	1
778	в нашей	1	1
779	первое и	1	1
780	в виде	2	1
781	свидетельствует о	1	1
782	в сознании	4	1
783	но самое	2	1
784	по выражению	1	1
785	данных в	1	1
786	как выражение	1	1
787	за ним	2	1
788	вообще как	1	1
789	одно из	1	1
790	никто не	2	1
791	могло бы	1	1
792	в языке	16	1
793	сами по	2	1
794	течение многих	1	1
795	от тех	1	1
796	можно с	1	1
797	к ним	2	1
798	при всей	1	1
799	близко к	1	1
800	доказать что	1	1
801	ибо хотя	1	1
802	бы это	1	1
803	которые играют	1	1
804	которые как	1	1
805	но вместе	1	1
806	свою мысль	2	1
807	не были	2	1
808	на второй	1	1
809	мне и	1	1
810	с объективной	1	1
811	психологической стороны	1	1
812	здесь в	1	1
813	а именно	4	1
814	дело в	1	1
815	о котором	1	1
816	такое же	2	1
817	в природе	1	1
818	показывает что	1	1
819	вообще не	1	1
820	целым рядом	1	1
821	в воображении	1	1
822	вещь и	1	1
823	только к	1	1
824	которая и	1	1
825	вновь к	1	1
826	в ребенке	2	1
827	в руках	1	1
828	во внимание	1	1
829	с которым	2	1
830	под влиянием	1	1
831	то она	1	1
832	в речи	3	1
833	виде в	2	1
834	для животного	1	1
835	стороны в	1	1
836	направлении и	1	1
837	все более	3	1
838	нашей мысли	3	1
839	эти слова	1	1
840	ко всем	3	1
841	функции для	1	1
842	и потому	10	1
843	другая сторона	2	1
844	мы говорим	7	1
845	этим категориям	1	1
846	этого момента	1	1
847	и мир	1	1
848	к своему	1	1
849	предположить что	4	1
850	другу и	1	1
851	вспомнить что	1	1
852	если оно	2	1
853	образом и	1	1
854	этой последней	1	1
855	что всякое	1	1
856	что действительно	1	1
857	эту мысль	2	1
858	да и	4	1
859	с здесь	1	1
860	я с	1	1
861	думать не	1	1
862	многих других	1	1
863	быть выведено	1	1
864	том смысле	2	1
865	формы мысли	1	1
866	с психологической	2	1
867	сих пор	4	1
868	от всего	1	1
869	стоит только	1	1
870	ничего кроме	1	1
871	становится возможным	1	1
872	в смысле	3	1
873	это последнее	4	1
874	должны быть	3	1
875	к другим	2	1
876	понятия как	1	1
877	можно сравнить	2	1
878	себя с	1	1
879	бы невозможно	1	1
880	сравнить с	2	1
881	относиться к	1	1
882	деятельность есть	1	1
883	не знаем	2	1
884	должна была	1	1
885	в данный	1	1
886	природе как	2	1
887	а все	1	1
888	как она	2	1
889	своей точки	1	1
890	или другой	1	1
891	значило бы	1	1
892	от него	2	1
893	из себя	2	1
894	или нет	1	1
895	бы в	2	1
896	еще более	2	1
897	зрения в	1	1
898	несомненно существует	1	1
899	словами мы	1	1
900	но это	3	1
901	которые нами	1	1
902	или не	1	1
903	идти по	1	1
904	в связь	1	1
905	то вопрос	1	1
906	ее развития	1	1
907	которая на	1	1
908	между ними	4	1
909	не знает	1	1
910	другой стороны	1	1
911	но можно	1	1
912	почему он	1	1
913	их с	1	1
914	отдельные слова	1	1
915	же мы	2	1
916	что под	1	1
917	из этого	2	1
918	в свое	1	1
919	которой она	1	1
920	из своей	1	1
921	мысли но	4	1
922	что то	3	1
923	до степени	1	1
924	далее в	1	1
925	указывают на	1	1
926	а может	2	1
927	это было	2	1
928	в своих	2	1
929	весь процесс	1	1
930	как на	1	1
931	точно так	2	1
932	мышления при	1	1
933	смысле что	1	1
