N	2gram	Potebnia_M_1	Formalny
482	в мире	3	1
483	его не	1	1
484	ее части	1	1
485	развития к	1	1
486	а его	3	1
487	зрения на	1	1
488	того или	1	1
489	с другими	1	1
490	предмета а	2	1
491	с так	3	1
492	не совпадает	1	1
493	быть не	4	1
494	из необходимых	1	1
495	его состав	1	1
496	еще одно	1	1
497	его форм	1	1
498	нечто общее	1	1
499	о которых	2	1
500	с этой	2	1
501	на друга	1	1
502	место и	1	1
503	их только	1	1
504	переходим к	2	1
505	значит не	1	1
506	задачи и	1	1
507	чем в	2	1
508	только во	1	1
509	в развитии	1	1
510	можно считать	1	1
511	должно быть	7	1
512	и того	2	1
513	восприятия и	3	1
514	одного и	2	1
515	нужно было	3	1
516	та что	2	1
517	и при	3	1
518	что такая	2	1
519	данное время	1	1
520	в их	2	1
521	могло бы	3	1
522	о языке	3	1
523	для всякого	2	1
524	и звук	2	1
525	и той	3	1
526	субъективное состояние	1	1
527	когда эти	1	1
528	но он	2	1
529	в понятии	2	1
530	и эти	1	1
531	слова к	1	1
532	том же	2	1
533	вместе со	1	1
534	есть всегда	1	1
535	то с	1	1
536	и необходимость	2	1
537	нет никакого	1	1
538	на рубеже	1	1
539	с ним	3	1
540	тем самым	4	1
541	другой не	1	1
542	она могла	1	1
543	самого начала	3	1
544	того как	6	1
545	на себе	2	1
546	к этим	1	1
547	на него	3	1
548	это нисколько	1	1
549	рассмотренных нами	1	1
550	для кого	1	1
551	но только	1	1
552	для всего	1	1
553	и познавательная	1	1
554	возможно и	1	1
555	в разных	2	1
556	при всем	1	1
557	его должно	1	1
558	таким путем	1	1
559	как она	3	1
560	развивается в	1	1
561	убедиться в	1	1
562	исторической и	1	1
563	в сознании	3	1
564	и делает	1	1
565	не потому	2	1
566	если он	1	1
567	наконец в	1	1
568	мере того	3	1
569	по возможности	1	1
570	только произвол	1	1
571	свое значение	1	1
572	что при	5	1
573	он ищет	1	1
574	и самое	2	1
575	можно и	1	1
576	в язык	1	1
577	своего развития	1	1
578	период развития	1	1
579	людей в	1	1
580	всего этого	1	1
581	очень важную	1	1
582	эти последние	1	1
583	только при	2	1
584	совершенно ясно	1	1
585	внутренние противоречия	1	1
586	языка и	17	1
587	в собственном	2	1
588	своими средствами	1	1
589	с самого	3	1
590	и может	2	1
591	и совершенно	1	1
592	можно было	1	1
593	не с	1	1
594	оно как	1	1
595	произведения не	1	1
596	не имеем	2	1
597	для него	4	1
598	и вообще	3	1
599	по мере	6	1
600	и особенности	1	1
601	в построении	1	1
602	и произведения	1	1
603	между предшествующим	1	1
604	и должно	2	1
605	язык и	5	1
606	одного из	2	1
607	иное значение	1	1
608	что его	1	1
609	оказывается только	1	1
610	там же	9	1
611	нас в	1	1
612	на человека	1	1
613	все в	2	1
614	есть литература	1	1
615	языка заключены	1	1
616	от них	1	1
617	понимания в	1	1
618	а потому	10	1
619	или напротив	1	1
620	двух направлений	1	1
621	а целое	1	1
622	внешнее и	1	1
623	что бы	2	1
624	сложное и	1	1
625	языка мы	1	1
626	для самого	1	1
627	в жизнь	1	1
628	не так	3	1
629	тело и	1	1
630	один момент	1	1
631	известно что	2	1
632	как например	2	1
633	и история	1	1
634	быть при	1	1
635	но с	2	1
636	мы видим	4	1
637	которое мы	2	1
638	с одной	3	1
639	себя в	1	1
640	так что	16	1
641	лежащие в	1	1
642	для всех	5	1
643	друг на	1	1
644	есть в	2	1
645	вопроса о	2	1
646	то и	7	1
647	развитие но	1	1
648	же в	2	1
649	в начале	2	1
650	они могли	1	1
651	не из	3	1
652	прямого отношения	1	1
653	или даже	3	1
654	и других	4	1
655	возникающие в	1	1
656	за ним	2	1
657	чего бы	2	1
658	что содержание	1	1
659	одно из	3	1
660	предшествующим и	1	1
661	жизни таким	1	1
662	слова в	2	1
663	в одном	8	1
664	прибавить что	1	1
665	чтобы она	1	1
666	и должна	1	1
667	от тех	1	1
668	в рассмотренных	2	1
669	без этого	1	1
670	жить как	1	1
671	него это	1	1
672	случае не	1	1
673	должен был	1	1
674	могла стать	1	1
675	которые могут	1	1
676	и вместе	2	1
677	в других	2	1
678	даже и	2	1
679	не противоречит	1	1
680	быть совершенно	1	1
681	закон не	1	1
682	с общим	1	1
683	без того	1	1
684	только законное	1	1
685	с другим	3	1
686	до сих	1	1
687	два члена	1	1
688	ожидания и	1	1
689	рядом и	1	1
690	что человек	5	1
691	именно в	1	1
692	еще и	1	1
693	в природе	6	1
694	и затем	1	1
695	на ней	1	1
696	только к	1	1
697	что для	3	1
698	и последующим	1	1
699	основано на	1	1
700	к сожалению	1	1
701	не было	4	1
702	чтобы убедиться	1	1
703	одной стороны	3	1
704	зависит от	5	1
705	причинной связи	1	1
706	ничем не	1	1
707	понятие о	1	1
708	нужно иметь	1	1
709	что мы	4	1
710	отлично от	1	1
711	его нельзя	1	1
712	в речи	1	1
713	здесь именно	1	1
714	все вообще	1	1
715	между собою	6	1
716	стороны в	1	1
717	все более	3	1
718	нет ничего	2	1
719	в творчестве	1	1
720	слово становится	1	1
721	только его	1	1
722	он говорит	1	1
723	то где	1	1
724	в течение	2	1
725	а другое	1	1
726	этот механизм	1	1
727	в словах	3	1
728	от внешних	1	1
729	не создает	2	1
730	смысл в	1	1
731	пустая игра	1	1
732	на другое	1	1
733	а люди	1	1
734	язык в	8	1
735	и о	2	1
736	сих пор	1	1
737	только для	3	1
738	пришлось бы	1	1
739	один из	1	1
740	вообще все	1	1
741	под влиянием	2	1
742	слова с	1	1
743	образом как	1	1
744	слова так	1	1
745	произведение становится	1	1
746	более и	2	1
747	бы невозможно	1	1
748	к пониманию	1	1
749	тем и	1	1
750	при таком	4	1
751	она может	3	1
752	не объясняет	1	1
753	только тем	2	1
754	мы только	1	1
755	его с	2	1
756	о котором	3	1
757	в данное	1	1
758	есть система	1	1
759	это так	1	1
760	еще более	2	1
761	не должен	1	1
762	тела а	1	1
763	все они	2	1
764	на такой	1	1
765	есть уже	3	1
766	лежит в	1	1
767	все то	2	1
768	а в	5	1
769	всех тех	1	1
770	двойственность в	3	1
771	вопрос как	1	1
772	такой степени	1	1
773	того на	1	1
774	никакой связи	1	1
775	которые сами	1	1
776	быть содержанием	1	1
777	для одного	1	1
778	явления в	1	1
779	время не	1	1
780	всем этом	1	1
781	сущности в	1	1
782	для создания	1	1
783	и можем	1	1
784	как следствие	1	1
785	становится чем-то	1	1
786	этой точки	1	1
