N	2gram	Losev_Prob_1	Psycholo
113	тому что	4	4
114	одна из	1	4
115	совершенно правильно	1	4
116	у нас	14	4
117	очень часто	1	4
118	к тому	3	4
119	со стороны	1	4
120	никак не	4	4
121	прежде всего	10	4
122	между тем	2	4
123	все время	2	4
124	мы никогда	3	4
125	один из	4	4
126	мы увидим	3	4
127	для всех	1	4
128	могло бы	1	4
129	мы можем	4	4
130	и так	2	4
131	как это	6	4
132	с этой	1	4
133	и о	8	4
134	в результате	2	4
135	чтобы понять	3	4
136	в этих	3	4
137	указывает на	14	4
138	в искусстве	3	4
139	к этому	1	4
140	художественном произведении	1	3
141	смысле слова	7	3
142	например в	2	3
143	тем же	1	3
144	что эти	1	3
145	должна быть	1	3
146	той же	1	3
147	с теорией	1	3
148	самое же	1	3
149	вопрос о	1	3
150	из которых	1	3
151	в которых	3	3
152	совсем не	4	3
153	но не	9	3
154	сущности говоря	1	3
155	с этим	3	3
156	в художественном	1	3
157	в своем	5	3
158	хотя и	6	3
159	что по	1	3
160	и к	1	3
161	себе не	3	3
162	но в	14	3
163	уже в	3	3
164	в этой	10	3
165	им в	1	3
166	его и	1	3
167	тому же	1	3
168	в силу	1	3
169	у пушкина	2	3
170	тому чтобы	1	3
171	в каждом	1	3
172	не будет	2	3
173	разница между	2	3
174	может стать	1	3
175	с тем	5	3
176	мы знаем	1	3
177	в своей	8	3
178	представление о	1	3
179	его действия	1	3
180	и той	1	3
181	чистом виде	1	3
182	что эта	1	3
183	точно так	4	3
184	только не	3	3
185	что на	1	3
186	не могут	2	3
187	когда мы	8	3
188	что оно	3	3
189	не есть	29	3
190	и это	9	3
191	но только	2	3
192	что все	3	3
193	нет никакой	2	3
194	так и	12	3
195	он не	3	3
196	составляющих его	4	3
197	который в	1	3
198	или его	2	3
199	нашего исследования	2	3
200	не можем	2	3
201	только на	4	3
202	и других	1	3
203	мышления и	4	3
204	это обстоятельство	1	3
205	а потому	2	3
206	в конце	6	3
207	от того	1	3
208	и только	4	3
209	на примере	1	3
210	до сих	3	3
211	не было	4	3
212	совершенно очевидно	1	3
213	под влиянием	1	3
214	в одной	1	3
215	евгении онегине	1	3
216	сих пор	3	3
217	но это	8	3
218	должны быть	1	3
219	конце концов	4	3
220	это все	1	3
221	от всех	2	3
222	т е	1	3
223	жизни и	1	3
224	как на	1	3
225	в таком	9	3
226	то на	2	2
227	ту же	1	2
228	таком случае	6	2
229	того же	3	2
230	и то	6	2
231	и без	1	2
232	на самом	6	2
233	мысли а	1	2
234	оно было	1	2
235	которое может	1	2
236	из всех	1	2
237	есть не	6	2
238	как мы	7	2
239	бы что	1	2
240	этом не	1	2
241	почти все	1	2
242	есть нечто	11	2
243	эстетики и	1	2
244	оно есть	1	2
245	но даже	1	2
246	большей частью	2	2
247	может дать	1	2
248	быть в	1	2
249	в чем	3	2
250	только то	4	2
251	но как	6	2
252	в голове	1	2
253	а только	5	2
254	не то	2	2
255	и всякий	1	2
256	или иное	1	2
257	что они	3	2
258	сама по	4	2
259	что внутренняя	1	2
260	предмета с	1	2
261	к числу	1	2
262	более или	3	2
263	есть ли	1	2
264	бы и	1	2
265	мы получаем	3	2
266	в известном	1	2
267	в мышлении	1	2
268	как он	4	2
269	в нем	13	2
270	этого вопроса	1	2
271	или иных	2	2
272	как они	2	2
273	и с	2	2
274	не дает	1	2
275	его в	6	2
276	на почве	1	2
277	этом смысле	6	2
278	и тем	13	2
279	в них	7	2
280	далеко не	5	2
281	и очень	2	2
282	и тогда	1	2
283	или менее	3	2
284	что такое	6	2
285	именно и	1	2
286	в такой	1	2
287	с точки	3	2
288	и понятия	1	2
289	бы мы	3	2
290	и другого	1	2
291	тем не	18	2
292	их в	4	2
293	том и	1	2
294	том же	1	2
295	даже в	1	2
296	этой области	2	2
297	можно ли	5	2
298	не менее	19	2
299	тем самым	4	2
300	в науке	2	2
301	в основе	1	2
302	эта внутренняя	1	2
303	это мы	2	2
304	казалось бы	4	2
305	ничего не	10	2
306	мыслей и	1	2
307	исследования мы	2	2
308	тех или	3	2
309	в сознании	5	2
310	уже и	3	2
311	этом отношении	1	2
312	мысли так	1	2
313	есть только	8	2
314	же самое	9	2
315	отказаться от	1	2
316	если же	1	2
317	в нас	2	2
318	и поэтому	1	2
319	без всякого	2	2
320	то или	2	2
321	это только	2	2
322	с ним	3	2
323	в настоящее	3	2
324	все дело	1	2
325	и здесь	6	2
326	настоящее время	3	2
327	утверждает что	1	2
328	но и	9	2
329	случае не	3	2
330	нас в	2	2
331	этих двух	1	2
332	и во	3	2
333	или как	3	2
334	тем или	3	2
335	этому поводу	3	2
336	и следовательно	3	2
337	в него	2	2
338	к нему	3	2
339	что здесь	3	2
340	видели что	1	2
341	тот же	1	2
342	будь то	3	2
343	и потому	2	2
344	в разные	1	2
345	никак нельзя	3	2
346	по этому	3	2
347	в качестве	2	2
348	вот что	1	2
349	уже не	3	2
350	в жизни	3	2
351	от других	2	2
352	из них	3	2
353	ту или	1	2
354	одно из	2	2
355	и их	1	2
356	но что	2	2
357	как раз	13	2
358	в каком	3	2
359	что для	2	2
360	говорит о	3	2
361	то и	6	2
362	не быть	1	2
363	о чем	6	2
364	для объективной	1	2
365	во внимание	2	2
366	в связи	4	2
367	мы видели	1	2
368	слова то	1	2
369	что же	9	2
370	образ и	1	2
371	может считаться	1	2
372	из отдельных	1	2
373	точно и	1	2
374	к другим	1	2
375	она должна	1	2
376	одного и	2	2
377	не знаем	1	2
378	и может	2	2
379	не существует	6	2
380	и от	1	2
381	тот кто	2	2
382	ее и	1	2
383	от него	1	2
384	теория искусства	1	2
385	к этой	1	2
386	и как	6	2
387	будто бы	1	2
388	только что	2	2
389	или не	3	2
390	утверждал что	1	2
391	в живописи	1	2
392	на один	2	2
393	имеет место	1	2
394	мы считаем	1	2
395	что даже	1	2
396	в трех	1	2
397	что поскольку	1	2
398	что то	1	2
399	по поводу	4	2
400	это в	1	2
401	гораздо более	2	2
402	ни его	5	1
403	что отнюдь	1	1
404	как говорят	2	1
405	для построения	2	1
406	точное понятие	1	1
407	к нашему	2	1
408	есть обязательно	6	1
409	что имел	1	1
410	есть самая	1	1
411	жизни мы	1	1
412	решительно все	1	1
413	которое мы	1	1
414	определить как	1	1
415	в первом	2	1
416	по преимуществу	2	1
417	и больше	1	1
418	едва ли	2	1
419	чем именно	1	1
420	и этот	1	1
421	он уже	1	1
422	что изучение	1	1
423	должен нам	1	1
424	что если	2	1
425	которую мы	1	1
426	прийти к	1	1
427	и свой	1	1
428	говоря и	1	1
429	именно к	1	1
430	еще до	1	1
431	который был	1	1
432	но она	3	1
433	что иное	2	1
434	я не	1	1
435	и ее	8	1
436	которое не	1	1
437	то это	1	1
438	мы при	1	1
439	которое в	1	1
440	первого взгляда	1	1
441	мы ее	1	1
442	учение об	1	1
443	это время	1	1
444	все остальное	1	1
445	на другом	1	1
446	литературы и	4	1
447	обязателен для	1	1
448	еще не	9	1
449	и на	8	1
450	это действительно	1	1
451	бы то	1	1
452	с его	2	1
453	во всех	7	1
454	только после	2	1
455	как таковая	1	1
456	для искусства	1	1
457	по своему	9	1
458	без которого	3	1
459	то мы	1	1
460	а следовательно	1	1
461	ужаса и	1	1
462	то он	2	1
463	о смерти	1	1
464	с самой	1	1
465	явлений и	1	1
466	другие предметы	1	1
467	всему человечеству	1	1
468	есть по	4	1
469	ее выражения	1	1
470	нет и	2	1
471	судить об	1	1
472	за пределы	6	1
473	и чем	1	1
474	относится к	1	1
475	меньше всего	2	1
476	чем же	2	1
477	самое понятие	1	1
478	только ее	2	1
479	в известной	1	1
480	и нет	1	1
481	перед нами	5	1
482	виду и	2	1
483	то ясно	1	1
484	которое и	1	1
485	с понятием	1	1
486	не являются	5	1
487	его к	1	1
488	конечно не	1	1
489	искусстве или	1	1
490	вещи но	3	1
491	то в	5	1
492	из самых	1	1
493	выражение в	1	1
494	учение о	3	1
495	смотрим на	1	1
496	от простого	1	1
497	имеются только	1	1
498	самым существенным	1	1
499	во многих	2	1
500	и те	1	1
501	всей его	1	1
502	одно и	1	1
503	а вовсе	1	1
504	на его	2	1
505	как оно	3	1
506	вокруг себя	1	1
507	именно то	3	1
508	момента в	1	1
509	и еще	3	1
510	эта последняя	1	1
511	он должен	2	1
512	в ряд	2	1
513	с последней	1	1
514	ни было	1	1
515	изображения и	1	1
516	теории и	1	1
517	науки и	2	1
518	что ни	2	1
519	основе своей	1	1
520	словом или	1	1
521	является не	2	1
522	в нее	1	1
523	но все	3	1
524	человека в	1	1
525	искусстве является	1	1
526	тут не	1	1
527	а вместе	1	1
528	в одну	1	1
529	что почти	1	1
530	вся их	1	1
531	представьте себе	1	1
532	конечно в	2	1
533	об этом	10	1
534	связанных с	1	1
535	себе либо	1	1
536	и чтобы	2	1
537	говорил что	1	1
538	для своей	1	1
539	теорией в	1	1
540	особенно в	2	1
541	мы на	1	1
542	подходит к	1	1
543	это не	6	1
544	он есть	4	1
545	но их	1	1
546	эти моменты	1	1
547	предметы в	4	1
548	от всякой	1	1
549	на этот	3	1
550	народов как	1	1
551	и вы	1	1
552	все равно	5	1
553	теории все	1	1
554	в общей	2	1
555	всеми другими	1	1
556	тот самый	1	1
557	и уже	3	1
558	этим и	1	1
559	для себя	3	1
560	кажется как	1	1
561	и тому	1	1
562	как таковой	1	1
563	и того	2	1
564	понятия и	2	1
565	и становится	1	1
566	есть такая	2	1
567	для него	2	1
568	вносят в	1	1
569	но если	2	1
570	и при	2	1
571	нас не	2	1
572	и выражение	1	1
573	одним и	1	1
574	образ однако	1	1
575	мы называем	2	1
576	теории литературы	3	1
577	свой смысл	1	1
578	знаем что	2	1
579	нему и	1	1
580	признать что	1	1
581	природы но	1	1
582	результате этого	1	1
583	в памяти	1	1
584	а есть	4	1
585	образом и	2	1
586	однако в	2	1
587	с такими	2	1
588	ясна и	1	1
589	что этот	2	1
590	не должна	1	1
591	новое и	1	1
592	есть всегда	1	1
593	же мы	2	1
594	случае мы	1	1
595	я вас	1	1
596	и науки	1	1
597	идеи и	1	1
598	между людьми	1	1
599	вплоть до	1	1
600	в таких	2	1
601	иной раз	1	1
602	есть прежде	1	1
603	как о	1	1
604	дело не	1	1
605	самих же	1	1
606	дело в	3	1
607	д все	1	1
608	искусства однако	1	1
609	и искусство	1	1
610	в языкознании	1	1
611	пока еще	3	1
612	та или	1	1
613	это опять	2	1
614	не составляют	1	1
615	себе никак	1	1
616	на котором	1	1
617	это совершенно	4	1
618	того как	3	1
619	только и	3	1
620	имеем дело	1	1
621	явление в	1	1
622	множество отдельных	1	1
623	увидим ниже	2	1
624	выше всегда	1	1
625	или когда	2	1
626	и относится	1	1
627	буквальном смысле	3	1
628	этот анализ	1	1
629	связи с	5	1
630	этих знаков	1	1
631	и искусства	4	1
632	не ее	2	1
633	и делает	3	1
634	не потому	2	1
635	этот закон	1	1
636	исходить из	1	1
637	годов прошлого	1	1
638	и заключается	2	1
639	большее количество	1	1
640	мы смотрим	1	1
641	содержанием и	1	1
642	анализа и	1	1
643	в стихотворении	1	1
644	понять что	1	1
645	все еще	1	1
646	перейти к	4	1
647	оно не	3	1
648	и понятие	2	1
649	особенности этого	1	1
650	человечеству с	1	1
651	можно и	1	1
652	чрезвычайно сложным	1	1
653	поэтического образа	1	1
654	на другой	1	1
655	могут и	1	1
656	в буквальном	3	1
657	изучения и	1	1
658	слова она	1	1
659	же и	3	1
660	мысль о	1	1
661	духа и	1	1
662	в пределах	1	1
663	идет речь	1	1
664	совершенно неверно	2	1
665	следовательно и	2	1
666	нами теории	2	1
667	что может	2	1
668	на нее	1	1
669	проблем и	1	1
670	его жизни	1	1
671	здесь как	1	1
672	того и	1	1
673	анализа этих	1	1
674	здесь нет	2	1
675	том как	2	1
676	часто в	1	1
677	поэтому в	1	1
678	и вообще	4	1
679	смысле и	2	1
680	образ или	1	1
681	мы ощущаем	1	1
682	сводится к	1	1
683	о нем	3	1
684	и та	1	1
685	определенным образом	3	1
686	словами или	1	1
687	как ее	1	1
688	одного из	1	1
689	почему же	1	1
690	закон и	3	1
691	есть так	1	1
692	можно сказать	5	1
693	а также	4	1
694	от другой	1	1
695	не весь	1	1
696	мы вовсе	2	1
697	поскольку он	2	1
698	идет к	1	1
699	нечто иное	2	1
700	которые мы	1	1
701	и теория	1	1
702	при исследовании	1	1
703	отдельных свойств	1	1
704	во втором	1	1
705	во всей	3	1
706	внешним образом	1	1
707	говорит этого	1	1
708	вообще и	4	1
709	нас что	1	1
710	первой ступени	1	1
711	в свете	1	1
712	теории в	2	1
713	о предмете	2	1
714	мы хотим	3	1
715	и об	1	1
716	и существенно	1	1
717	вещи как	3	1
718	своему содержанию	3	1
719	в самый	1	1
720	чернила мы	1	1
721	познавательный процесс	1	1
722	известном смысле	1	1
723	в ту	1	1
724	содержится в	1	1
725	но с	1	1
726	д и	4	1
727	как нечто	8	1
728	должен быть	1	1
729	в стороне	1	1
730	очень много	3	1
731	в самое	1	1
732	к смыслу	1	1
733	но то	1	1
734	не мешает	2	1
735	иное как	2	1
736	смысле когда	1	1
737	или другую	1	1
738	не обязателен	1	1
739	в нашей	1	1
740	если в	1	1
741	но самое	1	1
742	а это	2	1
743	в данной	1	1
744	за ним	1	1
745	этот раз	2	1
746	предмет и	1	1
747	процесс и	1	1
748	что данный	1	1
749	не так	1	1
750	стоит и	2	1
751	числу таких	1	1
752	мы находим	2	1
753	сами по	3	1
754	она будет	1	1
755	как такового	2	1
756	явлений в	1	1
757	в других	5	1
758	символизма который	1	1
759	этих понятий	1	1
760	быть для	2	1
761	гораздо больше	2	1
762	со всем	2	1
763	без всякой	2	1
764	ей не	1	1
765	выходит за	1	1
766	имеет и	1	1
767	что человек	1	1
768	именно в	4	1
769	здесь в	3	1
770	являются только	2	1
771	действующих лиц	2	1
772	еще и	5	1
773	мы еще	1	1
774	только через	1	1
775	присущи и	1	1
776	ее элементов	1	1
777	больше и	1	1
778	и пр	4	1
779	мы скажем	1	1
780	которых мы	2	1
781	мы станем	1	1
782	мы так	1	1
783	она является	2	1
784	и самый	1	1
785	хоть сколько-нибудь	1	1
786	да не	1	1
787	его как	2	1
788	человек есть	1	1
789	была бы	1	1
790	что обычно	1	1
791	сейчас представляется	1	1
792	в анализ	1	1
793	для этой	1	1
794	между собою	7	1
795	через нее	1	1
796	говорит нам	1	1
797	иная чем	1	1
798	с первого	1	1
799	зачем же	1	1
800	мы говорим	3	1
801	к другой	1	1
802	образом на	1	1
803	только с	1	1
804	и систематического	1	1
805	и столь	1	1
806	случаях в	1	1
807	прошлого века	1	1
808	представления о	1	1
809	он говорит	1	1
810	а если	1	1
811	она есть	5	1
812	не понимать	1	1
813	что бы	1	1
814	в литературе	4	1
815	есть как	2	1
816	а потом	2	1
817	никакой возможности	1	1
818	слов в	1	1
819	хотя он	1	1
820	для понимания	1	1
821	какие угодно	1	1
822	должно быть	2	1
823	указанием на	1	1
824	в это	2	1
825	слова и	1	1
826	нам приходится	1	1
827	в условиях	1	1
828	о его	2	1
829	природу и	1	1
830	сознание которое	2	1
831	это выражение	1	1
832	имел в	2	1
833	не к	1	1
834	но для	3	1
835	вещь а	1	1
836	есть она	1	1
837	равным образом	1	1
838	самый который	1	1
839	и само	1	1
840	и в-третьих	1	1
841	отсюда ясно	1	1
842	сколько бы	2	1
843	или в	4	1
844	его с	1	1
845	как для	2	1
846	и разные	1	1
847	мы должны	5	1
848	находится в	1	1
849	хотя бы	3	1
850	а эта	2	1
851	которой мы	1	1
852	же в	4	1
853	но вот	1	1
854	всего человека	1	1
855	о своем	2	1
856	из тех	1	1
857	только как	1	1
858	в системе	1	1
859	в их	4	1
860	роль играет	1	1
861	другим и	1	1
862	для нашего	2	1
863	предмете и	1	1
864	одновременно и	1	1
865	самой же	2	1
866	не что	2	1
867	когда начинают	1	1
868	бы его	1	1
869	самое и	1	1
870	который он	1	1
871	в действительности	3	1
872	но эти	1	1
873	закон который	1	1
874	а может	2	1
875	это понятие	1	1
876	очевидно в	1	1
877	думать что	1	1
