N	2gram	Bakhtin_Pr_1	Vladivir
476	в произведении	1	1
477	с самого	2	1
478	роль в	2	1
479	о тех	1	1
480	что может	2	1
481	его мировоззрения	1	1
482	очень долго	1	1
483	и которые	1	1
484	с самим	1	1
485	найти в	1	1
486	хотя этот	1	1
487	во второй	1	1
488	показать как	1	1
489	строго говоря	1	1
490	поэтому в	2	1
491	если бы	10	1
492	он здесь	1	1
493	было не	1	1
494	искусства и	1	1
495	вот почему	1	1
496	сам был	2	1
497	тех кто	1	1
498	того он	1	1
499	многое и	1	1
500	в значительной	1	1
501	все в	6	1
502	от них	1	1
503	и во	2	1
504	во всей	2	1
505	в другой	3	1
506	которые он	2	1
507	что бы	1	1
508	для самого	2	1
509	условия для	1	1
510	в литературе	3	1
511	содержания но	1	1
512	смысле его	1	1
513	на которой	1	1
514	но с	1	1
515	целое в	1	1
516	и одновременно	3	1
517	не как	12	1
518	человека в	5	1
519	мне кажется	1	1
520	согласиться с	1	1
521	конце своей	1	1
522	что даже	1	1
523	ли он	2	1
524	его жизнь	2	1
525	который в	1	1
526	ним но	1	1
527	которые так	1	1
528	со всеми	1	1
529	к которой	1	1
530	одновременно он	1	1
531	самом деле	5	1
532	человеку то	1	1
533	чистейшим и	1	1
534	в журнале	1	1
535	ни одного	2	1
536	же была	1	1
537	же в	2	1
538	что не	1	1
539	от других	1	1
540	этому вопросу	1	1
541	слова не	1	1
542	соглашаясь с	1	1
543	на столе	1	1
544	менее всего	4	1
545	одно из	1	1
546	результате такого	1	1
547	в одном	9	1
548	ему принадлежит	1	1
549	друг друга	3	1
550	как его	1	1
551	бытия и	1	1
552	как свободный	1	1
553	заметить что	2	1
554	него уже	1	1
555	от того	2	1
556	ее на	1	1
557	автора как	3	1
558	он почти	1	1
559	необходимо заметить	1	1
560	и только	1	1
561	только у	3	1
562	как у	2	1
563	было ничего	1	1
564	и против	1	1
565	именно в	6	1
566	человека а	1	1
567	далеко не	1	1
568	всякого человека	1	1
569	он считал	1	1
570	себя и	2	1
571	говорит о	1	1
572	прежде всего	7	1
573	месте и	1	1
574	и пр	1	1
575	притом не	1	1
576	нужно сказать	1	1
577	которые не	1	1
578	до конца	5	1
579	а не	20	1
580	человеческой жизни	2	1
581	в руках	1	1
582	которое возможно	1	1
583	плоскости с	1	1
584	с немецкими	1	1
585	знает только	1	1
586	его как	5	1
587	так же	6	1
588	в одной	4	1
589	только его	1	1
590	на множество	1	1
591	перейти в	1	1
592	поэтому не	2	1
593	из которых	2	1
594	только об	1	1
595	в изображении	2	1
596	указывал на	1	1
597	в данном	2	1
598	что за	1	1
599	который мы	1	1
600	письмо к	1	1
601	и мировой	1	1
602	смысле этого	1	1
603	что весь	1	1
604	хотя с	1	1
605	о человеке	1	1
606	вера и	1	1
607	и вполне	2	1
608	на свете	1	1
609	в состоянии	1	1
610	другого человека	4	1
611	и более	1	1
612	и глубине	1	1
613	этого слова	2	1
614	с этой	1	1
615	на пути	2	1
616	людей но	1	1
617	в основном	2	1
618	как предмет	3	1
619	то перед	2	1
620	ничего кроме	1	1
621	не любил	1	1
622	самого и	1	1
623	из тех	2	1
624	с большой	1	1
625	писал в	1	1
626	известной степени	1	1
627	не существует	1	1
628	это он	1	1
629	человек и	2	1
630	и перед	2	1
631	это уже	1	1
632	уже совсем	1	1
633	ибо не	2	1
634	у них	1	1
635	бы в	3	1
636	у которого	1	1
637	делало его	1	1
638	на языке	2	1
639	он понимает	2	1
640	и роста	1	1
641	ее в	1	1
642	я в	1	1
643	хотя в	1	1
644	личности и	1	1
645	не есть	1	1
646	жизни в	1	1
647	нами не	1	1
648	о своем	1	1
649	между ними	2	1
650	с ней	1	1
651	скажем только	1	1
652	то здесь	1	1
653	жизни а	2	1
654	дальнейшем в	1	1
655	ко всему	1	1
656	время не	2	1
657	огромное значение	1	1
658	и другие	2	1
