N	2gram	Tiupa_Anal_2	Istorich
349	переходит от	2	1
350	у читателя	1	1
351	что одно	1	1
352	содержит в	3	1
353	его от	3	1
354	подобно тому	3	1
355	и будет	1	1
356	собственно говоря	2	1
357	или иных	2	1
358	значительной степени	2	1
359	здесь он	1	1
360	в совершенно	1	1
361	них не	2	1
362	времени и	1	1
363	того или	3	1
364	этом смысле	2	1
365	обыкновенно это	1	1
366	в жизни	1	1
367	в них	1	1
368	соответствии с	2	1
369	еще что-то	1	1
370	этого не	1	1
371	и вся	1	1
372	со своими	1	1
373	которой он	1	1
374	смерти имеет	1	1
375	не мог	3	1
376	в эту	3	1
377	в понимании	1	1
378	в своей	2	1
379	это делает	1	1
380	и пошел	1	1
381	от себя	1	1
382	вплоть до	1	1
383	этот персонаж	1	1
384	миф и	2	1
385	и наоборот	2	1
386	ничего нового	1	1
387	смерти то	1	1
388	нас к	2	1
389	тому что	1	1
390	получает от	1	1
391	себя от	1	1
392	в отношении	1	1
393	все три	1	1
394	она не	2	1
395	мы вынуждены	1	1
396	с теми	1	1
397	материала в	1	1
398	о них	1	1
399	к другим	1	1
400	что иное	1	1
401	это еще	1	1
402	он с	1	1
403	на наш	1	1
404	имеем дело	3	1
405	именно с	1	1
406	близки к	1	1
407	пользуются в	1	1
408	с одним	1	1
409	на себе	3	1
410	же слова	1	1
411	для анализа	1	1
412	другого но	2	1
413	у нас	1	1
414	известной степени	1	1
415	такими словами	1	1
416	мы узнаем	2	1
417	здесь совершенно	1	1
418	ли не	2	1
419	уже было	1	1
420	этому мы	1	1
421	бы он	1	1
422	так она	1	1
423	в поле	4	1
424	в виду	1	1
425	как один	1	1
426	только то	1	1
427	в себя	4	1
428	слова а	1	1
429	если они	1	1
430	с собой	1	1
431	или их	2	1
432	имеется в	1	1
433	в последней	1	1
434	строго говоря	2	1
435	не учитывать	1	1
436	из самой	1	1
437	сводится к	3	1
438	а также	7	1
439	мы могли	1	1
440	внимание на	2	1
441	более высокой	1	1
442	никак не	2	1
443	может не	1	1
444	в значительной	2	1
445	путь к	1	1
446	них в	1	1
447	воздействия на	1	1
448	на которой	1	1
449	другого не	1	1
450	в тексте	24	1
451	который в	1	1
452	ниже что	1	1
453	и ее	1	1
454	не мешает	1	1
455	встречу с	2	1
456	узнает о	2	1
457	же и	1	1
458	читатель не	1	1
459	к земле	1	1
460	своего рода	12	1
461	только на	3	1
462	мышления и	1	1
463	связывается с	2	1
464	за ним	1	1
465	одно из	2	1
466	слова в	1	1
467	висит на	1	1
468	сами по	1	1
469	в конце	4	1
470	с этими	1	1
471	как его	1	1
472	у него	4	1
473	в соответствии	2	1
474	каждый из	1	1
475	не доказывает	1	1
476	героя а	1	1
477	этом отношении	3	1
478	еще ничего	1	1
479	связан с	1	1
480	другого и	2	1
481	мы это	1	1
482	и точно	1	1
483	на примере	1	1
484	до известной	1	1
485	и несколько	1	1
486	обратиться к	1	1
487	может ли	2	1
488	быть только	1	1
489	состоит из	1	1
490	а так	1	1
491	а своего	1	1
492	прямо на	1	1
493	тому как	3	1
494	можно отметить	2	1
495	с каким-то	1	1
496	это своего	1	1
497	такого рода	2	1
498	в особый	1	1
499	или иного	3	1
500	и всей	1	1
501	да и	1	1
502	с тремя	1	1
503	я с	1	1
504	как нельзя	1	1
505	довольно много	1	1
506	и мотивы	1	1
507	и более	1	1
508	этого слова	3	1
509	этом случае	4	1
510	в один	4	1
511	см ниже	1	1
512	тому или	1	1
513	ни с	2	1
514	при таком	2	1
515	об отношении	1	1
516	и другими	2	1
517	в результате	3	1
518	а все	1	1
519	тот кто	2	1
520	хотя и	4	1
521	также может	2	1
522	и все	3	1
523	отметить еще	1	1
524	или нет	1	1
525	в мировом	1	1
526	тех или	2	1
527	себе ничего	1	1
528	привести одну	1	1
529	в системе	1	1
530	он видит	1	1
531	с людьми	2	1
532	несмотря на	3	1
533	именно здесь	1	1
534	совершенно не	1	1
535	быть признано	1	1
536	по одному	1	1
537	не сами	1	1
538	не что	1	1
539	что ты	1	1
540	ее нет	1	1
541	эти слова	1	1
542	таким же	1	1
543	себе не	2	1
544	облечена в	1	1
545	об этих	2	1
546	к этой	1	1
547	в роли	2	1
