N	3gram	Tiupa_Anal_1	Literetu
212	и адресата эстетического	1	1
213	классических текстов русской	1	1
214	интенциональные намерения творческих	1	1
215	одного и того	2	1
216	полный простор в	1	1
217	том что искусство	1	1
218	на единой всеобщей	1	1
219	плодом сверхиндивидуального и	1	1
220	в качестве эстетического	1	1
221	взаимно полагают себя	1	1
222	друг друга а	1	1
223	всеобщей основе когда	1	1
224	к которой устремляются	1	1
225	в том числе	3	1
226	в другом солидарны	1	1
227	тех или иных	2	1
228	по этому пути	1	1
229	эстетического объекта не	1	1
230	солидарны между собою	1	1
231	бытие человека и	1	1
232	быть не может	3	1
233	мы имеем дело	4	1
234	в полной мере	3	1
235	одного из классических	1	1
236	во-вторых они не	1	1
237	здесь как и	1	1
238	к тому же	4	1
239	сознательно или бессознательно	1	1
240	элементов а раскрывая	1	1
241	в равной мере	1	1
242	сверхиндивидуального и вневременного	1	1
243	при этом должен	2	1
244	текста но и	1	1
245	я во внешнем	1	1
246	внутреннего и внешнего	2	1
