N	2gram	Bakhtin_Fr_5	RusskieA
147	и к	5	3
148	в праздник	3	3
149	в свою	1	3
150	но эти	1	3
151	можно говорить	2	2
152	например в	5	2
153	за все	2	2
154	в доме	4	2
155	но она	3	2
156	что иное	1	2
157	в числе	1	2
158	это время	2	2
159	в ней	8	2
160	он был	7	2
161	иное как	1	2
162	на самом	5	2
163	но не	4	2
164	значение и	2	2
165	не просто	1	2
166	независимо от	2	2
167	с этим	4	2
168	мы можем	2	2
169	хотя и	5	2
170	и как	5	2
171	в фольклоре	1	2
172	но в	14	2
173	та же	1	2
174	в целом	2	2
175	все эти	5	2
176	в дальнейшем	1	2
177	и до	2	2
178	были связаны	1	2
179	как он	3	2
180	и всей	1	2
181	что она	3	2
182	в нем	10	2
183	всех этих	6	2
184	чем у	1	2
185	и связанные	2	2
186	две строки	1	2
187	в году	3	2
188	в каждом	2	2
189	и с	10	2
190	на этой	1	2
191	в жизни	1	2
192	вокруг этого	1	2
193	говорится о	1	2
194	чтобы они	1	2
195	такой же	4	2
196	в западной	1	2
197	народ и	1	2
198	должны были	1	2
199	с праздником	2	2
200	и более	1	2
201	том же	2	2
202	для этого	1	2
203	нас к	1	2
204	что ему	1	2
205	у него	4	2
206	и здесь	4	2
207	и другим	1	2
208	они и	2	2
209	ничего общего	1	2
210	как они	3	2
211	значения и	1	2
212	свою очередь	1	2
213	ни одно	1	2
214	в более	1	2
215	что у	1	2
216	в образе	1	2
217	и другими	1	2
218	что от	1	2
219	с ним	5	2
220	находится в	1	2
221	на все	2	2
222	характер этого	1	2
223	и поэтому	1	2
224	после того	1	2
225	в различных	2	2
226	связь между	1	2
227	сходство между	1	2
228	этому поводу	1	2
229	в его	13	2
230	на еду	1	2
231	в свете	2	2
232	к ней	2	2
233	не случайно	1	2
234	за столом	1	2
235	но ни	1	2
236	в разные	1	2
237	ii в	1	2
238	в большинстве	2	2
239	за счет	1	2
240	его и	1	2
241	и нового	2	2
242	тут же	2	2
243	на пасху	1	2
244	не было	3	2
245	в особенности	2	2
246	будущего урожая	1	2
247	не были	1	2
248	народного творчества	2	2
249	заключительная часть	1	2
250	себя и	2	2
251	и пр	1	2
252	до конца	1	2
253	а не	4	2
254	его как	4	2
255	на весь	3	2
256	большинстве случаев	2	2
257	должна была	1	2
258	в частности	1	2
259	и потому	1	2
260	там где	3	2
261	быть и	1	2
262	только для	2	2
263	находящиеся в	1	2
264	мы видим	5	2
265	и для	3	2
266	в садах	1	2
267	когда он	2	2
268	в народной	1	2
269	этого времени	1	2
270	не что	1	2
271	ни странно	1	1
272	границы между	1	1
273	ту же	2	1
274	также и	7	1
275	же как	4	1
276	чтобы не	2	1
277	христа на	1	1
278	мы здесь	1	1
279	а из	1	1
280	крестьян и	1	1
281	самом деле	5	1
282	в приведенном	3	1
283	форм мышления	1	1
284	из самых	1	1
285	и ее	1	1
286	оно было	2	1
287	и за	2	1
288	по его	1	1
289	поэзии и	1	1
290	мы уже	4	1
291	в несколько	1	1
292	и свободы	1	1
293	этого нет	1	1
294	которую мы	1	1
295	из своих	2	1
296	доме и	1	1
297	изучении в	1	1
298	говорить о	2	1
299	и сроки	1	1
300	и говорят	1	1
301	ему в	1	1
302	похожи на	1	1
303	жизни это	1	1
304	того же	3	1
305	и он	3	1
306	в отличие	2	1
307	всего этого	3	1
308	в чем	2	1
309	истории в	1	1
310	с его	7	1
311	особенно если	1	1
312	одном и	1	1
313	с трудом	1	1
314	не все	1	1
315	по отношению	1	1
316	в общем	4	1
317	нового в	1	1
318	еда как	1	1
319	он пишет	1	1
320	отличие от	2	1
321	значение имеет	1	1
322	и свои	1	1
323	относится к	2	1
324	еды в	1	1
325	в истории	2	1
326	что во	1	1
327	эта связь	4	1
328	его на	1	1
329	общего с	1	1
330	сочетается с	2	1
331	некоторое время	1	1
332	народа в	2	1
333	это был	1	1
334	перед нами	4	1
335	целый ряд	1	1
336	времени когда	1	1
337	и наконец	2	1
338	тем же	1	1
339	он на	1	1
340	от этого	2	1
341	поэтому и	3	1
342	и питье	4	1
343	за это	1	1
344	идут в	1	1
345	в себе	1	1
346	сливаются в	1	1
347	и пожелания	1	1
348	тому же	4	1
349	на то	1	1
350	для защиты	1	1
351	очень велико	1	1
352	труда и	2	1
353	не имеют	1	1
354	он не	6	1
355	он должен	2	1
356	не как	1	1
357	в начале	2	1
358	на свободу	3	1
359	а затем	1	1
360	что все	2	1
361	с праздничным	1	1
362	и характер	1	1
363	значение в	1	1
364	те же	1	1
365	этот праздник	1	1
366	его в	5	1
367	известно что	1	1
368	но их	2	1
369	должен был	1	1
370	весь мир	6	1
371	по всему	1	1
372	на свои	1	1
373	ни в	3	1
374	этом мы	1	1
375	в этой	6	1
376	со своими	1	1
377	он и	3	1
378	мы видели	7	1
379	значение как	1	1
380	и того	1	1
381	смысл и	1	1
382	одного и	1	1
383	времени на	1	1
384	там на	1	1
385	и при	1	1
386	никак не	1	1
387	и без	2	1
388	эта как	1	1
389	не столько	2	1
390	это подтверждается	1	1
391	что я	1	1
392	но эта	2	1
393	точку зрения	2	1
394	которые в	1	1
395	не могли	1	1
396	более древних	1	1
397	и под	1	1
398	превратилось в	1	1
399	сам он	1	1
400	любви и	1	1
401	в то	11	1
402	не о	1	1
403	тогда когда	1	1
404	дело в	3	1
405	ее с	1	1
406	тому кто	1	1
407	не по	1	1
408	было не	1	1
409	в основе	4	1
410	но вместе	1	1
411	от жизни	1	1
412	на обилие	1	1
413	следовательно и	1	1
414	и всегда	1	1
415	на землю	1	1
416	он сообщает	1	1
417	все стороны	1	1
418	видим что	2	1
419	имеет совершенно	1	1
420	и его	13	1
421	к этим	1	1
422	и находящиеся	1	1
423	этом отношении	5	1
424	с другом	2	1
425	распространенные в	1	1
426	ни о	1	1
427	в городе	2	1
428	в духе	2	1
429	чтобы сделать	1	1
430	хороший урожай	1	1
431	видели такие	1	1
432	в окошко	1	1
433	скота и	1	1
434	слова с	1	1
435	обращение к	1	1
436	и это	4	1
437	здесь изображается	2	1
438	и о	4	1
439	и мог	1	1
440	и сами	1	1
441	на другой	1	1
442	данном случае	2	1
443	известны и	1	1
444	вина и	1	1
445	в народном	2	1
446	еде и	1	1
447	на природу	1	1
448	идет не	1	1
449	то время	3	1
450	всей своей	1	1
451	для нового	1	1
452	на том	2	1
453	увидим не	1	1
454	и сам	1	1
455	можно было	4	1
456	здесь он	1	1
457	было в	1	1
458	и мы	1	1
459	связанных с	3	1
460	во второй	2	1
461	часто в	3	1
462	которого они	1	1
463	жизнь и	2	1
464	продолжали жить	2	1
465	если бы	1	1
466	собой и	1	1
467	и народных	1	1
468	и вообще	2	1
469	стремление к	1	1
470	но здесь	1	1
471	свидетельствует о	1	1
472	еду на	1	1
473	вот почему	1	1
474	и та	2	1
475	но мы	2	1
476	что каждый	1	1
477	можно сказать	2	1
478	других языках	1	1
479	можно встретить	1	1
480	нас в	2	1
481	к нему	2	1
482	большое количество	1	1
483	не могло	3	1
484	чтобы получить	1	1
485	и во	4	1
486	во всей	1	1
487	в форме	1	1
488	наконец в	1	1
489	в настоящей	1	1
490	было бы	2	1
491	ночь с	2	1
492	рассуждение о	1	1
493	землю и	1	1
494	в отрыве	2	1
495	тот же	1	1
496	к наиболее	1	1
497	что он	6	1
498	рождество христово	1	1
499	до нас	3	1
500	это слово	1	1
501	это ни	1	1
502	есть в	3	1
503	и детей	1	1
504	же явления	1	1
505	только тогда	1	1
506	в церквах	1	1
507	не дает	1	1
508	кн iii	3	1
509	у народа	2	1
510	земли и	1	1
511	нуждается в	3	1
512	и должна	1	1
513	солнце и	1	1
514	с этими	1	1
515	веселая игра	1	1
516	случае не	1	1
517	заметить что	2	1
518	не могут	2	1
519	праздника и	2	1
520	от того	3	1
521	смерти и	1	1
522	слабо и	1	1
523	в любовных	2	1
524	же деле	1	1
525	к самым	2	1
526	дают в	1	1
527	как у	1	1
528	что дело	1	1
529	к которому	1	1
530	еще и	3	1
531	мы еще	2	1
532	исторического развития	1	1
533	что не	1	1
534	что для	1	1
535	говорит о	1	1
536	в изобилии	1	1
537	связано с	1	1
538	церкви и	2	1
539	и народный	1	1
540	этом кончается	1	1
541	и своего	1	1
542	в любой	1	1
543	об изучении	1	1
544	на которых	1	1
545	народа а	1	1
546	мы остановимся	1	1
547	которые по	1	1
548	одна и	1	1
549	под влиянием	1	1
550	в одно	2	1
551	прямо на	1	1
552	мы знаем	1	1
553	если не	1	1
554	себя на	1	1
555	этой же	1	1
556	представления о	1	1
557	сроки когда	1	1
558	другой день	1	1
559	надо было	1	1
560	может так	1	1
561	в пределах	2	1
562	по своему	4	1
563	в данном	2	1
564	по поводу	4	1
565	не дают	1	1
566	в той	1	1
567	обжорства и	2	1
568	и впредь	1	1
569	и смерти	2	1
570	ко всему	2	1
571	в первой	4	1
572	друг с	2	1
573	есть и	5	1
574	и том	1	1
575	самом же	1	1
576	как только	1	1
577	можно высказать	1	1
578	поют песни	1	1
579	в так	1	1
580	и предшествующие	1	1
581	все самое	1	1
582	кроме того	4	1
583	же значение	1	1
584	под названием	2	1
585	к описанию	1	1
586	форм и	5	1
587	такой взгляд	1	1
588	в двух	1	1
589	от него	1	1
590	и все	7	1
591	на одной	1	1
592	важное значение	2	1
593	люди в	1	1
594	похоронного обряда	1	1
595	на такой	1	1
596	для людей	1	1
597	и целый	1	1
598	но оно	1	1
599	в период	2	1
600	слово в	1	1
601	между ними	1	1
602	не знает	1	1
603	сказать что	4	1
604	какова их	1	1
605	отношению к	1	1
606	только о	1	1
607	видели в	1	1
608	этим объясняется	1	1
609	в заключение	3	1
610	жизни и	8	1
611	в таком	1	1
612	декабря г	1	1
613	именно здесь	1	1
614	они не	1	1
615	в продолжение	1	1
616	можно назвать	1	1
617	как на	4	1
618	во всяком	1	1
