N	2gram	Voloshinov_2	Myslijsy
190	говорящего и	2	3
191	на которой	1	3
192	в целом	1	3
193	не говоря	1	3
194	слова при	2	3
195	в силу	1	3
196	свою очередь	5	3
197	же и	1	3
198	тем не	1	3
199	в последнем	1	3
200	или менее	2	3
201	это было	2	3
202	значение не	1	3
203	со стороны	1	3
204	образом в	1	3
205	более или	2	3
206	друг друга	2	3
207	что конечно	1	3
208	прежде всего	7	3
209	одним и	2	3
210	могут быть	3	3
211	не существует	3	3
212	именно в	2	3
213	само по	1	3
214	тому что	4	3
215	к одной	1	3
216	и на	5	3
217	возможно только	1	3
218	для говорящего	1	3
219	мы можем	6	3
220	с и	1	3
221	одной стороны	3	3
222	мысли как	1	3
223	каждой из	1	3
224	к этому	5	3
225	что она	1	3
226	то к	2	3
227	в каждом	1	3
228	все остальные	1	3
229	и тогда	2	3
230	слова с	1	3
231	как бы	19	3
232	в свою	6	3
233	не могла	1	2
234	своем языке	1	2
235	прежде чем	1	2
236	когда мы	1	2
237	все же	5	2
238	в форме	5	2
239	бы в	4	2
240	и наконец	1	2
241	входит в	1	2
242	в собственном	2	2
243	о том	3	2
244	отличное от	1	2
245	и человеческой	1	2
246	жизни и	2	2
247	точки зрения	17	2
248	от этого	2	2
249	его с	1	2
250	что они	2	2
251	в разных	1	2
252	первое слово	1	2
253	себя от	1	2
254	связи с	13	2
255	к сказанному	1	2
256	несмотря на	1	2
257	был бы	1	2
258	в буквальном	1	2
259	только при	1	2
260	на то	4	2
261	то он	1	2
262	в виде	2	2
263	душе а	1	2
264	в свой	1	2
265	из того	1	2
266	в какой	3	2
267	из сказанного	1	2
268	будет ли	2	2
269	первобытный человек	1	2
270	можно только	1	2
271	этот предмет	1	2
272	в системе	2	2
273	от него	2	2
274	это зависит	1	2
275	в своей	3	2
276	это последнее	1	2
277	не дает	1	2
278	всю совокупность	1	2
279	так в	1	2
280	находит в	1	2
281	и значением	6	2
282	как та	1	2
283	но тем	1	2
284	в их	5	2
285	звука и	1	2
286	то или	1	2
287	в одном	1	2
288	и с	2	2
289	что уже	1	2
290	на первых	1	2
291	нужно прибавить	1	2
292	его к	2	2
293	но все	1	2
294	таком случае	3	2
295	что же	1	2
296	одной из	3	2
297	но только	1	2
298	отражается в	2	2
299	не нашел	1	2
300	слова если	1	2
301	в ее	3	2
302	ближайшим образом	2	2
303	нам кажется	1	2
304	из него	2	2
305	к слову	1	2
306	под ним	1	2
307	быть не	1	2
308	связанное с	1	2
309	как знак	1	2
310	собственном смысле	2	2
311	разве только	1	2
312	но как	2	2
313	меня то	1	2
314	язык есть	1	2
315	или на	1	2
316	и даже	2	2
317	одно слово	2	2
318	мысли и	3	2
319	на все	2	2
320	за пределы	3	2
321	так или	1	2
322	принадлежит ему	1	2
323	на слово	2	2
324	выше мы	1	2
325	а как	4	2
326	ко всем	2	2
327	в других	1	2
328	языка и	15	2
329	это и	1	2
330	что такое	1	2
331	и каждое	1	2
332	перед нами	3	2
333	каждый раз	3	2
334	именно эти	2	2
335	и если	1	2
336	же слово	2	2
337	живой речи	2	2
338	и о	2	2
339	ни в	6	2
340	его жизни	1	2
341	самом деле	9	2
342	не столько	1	2
343	той же	3	2
344	оно ни	2	2
345	отношении к	5	2
346	во время	1	2
347	мы уже	6	2
348	в этой	3	2
349	у него	2	2
350	так сказать	14	2
351	или с	1	2
352	этом отношении	1	2
353	он говорит	1	2
354	мы видим	1	2
355	этих слов	1	2
356	и притом	1	2
357	но без	1	2
358	что эта	1	2
359	входящих в	1	2
360	не как	3	2
361	впрочем и	1	2
362	первых порах	1	2
363	когда в	1	2
364	ему не	1	2
365	эти последние	2	2
366	это единство	1	2
367	но что	2	2
368	слова но	1	2
369	же в	1	2
370	этом последнем	2	2
371	о слове	4	2
372	например при	1	2
373	не подлежит	1	2
374	в живой	2	2
375	язык не	3	2
376	должно было	1	2
377	как о	2	2
378	может стать	2	2
379	грамматических категорий	1	2
380	как ее	1	2
381	что с	1	2
382	так например	1	2
383	остается только	1	2
384	сливается с	1	2
385	он как	1	2
386	такая же	1	2
387	а с	2	2
388	в речи	2	2
389	которое не	1	2
390	самое слово	1	2
391	и до	3	2
392	не идет	3	1
393	все эти	3	1
394	не находит	1	1
395	явлением в	1	1
396	явлений как	1	1
397	одним из	2	1
398	что называют	1	1
399	главным образом	1	1
400	форму и	3	1
401	связи со	1	1
402	такою же	1	1
403	и непосредственно	2	1
404	языка для	1	1
405	в ряде	1	1
406	и здесь	5	1
407	какие оно	2	1
408	и речь	2	1
409	места в	1	1
410	первым и	1	1
411	исходя из	1	1
412	своего языка	1	1
413	во всяком	3	1
414	его на	1	1
415	за другим	1	1
416	вопрос о	2	1
417	бы оно	1	1
418	выражения и	4	1
419	небо и	1	1
420	это значение	1	1
421	которые мы	1	1
422	ее от	2	1
423	но он	1	1
424	слово принадлежит	1	1
425	слово на	1	1
426	могло существовать	1	1
427	мы назовем	1	1
428	формы этого	2	1
429	в двух	3	1
430	того же	5	1
431	или не	1	1
432	лишь для	1	1
433	если оно	1	1
434	понимание как	1	1
435	из всего	2	1
436	на которые	1	1
437	значения в	5	1
438	эти два	1	1
439	нас не	2	1
440	в сочетании	1	1
441	дело вовсе	1	1
442	мы так	1	1
443	следовательно все	2	1
444	еще и	1	1
445	это восприятие	2	1
446	здесь не	1	1
447	и ее	4	1
448	мы здесь	2	1
449	которой оно	1	1
450	и со	1	1
451	находятся в	2	1
452	отдельного слова	1	1
453	истории языка	3	1
454	их отношении	1	1
455	существует и	1	1
456	не чувствует	1	1
457	должна быть	4	1
458	друг другу	1	1
459	теснее связаны	1	1
460	всякое понимание	1	1
461	язык в	1	1
462	гораздо более	1	1
463	когда оно	1	1
464	в устах	3	1
465	ними в	1	1
466	к ее	1	1
467	в жизни	2	1
468	не нуждаются	1	1
469	и относительно	1	1
470	в обществе	1	1
471	что нельзя	1	1
472	целое но	1	1
473	говоря уже	1	1
474	было в	1	1
475	увидим что	1	1
476	смысле что	1	1
477	указания на	1	1
478	превращается в	1	1
479	его и	3	1
480	более глубокое	1	1
481	решения и	1	1
482	его поэтичностью	1	1
483	о единстве	1	1
484	следовательно не	1	1
485	забывать что	1	1
486	от значения	1	1
487	в голове	1	1
488	это будет	2	1
489	имеет свою	1	1
490	друг от	1	1
491	как увидим	1	1
492	с предшествующим	1	1
493	но можно	1	1
494	если в	1	1
495	прямо противоположно	1	1
496	само есть	1	1
497	и значения	3	1
498	во всех	6	1
499	но она	1	1
500	все особенности	1	1
501	конечно если	1	1
502	в другой	1	1
503	от друга	1	1
504	не на	2	1
505	основная задача	2	1
506	во французском	2	1
507	нужно чтобы	1	1
508	и внешней	2	1
509	которой он	1	1
510	ее нельзя	1	1
511	и было	1	1
512	от одного	3	1
513	и он	2	1
514	же оно	1	1
515	есть фикция	1	1
516	то в	1	1
517	чем-то внешним	1	1
518	нам дает	1	1
519	между ними	2	1
520	к самому	1	1
521	группы и	2	1
522	который ему	1	1
523	стороны и	2	1
524	и я	1	1
525	или даже	1	1
526	совсем не	1	1
527	нет то	1	1
528	принадлежит к	1	1
529	сводится к	2	1
530	не существовало	1	1
531	жизни в	1	1
532	его как	1	1
533	все его	2	1
534	все то	2	1
535	нет это	1	1
536	говорящего это	1	1
537	языком и	1	1
538	или поздно	1	1
539	с нашей	2	1
540	он относится	1	1
541	и сама	1	1
542	здесь мы	3	1
543	с другом	1	1
544	сами эти	1	1
545	речи в	10	1
546	слова является	1	1
547	конечно в	3	1
548	а через	1	1
549	словами и	1	1
550	внутреннего и	1	1
551	отношения к	2	1
552	в корне	3	1
553	мысль он	1	1
554	совершенно невозможно	1	1
555	кажется что	1	1
556	к чему	1	1
557	следовательно и	2	1
558	понятно если	1	1
559	в непосредственном	1	1
560	внешним и	1	1
561	это одно	2	1
562	говорит нам	1	1
563	сами по	1	1
564	было не	1	1
565	нее только	1	1
566	других или	1	1
567	рано или	1	1
568	которая на	1	1
569	на самом	7	1
570	на меня	1	1
571	это не	4	1
572	могли бы	1	1
573	формы не	1	1
574	иначе как	1	1
575	и вот	1	1
576	хотя и	1	1
577	не с	2	1
578	к вопросу	1	1
579	как из	2	1
580	в этих	3	1
581	выражено в	1	1
582	слова речь	1	1
583	к разложению	1	1
584	можем назвать	1	1
585	развития как	1	1
586	от той	1	1
587	то эти	1	1
588	уже по	1	1
589	или его	1	1
590	слова которое	1	1
591	в совершенно	1	1
592	противном случае	2	1
593	в изолированном	1	1
594	не найдем	1	1
595	родным словом	1	1
596	на понимание	1	1
597	и резкие	1	1
598	речи то	1	1
599	что здесь	1	1
600	отличие от	3	1
601	другими словами	2	1
602	ее в	1	1
603	только одно	1	1
604	в современном	1	1
605	лишь в	14	1
606	самого говорящего	2	1
607	друг с	1	1
608	на языке	2	1
609	если как	1	1
610	тот же	1	1
611	в одной	2	1
612	как он	1	1
613	и чем	1	1
614	в нее	1	1
615	в противном	2	1
616	в сущности	14	1
617	можно назвать	1	1
618	сказанное нами	2	1
619	бы то	4	1
620	людьми и	1	1
621	в единстве	4	1
622	чем они	1	1
623	да и	3	1
624	притом так	1	1
625	сознание и	1	1
626	на последующие	1	1
627	отдельному слову	1	1
628	на том	1	1
629	и т.п	10	1
630	слова тем	1	1
631	в душевной	1	1
632	только через	1	1
633	оно само	1	1
634	эта особенность	1	1
635	в художественном	1	1
636	от своего	2	1
637	быть признано	1	1
638	ясно что	1	1
639	так называемая	1	1
640	он был	2	1
641	в истории	3	1
642	к ним	1	1
643	в противоречие	1	1
644	по самой	1	1
645	и мысли	1	1
646	нашей точки	2	1
647	в изменениях	1	1
648	его словесного	1	1
649	ничего не	4	1
650	нам так	1	1
651	вопросу о	1	1
652	к более	1	1
653	мы его	1	1
654	не могло	1	1
655	говорящего как	1	1
656	а оно	1	1
657	нового значения	1	1
658	могло бы	1	1
659	для науки	1	1
660	него в	1	1
661	дает слову	1	1
662	и грамматических	1	1
663	большого числа	1	1
664	с ними	4	1
665	и т.д	4	1
666	в выражении	1	1
667	из одного	4	1
668	последние в	1	1
669	есть деятельность	1	1
670	и другим	1	1
671	еще слишком	1	1
672	определенное значение	1	1
673	другому в	1	1
674	какого бы	1	1
675	со всем	1	1
676	предполагает что	1	1
677	нам мало	1	1
678	ни было	6	1
679	оно существует	1	1
680	и вне	1	1
681	и степень	1	1
682	формы в	1	1
683	слово только	1	1
684	бы слово	1	1
685	о происхождении	2	1
686	сознания и	3	1
687	или нет	1	1
688	когда он	1	1
689	не сам	1	1
690	и именно	2	1
691	значения и	3	1
692	находится в	1	1
693	сознания говорящего	1	1
694	как для	1	1
695	не воспринимаем	1	1
696	а об	1	1
697	однако если	1	1
698	с одним	1	1
699	его действия	1	1
700	тому же	2	1
701	другого в	1	1
702	следовательно к	1	1
703	бы с	1	1
704	из своего	1	1
705	в процессе	18	1
706	это далеко	1	1
707	я был	1	1
708	и когда	1	1
709	и внешнего	1	1
710	и самому	1	1
711	с этою	1	1
712	то ее	1	1
713	мы понимаем	1	1
714	с точки	13	1
715	с его	8	1
716	следовательно в	1	1
717	должен быть	2	1
718	своего содержания	1	1
719	смысле совокупности	2	1
720	не связанных	1	1
721	наших слов	1	1
722	здесь же	1	1
723	с определенным	1	1
724	в более	2	1
725	или точнее	1	1
726	слова от	1	1
727	уже о	1	1
728	б мы	2	1
729	с самого	5	1
730	о значении	1	1
731	ее не	1	1
732	но в	7	1
733	в переносном	1	1
734	для его	3	1
735	только для	1	1
736	оно принадлежит	1	1
737	самой своей	1	1
738	его не	1	1
739	касается до	1	1
740	не принадлежит	1	1
741	нам не	1	1
742	действие и	1	1
743	случайных и	1	1
744	тесной связи	2	1
745	с такою	1	1
746	себя в	2	1
747	развития языка	3	1
748	той степени	1	1
749	а может	1	1
750	чем же	3	1
751	в данную	3	1
752	заключать в	1	1
753	целого и	1	1
754	с языком	1	1
755	как оно	1	1
756	мы только	3	1
757	представляется нам	1	1
758	понятно что	1	1
759	понимание и	1	1
760	прибавить еще	1	1
761	формы и	2	1
762	к миру	1	1
763	другим если	1	1
764	на который	1	1
765	было только	1	1
766	если мы	6	1
767	знаков в	1	1
768	настоящего времени	2	1
769	и более	7	1
770	с самым	1	1
771	оно способно	1	1
772	начало и	1	1
773	понимания слова	1	1
774	заключается в	1	1
775	столько выражение	1	1
776	мы как	1	1
777	стремится к	2	1
778	не является	8	1
779	конечно не	4	1
780	сказать с	1	1
781	быть объяснено	1	1
782	на нее	1	1
783	или иначе	1	1
784	но более	1	1
785	принадлежит и	1	1
786	но именно	1	1
787	то вопрос	1	1
788	от его	1	1
789	этого мало	1	1
790	него как	1	1
791	относиться ко	1	1
792	и эта	2	1
793	только путем	2	1
794	языка нам	1	1
795	системе как	1	1
796	же самое	6	1
797	однако на	1	1
798	мы знаем	2	1
799	воспринимается только	1	1
800	словом не	1	1
801	о котором	1	1
802	и понимающего	1	1
803	человека есть	1	1
804	в общей	1	1
805	что эти	1	1
806	уже сказали	1	1
807	в данном	5	1
808	приходит в	1	1
