N	2gram	Tiupa_Lite_1	Marksizm
125	в своей	4	3
126	в котором	1	3
127	более того	1	3
128	в то	5	3
129	не имеет	1	3
130	же время	5	3
131	этом отношении	2	3
132	в области	3	3
133	не есть	2	3
134	только при	1	3
135	в дальнейшем	1	3
136	сводится к	3	3
137	одного из	3	3
138	в материале	1	3
139	можно сказать	1	3
140	внутреннего и	1	3
141	того что	6	3
142	одной из	1	3
143	нуждается в	3	3
144	в какой	1	3
145	между тем	2	3
146	большинстве случаев	1	3
147	из них	4	3
148	или иной	2	3
149	в каком	1	3
150	не было	3	3
151	в бытии	1	3
152	xix века	6	3
153	и от	1	3
154	над языком	1	3
155	нет ничего	2	3
156	сознания и	1	3
157	совершенно не	1	3
158	ту же	2	2
159	одним из	5	2
160	же как	1	2
161	не остается	2	2
162	по которым	1	2
163	той же	3	2
164	зависимости от	1	2
165	и он	1	2
166	свою очередь	1	2
167	но при	2	2
168	быть в	1	2
169	в чем	1	2
170	во внешнем	1	2
171	постановка проблемы	1	2
172	не просто	1	2
173	в одной	1	2
174	как к	1	2
175	в своем	11	2
176	однако не	1	2
177	в действительности	1	2
178	в знаковом	2	2
179	то в	1	2
180	в нашем	1	2
181	из этих	2	2
182	в себе	7	2
183	как он	2	2
184	в разрешении	1	2
185	тем не	2	2
186	должна быть	2	2
187	в понимании	1	2
188	не как	4	2
189	можно было	2	2
190	человека в	1	2
191	в другом	2	2
192	и с	1	2
193	до тех	1	2
194	для них	2	2
195	творческий акт	1	2
196	от него	1	2
197	уже у	1	2
198	жизни но	1	2
199	должно быть	1	2
200	на первый	1	2
201	имеет место	1	2
202	это делает	1	2
203	и более	1	2
204	эта мысль	2	2
205	в русской	10	2
206	что такое	2	2
207	и сама	1	2
208	в основе	3	2
209	не могло	2	2
210	лишнего человека	1	2
211	одна из	3	2
212	и является	2	2
213	в сознании	2	2
214	могут быть	2	2
215	к тому	2	2
216	она не	1	2
217	с ее	1	2
218	в виду	3	2
219	культуры и	1	2
220	и иные	1	2
221	как с	1	2
222	никогда не	4	2
223	по аналогии	3	2
224	мог бы	1	2
225	если бы	1	2
226	и даже	3	2
227	пор пока	1	2
228	реакция на	2	2
229	и т.д	1	2
230	о том	2	2
231	все в	1	2
232	и во	1	2
233	во втором	2	2
234	внешним миром	1	2
235	что и	1	2
236	и взаимодействия	1	2
237	и только	2	2
238	существует как	1	2
239	и другую	1	2
240	в литературе	1	2
241	что он	5	2
242	целом ряде	1	2
243	между этими	1	2
244	в качестве	17	2
245	и др	3	2
246	знаковый материал	1	2
247	и других	1	2
248	всяком случае	2	2
249	себя от	1	2
250	так как	1	2
251	мы можем	1	2
252	как раз	4	2
253	тем что	2	2
254	или иначе	9	2
255	и прежде	3	2
256	что не	2	2
257	нового времени	2	2
258	вот в	1	2
259	есть лишь	1	2
260	одну из	2	2
261	и всякое	1	2
262	в частности	15	2
263	из которых	1	2
264	к своему	1	2
265	установкой на	1	2
266	для всех	1	2
267	и этот	1	2
268	в первой	1	2
269	тех пор	1	2
270	с этой	5	2
271	но для	1	2
272	этого сознания	1	2
273	или в	1	2
274	лишь тогда	1	2
275	в свою	1	2
276	в романе	1	2
277	на смену	6	2
278	не знает	1	2
279	они все	1	2
280	отношению к	2	2
281	из этого	1	2
282	пока не	1	2
283	же и	3	2
284	жизни и	3	2
285	к этой	1	2
286	в своих	4	2
287	том числе	1	2
288	в объективном	1	1
289	также и	3	1
290	например в	3	1
291	должен быть	2	1
292	и то	2	1
293	индивидуальности и	1	1
294	мыслительного процесса	1	1
295	тем же	3	1
296	отношения между	2	1
297	этого в	1	1
298	свое место	1	1
299	можно лишь	1	1
300	исходит из	3	1
301	миром но	1	1
302	оно было	1	1
303	этого он	1	1
304	века в	3	1
305	и само	2	1
306	как особого	1	1
307	превратилась в	1	1
308	говорить о	1	1
309	с философским	1	1
310	жизни как	1	1
311	в целом	8	1
312	жизни это	1	1
313	и самого	2	1
314	он сам	1	1
315	и нигде	1	1
316	столь же	4	1
317	в различных	1	1
318	общения чтобы	1	1
319	с его	5	1
320	чуть ли	2	1
321	только после	1	1
322	отказ от	7	1
323	на основе	1	1
324	но как	1	1
325	а только	2	1
326	быть преодолена	1	1
327	было указано	1	1
328	со всеми	1	1
329	ответ на	1	1
330	в общем	1	1
331	этой проблеме	1	1
332	отношение к	1	1
333	и будет	1	1
334	относится к	2	1
335	в акте	1	1
336	его на	1	1
337	не ощущается	1	1
338	того не	1	1
339	более и	1	1
340	к новому	1	1
341	первого лица	1	1
342	просто как	1	1
343	могли бы	1	1
344	оказывается в	1	1
345	том где	1	1
346	следующим образом	2	1
347	этой цели	2	1
348	или иную	2	1
349	со своей	1	1
350	еще на	1	1
351	та же	2	1
352	языка есть	1	1
353	как то	1	1
354	так или	8	1
355	в этой	4	1
356	в последнее	1	1
357	однако как	1	1
358	с их	3	1
359	не те	1	1
360	сознания с	1	1
361	во многих	2	1
362	вследствие этого	1	1
363	и если	1	1
364	поскольку он	2	1
365	перестает быть	4	1
366	к какой-либо	1	1
367	прочим и	1	1
368	и вот	1	1
369	в россии	2	1
370	нашего времени	2	1
371	у пушкина	1	1
372	в плане	1	1
373	какой бы	1	1
374	как от	1	1
375	подобно тому	2	1
376	и по	1	1
377	но дело	1	1
378	так например	1	1
379	ни был	1	1
380	значительной степени	1	1
381	бы они	1	1
382	подход к	1	1
383	как автор	1	1
384	значение в	1	1
385	об этой	1	1
386	а по	1	1
387	это не	4	1
388	которая как	1	1
389	и тем	4	1
390	с тем	1	1
391	между собою	1	1
392	отказаться от	1	1
393	xviii веке	1	1
394	еще в	4	1
395	в один	1	1
396	хх века	10	1
397	все более	2	1
398	во время	1	1
399	если и	1	1
400	художественного творчества	3	1
401	языка если	1	1
402	наиболее глубокое	1	1
403	представить себе	1	1
404	одним и	1	1
405	как совокупность	3	1
406	что я	2	1
407	для многих	2	1
408	задачу не	1	1
409	творчества и	1	1
410	по ту	1	1
411	бы быть	1	1
412	нам для	1	1
413	ни были	1	1
414	как проблема	1	1
415	освободиться от	2	1
416	что есть	1	1
417	чистом виде	1	1
418	значение слова	1	1
419	тем самым	5	1
420	xviii века	2	1
421	мышления и	2	1
422	тогда когда	1	1
423	на него	1	1
424	о них	1	1
425	из их	1	1
426	во всякой	1	1
427	бы между	1	1
428	и всегда	1	1
429	его если	1	1
430	к определенному	1	1
431	по своей	3	1
432	потому что	3	1
433	и по-своему	1	1
434	события общения	1	1
435	самой этой	1	1
436	с другом	1	1
437	перед ним	1	1
438	важен лишь	1	1
439	отличается от	1	1
440	всего в	3	1
441	переставая быть	1	1
442	людей в	1	1
443	как человек	1	1
444	бы это	1	1
445	существует только	1	1
446	на предмет	1	1
447	не делает	1	1
448	последнее время	1	1
449	от психологии	1	1
450	реальной действительности	1	1
451	в особенности	1	1
452	только то	2	1
453	приводит к	3	1
454	которая со	1	1
455	с внешним	1	1
456	друг для	2	1
457	с наукой	1	1
458	из двух	1	1
459	на нее	1	1
460	в роли	1	1
461	особый мир	3	1
462	имеется в	2	1
463	строго говоря	1	1
464	для этого	4	1
465	собой и	1	1
466	подхода к	1	1
467	о нем	1	1
468	является по	2	1
469	и что	1	1
470	всех подобных	1	1
471	творческий процесс	1	1
472	идет о	1	1
473	как наиболее	1	1
474	как форма	1	1
475	аналогии с	3	1
476	в значительной	1	1
477	не выходит	1	1
478	затем в	1	1
479	сильнее он	1	1
480	места и	1	1
481	сознания к	2	1
482	к нему	1	1
483	стадии внешнего	1	1
484	эпохи просвещения	1	1
485	во всей	1	1
486	в художественной	1	1
487	становится всем	1	1
488	в лучшем	1	1
489	не несет	1	1
490	оно и	1	1
491	совершенно особое	1	1
492	наше время	1	1
493	место лишь	1	1
494	бы ни	1	1
495	от них	1	1
496	для друга	2	1
497	сознания в	12	1
498	тот или	1	1
499	с одной	2	1
500	мысль моя	1	1
501	отграничивается от	1	1
502	художественной или	1	1
503	он их	1	1
504	уже не	7	1
505	уже в	5	1
506	мы получим	1	1
507	сознание есть	2	1
508	первобытного человека	1	1
509	является психологическим	1	1
510	ту или	2	1
511	согласно воззрениям	1	1
512	который как	1	1
513	а потому	2	1
514	слова в	1	1
515	в одном	1	1
516	каковы бы	1	1
517	от сознания	2	1
518	не о	1	1
519	ту сторону	1	1
520	может служить	1	1
521	он один	2	1
522	о каком	1	1
523	определяется в	1	1
524	приобретают для	1	1
525	одной стороны	2	1
526	со стороны	4	1
527	выходит за	1	1
528	не поддается	1	1
529	этом как	3	1
530	в сознание	3	1
531	еще и	3	1
532	тому как	2	1
533	не переставая	1	1
534	стремится к	1	1
535	себя и	1	1
536	что для	2	1
537	превращается в	2	1
538	на единой	1	1
539	человек в	1	1
540	в последующем	1	1
541	проходит через	1	1
542	в xviii	1	1
543	своем качестве	1	1
544	как это	8	1
545	в рамках	6	1
546	но не	4	1
547	речь не	1	1
548	своего сознания	1	1
549	к жизни	1	1
550	если оно	2	1
551	в той	1	1
552	его жизни	1	1
553	эстетической деятельности	4	1
554	в мир	1	1
555	по существу	1	1
556	для понимания	2	1
557	многих других	1	1
558	никем не	1	1
559	быть не	1	1
560	ли не	3	1
561	между прочим	1	1
562	литературе в	3	1
563	в наше	1	1
564	при таком	1	1
565	как внутреннего	1	1
566	такого рода	10	1
567	и слова	1	1
568	становится массовым	1	1
569	а все	1	1
570	в силах	1	1
571	у них	1	1
572	находит свое	1	1
573	не будучи	1	1
574	не должен	3	1
575	только с	1	1
576	ведь как	1	1
577	мысль в	2	1
578	отношению ко	1	1
579	бы на	2	1
580	миром как	1	1
581	были для	1	1
582	он же	1	1
583	в моем	1	1
584	с ней	1	1
585	состоит из	1	1
586	была бы	1	1
587	и художественного	1	1
588	себе самому	1	1
589	она по	1	1
590	однако мы	1	1
591	можно назвать	1	1
592	и особенно	1	1
593	этой точки	3	1
594	гораздо более	1	1
595	которая не	2	1
