N	2gram	Voloshinov_1	Analitik
126	что и	3	3
127	не мог	3	3
128	и если	1	3
129	выбор слова	1	3
130	в результате	1	3
131	в действительности	1	3
132	несмотря на	2	3
133	на две	1	3
134	или иного	5	3
135	мы имеем	2	3
136	и то	3	3
137	было бы	7	3
138	одного из	1	3
139	только на	3	3
140	тому как	1	3
141	или иной	4	3
142	из них	3	3
143	можно было	4	3
144	в речи	1	3
145	с ними	1	3
146	языка и	4	2
147	для всех	2	2
148	в значительной	2	2
149	еще не	3	2
150	или их	1	2
151	на лице	1	2
152	в противоположность	1	2
153	на то	1	2
154	так же	4	2
155	и для	3	2
156	перед лицом	1	2
157	на этот	1	2
158	и их	5	2
159	в нас	2	2
160	вовсе не	2	2
161	была бы	1	2
162	таким образом	7	2
163	в устах	1	2
164	вслед за	1	2
165	в произведении	1	2
166	с ним	2	2
167	и во	1	2
168	конечном счете	1	2
169	дело не	1	2
170	в своей	2	2
171	по себе	1	2
172	вследствие этого	2	2
173	ли не	2	2
174	и он	2	2
175	в одном	3	2
176	те же	4	2
177	же время	7	2
178	его в	4	2
179	на протяжении	1	2
180	или даже	2	2
181	отношения к	3	2
182	и второй	1	2
183	его как	1	2
184	с той	1	2
185	вместе с	5	2
186	что в	1	2
187	превращается в	1	2
188	здесь в	1	2
189	того что	4	2
190	свидетельствует о	1	2
191	о своей	4	2
192	в таких	1	2
193	в таком	1	2
194	или иных	3	2
195	а затем	1	2
196	это только	1	2
197	между тем	3	2
198	еще более	2	2
199	к своему	4	2
200	значительной степени	2	2
201	в диалоге	1	2
202	в его	6	2
203	тех или	4	2
204	в этих	2	2
205	вообще не	1	2
206	с точки	5	2
207	на него	4	2
208	на всех	1	2
209	высказывания и	3	2
210	же является	1	2
211	и слово	3	2
212	в то	9	2
213	не придет	1	2
214	речи в	1	2
215	один из	4	2
216	за пределами	1	2
217	в речевом	1	2
218	от своего	1	2
219	в состоянии	1	2
220	о чем	1	2
221	той же	5	2
222	художественного высказывания	2	2
223	не о	1	2
224	с их	1	2
225	он произносит	1	2
226	другой стороны	1	2
227	себе не	1	2
228	речи и	6	2
229	в котором	3	2
230	художественного произведения	1	2
231	она не	1	2
232	он не	2	2
233	роль в	3	2
234	грань между	1	2
235	в общем	1	2
236	еще в	1	2
237	имеют место	1	2
238	ведь и	2	2
239	собственно говоря	1	2
240	всего в	3	2
241	и до	1	2
242	себя в	4	2
243	сказать что	3	2
244	к этому	2	2
245	должна была	2	2
246	но эта	2	2
247	никак не	1	2
248	так например	1	2
249	все что	1	2
250	ли человек	1	2
251	как говорит	1	2
252	не есть	1	2
253	все эти	2	1
254	глядя на	1	1
255	может не	1	1
256	не допускает	1	1
257	не становится	3	1
258	а целую	1	1
259	отвлечься от	1	1
260	тому или	1	1
261	в которой	7	1
262	и диалога	1	1
263	этой речи	1	1
264	материал для	1	1
265	он взял	1	1
266	каждый из	2	1
267	особое внимание	1	1
268	может и	1	1
269	прежде чем	2	1
270	они были	1	1
271	на несколько	1	1
272	личности от	1	1
273	все они	1	1
274	из одного	1	1
275	и здесь	3	1
276	всегда оказывается	1	1
277	и речь	2	1
278	а о	1	1
279	в наших	1	1
280	личности из	1	1
281	мысль об	1	1
282	для нас	3	1
283	и наконец	5	1
284	мы это	1	1
285	одно и	4	1
286	в другом	1	1
287	пребывание в	1	1
288	именно к	1	1
289	одни и	1	1
290	существенные и	1	1
291	в литературе	1	1
292	на человека	1	1
293	в разных	3	1
294	даже не	1	1
295	на это	4	1
296	т.д в	1	1
297	же в	1	1
298	формы высказывания	2	1
299	или иному	1	1
300	всех этих	1	1
301	не к	3	1
302	это слово	2	1
303	еще и	2	1
304	в жизни	2	1
305	мертвых душ	3	1
306	конце фразы	3	1
307	самой своей	1	1
308	но при	3	1
309	с одним	1	1
310	в связи	2	1
311	есть не	2	1
312	другой и	1	1
313	просто не	1	1
314	со своими	1	1
315	определенным образом	1	1
316	понимать как	1	1
317	зависит от	2	1
318	да только	1	1
319	фразы в	2	1
320	образом не	1	1
321	к которым	1	1
322	то он	3	1
323	случаях когда	2	1
324	этого процесса	1	1
325	и больше	2	1
326	затем и	1	1
327	говорить в	2	1
328	с ней	2	1
329	смысл высказывания	2	1
330	воздействия на	1	1
331	показать как	1	1
332	т.п и	2	1
333	в сцене	1	1
334	внешняя речь	3	1
335	и резко	1	1
336	обмен репликами	1	1
337	уже просто	1	1
338	все детали	1	1
339	в какой	2	1
340	в нем	4	1
341	социальной группы	3	1
342	было в	4	1
343	это еще	1	1
344	а скорее	1	1
345	но мы	2	1
346	это всегда	1	1
347	независимо от	5	1
348	его и	3	1
349	иное как	2	1
350	хотя бы	18	1
351	в тех	3	1
352	миру и	2	1
353	бы не	2	1
354	взгляд на	1	1
355	внутреннюю речь	3	1
356	что я	1	1
357	при условии	2	1
358	намек на	1	1
359	только то	1	1
360	первой части	1	1
361	и те	1	1
362	в художественном	1	1
363	событие речевого	1	1
364	и устойчивые	1	1
365	весьма существенно	1	1
366	и жизнь	2	1
367	конечно мы	2	1
368	зрения в	2	1
369	только его	1	1
370	об этом	3	1
371	высказывания где	1	1
372	бы и	2	1
373	убедиться в	1	1
374	которой он	1	1
375	который мы	2	1
376	тем как	1	1
377	которого он	1	1
378	и поза	1	1
379	голосом и	1	1
380	эти слова	8	1
381	слов и	7	1
382	там и	1	1
383	действительной жизни	2	1
384	во-вторых не	1	1
385	возвращаясь к	1	1
386	по своей	2	1
387	нуждается в	2	1
388	этот вопрос	2	1
389	и такие	1	1
390	что же	8	1
391	места и	1	1
392	все его	1	1
393	путь к	1	1
394	наиболее существенные	1	1
395	связан с	1	1
396	этот голос	1	1
397	и выражение	1	1
398	других как	1	1
399	в ее	3	1
400	и тогда	2	1
401	с этой	1	1
402	человека мира	1	1
403	смысл его	2	1
404	похож на	1	1
405	совершенно не	3	1
406	для человека	1	1
407	потому что	5	1
408	дело с	1	1
409	в начале	3	1
410	его речь	2	1
411	особое место	1	1
412	на наш	2	1
413	состоит из	1	1
414	с теми	1	1
415	но если	1	1
416	и сами	1	1
417	это не	3	1
418	должны быть	1	1
419	нашем случае	1	1
420	что иное	2	1
421	своего собеседника	2	1
422	переход от	1	1
423	сила художественной	1	1
424	однако эти	1	1
425	его внутренней	4	1
426	что этот	1	1
427	на вопрос	1	1
428	быть в	1	1
429	для возникновения	1	1
430	и после	1	1
431	виду что	1	1
432	что нам	1	1
433	и уж	1	1
434	со всех	2	1
435	этой реплике	1	1
436	повествования о	4	1
437	человека с	2	1
438	из этих	1	1
439	дистанция между	1	1
440	останавливаться на	2	1
441	без внутренней	3	1
442	складывается из	1	1
443	внутренней речью	1	1
444	тогда когда	1	1
445	у нас	4	1
446	в любом	1	1
447	же самый	1	1
448	что его	1	1
449	уже содержит	1	1
450	из тех	1	1
451	тот же	2	1
452	именно с	1	1
453	на природу	1	1
454	другое дело	1	1
455	мы должны	10	1
456	за порогом	1	1
457	и вся	1	1
458	как он	1	1
459	и внутреннее	1	1
460	в отношении	2	1
461	же точно	1	1
462	в чем	1	1
463	в силу	1	1
464	свою очередь	4	1
465	и своим	1	1
466	с собой	2	1
467	и о	1	1
468	да и	4	1
469	в романе	1	1
470	этом она	1	1
471	ни в	1	1
472	характер в	1	1
473	и потому	2	1
474	художественное высказывание	1	1
475	лица и	1	1
476	переживания и	2	1
477	появляется и	1	1
478	со своей	1	1
479	который служит	1	1
480	с действительной	1	1
481	характер и	1	1
482	времени и	2	1
483	представить себе	3	1
484	вопроса о	4	1
485	на улице	1	1
486	то все	1	1
487	же и	1	1
488	очевидно что	2	1
489	словами в	1	1
490	более или	1	1
491	в виду	3	1
492	я был	1	1
493	но оно	1	1
494	одна из	1	1
495	слова в	5	1
496	они возникают	1	1
497	и понимает	1	1
498	мы уже	10	1
499	с более	1	1
500	но даже	2	1
501	руками да	1	1
502	с каким-то	1	1
503	будто бы	1	1
504	том же	1	1
505	не мешает	1	1
506	так сказать	4	1
507	нам остается	1	1
508	не обладают	1	1
509	когда он	1	1
510	тому что	5	1
511	между несколькими	1	1
512	слова и	5	1
513	внутренней жизни	3	1
514	этой ситуации	2	1
515	не что	4	1
516	если он	3	1
517	слова о	3	1
518	мы видим	3	1
519	и будет	1	1
520	на следующем	1	1
521	и что	1	1
522	и неизбежно	1	1
523	однако не	1	1
524	о них	1	1
525	также и	2	1
526	поэтому в	1	1
527	тех случаях	2	1
528	языка в	2	1
529	ситуацией и	5	1
530	на каждом	1	1
531	них в	1	1
532	еще раз	1	1
533	и оказывается	1	1
534	не как	1	1
535	ли он	2	1
536	обращение к	1	1
537	непосредственно в	1	1
538	зрения и	1	1
539	тем более	1	1
540	я не	1	1
541	но ведь	6	1
542	к нему	2	1
543	если не	3	1
544	зрения как	2	1
545	однако в	2	1
546	слова а	1	1
547	от внешнего	1	1
548	своего бытия	1	1
549	с его	7	1
550	наш взгляд	1	1
551	которые в	2	1
552	если же	1	1
553	время и	1	1
554	между этими	1	1
555	за ним	1	1
556	литературном произведении	1	1
557	отличаются от	1	1
558	и другой	1	1
559	высказывания с	3	1
560	от лица	2	1
561	что тот	1	1
562	все равно	1	1
563	складывается и	1	1
564	его не	2	1
565	и эти	1	1
566	слова как	2	1
567	нам не	1	1
568	может показаться	3	1
569	в основном	1	1
570	в следующем	1	1
571	связи с	3	1
572	самом деле	4	1
573	до такой	1	1
574	таким же	1	1
575	комнаты и	1	1
576	произведения но	1	1
577	или менее	1	1
578	что вообще	1	1
579	деятельности для	1	1
580	что может	1	1
581	раз и	1	1
582	короче говоря	3	1
583	тем же	3	1
584	которых он	1	1
585	же слова	1	1
586	это ни	1	1
587	речи то	2	1
588	чужой и	1	1
589	и сознания	2	1
590	к личности	1	1
591	не является	5	1
592	долгое время	3	1
593	уже в	5	1
594	перед нами	3	1
595	слово в	2	1
596	себе и	2	1
597	фразы и	1	1
598	жизни однако	1	1
599	так как	7	1
600	что при	1	1
601	слова которые	1	1
602	на речь	1	1
603	еще один	1	1
604	человека в	2	1
605	не имея	1	1
606	служит для	1	1
607	сколько бы	1	1
608	во внутренней	4	1
609	и как	9	1
610	ни к	2	1
611	ближе к	1	1
612	же самое	5	1
613	к одному	1	1
614	в литературном	1	1
615	всего на	1	1
616	и несколько	2	1
617	и исторически	1	1
618	но это	2	1
619	и всего	2	1
620	и ушел	1	1
621	и при	2	1
622	в свою	6	1
