N	2gram	Propp_Russ_2	Myshleni
171	он может	1	2
172	мы уже	1	2
173	к новой	1	2
174	что они	1	2
175	что именно	1	2
176	прежде всего	2	2
177	все же	2	2
178	когда он	1	2
179	и наконец	1	2
180	не являются	1	2
181	животных и	1	2
182	все эти	3	2
183	если он	2	2
184	но на	1	2
185	над ними	1	2
186	освобождение от	1	2
187	состоит в	15	2
188	раньше чем	1	2
189	с этой	2	2
190	непосредственно а	1	2
191	в другом	1	2
192	с другими	3	2
193	известно что	1	2
194	что один	2	2
195	чем в	2	2
196	несмотря на	1	2
197	остается в	1	2
198	в этих	3	2
199	что если	1	2
200	в своей	2	2
201	в такой	1	2
202	в котором	3	2
203	в которых	4	2
204	для объяснения	2	2
205	но это	1	2
206	но он	3	2
207	не играют	1	2
208	и более	1	2
209	и вообще	1	2
210	что эта	1	2
211	что чем	1	2
212	не менее	2	2
213	она не	3	2
214	у нас	4	2
215	к таким	2	2
216	всем этим	1	2
217	и от	3	2
218	поэтому мы	1	2
219	не с	2	2
220	что у	1	2
221	еще в	2	2
222	можно только	1	2
223	том как	1	2
224	для этого	5	2
225	с ним	1	2
226	означает что	1	2
227	нас в	1	2
228	представления о	2	2
229	но с	1	2
230	в новой	2	2
231	идет по	1	2
232	с ними	1	2
233	никакой роли	1	2
234	и является	1	2
235	где они	2	2
236	из которого	1	2
237	само собой	1	2
238	только на	1	2
239	за ним	3	2
240	а и	2	2
241	из них	4	2
242	в одном	1	2
243	в конце	1	2
244	моментов в	2	2
245	в других	15	2
246	с другой	2	2
247	и др	1	2
248	на ней	1	2
249	не на	1	2
250	верно что	1	2
251	по своему	1	2
252	в данном	6	2
253	и там	3	2
254	по существу	4	2
255	этого слова	1	2
256	как только	1	2
257	этом случае	6	2
258	все это	10	2
259	если верно	1	2
260	для нас	6	2
261	от него	1	2
262	у них	2	2
263	только что	1	2
264	а в	9	2
265	другой стороны	1	2
266	имеет место	1	2
267	из этого	2	2
268	ее в	8	2
269	и другие	14	2
270	это в	2	2
271	равным образом	1	1
272	ли мы	1	1
273	и через	3	1
274	верно и	1	1
275	которой эти	1	1
276	нас на	1	1
277	и до	1	1
278	что эти	1	1
279	с таким	1	1
280	и должен	1	1
281	сливается с	1	1
282	от старого	1	1
283	сравнительное исследование	1	1
284	в первый	1	1
285	делать не	1	1
286	что иное	2	1
287	на другой	2	1
288	свою очередь	1	1
289	и иначе	1	1
290	и сами	1	1
291	без которой	1	1
292	иное как	2	1
293	в различных	1	1
294	корабль с	1	1
295	связи можно	1	1
296	на самом	2	1
297	закономерности в	1	1
298	явлений и	1	1
299	ответ на	1	1
300	не просто	1	1
301	нет и	1	1
302	отнюдь не	1	1
303	более ясным	1	1
304	стороны и	1	1
305	перед нами	1	1
306	кроме того	2	1
307	вопрос надо	1	1
308	в приведенном	1	1
309	всем другим	1	1
310	его к	1	1
311	что этим	1	1
312	в этот	10	1
313	не можем	2	1
314	что это	3	1
315	он в	1	1
316	только два	1	1
317	не оставляет	1	1
318	только один	1	1
319	ее как	1	1
320	и новое	1	1
321	как он	1	1
322	к выводу	1	1
323	что она	3	1
324	и еще	2	1
325	в мешок	1	1
326	то как	1	1
327	характер в	2	1
328	но вместе	2	1
329	в нее	1	1
330	но все	1	1
331	и за	1	1
332	об этом	2	1
333	связанных с	1	1
334	и с	10	1
335	на все	1	1
336	или даже	3	1
337	знает что	1	1
338	входит в	1	1
339	те или	1	1
340	в и	3	1
341	от одного	1	1
342	они по	1	1
343	не ясно	2	1
344	рядом с	1	1
345	далеко не	4	1
346	сами собой	1	1
347	и тогда	1	1
348	в научной	1	1
349	всех этих	1	1
350	и становится	1	1
351	во время	12	1
352	и при	2	1
353	при изучении	1	1
354	таким же	1	1
355	это объясняет	1	1
356	жизнь и	2	1
357	не столько	2	1
358	представление о	5	1
359	в отличие	3	1
360	возвращение к	1	1
361	как одна	1	1
362	в другие	4	1
363	тем не	2	1
364	так называемое	1	1
365	их в	4	1
366	этом а	1	1
367	на всю	1	1
368	случае мы	1	1
369	и очень	1	1
370	что есть	1	1
371	но они	1	1
372	как можно	2	1
373	этого же	1	1
374	имеет и	1	1
375	дело в	1	1
376	одна из	11	1
377	или другие	1	1
378	и притом	1	1
379	когда они	2	1
380	о таких	1	1
381	дело не	2	1
382	в игру	1	1
383	была сделана	1	1
384	из основных	2	1
385	же он	1	1
386	можно объяснить	1	1
387	каждый день	1	1
388	в момент	2	1
389	начиная с	2	1
390	в старой	1	1
391	что сила	4	1
392	и всех	1	1
393	сходство с	1	1
394	менее эти	1	1
395	наоборот в	1	1
396	встречаемся с	1	1
397	для его	1	1
398	ничего общего	1	1
399	и это	1	1
400	и о	3	1
401	без всякого	1	1
402	подобно тому	3	1
403	в ее	3	1
404	данном случае	7	1
405	это для	1	1
406	и когда	1	1
407	по аналогии	1	1
408	это настолько	1	1
409	вопрос который	1	1
410	может удовлетворить	1	1
411	связи которые	1	1
412	через него	2	1
413	но у	1	1
414	них есть	1	1
415	собой и	1	1
416	это обычно	1	1
417	хотя это	1	1
418	выводу что	1	1
419	он глядит	1	1
420	находится в	1	1
421	это составляет	1	1
422	о том	9	1
423	настоящее время	1	1
424	в глаза	2	1
425	не имеем	1	1
426	утверждает что	1	1
427	после того	2	1
428	что его	1	1
429	может не	1	1
430	приводят нас	1	1
431	к нему	4	1
432	между тем	3	1
433	вся эта	2	1
434	и под	3	1
435	в середине	1	1
436	это приводит	1	1
437	в современной	1	1
438	что здесь	3	1
439	как например	3	1
440	но так	1	1
441	на которой	1	1
442	в двух	1	1
443	в ряде	1	1
444	о двух	1	1
445	тот же	1	1
446	мы увидим	1	1
447	его жизнь	1	1
448	во всем	2	1
449	надо изучить	1	1
450	который в	1	1
451	и ее	2	1
452	с одной	2	1
453	в эти	1	1
454	это показывает	3	1
455	совершенно по	1	1
456	уже не	4	1
457	то и	4	1
458	в виде	4	1
459	в данной	1	1
460	которых одна	2	1
461	их как	1	1
462	это предположение	1	1
463	и должна	1	1
464	ее не	1	1
465	как при	1	1
466	отличие от	3	1
467	во всей	1	1
468	в руки	2	1
469	это по	1	1
470	происходит на	1	1
471	где есть	3	1
472	рост и	1	1
473	этот момент	1	1
474	нужно было	1	1
475	без всякой	1	1
476	и даже	1	1
477	случае как	1	1
478	живой и	1	1
479	с другим	2	1
480	влияние на	2	1
481	как у	1	1
482	же а	2	1
483	здесь в	2	1
484	с той	1	1
485	а с	2	1
486	и затем	1	1
487	может иметь	1	1
488	говорит о	2	1
489	силу но	1	1
490	к сожалению	1	1
491	а на	9	1
492	из наиболее	2	1
493	на весь	1	1
494	только как	2	1
495	в руках	2	1
496	о чем	4	1
497	каждую из	1	1
498	всякой связи	1	1
499	играют никакой	1	1
500	под влиянием	1	1
501	другие в	2	1
502	стоит в	1	1
503	этих же	1	1
504	и во	1	1
505	эти слова	1	1
506	можно будет	2	1
507	относятся к	1	1
508	из которых	2	1
509	одной стороны	2	1
510	что за	1	1
511	смысле этого	1	1
512	тому как	3	1
513	в тех	1	1
514	те и	1	1
515	изучение этих	1	1
516	который он	1	1
517	в это	1	1
518	на пути	1	1
519	аналогии с	1	1
520	но вопрос	1	1
521	в основном	1	1
522	остается без	1	1
523	этом и	2	1
524	более широким	1	1
525	внутри которой	1	1
526	глядит в	1	1
527	становится ясным	1	1
528	развития развитие	1	1
529	приводит нас	2	1
530	на улице	1	1
531	оно как	2	1
532	в настоящее	1	1
533	совершенно иной	1	1
534	не представляет	1	1
535	на первый	3	1
536	тем более	1	1
537	главным образом	3	1
538	только с	1	1
539	не непосредственно	1	1
540	в воде	3	1
541	это еще	1	1
542	такой мысли	1	1
543	в целях	2	1
544	должен быть	2	1
545	и начинается	1	1
546	в свою	1	1
547	две стороны	1	1
548	совершенно не	2	1
549	всех других	1	1
550	одновременно и	1	1
551	не что	2	1
552	и жизнь	1	1
553	есть и	1	1
554	в заключение	1	1
555	каким-то образом	1	1
556	к этому	5	1
557	значение в	1	1
558	все что	1	1
