N	2gram	Vinokur_Ku_1	FransuaR
114	далеко не	1	3
115	несмотря на	3	3
116	мы видели	1	3
117	в г	3	3
118	в одном	3	3
119	и под	2	3
120	даже в	3	3
121	но они	1	3
122	этих последних	1	3
123	в ее	1	3
124	в собственном	2	3
125	связанных с	1	3
126	известной мере	1	3
127	в виду	5	3
128	о том	9	3
129	же в	4	3
130	что он	6	3
131	с одной	1	3
132	не дает	1	3
133	этого процесса	1	3
134	этом отношении	5	3
135	связан с	1	3
136	что для	1	3
137	превращается в	2	3
138	о чем	2	3
139	одной стороны	1	3
140	с полной	1	3
141	но эти	1	3
142	и все	2	3
143	в том	30	3
144	жизни в	1	3
145	другой стороны	6	3
146	одним из	2	2
147	на самом	2	2
148	тех же	1	2
149	по преимуществу	2	2
150	собственном смысле	1	2
151	и значение	2	2
152	на материале	1	2
153	но даже	1	2
154	в ней	6	2
155	еще не	5	2
156	что люди	1	2
157	себе и	2	2
158	это и	4	2
159	что они	4	2
160	и вовсе	5	2
161	же с	1	2
162	как к	1	2
163	целый ряд	5	2
164	литературы в	1	2
165	что слово	3	2
166	только то	1	2
167	та же	1	2
168	таковы например	1	2
169	в нашем	1	2
170	учение о	4	2
171	думать что	1	2
172	отчасти и	1	2
173	имеем в	1	2
174	на то	4	2
175	мы наблюдаем	2	2
176	на его	3	2
177	по словам	1	2
178	и еще	2	2
179	так например	2	2
180	связанные с	1	2
181	на этой	1	2
182	речь и	1	2
183	смысл и	2	2
184	наших дней	1	2
185	и без	1	2
186	что касается	2	2
187	в их	3	2
188	в условиях	1	2
189	точку зрения	1	2
190	и эти	3	2
191	что в	17	2
192	в устах	1	2
193	того как	4	2
194	того чтобы	17	2
195	ничего не	2	2
196	что только	1	2
197	в самой	4	2
198	и после	1	2
199	связи с	7	2
200	художественной литературы	1	2
201	могут быть	1	2
202	свое значение	1	2
203	и своих	1	2
204	здесь не	3	2
205	без всякого	1	2
206	на основе	1	2
207	культуры но	1	2
208	в пределах	4	2
209	в дальнейшем	1	2
210	по сравнению	1	2
211	связанная с	2	2
212	одного из	1	2
213	первого из	1	2
214	можно сказать	3	2
215	во все	2	2
216	нуждается в	3	2
217	его современники	1	2
218	и следовательно	1	2
219	сомнению что	1	2
220	традиции в	2	2
221	очень много	2	2
222	всяком случае	5	2
223	в качестве	7	2
224	есть в	4	2
225	себе в	3	2
226	в конце	1	2
227	мы можем	1	2
228	в первую	4	2
229	даже и	3	2
230	до наших	1	2
231	и даже	3	2
232	как именно	2	2
233	связано с	3	2
234	до конца	2	2
235	из наиболее	1	2
236	человек в	1	2
237	под влиянием	3	2
238	в связи	3	2
239	всего от	1	2
240	для них	2	2
241	вместе с	7	2
242	так же	4	2
243	в него	1	2
244	xix века	5	2
245	на эту	2	2
246	в тех	4	2
247	по существу	4	2
248	своего времени	2	2
249	мы сказали	1	2
250	но это	1	2
251	в смысле	2	2
252	вряд ли	1	2
253	и становится	2	2
254	не подлежит	1	2
255	еще раз	1	2
256	хотя и	3	2
257	лишь как	2	2
258	более широкое	1	2
259	совершенно не	1	2
260	ее в	2	2
261	во всяком	5	2
262	все что	1	2
263	например в	5	1
264	я имею	1	1
265	и то	3	1
266	утверждение что	1	1
267	выражения в	1	1
268	самом деле	9	1
269	только потому	6	1
270	к своей	1	1
271	в котором	3	1
272	что эти	4	1
273	должна быть	3	1
274	говоря о	1	1
275	всегда на	1	1
276	и этот	1	1
277	о так	1	1
278	той же	3	1
279	есть не	1	1
280	для достижения	1	1
281	для своего	1	1
282	мы имеем	6	1
283	которую мы	1	1
284	речи таковы	1	1
285	бы что	1	1
286	служить целям	1	1
287	еще до	1	1
288	который был	1	1
289	относится еще	1	1
290	их с	1	1
291	в деле	1	1
292	как я	2	1
293	мы и	1	1
294	конечно и	1	1
295	сказать на	1	1
296	того же	4	1
297	и он	3	1
298	ответа на	1	1
299	это действительно	1	1
300	время в	1	1
301	в чем	1	1
302	глаза на	1	1
303	быть предметом	1	1
304	внутренняя форма	2	1
305	самое возникновение	1	1
306	в противовес	3	1
307	значение и	2	1
308	только тогда	3	1
309	присутствует в	1	1
310	по отношению	8	1
311	в общем	3	1
312	так что	4	1
313	в одной	1	1
314	как в	4	1
315	однако не	6	1
316	перед нами	1	1
317	тех случаях	2	1
318	это просто	1	1
319	конечно не	2	1
320	от этого	2	1
321	что творится	1	1
322	что такова	1	1
323	площадью на	1	1
324	них как	1	1
325	со своей	1	1
326	в которой	6	1
327	это есть	2	1
328	в целом	4	1
329	формы в	2	1
330	из той	1	1
331	бы не	1	1
332	свое особое	1	1
333	были связаны	1	1
334	и те	1	1
335	так сказать	5	1
336	жива еще	1	1
337	быть только	1	1
338	главным образом	1	1
339	он не	2	1
340	них уже	1	1
341	избавиться от	1	1
342	действительности и	1	1
343	в силу	10	1
344	том чтобы	8	1
345	i в	1	1
346	так часто	1	1
347	влияние на	1	1
348	из него	1	1
349	века это	1	1
350	и по	1	1
351	на этом	1	1
352	в большой	1	1
353	в борьбе	1	1
354	касается до	1	1
355	к г	2	1
356	что все	2	1
357	в совершенно	1	1
358	об этом	1	1
359	сказать где	1	1
360	себе отношения	1	1
361	его в	1	1
362	первую очередь	2	1
363	это не	7	1
364	он есть	3	1
365	находит и	1	1
366	в сложном	1	1
367	своего значения	1	1
368	связанным с	1	1
369	любовь к	2	1
370	есть несколько	1	1
371	которому и	1	1
372	лет в	1	1
373	она и	1	1
374	с этой	2	1
375	не всегда	2	1
376	сказано в	1	1
377	поэтому было	1	1
378	строгом смысле	1	1
379	проблемы как	1	1
380	в развитии	1	1
381	одном письме	1	1
382	и правила	1	1
383	для своих	1	1
384	не мог	2	1
385	со всей	1	1
386	но если	2	1
387	в такой	1	1
388	г однако	1	1
389	что вся	1	1
390	мыслью в	1	1
391	представление о	3	1
392	оказывается что	1	1
393	должны были	1	1
394	не менее	7	1
395	xi века	1	1
396	не самый	1	1
397	из области	4	1
398	литературы как	1	1
399	подлинный смысл	1	1
400	не в	11	1
401	так называемое	1	1
402	том же	2	1
403	что этот	1	1
404	имени в	1	1
405	где нет	1	1
406	в историческом	1	1
407	освободиться от	1	1
408	здесь следовательно	1	1
409	и есть	2	1
410	вернемся к	1	1
411	стоит в	4	1
412	иной раз	2	1
413	можно понимать	1	1
414	первый из	1	1
415	не теряет	1	1
416	как о	2	1
417	после того	1	1
418	тогда когда	6	1
419	дело в	1	1
420	своего существования	1	1
421	самого и	1	1
422	ему почти	1	1
423	только не	1	1
424	ссылались на	1	1
425	вышло в	1	1
426	на язык	4	1
427	в разных	2	1
428	как формы	1	1
429	бы неправильно	1	1
430	примеров в	1	1
431	всего на	1	1
432	таким путем	1	1
433	я не	2	1
434	как она	1	1
435	сущность его	1	1
436	такое понимание	1	1
437	потому что	23	1
438	и теперь	1	1
439	свидетельствуют о	2	1
440	шире и	1	1
441	на понимание	1	1
442	не столь	1	1
443	вместо обычного	1	1
444	с тем	5	1
445	однако это	1	1
446	тесной связи	1	1
447	такие же	1	1
448	и стиля	1	1
449	к себе	4	1
450	это по	2	1
451	и именно	2	1
452	не могут	2	1
453	есть только	1	1
454	когда они	1	1
455	просто на	1	1
456	и сам	1	1
457	к тому	5	1
458	но также	2	1
459	указывает на	1	1
460	они и	1	1
461	не есть	4	1
462	слова с	1	1
463	в строгом	1	1
464	для того	16	1
465	оно не	3	1
466	должен быть	4	1
467	место не	1	1
468	значение это	1	1
469	значения и	1	1
470	то она	1	1
471	как не	1	1
472	всем этим	1	1
473	о власти	2	1
474	века от	1	1
475	к нам	1	1
476	языка и	8	1
477	бы однако	2	1
478	необходимости и	1	1
479	начало и	1	1
480	речевых жанров	1	1
481	материи и	1	1
482	и когда	1	1
483	понимание и	1	1
484	имею в	1	1
485	во многом	1	1
486	подойти к	2	1
487	именно этот	1	1
488	можно только	1	1
489	во второй	1	1
490	поэтому в	1	1
491	силу того	2	1
492	с этого	1	1
493	если бы	9	1
494	правда в	1	1
495	для этого	3	1
496	что отдельные	1	1
497	по мере	3	1
498	а их	1	1
499	в прошлое	1	1
500	образом в	1	1
501	о нем	2	1
502	и здесь	3	1
503	не нов	1	1
504	в язык	2	1
505	в память	1	1
506	настоящее время	1	1
507	живым и	1	1
508	в различных	1	1
509	должно было	1	1
510	того или	4	1
511	своим предметом	1	1
512	в третью	1	1
513	и всякая	1	1
514	самом процессе	1	1
515	что и	4	1
516	лишь к	1	1
517	отношения но	1	1
518	чтобы его	1	1
519	деле в	1	1
520	они приобретают	1	1
521	если это	1	1
522	в лице	1	1
523	не относится	1	1
524	того что	9	1
525	наконец и	1	1
526	что здесь	1	1
527	как например	2	1
528	хотя бы	10	1
529	и одновременно	1	1
530	он стал	1	1
531	и дело	1	1
532	явления в	1	1
533	в какой	6	1
534	для себя	1	1
535	ясно что	3	1
536	последней части	1	1
537	еще и	5	1
538	поэтому и	1	1
539	наше время	1	1
540	имеет своим	1	1
541	литературе и	2	1
542	в эти	1	1
543	от одной	1	1
544	понятно в	1	1
545	есть чисто	1	1
546	них несмотря	1	1
547	и у	1	1
548	своего рода	1	1
549	единое и	1	1
550	этом что	1	1
551	в большинстве	2	1
552	ни одного	2	1
553	борьбы с	1	1
554	себя и	1	1
555	нужно еще	1	1
556	является не	1	1
557	а это	3	1
558	большинстве случаев	1	1
559	в данной	1	1
560	одно из	2	1
561	мы встречаем	1	1
562	и их	1	1
563	узнает в	1	1
564	слова в	1	1
565	к ним	1	1
566	пусть даже	1	1
567	свое выражение	1	1
568	как раз	8	1
569	тема эта	1	1
570	только на	1	1
571	с общим	1	1
572	это или	1	1
573	со всем	1	1
574	живой и	1	1
575	значение которое	1	1
576	в обращении	1	1
577	по своим	2	1
578	после смерти	1	1
579	к которому	3	1
580	в ряде	2	1
581	как же	1	1
582	на которые	1	1
583	что не	5	1
584	говорит о	1	1
585	притом не	1	1
586	и литературной	1	1
587	на этот	2	1
588	более того	1	1
589	не на	4	1
590	а не	8	1
591	и далее	1	1
592	понимать как	2	1
593	только как	1	1
594	есть лишь	3	1
595	слов и	1	1
596	долгое время	1	1
597	когда она	1	1
598	если не	3	1
599	с помощью	7	1
600	проникновения в	1	1
601	все более	1	1
602	в частности	4	1
603	в честь	1	1
604	в переводе	1	1
605	если собственно	1	1
606	к своему	2	1
607	по своему	1	1
608	что за	1	1
609	есть язык	3	1
610	на тот	1	1
611	свидетельствует это	1	1
612	и там	1	1
613	культуры в	1	1
614	это значит	1	1
615	действительно не	1	1
616	под ред	1	1
617	на официальной	1	1
618	этом случае	2	1
619	с историей	2	1
620	своей жизни	1	1
621	о его	1	1
622	видно что	2	1
623	народа и	1	1
624	письме к	1	1
625	и где	1	1
626	в наше	1	1
627	хозяином всех	1	1
628	в более	2	1
629	это уже	1	1
630	не является	2	1
631	и для	2	1
632	случаях когда	2	1
633	жизнью в	1	1
634	и законы	1	1
635	и от	1	1
636	а все	1	1
637	это как	1	1
638	которая в	1	1
639	в настоящее	1	1
640	правильно понять	1	1
641	она уже	1	1
642	приобретает значение	1	1
643	для нас	2	1
644	всего можно	1	1
645	бы в	7	1
646	еще более	1	1
647	значение лишь	1	1
648	и как	2	1
649	будто бы	1	1
650	с таким	1	1
651	не сумела	3	1
652	но вот	2	1
653	всегда есть	1	1
654	например на	1	1
655	в стихах	1	1
656	от всякого	1	1
657	чем свидетельствует	1	1
658	гораздо больше	1	1
659	с ними	4	1
660	а ведь	1	1
661	была создана	2	1
662	теперь в	1	1
663	со специфическими	3	1
664	в свою	3	1
665	развития и	1	1
666	или иного	3	1
667	отношению к	9	1
668	есть и	1	1
669	книги романа	1	1
670	ко времени	1	1
671	на своем	1	1
672	эти слова	1	1
673	художественной литературе	1	1
674	к этому	1	1
