N	2gram	Propp_Russ_1	Istorich
238	в которых	5	2
239	своего рода	3	2
240	не будем	3	2
241	которые в	1	2
242	что этот	4	2
243	превратилось в	1	2
244	в древней	2	2
245	не имеет	6	2
246	одна из	4	2
247	окно и	3	2
248	не могло	1	2
249	не вполне	1	2
250	или как	1	2
251	сообщает что	4	2
252	при обряде	1	2
253	в городе	1	2
254	ее на	1	2
255	зависимости от	1	2
256	должны быть	1	2
257	к тому	4	2
258	например на	1	2
259	некоторые другие	5	2
260	очень интересный	1	2
261	случайно что	1	2
262	и сам	1	2
263	что у	2	2
264	с собой	4	2
265	этим в	1	2
266	о котором	1	2
267	ничего не	3	2
268	но мы	1	2
269	после того	2	2
270	можно сказать	1	2
271	как у	1	2
272	чтобы получить	1	2
273	полагали что	2	2
274	борьбе с	1	2
275	в форме	1	2
276	того что	4	2
277	в народе	1	2
278	представления в	1	2
279	это означает	1	2
280	у народа	1	2
281	мы знаем	1	2
282	не будут	1	2
283	совсем другое	1	2
284	не так	1	2
285	всяком случае	1	2
286	с водой	1	2
287	смерти и	1	2
288	и свои	1	2
289	что они	7	2
290	после смерти	1	2
291	а с	4	2
292	и др	4	2
293	что не	1	2
294	те кто	1	2
295	в некоторых	4	2
296	не означает	2	2
297	а не	2	2
298	о чем	3	2
299	он и	1	2
300	в одно	1	2
301	уже давно	1	2
302	так же	3	2
303	случаи когда	1	2
304	отношению к	1	2
305	значит что	2	2
306	в уже	3	2
307	что мы	1	2
308	видно что	6	2
309	речь будет	1	2
310	но для	1	2
311	под названием	1	2
312	для нас	6	2
313	мы должны	2	2
314	отсюда же	1	2
315	в этих	3	2
316	будет ниже	1	2
317	представления и	2	2
318	е в	8	2
319	но эти	3	2
320	через каждые	2	2
321	с ними	5	2
322	нами как	1	2
323	приводит нас	2	2
324	жизни и	1	2
325	также не	1	2
326	таких представлений	1	2
327	точно так	1	2
328	во всяком	1	2
329	сидит он	1	1
330	народные представления	1	1
331	также и	1	1
332	в русских	1	1
333	таком случае	1	1
334	переходит к	1	1
335	в связи	4	1
336	только потому	1	1
337	земле но	1	1
338	очень много	1	1
339	между двумя	2	1
340	полагают что	1	1
341	за днем	1	1
342	оно было	1	1
343	несколько иной	1	1
344	именно здесь	1	1
345	или наоборот	1	1
346	что если	1	1
347	которую мы	1	1
348	особой разницы	1	1
349	они приносят	1	1
350	имеет свою	1	1
351	этом не	1	1
352	но она	2	1
353	фигурируют в	1	1
354	не совсем	4	1
355	же что	1	1
356	есть вместе	1	1
357	состоят из	2	1
358	что умершие	1	1
359	по этому	3	1
360	и сами	1	1
361	на них	1	1
362	за это	1	1
363	во всех	4	1
364	природы и	2	1
365	сообщают что	1	1
366	как правило	3	1
367	еще далеко	1	1
368	урожай или	1	1
369	наблюдаем что	1	1
370	это видно	1	1
371	же она	1	1
372	только тогда	1	1
373	не все	1	1
374	иногда и	5	1
375	отличие от	1	1
376	тут же	2	1
377	не просто	2	1
378	мы сейчас	1	1
379	на плодородие	1	1
380	которые не	3	1
381	в истории	1	1
382	и оставляли	1	1
383	же с	1	1
384	что именно	2	1
385	так называемая	1	1
386	что некогда	1	1
387	оторванное от	1	1
388	некоторое время	1	1
389	народа в	1	1
390	однако не	1	1
391	уже указывалось	3	1
392	хотя и	2	1
393	как уже	4	1
394	его к	2	1
395	и к	3	1
396	для которой	1	1
397	уже нельзя	1	1
398	он на	1	1
399	в этот	10	1
400	меньшей мере	1	1
401	с бубнами	1	1
402	в целом	2	1
403	может считаться	1	1
404	по форме	1	1
405	в случае	1	1
406	к выводу	2	1
407	не имеют	1	1
408	земли на	1	1
409	по-видимому не	1	1
410	тем не	3	1
411	все другие	1	1
412	и плодородием	1	1
413	не значит	2	1
414	этого вопроса	1	1
415	здесь говорится	1	1
416	в силу	2	1
417	никак не	1	1
418	на смерть	1	1
419	он так	2	1
420	подобно тому	1	1
421	на этом	3	1
422	они на	1	1
423	на урожай	2	1
424	сказках герой	1	1
425	встречаются и	1	1
426	по содержанию	3	1
427	так называемым	1	1
428	как они	2	1
429	а затем	1	1
430	что все	1	1
431	связанные с	3	1
432	чем объяснить	1	1
433	иногда как	1	1
434	на все	2	1
435	то есть	3	1
436	свадьбу с	1	1
437	с целью	2	1
438	и должна	1	1
439	земледелия и	1	1
440	в жизни	2	1
441	по существу	4	1
442	что изучение	1	1
443	люди не	1	1
444	он же	3	1
445	одна и	1	1
446	получить хороший	1	1
447	оно имеет	1	1
448	чем в	2	1
449	этих животных	1	1
450	своего апогея	1	1
451	в один	2	1
452	их на	4	1
453	одно из	5	1
454	точки зрения	3	1
455	но если	1	1
456	и при	1	1
457	при изучении	5	1
458	не здесь	1	1
459	напоминают нам	1	1
460	могли иметь	1	1
461	не столько	1	1
462	дальнейшее развитие	1	1
463	они уже	1	1
464	что я	1	1
465	верили в	1	1
466	широко распространен	1	1
467	интересно не	1	1
468	обращение к	1	1
469	все это	6	1
470	и более	2	1
471	что сам	1	1
472	и наоборот	1	1
473	более древних	1	1
474	связь этого	1	1
475	сам он	1	1
476	других народов	2	1
477	что есть	1	1
478	при всех	1	1
479	не менее	3	1
480	красно солнышко	2	1
481	а иногда	4	1
482	считает что	1	1
483	ее с	1	1
484	к этим	1	1
485	в основе	1	1
486	к изучению	1	1
487	но вместе	1	1
488	не составляет	1	1
489	не случайно	2	1
490	когда они	1	1
491	день на	1	1
492	i ii	1	1
493	подошел к	1	1
494	следовательно и	1	1
495	этого обряда	3	1
496	ранним утром	1	1
497	с земли	1	1
498	с перенесением	1	1
499	так называемых	1	1
500	к ней	2	1
501	из значений	1	1
502	только с	1	1
503	но даже	2	1
504	что на	4	1
505	в области	3	1
506	начиная с	3	1
507	не могут	1	1
508	не знают	1	1
509	в сказку	1	1
510	собственно не	1	1
511	разницей что	1	1
512	хороший урожай	1	1
513	для такого	1	1
514	тех же	1	1
515	кто же	1	1
516	его значение	1	1
517	к пониманию	1	1
518	почему именно	1	1
519	не единственный	1	1
520	в сибири	2	1
521	бы ни	1	1
522	обычно в	1	1
523	из их	1	1
524	и о	1	1
525	тому что	4	1
526	только при	1	1
527	как по	2	1
528	нами выше	1	1
529	почему и	1	1
530	идет не	1	1
531	приводит к	3	1
532	что души	1	1
533	мы наблюдаем	2	1
534	лучше понять	2	1
535	этот обычай	11	1
536	здесь он	1	1
537	что говорилось	1	1
538	те же	1	1
539	не с	3	1
540	и каждый	1	1
541	или на	3	1
542	сообщает следующее	1	1
543	ему с	1	1
544	часто в	1	1
545	что от	2	1
546	жизнь и	1	1
547	когда солнце	1	1
548	для этого	2	1
549	из приведенных	3	1
550	только у	2	1
551	по мере	1	1
552	стремление к	1	1
553	означает что	2	1
554	выводу что	2	1
555	об этом	9	1
556	находится в	2	1
557	сказывается и	1	1
558	иное как	2	1
559	и здесь	2	1
560	других что	1	1
561	и поэтому	2	1
562	и из	3	1
563	говорилось о	2	1
564	можно встретить	1	1
565	должно было	2	1
566	к нему	1	1
567	между тем	7	1
568	подробное описание	1	1
569	не отличаются	1	1
570	случай который	1	1
571	в древнем	3	1
572	них в	2	1
573	наконец в	1	1
574	бывает и	1	1
575	также в	3	1
576	в свете	2	1
577	за воротами	1	1
578	с которыми	1	1
579	в земле	2	1
580	приведенных материалов	1	1
581	это приводит	1	1
582	быть и	2	1
583	с той	1	1
584	они их	2	1
585	землю и	1	1
586	день они	1	1
587	думает что	1	1
588	не как	1	1
589	разница в	1	1
590	на другие	2	1
591	этот вопрос	2	1
592	только сам	1	1
593	что одно	1	1
594	поэтому и	1	1
595	их не	2	1
596	от них	3	1
597	по всей	1	1
598	и плодородия	1	1
599	античности и	1	1
600	есть в	1	1
601	можно установить	1	1
602	уже в	1	1
603	развития этого	1	1
604	же от	1	1
605	оно в	1	1
606	материалы по	1	1
607	для людей	1	1
608	и лошадей	1	1
609	но совершенно	1	1
610	его и	2	1
611	по другим	1	1
612	можем предположить	1	1
613	заключить что	1	1
614	стоит и	1	1
615	надо умилостивить	1	1
616	солнце на	1	1
617	и один	1	1
618	мы начнем	1	1
619	день за	1	1
620	к ним	3	1
621	может служить	1	1
622	но что	2	1
623	случае не	1	1
624	и пр	2	1
625	с обрядом	1	1
626	в особенности	2	1
627	к самым	1	1
628	говорится что	3	1
629	не единственное	1	1
630	главное и	1	1
631	такого мнения	1	1
632	заметить что	1	1
633	двора и	1	1
634	еще и	1	1
635	с другом	1	1
636	такое же	2	1
637	кто в	1	1
638	ясно в	1	1
639	в середине	3	1
640	от другого	1	1
641	не знает	1	1
642	на которых	1	1
643	его как	2	1
644	воздействовать на	2	1
645	долгое время	1	1
646	или с	1	1
647	обряды связаны	1	1
648	других местах	3	1
649	под влиянием	1	1
650	несмотря на	3	1
651	и просят	1	1
652	и пришли	1	1
653	этой же	1	1
654	что имелось	1	1
655	солнца с	1	1
656	связанных с	1	1
657	других случаях	3	1
658	относятся к	2	1
659	подобного рода	1	1
660	подтверждается материалами	1	1
661	призывает к	1	1
662	этого момента	3	1
663	ii этот	1	1
664	их к	2	1
665	этих случаях	1	1
666	к другому	2	1
667	на колени	2	1
668	интересны они	1	1
669	тому как	1	1
670	китае и	1	1
671	которые по	1	1
672	где это	1	1
673	друг с	1	1
674	этого слова	3	1
675	и м	14	1
676	вверх и	1	1
677	этот не	1	1
678	имеет много	1	1
679	в обрядах	1	1
680	в так	1	1
681	между прочим	2	1
682	становится ясным	1	1
683	на одной	1	1
684	не является	1	1
685	же все	1	1
686	и для	2	1
687	однако и	1	1
688	связь не	1	1
689	целью воздействовать	1	1
690	селения и	1	1
691	солнечное сияние	1	1
692	не объясняет	2	1
693	в верхнее	1	1
694	они ходят	1	1
695	имели целью	1	1
696	на которой	1	1
697	русском языке	1	1
698	будто бы	6	1
699	тем одно	1	1
700	же в	1	1
701	на севере	5	1
702	похожи на	1	1
703	чтобы лучше	2	1
704	ты не	1	1
705	в народной	2	1
706	в свою	3	1
707	более поздний	1	1
708	между ними	1	1
709	они были	2	1
710	это на	1	1
711	в иной	1	1
712	на этот	3	1
713	обряд и	1	1
714	было способствовать	1	1
715	не что	2	1
716	верят что	2	1
717	оно не	1	1
718	в отдельности	2	1
719	следующим образом	4	1
720	покажет нам	1	1
721	в таком	1	1
722	соответствует русским	1	1
723	и вновь	1	1
724	встречаются в	2	1
