N	2gram	Propp_Isto_4	Vladivir
489	и которые	1	1
490	найти в	1	1
491	во второй	1	1
492	веры в	1	1
493	показать как	1	1
494	если бы	2	1
495	в эпоху	1	1
496	быту и	1	1
497	он здесь	1	1
498	уже были	1	1
499	вот почему	1	1
500	внимание на	1	1
501	одного из	1	1
502	ответы на	1	1
503	нас в	1	1
504	с разными	1	1
505	связь между	2	1
506	от них	2	1
507	которые мы	1	1
508	и во	2	1
509	еще встретимся	1	1
510	почти всегда	1	1
511	в другой	3	1
512	отказался от	1	1
513	сказать я	1	1
514	на которой	2	1
515	он редко	1	1
516	но с	1	1
517	обстановку в	1	1
518	можно ограничиться	1	1
519	оказалось что	1	1
520	не как	1	1
521	человека в	1	1
522	что даже	1	1
523	как нечто	3	1
524	два года	2	1
525	к отцу	1	1
526	это же	2	1
527	к которой	1	1
528	по другим	1	1
529	человека с	3	1
530	или не	1	1
531	вернуться к	1	1
532	же в	3	1
533	эти же	1	1
534	что не	1	1
535	одного предмета	1	1
536	достаточно указать	1	1
537	одно из	1	1
538	как животное	1	1
539	представлений о	2	1
540	в одном	5	1
541	по одним	1	1
542	у нее	2	1
543	выступает в	1	1
544	друг друга	1	1
545	власти над	3	1
546	мы можем	6	1
547	почему это	1	1
548	заметить что	1	1
549	не просто	4	1
550	от того	2	1
551	и вместе	1	1
552	в других	2	1
553	и только	5	1
554	которые как	1	1
555	одно обстоятельство	1	1
556	во власти	1	1
557	не хочет	2	1
558	как у	1	1
559	или иначе	1	1
560	мы скажем	1	1
561	не один	1	1
562	именно в	1	1
563	что тот	1	1
564	с той	2	1
565	мы еще	1	1
566	говорит о	2	1
567	прежде всего	1	1
568	и пр	11	1
569	притом не	1	1
570	с золотой	2	1
571	которые не	1	1
572	у других	1	1
573	а не	6	1
574	у его	1	1
575	ниже в	2	1
576	человеческой жизни	1	1
577	если этот	1	1
578	о чем	3	1
579	на эту	1	1
580	о значении	1	1
581	когда она	1	1
582	с греческим	1	1
583	его как	2	1
584	приступить к	2	1
585	с помощью	2	1
586	уже давно	1	1
587	в точности	5	1
588	входить в	3	1
589	этой же	1	1
590	на который	1	1
591	так же	18	1
592	в отрицательном	1	1
593	состояла в	1	1
594	в одной	3	1
595	д в	1	1
596	то можно	1	1
597	это сделали	1	1
598	он вернулся	1	1
599	из которых	5	1
600	в брак	2	1
601	в данном	3	1
602	что за	1	1
603	с некоторыми	1	1
604	смысле этого	2	1
605	а потом	1	1
606	это его	1	1
607	ему при	1	1
608	никем не	1	1
609	и более	3	1
610	себя их	1	1
611	этого слова	2	1
612	а вернее	1	1
613	с этой	2	1
614	что здесь	7	1
615	на пути	1	1
616	в основном	1	1
617	как предмет	1	1
618	в который	2	1
619	вошла в	1	1
620	в более	1	1
621	в немецкой	2	1
622	много но	1	1
623	видно по	2	1
624	или в	3	1
625	это он	2	1
626	которая в	1	1
627	и перед	1	1
628	она уже	1	1
629	это уже	2	1
630	уже совсем	1	1
631	у них	1	1
632	бы в	1	1
633	не будучи	1	1
634	места на	1	1
635	ни к	1	1
636	на языке	2	1
637	на одно	1	1
638	в дом	1	1
639	уже нет	3	1
640	эти сведения	1	1
641	не есть	2	1
642	речи о	1	1
643	связь с	12	1
644	гораздо больше	1	1
645	это все	1	1
646	но если	1	1
647	между ними	3	1
648	того у	1	1
649	от своего	3	1
650	он находит	1	1
651	то здесь	2	1
652	своего отца	3	1
653	одновременно и	1	1
654	по которой	1	1
655	не что	3	1
656	и другие	3	1
657	будет указать	1	1
658	приведем еще	1	1
659	он часто	1	1
